whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
369813,Jacob Ramsey,Jacob Ramsey,23,Newcastle,Sub,41,Premier League,2025/26,whoscored
342563,Joe Willock,Joe Willock,23,Newcastle,Sub,28,Premier League,2025/26,whoscored
363884,Ryan Gravenberch,Ryan Gravenberch,26,Liverpool,DMC,38,Premier League,2025/26,whoscored
424945,Conor Bradley,Conor Bradley,26,Liverpool,Sub,12,Premier League,2025/26,whoscored
516040,Giovanni Leoni,Giovanni Leoni,26,Liverpool,Sub,15,Premier League,2025/26,whoscored
484501,Callum Marshall,Callum Marshall,29,West Ham,Sub,50,Premier League,2025/26,whoscored
136464,Tosin Adarabioyo,Tosin Adarabioyo,15,Chelsea,DC,4,Premier League,2025/26,whoscored
396247,Gaga Slonina,Gaga Slonina,15,Chelsea,Sub,44,Premier League,2025/26,whoscored
479792,Travis Patterson,Travis Patterson,24,Aston Villa,Sub,55,Premier League,2025/26,whoscored
344166,Daichi Kamada,Daichi Kamada,162,Crystal Palace,AMC,18,Premier League,2025/26,whoscored
403865,Yéremy Pino,Yéremy Pino,162,Crystal Palace,Sub,10,Premier League,2025/26,whoscored
447231,Mateus Fernandes,Mateus Fernandes,29,West Ham,AML,18,Premier League,2025/26,whoscored
382564,Crysencio Summerville,Crysencio Summerville,29,West Ham,Sub,7,Premier League,2025/26,whoscored
299077,Nordi Mukiele,Nordi Mukiele,16,Sunderland,DC,20,Premier League,2025/26,whoscored
342499,Ethan Pinnock,Ethan Pinnock,189,Brentford,Sub,5,Premier League,2025/26,whoscored
401044,Destiny Udogie,Destiny Udogie,30,Tottenham,Sub,13,Premier League,2025/26,whoscored
345022,Manor Solomon,Manor Solomon,30,Tottenham,Sub,27,Premier League,2025/26,whoscored
349368,Romain Faivre,Romain Faivre,183,Bournemouth,Sub,21,Premier League,2025/26,whoscored
141469,Dominic Calvert-Lewin,Dominic Calvert-Lewin,19,Leeds,Sub,9,Premier League,2025/26,whoscored
301441,James Justin,James Justin,19,Leeds,Sub,24,Premier League,2025/26,whoscored
105171,Jamaal Lascelles,Jamaal Lascelles,23,Newcastle,Sub,6,Premier League,2025/26,whoscored
404245,Ladislav Krejcí,Ladislav Krejcí,161,Wolves,Sub,17,Premier League,2025/26,whoscored
345516,Vitalii Mykolenko,Vitalii Mykolenko,31,Everton,DL,16,Premier League,2025/26,whoscored
438067,Tyler Dibling,Tyler Dibling,31,Everton,Sub,20,Premier League,2025/26,whoscored
571995,Andre Harriman-Annous,Andre Harriman-Annous,13,Arsenal,Sub,71,Premier League,2025/26,whoscored
