match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
15631832,794298,Deniz Undav,2677.0,40,10.8,45.0,0.1532,goal,left-foot,regular,sofascore
15631832,1126569,Bilal El Khannouss,2677.0,40,23.2,63.8,0.0273,miss,right-foot,assisted,sofascore
15631832,1418649,Finn Jeltsch,2677.0,38,29.6,55.2,0.0195,miss,right-foot,assisted,sofascore
15631832,1410240,Rodrigo Mora,3002.0,27,10.1,50.1,0.177,goal,right-foot,assisted,sofascore
15631832,894396,Terem Moffi,3002.0,24,17.0,45.6,0.2231,save,left-foot,fast-break,sofascore
15631832,191188,Seko Fofana,3002.0,23,18.1,58.2,0.0399,miss,left-foot,assisted,sofascore
15631832,894396,Terem Moffi,3002.0,21,9.6,64.8,0.0513,goal,right-foot,assisted,sofascore
15631832,987510,Zaidu Sanusi,3002.0,20,13.8,31.0,0.0308,miss,left-foot,regular,sofascore
15631832,1639250,William Gomes,3002.0,20,17.5,73.4,0.0142,post,left-foot,assisted,sofascore
15631832,990201,Jamie Leweling,2677.0,16,24.6,25.8,0.019,save,right-foot,assisted,sofascore
15631832,1126569,Bilal El Khannouss,2677.0,15,13.9,7.5,0.0281,miss,right-foot,free-kick,sofascore
15631832,878081,Ermedin Demirović,2677.0,12,12.3,57.7,0.1699,miss,left-foot,assisted,sofascore
15631832,992567,Borja Sainz,3002.0,7,28.4,49.3,0.0176,miss,right-foot,assisted,sofascore
15631828,115516,Remo Freuler,2685.0,90,33.3,54.2,0.0118,miss,right-foot,regular,sofascore
15631828,928796,Tommaso Pobega,2685.0,90,18.9,35.6,0.0196,miss,left-foot,regular,sofascore
15631828,1085913,Martin Vitík,2685.0,89,4.8,51.7,0.2428,post,head,set-piece,sofascore
15631828,848287,Evan Ndicka,2702.0,84,10.2,53.9,0.0475,miss,head,set-piece,sofascore
15631828,294597,Federico Bernardeschi,2685.0,82,27.5,70.6,0.0307,block,left-foot,free-kick,sofascore
15631828,803039,Donyell Malen,2702.0,76,10.3,40.8,0.2752,save,right-foot,assisted,sofascore
15631828,294597,Federico Bernardeschi,2685.0,75,19.1,61.7,0.0541,save,left-foot,assisted,sofascore
15631828,555540,Lorenzo Pellegrini,2702.0,71,9.0,47.6,0.4359,goal,right-foot,regular,sofascore
15631828,353130,Mario Hermoso,2702.0,71,12.2,56.1,0.0477,block,right-foot,corner,sofascore
15631828,1065261,Jonathan Rowe,2685.0,64,12.7,43.6,0.1007,miss,right-foot,corner,sofascore
15631828,928796,Tommaso Pobega,2685.0,60,10.7,57.3,0.1663,save,left-foot,assisted,sofascore
15631828,1175821,Niccolò Pisilli,2702.0,58,25.6,62.2,0.0194,miss,right-foot,set-piece,sofascore
15631828,803039,Donyell Malen,2702.0,53,11.6,32.9,0.0974,post,left-foot,fast-break,sofascore
15631828,294597,Federico Bernardeschi,2685.0,50,12.0,61.1,0.219,goal,left-foot,assisted,sofascore
15631828,928796,Tommaso Pobega,2685.0,45,3.9,53.8,0.4766,miss,head,corner,sofascore
15631828,862697,Nicolò Casale,2685.0,45,9.7,47.7,0.0361,miss,head,corner,sofascore
15631828,294597,Federico Bernardeschi,2685.0,44,19.4,63.6,0.0297,save,left-foot,assisted,sofascore
15631828,855829,Juan Miranda,2685.0,38,9.9,24.2,0.0077,block,left-foot,corner,sofascore
15631828,186855,Bryan Cristante,2702.0,35,14.9,30.2,0.0216,block,right-foot,assisted,sofascore
15631828,1084730,Bryan Zaragoza,2702.0,20,12.8,62.8,0.2696,miss,right-foot,fast-break,sofascore
15631828,294597,Federico Bernardeschi,2685.0,11,21.2,61.1,0.0603,block,left-foot,assisted,sofascore
15631836,783126,Emiliano Buendía,40.0,82,10.0,43.0,0.1766,miss,right-foot,assisted,sofascore
15631836,1149144,Matías Fernández-Pardo,1643.0,75,19.7,32.8,0.0177,save,right-foot,assisted,sofascore
15631836,923973,Amadou Onana,40.0,65,22.5,62.0,0.0576,post,right-foot,fast-break,sofascore
15631836,948261,Morgan Rogers,40.0,65,14.5,67.4,0.0418,block,left-foot,fast-break,sofascore
15631836,555386,Ollie Watkins,40.0,61,14.4,47.7,0.0321,goal,head,assisted,sofascore
15631836,39070,Olivier Giroud,1643.0,61,9.3,50.1,0.1622,save,head,assisted,sofascore
15631836,555386,Ollie Watkins,40.0,50,12.4,31.5,0.0227,block,right-foot,regular,sofascore
15631836,948261,Morgan Rogers,40.0,49,9.1,67.8,0.0688,miss,right-foot,assisted,sofascore
15631836,948261,Morgan Rogers,40.0,45,14.1,66.3,0.0425,miss,right-foot,assisted,sofascore
15631836,827519,Romain Perraud,1643.0,45,21.0,28.8,0.0258,miss,right-foot,corner,sofascore
15631836,827519,Romain Perraud,1643.0,44,28.2,22.3,0.0154,save,left-foot,assisted,sofascore
15631836,39070,Olivier Giroud,1643.0,43,4.1,57.2,0.1497,miss,head,regular,sofascore
15631836,948261,Morgan Rogers,40.0,40,24.3,41.4,0.0198,miss,left-foot,assisted,sofascore
15631836,368120,Nabil Bentaleb,1643.0,34,26.6,61.7,0.0262,block,left-foot,assisted,sofascore
15631836,867887,Douglas Luiz,40.0,25,16.3,36.8,0.0492,block,right-foot,fast-break,sofascore
15631836,238612,Chancel Mbemba,1643.0,19,11.0,46.7,0.0296,block,head,corner,sofascore
15631827,1019321,Igor Matanović,2538.0,90,13.5,66.9,0.0402,save,right-foot,assisted,sofascore
15631827,801025,Bryan Heynen,2890.0,74,14.8,53.2,0.0658,block,right-foot,assisted,sofascore
15631827,1468744,Konstantinos Karetsas,2890.0,74,8.9,67.9,0.0539,block,left-foot,fast-break,sofascore
15631827,801025,Bryan Heynen,2890.0,69,22.6,29.7,0.0202,miss,right-foot,assisted,sofascore
15631827,914755,Patrick Osterhage,2538.0,49,20.9,62.7,0.0226,block,left-foot,regular,sofascore
15631827,1468744,Konstantinos Karetsas,2890.0,45,15.8,68.9,0.0374,save,left-foot,assisted,sofascore
15631827,1512197,Noah Adedeji-Sternberg,2890.0,44,11.7,66.0,0.1054,block,left-foot,fast-break,sofascore
15631827,1468744,Konstantinos Karetsas,2890.0,41,24.0,76.9,0.0153,miss,left-foot,set-piece,sofascore
15631827,1020422,Yuito Suzuki,2538.0,37,13.5,28.2,0.0378,block,right-foot,regular,sofascore
15631827,1502620,Aaron Bibout,2890.0,36,6.9,44.5,0.0772,miss,head,corner,sofascore
15631827,1468744,Konstantinos Karetsas,2890.0,35,21.8,58.1,0.0835,block,left-foot,assisted,sofascore
15631827,845344,Daan Heymans,2890.0,32,17.9,62.2,0.0734,miss,right-foot,regular,sofascore
15631827,845344,Daan Heymans,2890.0,31,15.3,42.1,0.0698,miss,left-foot,assisted,sofascore
15631827,801025,Bryan Heynen,2890.0,31,19.2,53.6,0.1007,block,right-foot,assisted,sofascore
15631827,1468744,Konstantinos Karetsas,2890.0,27,24.8,50.5,0.0449,miss,left-foot,assisted,sofascore
15631827,1134470,Zakaria El Ouahdi,2890.0,24,5.1,66.4,0.0914,goal,right-foot,assisted,sofascore
15631827,1502620,Aaron Bibout,2890.0,20,13.6,52.1,0.0733,block,right-foot,assisted,sofascore
15631827,1518931,Johan Manzambi,2538.0,17,15.1,49.7,0.1369,block,right-foot,regular,sofascore
15631827,1392905,Matte Smets,2890.0,13,24.8,45.6,0.0257,miss,left-foot,regular,sofascore
15631827,142259,Matthias Ginter,2538.0,8,10.2,54.8,0.0802,save,head,set-piece,sofascore
15631827,1134470,Zakaria El Ouahdi,2890.0,3,22.0,69.5,0.0253,miss,right-foot,corner,sofascore
15631827,845344,Daan Heymans,2890.0,3,22.2,46.6,0.0364,save,right-foot,assisted,sofascore
15631830,966575,Rodrigo Zalazar,2999.0,90,5.4,60.9,0.0511,miss,head,corner,sofascore
15631830,314380,Ricardo Horta,2999.0,81,21.3,26.0,0.0184,block,right-foot,assisted,sofascore
15631830,991090,Cebrail Makreckis,1925.0,80,13.9,69.3,0.0513,miss,right-foot,regular,sofascore
15631830,548312,Kristoffer Zachariassen,1925.0,79,25.0,31.5,0.0119,miss,right-foot,regular,sofascore
15631830,1010126,Lenny Joseph,1925.0,68,9.2,54.2,0.4692,goal,right-foot,assisted,sofascore
15631830,966575,Rodrigo Zalazar,2999.0,67,16.1,33.5,0.0181,miss,right-foot,corner,sofascore
15631830,1020116,Yusuf Bamidele,1925.0,66,8.8,50.5,0.053,miss,head,corner,sofascore
15631830,1010126,Lenny Joseph,1925.0,65,11.8,61.8,0.0822,block,right-foot,fast-break,sofascore
15631830,1396015,Mario Dorgeles,2999.0,62,12.4,47.3,0.1465,block,left-foot,fast-break,sofascore
15631830,1020116,Yusuf Bamidele,1925.0,49,26.5,30.7,0.0096,block,left-foot,regular,sofascore
15631830,966575,Rodrigo Zalazar,2999.0,45,25.0,31.9,0.0128,save,right-foot,assisted,sofascore
15631830,856417,Gabi Kanichowsky,1925.0,43,22.2,61.1,0.0673,save,right-foot,assisted,sofascore
15631830,856417,Gabi Kanichowsky,1925.0,32,17.3,54.0,0.4434,goal,left-foot,assisted,sofascore
15631830,1396015,Mario Dorgeles,2999.0,27,5.1,69.9,0.0859,save,left-foot,assisted,sofascore
15631830,966575,Rodrigo Zalazar,2999.0,26,9.5,64.0,0.2572,save,left-foot,fast-break,sofascore
15631830,907041,Mariano Gómez,1925.0,19,8.2,56.4,0.0694,miss,head,set-piece,sofascore
