team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
11,fc-arsenal,2024,Emirates Stadium,60704,60704,,,152,,,2006,,Arsenal Holdings plc,,Emirates Stadium,,Inglaterra,"600,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/fc-arsenal/stadion/verein/11/saison_id/2024,,,105,68,Emirates,,True,False,
29,fc-everton,2024,Hill Dickinson Stadium,52769,,,,,,,2025,,,,Hill Dickinson Stadium,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/fc-everton/stadion/verein/29/saison_id/2024,,,,,,,False,False,
31,fc-liverpool,2024,Anfield,61276,61276,,,160,,,,,Liverpool Football Club,,Anfield,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/fc-liverpool/stadion/verein/31/saison_id/2024,,,101,68,,,True,False,
148,tottenham-hotspur,2024,Tottenham Hotspur Stadium,62850,62850,,,,,,2019,,Tottenham Hotspur,,Tottenham Hotspur Stadium,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/tottenham-hotspur/stadion/verein/148/saison_id/2024,,,105,68,,,True,False,
180,fc-southampton,2024,St Mary's Stadium,32384,32384,,,,,,2001,,Markus Liebherr,,St Mary's Stadium,,Inglaterra,"35,50 mill. €",Césped natural,,https://www.transfermarkt.es/fc-southampton/stadion/verein/180/saison_id/2024,,,105,68,,,True,False,
281,manchester-city,2024,Etihad Stadium,61000,61000,,,,,,2002,,Manchester City Council,,Etihad Stadium,,Inglaterra,"119,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/manchester-city/stadion/verein/281/saison_id/2024,City of Manchester Stadium,,105,68,Etihad,,True,False,
379,west-ham-united,2024,London Stadium,62500,62500,,,,,,2011,,Greater London Authority,,London Stadium,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/west-ham-united/stadion/verein/379/saison_id/2024,London 2012 Olympic Stadium,,105,68,,,False,False,
405,aston-villa,2024,Villa Park,43205,43205,,,,,,,,Aston Villa Football Club,,Villa Park,,Estados Unidos,,Césped híbrido,,https://www.transfermarkt.es/aston-villa/stadion/verein/405/saison_id/2024,,,115,72,,,True,False,
543,wolverhampton-wanderers,2024,Molineux Stadium,31750,31750,,,,,,,,Wolverhampton City Council,,Molineux Stadium,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/wolverhampton-wanderers/stadion/verein/543/saison_id/2024,,,105,68,,,False,False,
631,fc-chelsea,2024,Stamford Bridge,41631,41631,,,,,,,,Chelsea Pitch Owners plc,,Stamford Bridge,,Inglaterra,,Césped natural,,https://www.transfermarkt.es/fc-chelsea/stadion/verein/631/saison_id/2024,,,103,67,,,True,False,
677,ipswich-town,2024,Portman Road,30056,30056,,,,,,,,Suffolk County Council,,Portman Road,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/ipswich-town/stadion/verein/677/saison_id/2024,,,102,66,,,True,False,
703,nottingham-forest,2024,The City Ground,30404,30404,,,,,,,,Nottingham Forest Football Club,,The City Ground,,Inglaterra,,Césped natural,,https://www.transfermarkt.es/nottingham-forest/stadion/verein/703/saison_id/2024,,,105,71,,,True,False,
762,newcastle-united,2024,St James' Park,52258,52258,,,,,,,,Newcastle United Football Club,,St James' Park,,Inglaterra,,Césped natural,,https://www.transfermarkt.es/newcastle-united/stadion/verein/762/saison_id/2024,,,110,73,,,False,False,
873,crystal-palace,2024,Selhurst Park,25486,25486,,,,,,1924,,Crystal Palace Football Club,,Selhurst Park,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/crystal-palace/stadion/verein/873/saison_id/2024,,,101,68,,,False,False,
931,fc-fulham,2024,Craven Cottage,29589,29589,,,,,,,,Fulham Football Club,,Craven Cottage,,Inglaterra,,Césped natural,,https://www.transfermarkt.es/fc-fulham/stadion/verein/931/saison_id/2024,,,105,68,,,True,False,
985,manchester-united,2024,Old Trafford,74879,74879,,,,,,1910,,Manchester United Football Club,,Old Trafford,,Australia,,Césped híbrido,,https://www.transfermarkt.es/manchester-united/stadion/verein/985/saison_id/2024,,,105,68,,,True,False,
989,afc-bournemouth,2024,Vitality Stadium,11307,11307,,,,,,1910,,Black Knight Stadium Limited,,Vitality Stadium,,Inglaterra,,Césped natural,,https://www.transfermarkt.es/afc-bournemouth/stadion/verein/989/saison_id/2024,"Dean Court, Goldsands Stadium, Seward Stadium, Fitness First Stadium",,105,68,,,True,False,
1003,leicester-city,2024,King Power Stadium,32259,32259,,,,,,2002,,K Power Holdings Co Ltd,,King Power Stadium,,Inglaterra,"42,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/leicester-city/stadion/verein/1003/saison_id/2024,The Walkers Stadium (2002-2011),,105,68,King Power,,True,False,
1148,fc-brentford,2024,Gtech Community Stadium,17250,,,,,,,2020,,,,Gtech Community Stadium,,Inglaterra,,Césped híbrido,,https://www.transfermarkt.es/fc-brentford/stadion/verein/1148/saison_id/2024,Brentford Community Stadium (-06/2022),,105,68,,,True,False,
1237,brighton-amp-hove-albion,2024,AMEX Stadium,31876,31876,,,,,,2011,,The Community Stadium Limited,,AMEX Stadium,,Inglaterra,"121,00 mill. €",Césped natural,,https://www.transfermarkt.es/brighton-amp-hove-albion/stadion/verein/1237/saison_id/2024,Falmer Stadium,,105,69,,,False,False,
