whoscored_player_id,player_name,whoscored_team_id,team_name,position,shirt_no,season,competition,data_source
29586,Benoît Costil,315,Bordeaux,GK,1,2020/21,Ligue 1,whoscored
42002,Youssouf Sabaly,315,Bordeaux,DR,20,2020/21,Ligue 1,whoscored
30051,Laurent Koscielny,315,Bordeaux,DC,6,2020/21,Ligue 1,whoscored
27756,Paul Baysse,315,Bordeaux,DC,24,2020/21,Ligue 1,whoscored
115817,Maxime Poundjé,315,Bordeaux,DL,29,2020/21,Ligue 1,whoscored
388525,Mehdi Zerkane,315,Bordeaux,MC,17,2020/21,Ligue 1,whoscored
146764,Otávio,315,Bordeaux,MC,5,2020/21,Ligue 1,whoscored
343982,Toma Basic,315,Bordeaux,MC,26,2020/21,Ligue 1,whoscored
78443,Nicolas de Préville,315,Bordeaux,FWR,12,2020/21,Ligue 1,whoscored
325156,Josh Maja,315,Bordeaux,FW,9,2020/21,Ligue 1,whoscored
127571,Hwang Ui-Jo,315,Bordeaux,FWL,18,2020/21,Ligue 1,whoscored
6890,Jimmy Briand,315,Bordeaux,Sub,7,2020/21,Ligue 1,whoscored
288891,Enock Kwateng,315,Bordeaux,Sub,25,2020/21,Ligue 1,whoscored
322421,Rémi Oudin,315,Bordeaux,Sub,28,2020/21,Ligue 1,whoscored
312705,Samuel Kalu,315,Bordeaux,Sub,10,2020/21,Ligue 1,whoscored
288901,Alexandre Mendy,315,Bordeaux,Sub,15,2020/21,Ligue 1,whoscored
354505,Gaëtan Poussin,315,Bordeaux,Sub,16,2020/21,Ligue 1,whoscored
121720,Mexer,315,Bordeaux,Sub,4,2020/21,Ligue 1,whoscored
106887,Rubén Pardo,315,Bordeaux,Sub,8,2020/21,Ligue 1,whoscored
242253,Loris Benito,315,Bordeaux,Sub,23,2020/21,Ligue 1,whoscored
300590,Alban Lafont,302,Nantes,GK,1,2020/21,Ligue 1,whoscored
44031,Fábio,302,Nantes,DR,2,2020/21,Ligue 1,whoscored
279380,Andrei Girotto,302,Nantes,DC,3,2020/21,Ligue 1,whoscored
84899,Nicolas Pallois,302,Nantes,DC,4,2020/21,Ligue 1,whoscored
302695,Charles Traoré,302,Nantes,DL,14,2020/21,Ligue 1,whoscored
380713,Abdoul Kader Bamba,302,Nantes,MR,32,2020/21,Ligue 1,whoscored
367217,Imrân Louza,302,Nantes,MC,26,2020/21,Ligue 1,whoscored
297409,Pedro Chirivella,302,Nantes,MC,5,2020/21,Ligue 1,whoscored
202185,Moses Simon,302,Nantes,ML,27,2020/21,Ligue 1,whoscored
342571,Samuel Moutoussamy,302,Nantes,FW,18,2020/21,Ligue 1,whoscored
107555,Kalifa Coulibaly,302,Nantes,FW,7,2020/21,Ligue 1,whoscored
389937,Bridge Ndilu,302,Nantes,Sub,22,2020/21,Ligue 1,whoscored
256539,Marcus Coco,302,Nantes,Sub,11,2020/21,Ligue 1,whoscored
299562,Ludovic Blas,302,Nantes,Sub,10,2020/21,Ligue 1,whoscored
91088,Dennis Appiah,302,Nantes,Sub,12,2020/21,Ligue 1,whoscored
367413,Élie Youan,302,Nantes,Sub,20,2020/21,Ligue 1,whoscored
391316,Batista Mendy,302,Nantes,Sub,29,2020/21,Ligue 1,whoscored
398195,Charly Jan,302,Nantes,Sub,40,2020/21,Ligue 1,whoscored
262414,Roli Pereira De Sa,302,Nantes,Sub,6,2020/21,Ligue 1,whoscored
362435,Thomas Basila,302,Nantes,Sub,15,2020/21,Ligue 1,whoscored
