whoscored_match_id,match_date,season,competition,attendance,data_source
1463920,2020-08-21,2020/21,Ligue 1,4887.0,whoscored
1463921,2020-08-22,2020/21,Ligue 1,4102.0,whoscored
1463922,2020-08-22,2020/21,Ligue 1,3975.0,whoscored
1463923,2020-08-23,2020/21,Ligue 1,4432.0,whoscored
1463924,2020-09-17,2020/21,Ligue 1,990.0,whoscored
1463925,2020-08-23,2020/21,Ligue 1,2933.0,whoscored
1463926,2020-09-15,2020/21,Ligue 1,4114.0,whoscored
1463927,2020-08-23,2020/21,Ligue 1,,whoscored
1463928,2020-08-23,2020/21,Ligue 1,2026.0,whoscored
1463929,2020-09-16,2020/21,Ligue 1,3352.0,whoscored
1463930,2020-08-30,2020/21,Ligue 1,5129.0,whoscored
1463931,2020-08-30,2020/21,Ligue 1,4819.0,whoscored
1463932,2020-09-10,2020/21,Ligue 1,5067.0,whoscored
1463933,2020-08-28,2020/21,Ligue 1,3706.0,whoscored
1463934,2020-08-30,2020/21,Ligue 1,4463.0,whoscored
1463935,2020-08-30,2020/21,Ligue 1,4069.0,whoscored
1463936,2020-08-30,2020/21,Ligue 1,3614.0,whoscored
1463937,2020-08-29,2020/21,Ligue 1,4100.0,whoscored
1463938,2020-08-30,2020/21,Ligue 1,3050.0,whoscored
1463939,2020-08-29,2020/21,Ligue 1,4374.0,whoscored
1463940,2020-09-13,2020/21,Ligue 1,,whoscored
1463941,2020-09-11,2020/21,Ligue 1,4428.0,whoscored
1463942,2020-09-13,2020/21,Ligue 1,,whoscored
1463943,2020-09-13,2020/21,Ligue 1,,whoscored
1463944,2020-09-13,2020/21,Ligue 1,,whoscored
1463945,2020-09-13,2020/21,Ligue 1,2864.0,whoscored
1463946,2020-09-12,2020/21,Ligue 1,3252.0,whoscored
1463947,2020-09-13,2020/21,Ligue 1,,whoscored
1463948,2020-09-13,2020/21,Ligue 1,3904.0,whoscored
1463949,2020-09-12,2020/21,Ligue 1,4300.0,whoscored
1463950,2020-09-20,2020/21,Ligue 1,4553.0,whoscored
1463951,2020-09-19,2020/21,Ligue 1,4871.0,whoscored
1463952,2020-09-18,2020/21,Ligue 1,4385.0,whoscored
1463953,2020-09-20,2020/21,Ligue 1,938.0,whoscored
1463954,2020-09-20,2020/21,Ligue 1,5000.0,whoscored
1463955,2020-09-20,2020/21,Ligue 1,3538.0,whoscored
1463956,2020-09-20,2020/21,Ligue 1,5000.0,whoscored
1463957,2020-09-20,2020/21,Ligue 1,,whoscored
1463958,2020-09-19,2020/21,Ligue 1,4986.0,whoscored
1463959,2020-09-20,2020/21,Ligue 1,4392.0,whoscored
1463960,2020-09-27,2020/21,Ligue 1,5471.0,whoscored
1463961,2020-09-27,2020/21,Ligue 1,,whoscored
1463962,2020-09-27,2020/21,Ligue 1,4398.0,whoscored
1463963,2020-09-25,2020/21,Ligue 1,4012.0,whoscored
1463964,2020-09-27,2020/21,Ligue 1,4977.0,whoscored
1463965,2020-09-26,2020/21,Ligue 1,500.0,whoscored
1463966,2020-09-27,2020/21,Ligue 1,1400.0,whoscored
1463967,2020-09-27,2020/21,Ligue 1,3309.0,whoscored
1463968,2020-09-27,2020/21,Ligue 1,4988.0,whoscored
1463969,2020-09-26,2020/21,Ligue 1,,whoscored
1463970,2020-10-04,2020/21,Ligue 1,,whoscored
1463971,2020-10-04,2020/21,Ligue 1,5033.0,whoscored
1463972,2020-10-03,2020/21,Ligue 1,4845.0,whoscored
1463973,2020-10-04,2020/21,Ligue 1,1000.0,whoscored
1463974,2020-10-04,2020/21,Ligue 1,5000.0,whoscored
1463975,2020-10-04,2020/21,Ligue 1,,whoscored
1463976,2020-10-03,2020/21,Ligue 1,1000.0,whoscored
1463977,2020-10-02,2020/21,Ligue 1,1000.0,whoscored
1463978,2020-10-04,2020/21,Ligue 1,1000.0,whoscored
1463979,2020-10-04,2020/21,Ligue 1,4988.0,whoscored
1463980,2020-10-18,2020/21,Ligue 1,5000.0,whoscored
1463981,2020-10-16,2020/21,Ligue 1,1000.0,whoscored
1463982,2020-10-18,2020/21,Ligue 1,,whoscored
1463983,2020-10-17,2020/21,Ligue 1,,whoscored
1463984,2020-10-18,2020/21,Ligue 1,1100.0,whoscored
1463985,2020-10-18,2020/21,Ligue 1,1000.0,whoscored
1463986,2020-10-16,2020/21,Ligue 1,3526.0,whoscored
1463987,2020-10-17,2020/21,Ligue 1,3923.0,whoscored
1463988,2020-10-18,2020/21,Ligue 1,1000.0,whoscored
1463989,2020-10-18,2020/21,Ligue 1,5000.0,whoscored
1463990,2020-10-25,2020/21,Ligue 1,,whoscored
1463991,2020-10-25,2020/21,Ligue 1,,whoscored
1463992,2020-11-08,2020/21,Ligue 1,,whoscored
1463993,2020-10-25,2020/21,Ligue 1,5000.0,whoscored
1463994,2020-11-29,2020/21,Ligue 1,,whoscored
1463995,2020-11-08,2020/21,Ligue 1,,whoscored
1463996,2020-10-25,2020/21,Ligue 1,,whoscored
1463997,2020-11-28,2020/21,Ligue 1,,whoscored
1463998,2020-11-08,2020/21,Ligue 1,,whoscored
1463999,2020-10-25,2020/21,Ligue 1,1000.0,whoscored
1464000,2020-11-29,2020/21,Ligue 1,,whoscored
1464001,2020-11-08,2020/21,Ligue 1,,whoscored
1464002,2020-10-24,2020/21,Ligue 1,,whoscored
1464003,2020-11-29,2020/21,Ligue 1,,whoscored
1464004,2020-11-08,2020/21,Ligue 1,,whoscored
1464005,2020-10-23,2020/21,Ligue 1,4038.0,whoscored
1464006,2020-11-29,2020/21,Ligue 1,,whoscored
1464007,2020-11-08,2020/21,Ligue 1,,whoscored
1464008,2020-11-01,2020/21,Ligue 1,,whoscored
1464009,2020-11-28,2020/21,Ligue 1,,whoscored
1464010,2020-11-08,2020/21,Ligue 1,,whoscored
1464011,2020-11-01,2020/21,Ligue 1,,whoscored
1464012,2020-11-29,2020/21,Ligue 1,,whoscored
1464013,2020-11-07,2020/21,Ligue 1,,whoscored
1464014,2020-11-01,2020/21,Ligue 1,,whoscored
1464015,2020-11-27,2020/21,Ligue 1,,whoscored
1464016,2020-11-06,2020/21,Ligue 1,,whoscored
1464017,2021-01-20,2020/21,Ligue 1,,whoscored
1464018,2020-11-22,2020/21,Ligue 1,,whoscored
1464019,2020-11-01,2020/21,Ligue 1,,whoscored
1464020,2020-11-21,2020/21,Ligue 1,,whoscored
1464021,2020-11-22,2020/21,Ligue 1,,whoscored
1464022,2020-10-25,2020/21,Ligue 1,4361.0,whoscored
1464023,2020-11-22,2020/21,Ligue 1,,whoscored
1464024,2020-11-25,2020/21,Ligue 1,,whoscored
1464025,2021-02-17,2020/21,Ligue 1,,whoscored
1464026,2020-10-24,2020/21,Ligue 1,5000.0,whoscored
1464027,2020-11-20,2020/21,Ligue 1,,whoscored
1464028,2020-11-22,2020/21,Ligue 1,,whoscored
1464029,2020-11-22,2020/21,Ligue 1,,whoscored
1464030,2020-11-22,2020/21,Ligue 1,,whoscored
1464031,2020-10-31,2020/21,Ligue 1,,whoscored
1464032,2020-11-01,2020/21,Ligue 1,,whoscored
1464033,2020-11-01,2020/21,Ligue 1,,whoscored
1464034,2020-10-31,2020/21,Ligue 1,,whoscored
1464035,2020-11-01,2020/21,Ligue 1,,whoscored
1464036,2020-11-07,2020/21,Ligue 1,,whoscored
1464037,2020-11-20,2020/21,Ligue 1,,whoscored
1464038,2020-11-29,2020/21,Ligue 1,,whoscored
1464039,2020-11-29,2020/21,Ligue 1,,whoscored
1464040,2020-12-06,2020/21,Ligue 1,,whoscored
1464041,2020-12-06,2020/21,Ligue 1,,whoscored
1464042,2020-12-06,2020/21,Ligue 1,,whoscored
1464043,2020-12-06,2020/21,Ligue 1,,whoscored
1464044,2020-12-06,2020/21,Ligue 1,,whoscored
1464045,2020-12-05,2020/21,Ligue 1,,whoscored
1464046,2020-12-06,2020/21,Ligue 1,,whoscored
1464047,2020-12-04,2020/21,Ligue 1,,whoscored
1464048,2020-12-06,2020/21,Ligue 1,,whoscored
1464049,2020-12-05,2020/21,Ligue 1,,whoscored
1464050,2020-12-13,2020/21,Ligue 1,,whoscored
1464051,2020-12-12,2020/21,Ligue 1,,whoscored
1464052,2020-12-13,2020/21,Ligue 1,,whoscored
1464053,2020-12-13,2020/21,Ligue 1,,whoscored
1464054,2020-12-12,2020/21,Ligue 1,,whoscored
1464055,2020-12-13,2020/21,Ligue 1,,whoscored
1464056,2020-12-13,2020/21,Ligue 1,,whoscored
1464057,2020-12-13,2020/21,Ligue 1,,whoscored
1464058,2020-12-11,2020/21,Ligue 1,,whoscored
1464059,2020-12-13,2020/21,Ligue 1,,whoscored
1464060,2020-12-16,2020/21,Ligue 1,,whoscored
1464061,2021-01-06,2020/21,Ligue 1,,whoscored
