whoscored_match_id,match_date,season,competition,attendance,data_source
1558305,2021-08-08,2021/22,Ligue 1,18748.0,whoscored
1558306,2021-08-07,2021/22,Ligue 1,29018.0,whoscored
1558307,2021-08-08,2021/22,Ligue 1,15551.0,whoscored
1558308,2021-08-06,2021/22,Ligue 1,7500.0,whoscored
1558309,2021-08-08,2021/22,Ligue 1,13459.0,whoscored
1558310,2021-08-08,2021/22,Ligue 1,18030.0,whoscored
1558311,2021-08-08,2021/22,Ligue 1,22567.0,whoscored
1558312,2021-08-08,2021/22,Ligue 1,20461.0,whoscored
1558313,2021-08-08,2021/22,Ligue 1,23250.0,whoscored
1558314,2021-08-07,2021/22,Ligue 1,15248.0,whoscored
1558315,2021-08-22,2021/22,Ligue 1,18281.0,whoscored
1558316,2021-08-15,2021/22,Ligue 1,6154.0,whoscored
1558317,2021-08-20,2021/22,Ligue 1,14586.0,whoscored
1558318,2021-08-15,2021/22,Ligue 1,14271.0,whoscored
1558319,2021-08-22,2021/22,Ligue 1,34713.0,whoscored
1558320,2021-08-15,2021/22,Ligue 1,11005.0,whoscored
1558321,2021-08-22,2021/22,Ligue 1,14799.0,whoscored
1558322,2021-08-15,2021/22,Ligue 1,35541.0,whoscored
1558323,2021-08-21,2021/22,Ligue 1,6483.0,whoscored
1558324,2021-08-14,2021/22,Ligue 1,30144.0,whoscored
1558325,2021-08-22,2021/22,Ligue 1,6527.0,whoscored
1558326,2021-08-13,2021/22,Ligue 1,12149.0,whoscored
1558327,2021-10-27,2021/22,Ligue 1,,whoscored
1558328,2021-08-15,2021/22,Ligue 1,50000.0,whoscored
1558329,2021-08-22,2021/22,Ligue 1,27569.0,whoscored
1558330,2021-08-15,2021/22,Ligue 1,12054.0,whoscored
1558331,2021-08-21,2021/22,Ligue 1,20673.0,whoscored
1558332,2021-08-14,2021/22,Ligue 1,46962.0,whoscored
1558333,2021-08-22,2021/22,Ligue 1,22185.0,whoscored
1558334,2021-08-15,2021/22,Ligue 1,8887.0,whoscored
1558335,2021-08-29,2021/22,Ligue 1,6473.0,whoscored
1558336,2021-08-29,2021/22,Ligue 1,11296.0,whoscored
1558337,2021-08-29,2021/22,Ligue 1,35029.0,whoscored
1558338,2021-09-12,2021/22,Ligue 1,14597.0,whoscored
1558339,2021-09-11,2021/22,Ligue 1,47329.0,whoscored
1558340,2021-09-12,2021/22,Ligue 1,24486.0,whoscored
1558341,2021-09-19,2021/22,Ligue 1,,whoscored
1558342,2021-08-29,2021/22,Ligue 1,28859.0,whoscored
1558343,,2021/22,Ligue 1,,whoscored
1558344,2021-08-28,2021/22,Ligue 1,55039.0,whoscored
1558345,2021-09-18,2021/22,Ligue 1,36512.0,whoscored
1558346,2021-08-27,2021/22,Ligue 1,23177.0,whoscored
1558347,2021-09-19,2021/22,Ligue 1,54188.0,whoscored
1558348,2021-08-28,2021/22,Ligue 1,,whoscored
1558349,2021-09-19,2021/22,Ligue 1,,whoscored
1558350,2021-08-29,2021/22,Ligue 1,20525.0,whoscored
1558351,2021-09-19,2021/22,Ligue 1,47611.0,whoscored
1558352,2021-08-29,2021/22,Ligue 1,22341.0,whoscored
1558353,2021-09-19,2021/22,Ligue 1,9443.0,whoscored
1558354,2021-08-29,2021/22,Ligue 1,9866.0,whoscored
1558355,2021-09-18,2021/22,Ligue 1,23869.0,whoscored
1558356,2021-09-12,2021/22,Ligue 1,,whoscored
1558357,2021-09-17,2021/22,Ligue 1,25437.0,whoscored
1558358,2021-09-12,2021/22,Ligue 1,10982.0,whoscored
1558359,2021-09-19,2021/22,Ligue 1,7405.0,whoscored
1558360,2021-09-10,2021/22,Ligue 1,10271.0,whoscored
1558361,2021-09-22,2021/22,Ligue 1,12458.0,whoscored
1558362,2021-09-12,2021/22,Ligue 1,33267.0,whoscored
1558363,2021-09-22,2021/22,Ligue 1,,whoscored
1558364,2021-09-12,2021/22,Ligue 1,15269.0,whoscored
1558365,2021-09-22,2021/22,Ligue 1,32604.0,whoscored
1558366,2021-09-11,2021/22,Ligue 1,8615.0,whoscored
1558367,2021-09-22,2021/22,Ligue 1,10687.0,whoscored
1558368,2021-09-12,2021/22,Ligue 1,10402.0,whoscored
