whoscored_player_id,player_name,whoscored_team_id,team_name,position,shirt_no,season,competition,data_source
29586,Benoît Costil,315,Bordeaux,GK,1,2021/22,Ligue 1,whoscored
288891,Enock Kwateng,315,Bordeaux,DR,25,2021/22,Ligue 1,whoscored
30051,Laurent Koscielny,315,Bordeaux,DC,6,2021/22,Ligue 1,whoscored
121720,Mexer,315,Bordeaux,DC,4,2021/22,Ligue 1,whoscored
242253,Loris Benito,315,Bordeaux,DL,23,2021/22,Ligue 1,whoscored
343982,Toma Basic,315,Bordeaux,DMC,26,2021/22,Ligue 1,whoscored
410981,Issouf Sissokho,315,Bordeaux,DMC,20,2021/22,Ligue 1,whoscored
322421,Rémi Oudin,315,Bordeaux,AMR,28,2021/22,Ligue 1,whoscored
357811,Yacine Adli,315,Bordeaux,AMC,19,2021/22,Ligue 1,whoscored
312705,Samuel Kalu,315,Bordeaux,AML,10,2021/22,Ligue 1,whoscored
6890,Jimmy Briand,315,Bordeaux,FW,7,2021/22,Ligue 1,whoscored
388525,Mehdi Zerkane,315,Bordeaux,Sub,17,2021/22,Ligue 1,whoscored
146764,Otávio,315,Bordeaux,Sub,5,2021/22,Ligue 1,whoscored
402855,Sékou Mara,315,Bordeaux,Sub,11,2021/22,Ligue 1,whoscored
404404,Amadou Traoré,315,Bordeaux,Sub,31,2021/22,Ligue 1,whoscored
402822,Abdel Jalil Medioub,315,Bordeaux,Sub,3,2021/22,Ligue 1,whoscored
354505,Gaëtan Poussin,315,Bordeaux,Sub,16,2021/22,Ligue 1,whoscored
369526,Loïc Bessilé,315,Bordeaux,Sub,21,2021/22,Ligue 1,whoscored
402130,Dilane Bakwa,315,Bordeaux,Sub,32,2021/22,Ligue 1,whoscored
349184,Raoul Bellanova,315,Bordeaux,Sub,2,2021/22,Ligue 1,whoscored
302839,Arthur Desmas,941,Clermont Foot,GK,1,2021/22,Ligue 1,whoscored
236489,Akim Zedadka,941,Clermont Foot,DR,20,2021/22,Ligue 1,whoscored
90108,Florent Ogier,941,Clermont Foot,DC,21,2021/22,Ligue 1,whoscored
134905,Cédric Hountondji,941,Clermont Foot,DC,4,2021/22,Ligue 1,whoscored
296437,Vital N'Simba,941,Clermont Foot,DL,12,2021/22,Ligue 1,whoscored
