team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
13,atletico-madrid,2025,Riyadh Air Metropolitano,70460,70460,,,,,,2017,,Atlético Madrid,,Riyadh Air Metropolitano,,España,,Césped natural,,https://www.transfermarkt.es/atletico-madrid/stadion/verein/13/saison_id/2025,"Estadio de la Comunidad de Madrid (bis 2017), Wanda Metropolitano (2017-2022), Civitas Metropolitano (2022-2024)",,105,68,Riyadh Air,2033,False,False,
131,fc-barcelona,2025,Spotify Camp Nou,62657,99354,,,,,,1957,,Fútbol Club Barcelona,,Spotify Camp Nou,,España,,Césped híbrido,,https://www.transfermarkt.es/fc-barcelona/stadion/verein/131/saison_id/2025,,,105,68,Spotify AB,2034,True,False,
150,real-betis-sevilla,2025,La Cartuja,70000,70000,,,,,,1999,,Sociedad Estadio Olímpico de Sevilla S.A.,,La Cartuja,,España,,Césped natural,,https://www.transfermarkt.es/real-betis-sevilla/stadion/verein/150/saison_id/2025,Olímpico de la Cartuja,,105,68,,,False,True,
237,rcd-mallorca,2025,Mallorca Son Moix,26020,26020,,,,,,1999,,Ajuntament de Palma,,Mallorca Son Moix,,España,,Césped natural,,https://www.transfermarkt.es/rcd-mallorca/stadion/verein/237/saison_id/2025,"Son Moix, ONO Estadi, Iberostar, Visit Mallorca Estadi",,105,68,Consell de Mallorca,,False,True,
331,ca-osasuna,2025,El Sadar,23576,23576,,,,,,1967,,Pamplona,,El Sadar,,España,"3,30 mill. €",Césped natural,,https://www.transfermarkt.es/ca-osasuna/stadion/verein/331/saison_id/2025,Reyno de Navarra,,105,67,,,False,False,
367,rayo-vallecano,2025,Estadio de Vallecas,14708,14708,,,2,,,1976,,Stadt Madrid,,Estadio de Vallecas,,España,,Césped natural,,https://www.transfermarkt.es/rayo-vallecano/stadion/verein/367/saison_id/2025,"Teresa Rivero, Campo de Fútbol de Vallecas",,100,65,,,False,False,
368,fc-sevilla,2025,Ramón Sánchez-Pizjuán,43883,43883,,,,,,1958,,Sevilla Fútbol Club,,Ramón Sánchez-Pizjuán,,España,,Césped natural,,https://www.transfermarkt.es/fc-sevilla/stadion/verein/368/saison_id/2025,,,105,70,,,False,False,
418,real-madrid,2025,Santiago Bernabéu,83186,83186,,,261,,,1947,,Real Madrid C.F.,,Santiago Bernabéu,,España,"288,00 mill. €",Césped natural,,https://www.transfermarkt.es/real-madrid/stadion/verein/418/saison_id/2025,Nuevo Estadio Chamartín (1947–1955),,105,68,,,True,False,
621,athletic-bilbao,2025,San Mamés,53289,53289,,,,,,2013,,San Mamés Barria S.L.,,San Mamés,,España,"211,00 mill. €",Césped natural,,https://www.transfermarkt.es/athletic-bilbao/stadion/verein/621/saison_id/2025,,,105,68,Athletic Club,,True,False,
681,real-sociedad-san-sebastian,2025,Anoeta,39313,39313,,,,,,1993,,"Real Sociedad de Fútbol, S.A.D.",,Anoeta,,España,,Césped natural,,https://www.transfermarkt.es/real-sociedad-san-sebastian/stadion/verein/681/saison_id/2025,"Anoeta (1993-2019, 2025-act.) 
Reale Arena (2019-2025)",,105,68,Reale Seguros,,True,False,
714,espanyol-barcelona,2025,RCDE Stadium,37776,37776,,,,,,2009,,R.C.D. Espanyol Barcelona,,RCDE Stadium,,España,"65,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/espanyol-barcelona/stadion/verein/714/saison_id/2025,"RCDE Stadium, Cornellà-El Prat, Power8Stadium, Stage Front Stadium",,105,68,Stage Front,2028,False,False,
940,celta-vigo,2025,Abanca Balaídos,22803,22803,,,,,,1928,,Ayuntamiento de Vigo,,Abanca Balaídos,,España,,Césped natural,,https://www.transfermarkt.es/celta-vigo/stadion/verein/940/saison_id/2025,,,105,70,,,False,False,
1049,fc-valencia,2025,Mestalla,49430,49430,,,,,,1919,,Stadt Valencia,,Mestalla,,España,,Césped natural,,https://www.transfermarkt.es/fc-valencia/stadion/verein/1049/saison_id/2025,Luis Casanova,,105,68,,,False,False,
1050,fc-villarreal,2025,La Cerámica,23500,23500,,,30,,,1923,,Stadt Villarreal,,La Cerámica,,España,,Césped natural,,https://www.transfermarkt.es/fc-villarreal/stadion/verein/1050/saison_id/2025,"Campo del Villarreal (1923-1924)
El Madrigal (1925-2016)",,105,68,,,False,False,
1108,deportivo-alaves,2025,Mendizorroza,19840,19840,,,,,,1924,,,,Mendizorroza,,España,,Césped natural,,https://www.transfermarkt.es/deportivo-alaves/stadion/verein/1108/saison_id/2025,,,106,68,,,False,False,
1531,fc-elche,2025,Manuel Martínez Valero,31388,31388,,,22,,,1976,,,,Manuel Martínez Valero,,España,,Césped natural,,https://www.transfermarkt.es/fc-elche/stadion/verein/1531/saison_id/2025,,,105,70,,,False,False,
