id_transfermarkt,canonical_name,nationality,birth_date,position,competition,team_name,team_slug,team_id_tm,season,source
375382,André Almeida,Portugal,2000-05-30,Mediocentro ofensivo,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
378139,Aitor Ruibal,España,1996-03-22,Extremo derecho,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
378293,Yangel Herrera,Venezuela,1998-01-07,Mediocentro,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
380598,Santi Comesaña,España,1996-10-05,Mediocentro,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
385105,Gabriel Suazo,Chile,1997-08-09,Lateral izquierdo,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
388513,Mateu Morey,España,2000-03-02,Lateral derecho,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
390688,Juan Iglesias,España,1998-07-03,Lateral derecho,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
394236,Filip Ugrinic,Suiza,1999-01-05,Mediocentro,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
395122,Santiago Colombatto,Argentina,1997-01-17,Pivote,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
395234,Batista Mendy,Francia,2000-01-12,Pivote,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
396638,Manor Solomon,Israel,1999-07-24,,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
397676,Dani Cárdenas,España,1997-03-28,Portero,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
398131,Cristian Rivero,España,1998-03-21,Portero,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
398163,Gonzalo Villar,España,1998-03-23,Mediocentro,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
398184,Ferran Torres,España,2000-02-29,Delantero centro,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
401530,Éder Militão,Brasil,1998-01-18,Defensa central,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
404418,Dávid Hancko,Eslovaquia,1997-12-13,Defensa central,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
404839,Andriy Lunin,Ucrania,1999-02-11,Portero,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
405398,Takefusa Kubo,Japón,2001-06-04,Extremo derecho,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
405885,Giacomo Raspadori,Italia,2000-02-18,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
406040,Ademola Lookman,Nigeria,1997-10-20,Extremo izquierdo,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
408471,Javi Puado,España,1998-05-25,Extremo izquierdo,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
411295,Raphinha,Brasil,1996-12-14,Extremo izquierdo,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
411975,Jules Koundé,Francia,1998-11-12,Lateral derecho,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
412045,Pol Lozano,España,1999-10-06,Mediocentro,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
412363,Rodrygo,Brasil,2001-01-09,Extremo derecho,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
412829,Léo Pétrot,Francia,1997-04-15,Lateral izquierdo,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
413112,Aurélien Tchouaméni,Francia,2000-01-27,Pivote,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
413262,Dani Raba,España,1995-10-29,Mediapunta,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
417913,Álvaro Valles,España,1997-07-25,Portero,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
419648,Veljko Birmancevic,Serbia,1998-03-05,Extremo izquierdo,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
423444,Fran Beltrán,España,1999-02-03,,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
424042,Nahuel Molina,Argentina,1998-04-06,Lateral derecho,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
429790,Luka Ilic,Serbia,1999-07-02,Mediocentro ofensivo,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
431190,Carlos Protesoni,Uruguay,1998-03-30,Pivote,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
434990,Álex Sola,España,1999-06-09,,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
435493,Bambo Diaby,España,1997-12-17,,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
439022,Marcão,Brasil,1996-06-05,Defensa central,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
441170,Valentin Rosier,Francia,1996-08-19,Lateral derecho,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
447823,Oier Luengo,España,1997-11-11,,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
448628,Javi Galán,España,1994-11-19,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
449796,Alejandro Catena,España,1994-10-28,Defensa central,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
451801,Abdul Mumin,Ghana,1998-06-06,Defensa central,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
452483,David Affengruber,Austria,2001-03-19,Defensa central,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
455181,Jorge de Frutos,España,1997-02-20,Extremo derecho,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
457931,Luiz Felipe,Italia,1997-03-22,Defensa central,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
459463,Cucho Hernández,Colombia,1999-04-20,Delantero centro,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
461617,Rodrigo Riquelme,España,2000-04-02,Extremo izquierdo,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
462070,Nicolás Fonseca,Uruguay,1998-10-19,Pivote,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
465967,Ander Guevara,España,1997-07-07,Mediocentro,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
466783,Arnau Tenas,España,2001-05-30,Portero,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
466794,Eric García,España,2001-01-09,Defensa central,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
466801,Sergi Altimira,España,2001-08-25,Mediocentro,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
466807,Adrià Altimira,España,2001-03-28,,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
469669,Yvan Neyou,Camerún,1997-01-03,,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
476219,Bojan Miovski,Macedonia del Norte,1999-06-24,,La Liga,Girona FC,fc-girona,12321,2025,transfermarkt
480267,Ronald Araujo,Uruguay,1999-03-07,Defensa central,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
480763,Juan Foyth,Argentina,1998-01-12,Defensa central,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
484988,Logan Costa,Cabo Verde,2001-04-01,Defensa central,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
485963,Pape Gueye,Senegal,1999-01-24,Mediocentro,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
486031,Nico González,Argentina,1998-04-06,Extremo izquierdo,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
488362,Conor Gallagher,Inglaterra,2000-02-06,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
488626,Jesús Areso,España,1999-07-02,Lateral derecho,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
490606,Lucas Bergström,Finlandia,2002-09-05,Portero,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
495621,Antonio Blanco,España,2000-07-23,Pivote,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
495625,Víctor Chust,España,2000-03-05,Defensa central,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
498237,David Carmo,Angola,1999-07-19,Defensa central,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
500067,Chidera Ejuke,Nigeria,1998-01-02,Extremo izquierdo,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
501418,Adrià Pedrosa,España,1998-05-13,,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
502722,Luka Sucic,Croacia,2002-09-08,Mediocentro,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
505493,Diego Pampín,España,2000-03-15,Lateral izquierdo,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
505674,Sergio Camello,España,2001-02-10,Delantero centro,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
506248,Edu Expósito,España,1996-08-01,Mediocentro,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
513031,Antonio Sánchez,España,1997-04-22,Mediocentro,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
517753,Óscar Valentín,España,1994-08-20,Mediocentro,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
517842,Aihen Muñoz,España,1997-08-16,Lateral izquierdo,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
518644,Largie Ramazani,Bélgica,2001-02-27,Extremo izquierdo,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
520840,José Copete,España,1999-10-10,Defensa central,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
524000,Dani Vivian,España,1999-07-05,Defensa central,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
525140,Goduine Koyalipou,República Centroafricana,2000-02-15,,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
525438,Horațiu Moldovan,Rumania,1998-01-20,Portero,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
525578,Pathé Ciss,Senegal,1994-03-16,Mediocentro,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
526050,Kervin Arriaga,Honduras,1998-01-05,Pivote,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
527966,Andrei Rațiu,Rumania,1998-06-20,Lateral derecho,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
527972,Mourad El Ghezouani,Marruecos,1998-05-27,,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
531404,Marc Aguado,España,2000-02-22,Pivote,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
533354,Facundo Garcés,Malasia,1999-09-05,Defensa central,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
533568,Nahuel Tenaglia,Argentina,1996-02-21,Lateral derecho,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
537382,Bryan Gil,España,2001-02-11,Extremo izquierdo,La Liga,Girona FC,fc-girona,12321,2025,transfermarkt
538006,Kwasi Sibo,Ghana,1998-06-24,Mediocentro,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
538996,Tanguy Nianzou,Francia,2002-06-07,Defensa central,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
540536,Carlos Vicente,España,1999-04-23,,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
541555,Enzo Boyomo,Camerún,2001-10-07,Defensa central,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
541621,Marc Vidal,España,2000-02-14,Portero,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
545647,Sergio Carreira,España,2000-10-13,Lateral derecho,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
548111,Álex Baena,España,2001-07-20,Extremo izquierdo,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
548188,Germán Valera,España,2002-03-16,Extremo izquierdo,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
549027,Martim Neto,Portugal,2003-01-14,Mediocentro,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
552425,Jon Moncayola,España,1998-05-13,Mediocentro,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
555143,Arsen Zakharyan,Rusia,2003-05-26,Mediocentro ofensivo,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
555500,Jorge Herrando,España,2001-02-28,Defensa central,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
557057,Roger Brugué,España,1996-11-04,Extremo izquierdo,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
559979,Abdel Abqar,Marruecos,1999-03-10,Defensa central,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
560417,Alemão,Brasil,1998-04-01,Delantero centro,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
560483,Randy Nteka,Angola,1997-12-06,Mediocentro ofensivo,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
560705,Álex Sancris,España,1997-01-18,Extremo derecho,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
561613,Joan García,España,2001-05-04,Portero,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
562742,Leo Román,España,2000-07-06,Portero,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
563137,Robert Navarro,España,2002-04-12,Extremo derecho,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
568157,Yéremy Pino,España,2002-10-20,,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
568158,Javi López,España,2002-03-25,Lateral izquierdo,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
568835,Pablo Martínez,España,1998-02-22,Mediocentro,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
569384,Lucien Agoumé,Francia,2002-02-09,Pivote,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
571020,Oihan Sancet,España,2000-04-25,Mediocentro ofensivo,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
573775,Hugo Duro,España,1999-11-10,Delantero centro,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
576024,Julián Alvarez,Argentina,2000-01-31,Delantero centro,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
576028,Thiago Almada,Argentina,2001-04-26,Extremo izquierdo,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
578419,Federico Viñas,Uruguay,1998-06-30,Delantero centro,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
580560,Jon Pacheco,España,2001-01-08,,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
581326,Ville Koski,Finlandia,2002-01-27,Defensa central,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
581678,Jude Bellingham,Inglaterra,2003-06-29,Mediocentro ofensivo,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
583510,Miguel Rubio,España,1998-03-11,Defensa central,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
590690,Víctor García,España,1997-09-16,Lateral derecho,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
591916,Aitor Paredes,España,2000-04-29,Defensa central,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
591957,Victor Parada,España,2002-04-04,Lateral izquierdo,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
593412,Ilyas Chaira,Marruecos,2001-02-02,Extremo izquierdo,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
593482,Azzedine Ounahi,Marruecos,2000-04-19,Mediocentro,La Liga,Girona FC,fc-girona,12321,2025,transfermarkt
596122,Pep Chavarría,España,1998-04-10,Lateral izquierdo,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
599231,Ferran Jutglà,España,1999-02-01,Extremo derecho,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
602105,Antony,Brasil,2000-02-24,Extremo derecho,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
603696,Alberto Reina,España,1997-11-19,Mediocentro,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
605528,Pol Tristán,España,2002-03-18,,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
607034,Akor Adams,Nigeria,2000-01-29,Delantero centro,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
610083,Unai Vencedor,España,2000-11-15,,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
610622,Urko Izeta,España,1999-09-29,Delantero centro,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
614988,Ilias Kostis,Grecia,2003-02-27,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
616369,Ander Barrenetxea,España,2001-12-27,Extremo izquierdo,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
616631,Matteo Ruggeri,Italia,2002-07-11,Lateral izquierdo,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
617059,Pablo Campos,España,2002-04-28,Portero,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
617074,Ilaix Moriba,Guinea,2003-01-19,Mediocentro,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
617081,Diego López,España,2002-05-13,Extremo derecho,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
618801,Alejandro Iturbe,España,2003-09-02,Portero,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
618809,Manu Sánchez,España,2000-08-24,Lateral izquierdo,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
618813,Carlos Martín,España,2002-04-22,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
620164,Haissem Hassan,Egipto,2002-02-08,Extremo derecho,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
620696,Ibrahim Diabate,Costa de Marfil,1999-11-17,Delantero centro,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
622988,Fran Pérez,España,2002-09-09,Extremo derecho,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
623024,Jesús Vázquez,España,2003-01-02,Lateral izquierdo,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
624942,Raúl Moro,España,2002-12-05,Extremo izquierdo,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
625014,Julen Agirrezabala,España,2000-12-26,Portero,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
625047,Beñat Prados,España,2001-02-08,Mediocentro,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
625651,Urko González de Zárate,España,2001-03-20,,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
625657,Unai Marrero,España,2001-10-09,Portero,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
625660,Jon Ander Olasagasti,España,2000-08-16,Mediocentro,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
626953,Álvaro Núñez,España,2000-07-07,Lateral derecho,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
627290,John Donald,España,2000-09-25,Defensa central,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
628366,Lucas Beltrán,Argentina,2001-03-29,Delantero centro,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
628487,Ángel Fortuño,España,2001-10-05,Portero,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
628498,Jofre Carreras,España,2001-06-17,Extremo derecho,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
628886,Iván Romero,España,2001-04-10,Delantero centro,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
629511,Pablo Ramón,España,2001-06-30,,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
631002,Raúl García,España,2000-11-03,Delantero centro,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
631821,Vladyslav Vanat,Ucrania,2002-01-04,Delantero centro,La Liga,Girona FC,fc-girona,12321,2025,transfermarkt
632741,Iker Losada,España,2001-08-01,,La Liga,Real Betis Balompié,real-betis-sevilla,150,2025,transfermarkt
632896,Alejandro Francés,España,2002-08-01,Defensa central,La Liga,Girona FC,fc-girona,12321,2025,transfermarkt
632913,Pere García,España,2002-03-22,,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
634131,Aimar Oroz,España,2001-11-27,Mediocentro ofensivo,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
634431,Beñat Turrientes,España,2002-01-31,Mediocentro,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
636093,Carlos Domínguez,España,2001-02-11,Defensa central,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
636688,Alejandro Balde,España,2003-10-18,Lateral izquierdo,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
636695,Marc Casadó,España,2003-09-14,Pivote,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
636703,Fermín López,España,2003-05-11,Mediocentro ofensivo,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
638124,Manu Fernández,España,2001-04-23,Defensa central,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
638793,Tajon Buchanan,Canadá,1999-02-08,Extremo derecho,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
639733,Peque Fernández,España,2002-10-04,Mediapunta,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
640109,Martín Satriano,Uruguay,2001-02-20,Delantero centro,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
640428,Eduardo Camavinga,Francia,2002-11-10,Mediocentro,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
646740,Gavi,España,2004-08-05,Mediocentro,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
646743,Javi Navarro,España,2004-02-24,,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
646824,Manuel Ángel,España,2004-03-15,Mediocentro,La Liga,Real Madrid CF,real-madrid,418,2025,transfermarkt
647435,Tyrhys Dolan,Inglaterra,2001-12-28,Extremo derecho,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
652331,Javi Rueda,España,2002-05-08,Lateral derecho,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
657430,Samú Costa,Portugal,2000-11-27,Pivote,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
658115,Abel Bretones,España,2000-08-21,Lateral izquierdo,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
660438,Orri Óskarsson,Islandia,2004-08-29,Delantero centro,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
660735,Federico Gattoni,Argentina,1999-02-16,Defensa central,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
661145,Jon Aramburu,Venezuela,2002-07-23,Lateral derecho,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
662261,Rafa Marín,España,2002-05-19,Defensa central,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
666547,Zito Luvumbo,Angola,2002-03-09,Extremo derecho,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
668177,Javi Serrano,España,2003-01-16,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
668179,Carlos Álvarez,España,2003-08-06,Mediocentro ofensivo,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
668183,Nico Serrano,España,2003-03-05,Extremo izquierdo,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
668212,Rubén Iranzo,España,2003-03-14,,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
668313,Aitor Fraga,España,2003-03-09,,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
676042,Juanlu Sánchez,España,2003-08-15,Lateral derecho,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
678406,Sergi Cardona,España,1999-07-08,Lateral izquierdo,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
683840,Pedri,España,2002-11-25,Mediocentro,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
687609,Isaac Romero,España,2000-05-18,Delantero centro,La Liga,Sevilla FC,fc-sevilla,368,2025,transfermarkt
689505,Johnny Cardoso,Estados Unidos,2001-09-20,Mediocentro,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
692070,Clemens Riedel,Alemania,2003-07-19,Defensa central,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
692207,Dani Cervera,España,2003-03-15,,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
692208,Pelayo Fernández,España,2003-04-29,,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
694509,Moussa Diarra,Malí,2000-11-10,,La Liga,Deportivo Alavés,deportivo-alaves,1108,2025,transfermarkt
696764,Abu Kamara,Inglaterra,2003-07-21,Extremo derecho,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
699233,Aleksa Puric,Serbia,2003-07-07,,La Liga,Atlético de Madrid,atletico-madrid,13,2025,transfermarkt
705259,Nil Torreguitart,España,2001-09-21,,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
705395,Gerard Martín,España,2002-02-26,Defensa central,La Liga,FC Barcelona,fc-barcelona,131,2025,transfermarkt
705813,Rubén Sánchez,España,2001-02-04,Lateral derecho,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
705881,Mikel Serrano,España,2003-06-16,,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
706138,Javi Llabrés,España,2002-09-11,Extremo izquierdo,La Liga,RCD Mallorca,rcd-mallorca,237,2025,transfermarkt
706947,Yago Santiago,España,2003-04-15,Extremo izquierdo,La Liga,Elche CF,fc-elche,1531,2025,transfermarkt
707230,Ugo Raghouber,Francia,2003-07-13,Pivote,La Liga,Levante UD,ud-levante,3368,2025,transfermarkt
707274,César Tárrega,España,2002-02-26,Defensa central,La Liga,Valencia CF,fc-valencia,1049,2025,transfermarkt
707279,Hugo González,España,2003-02-07,,La Liga,RC Celta de Vigo,celta-vigo,940,2025,transfermarkt
708370,Juanpe Gil,España,2001-05-05,,La Liga,Rayo Vallecano,rayo-vallecano,367,2025,transfermarkt
709187,Nico Williams,España,2002-07-12,Extremo izquierdo,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
709215,Mikel Goti,España,2002-05-23,,La Liga,Real Sociedad,real-sociedad-san-sebastian,681,2025,transfermarkt
709336,Rubén Gómez,España,2002-01-24,,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
709372,Carlos Romero,España,2001-10-29,Lateral izquierdo,La Liga,RCD Espanyol,espanyol-barcelona,714,2025,transfermarkt
709380,Álex Forés,España,2001-04-12,Delantero centro,La Liga,Real Oviedo,real-oviedo,2497,2025,transfermarkt
709969,Ilias Akhomach,Marruecos,2004-04-16,,La Liga,Villarreal CF,fc-villarreal,1050,2025,transfermarkt
710004,Peter Federico,República Dominicana,2002-07-25,,La Liga,Getafe CF,fc-getafe,3709,2025,transfermarkt
710671,Adama Boiro,España,2002-06-22,Lateral izquierdo,La Liga,Athletic Club,athletic-bilbao,621,2025,transfermarkt
710677,Iker Muñoz,España,2002-09-05,Pivote,La Liga,CA Osasuna,ca-osasuna,331,2025,transfermarkt
