id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14288944,2026-01-18,Liga Portugal Betclic,Liga Portugal 25/26,3009,3002,Vitória SC,FC Porto,0.0,1.0,,sofascore
14288937,2026-01-19,Liga Portugal Betclic,Liga Portugal 25/26,3035,4500,CF Estrela Amadora,Estoril Praia,0.0,5.0,,sofascore
14288946,2026-01-23,Liga Portugal Betclic,Liga Portugal 25/26,36365,483088,Casa Pia,AVS - Futebol SAD,3.0,3.0,,sofascore
14288951,2026-01-24,Liga Portugal Betclic,Liga Portugal 25/26,3014,3011,Moreirense,Santa Clara,1.0,0.0,,sofascore
14288955,2026-01-24,Liga Portugal Betclic,Liga Portugal 25/26,25777,3001,FC Arouca,Sporting CP,1.0,2.0,,sofascore
14288954,2026-01-24,Liga Portugal Betclic,Liga Portugal 25/26,4500,3009,Estoril Praia,Vitória SC,4.0,2.0,,sofascore
14288953,2026-01-25,Liga Portugal Betclic,Liga Portugal 25/26,3013,3036,CD Nacional,Rio Ave,4.0,0.0,,sofascore
14288957,2026-01-25,Liga Portugal Betclic,Liga Portugal 25/26,49531,38396,Famalicão,Tondela,3.0,0.0,,sofascore
14288958,2026-01-25,Liga Portugal Betclic,Liga Portugal 25/26,3006,3035,Benfica,CF Estrela Amadora,4.0,0.0,,sofascore
14288948,2026-01-25,Liga Portugal Betclic,Liga Portugal 25/26,2999,190328,Sporting Braga,FC Alverca,5.0,0.0,,sofascore
14288950,2026-01-26,Liga Portugal Betclic,Liga Portugal 25/26,3002,3010,FC Porto,Gil Vicente,3.0,0.0,,sofascore
14288973,2026-01-30,Liga Portugal Betclic,Liga Portugal 25/26,3009,3014,Vitória SC,Moreirense,1.0,0.0,,sofascore
14288972,2026-01-31,Liga Portugal Betclic,Liga Portugal 25/26,3011,4500,Santa Clara,Estoril Praia,2.0,4.0,,sofascore
14288963,2026-01-31,Liga Portugal Betclic,Liga Portugal 25/26,3036,25777,Rio Ave,FC Arouca,0.0,3.0,,sofascore
14288970,2026-01-31,Liga Portugal Betclic,Liga Portugal 25/26,190328,3035,FC Alverca,CF Estrela Amadora,1.0,1.0,,sofascore
14288964,2026-02-01,Liga Portugal Betclic,Liga Portugal 25/26,3010,49531,Gil Vicente,Famalicão,5.0,0.0,,sofascore
14288960,2026-02-01,Liga Portugal Betclic,Liga Portugal 25/26,3001,3013,Sporting CP,CD Nacional,2.0,1.0,,sofascore
14288966,2026-02-01,Liga Portugal Betclic,Liga Portugal 25/26,38396,3006,Tondela,Benfica,0.0,0.0,,sofascore
14288968,2026-02-02,Liga Portugal Betclic,Liga Portugal 25/26,483088,2999,AVS - Futebol SAD,Sporting Braga,0.0,4.0,,sofascore
14288969,2026-02-02,Liga Portugal Betclic,Liga Portugal 25/26,36365,3002,Casa Pia,FC Porto,2.0,1.0,,sofascore
14288982,2026-02-07,Liga Portugal Betclic,Liga Portugal 25/26,3035,3011,CF Estrela Amadora,Santa Clara,1.0,0.0,,sofascore
14288981,2026-02-07,Liga Portugal Betclic,Liga Portugal 25/26,3014,3010,Moreirense,Gil Vicente,1.0,2.0,,sofascore
14288984,2026-02-07,Liga Portugal Betclic,Liga Portugal 25/26,4500,38396,Estoril Praia,Tondela,2.0,2.0,,sofascore
14288986,2026-02-07,Liga Portugal Betclic,Liga Portugal 25/26,25777,3009,FC Arouca,Vitória SC,3.0,2.0,,sofascore
14288977,2026-02-08,Liga Portugal Betclic,Liga Portugal 25/26,3013,36365,CD Nacional,Casa Pia,0.0,0.0,,sofascore
14288989,2026-02-08,Liga Portugal Betclic,Liga Portugal 25/26,2999,3036,Sporting Braga,Rio Ave,3.0,0.0,,sofascore
14288979,2026-02-08,Liga Portugal Betclic,Liga Portugal 25/26,3006,190328,Benfica,FC Alverca,2.0,1.0,,sofascore
14288974,2026-02-09,Liga Portugal Betclic,Liga Portugal 25/26,49531,483088,Famalicão,AVS - Futebol SAD,3.0,1.0,,sofascore
14288988,2026-02-09,Liga Portugal Betclic,Liga Portugal 25/26,3002,3001,FC Porto,Sporting CP,1.0,1.0,,sofascore
14131988,2025-12-21,Liga Portugal Betclic,Liga Portugal 25/26,483088,3013,AVS - Futebol SAD,CD Nacional,2.0,2.0,,sofascore
14288886,2025-12-21,Liga Portugal Betclic,Liga Portugal 25/26,38396,36365,Tondela,Casa Pia,1.0,2.0,,sofascore
14288902,2025-12-21,Liga Portugal Betclic,Liga Portugal 25/26,3011,25777,Santa Clara,FC Arouca,0.0,0.0,,sofascore
14288796,2025-12-22,Liga Portugal Betclic,Liga Portugal 25/26,190328,3002,FC Alverca,FC Porto,0.0,3.0,,sofascore
14288840,2025-12-22,Liga Portugal Betclic,Liga Portugal 25/26,3006,49531,Benfica,Famalicão,1.0,0.0,,sofascore
14288863,2025-12-23,Liga Portugal Betclic,Liga Portugal 25/26,3009,3001,Vitória SC,Sporting CP,1.0,4.0,,sofascore
14288910,2025-12-27,Liga Portugal Betclic,Liga Portugal 25/26,49531,3035,Famalicão,CF Estrela Amadora,2.0,3.0,,sofascore
14288911,2025-12-27,Liga Portugal Betclic,Liga Portugal 25/26,4500,190328,Estoril Praia,FC Alverca,4.0,1.0,,sofascore
14288906,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,25777,3010,FC Arouca,Gil Vicente,2.0,2.0,,sofascore
14288905,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,36365,3009,Casa Pia,Vitória SC,0.0,0.0,,sofascore
14288915,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,2999,3006,Sporting Braga,Benfica,2.0,2.0,,sofascore
14288913,2025-12-28,Liga Portugal Betclic,Liga Portugal 25/26,3001,3036,Sporting CP,Rio Ave,4.0,0.0,,sofascore
14288909,2025-12-29,Liga Portugal Betclic,Liga Portugal 25/26,3002,483088,FC Porto,AVS - Futebol SAD,2.0,0.0,,sofascore
14288919,2026-01-02,Liga Portugal Betclic,Liga Portugal 25/26,3010,3001,Gil Vicente,Sporting CP,1.0,1.0,,sofascore
14288923,2026-01-02,Liga Portugal Betclic,Liga Portugal 25/26,3009,3013,Vitória SC,CD Nacional,2.0,1.0,,sofascore
14288927,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,38396,25777,Tondela,FC Arouca,3.0,1.0,,sofascore
14288929,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,3035,2999,CF Estrela Amadora,Sporting Braga,3.0,3.0,,sofascore
14288921,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,3006,4500,Benfica,Estoril Praia,3.0,1.0,,sofascore
14288917,2026-01-03,Liga Portugal Betclic,Liga Portugal 25/26,483088,3014,AVS - Futebol SAD,Moreirense,0.0,2.0,,sofascore
14288925,2026-01-04,Liga Portugal Betclic,Liga Portugal 25/26,3036,36365,Rio Ave,Casa Pia,3.0,1.0,,sofascore
14288920,2026-01-04,Liga Portugal Betclic,Liga Portugal 25/26,3011,3002,Santa Clara,FC Porto,0.0,1.0,,sofascore
14288918,2026-01-04,Liga Portugal Betclic,Liga Portugal 25/26,190328,49531,FC Alverca,Famalicão,1.0,0.0,,sofascore
14288914,2026-01-11,Liga Portugal Betclic,Liga Portugal 25/26,3013,3011,CD Nacional,Santa Clara,3.0,3.0,,sofascore
14288907,2026-01-11,Liga Portugal Betclic,Liga Portugal 25/26,3014,38396,Moreirense,Tondela,1.0,0.0,,sofascore
14288930,2026-01-16,Liga Portugal Betclic,Liga Portugal 25/26,3001,36365,Sporting CP,Casa Pia,3.0,0.0,,sofascore
14288940,2026-01-17,Liga Portugal Betclic,Liga Portugal 25/26,3010,3013,Gil Vicente,CD Nacional,2.0,1.0,,sofascore
14288936,2026-01-17,Liga Portugal Betclic,Liga Portugal 25/26,483088,25777,AVS - Futebol SAD,FC Arouca,0.0,1.0,,sofascore
