match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14288879,1067648,Pedro Lima,483088.0,65,15.9,32.2,0.0366,block,left-foot,regular,sofascore
14288879,1003071,Diego Duarte,483088.0,65,21.2,47.9,0.0563,block,left-foot,assisted,sofascore
14288879,1900362,Guilherme Neiva,483088.0,63,12.6,36.2,0.2411,goal,left-foot,fast-break,sofascore
14288879,912781,Paulinho Bóia,3013.0,60,16.4,31.1,0.0309,save,right-foot,assisted,sofascore
14288879,1900362,Guilherme Neiva,483088.0,60,20.4,73.7,0.0096,miss,left-foot,set-piece,sofascore
14288879,1900362,Guilherme Neiva,483088.0,57,19.2,46.5,0.1362,block,right-foot,free-kick,sofascore
14288879,1172052,Daniel Júnior,3013.0,54,24.8,64.1,0.0127,miss,left-foot,assisted,sofascore
14288879,1046440,Roni,483088.0,51,16.0,58.0,0.0447,miss,left-foot,corner,sofascore
14288879,1133063,Tunde Akinsola,483088.0,51,7.4,70.9,0.0578,block,left-foot,assisted,sofascore
14288879,1133063,Tunde Akinsola,483088.0,50,12.8,55.5,0.0807,miss,left-foot,throw-in-set-piece,sofascore
14288879,1067648,Pedro Lima,483088.0,48,21.1,69.7,0.0489,block,left-foot,free-kick,sofascore
14288879,344181,José Gomes,3013.0,45,14.6,43.0,0.0947,block,left-foot,set-piece,sofascore
14288879,987597,Jesús Ramírez,3013.0,40,8.2,45.5,0.0755,save,head,corner,sofascore
14288879,1900362,Guilherme Neiva,483088.0,38,6.4,34.4,0.0668,miss,right-foot,regular,sofascore
14288879,1172052,Daniel Júnior,3013.0,36,23.7,64.6,0.0158,block,left-foot,assisted,sofascore
14288879,1900362,Guilherme Neiva,483088.0,34,23.5,64.8,0.0325,miss,right-foot,assisted,sofascore
14288879,1046440,Roni,483088.0,33,18.5,42.4,0.0746,block,left-foot,assisted,sofascore
14288879,1176165,Paulo Vitor,483088.0,32,4.4,45.4,0.264,miss,head,corner,sofascore
14288879,1067648,Pedro Lima,483088.0,30,23.5,42.1,0.0465,block,left-foot,assisted,sofascore
14288879,1002819,Gabriel Veron,3013.0,28,11.9,63.4,0.0495,miss,right-foot,regular,sofascore
14288879,1002819,Gabriel Veron,3013.0,25,22.1,55.8,0.0158,block,right-foot,corner,sofascore
14288879,1112474,Ze Vitor,3013.0,25,8.8,52.8,0.0488,miss,head,corner,sofascore
14288879,987597,Jesús Ramírez,3013.0,25,11.9,46.4,0.1799,block,right-foot,assisted,sofascore
14288879,1011997,Chiheb Labidi,3013.0,25,17.9,63.4,0.0581,miss,left-foot,assisted,sofascore
14288879,1067648,Pedro Lima,483088.0,22,6.4,53.6,0.2021,goal,head,assisted,sofascore
14288879,344181,José Gomes,3013.0,15,6.1,50.1,0.1724,save,head,corner,sofascore
14288879,822509,Léo Santos,3013.0,15,10.9,47.9,0.0353,block,head,corner,sofascore
14288879,1172052,Daniel Júnior,3013.0,10,25.7,38.0,0.019,save,left-foot,assisted,sofascore
14288879,1133063,Tunde Akinsola,483088.0,10,19.6,69.9,0.0249,block,left-foot,assisted,sofascore
14288879,987597,Jesús Ramírez,3013.0,7,8.2,46.6,0.1314,miss,left-foot,assisted,sofascore
14288879,1067648,Pedro Lima,483088.0,7,22.3,26.0,0.0163,block,right-foot,throw-in-set-piece,sofascore
14288879,851030,Filipe Soares,3013.0,4,19.8,41.1,0.0248,goal,right-foot,corner,sofascore
14288880,1188685,Yan Maranhão,3014.0,90,13.2,64.6,0.0465,miss,right-foot,assisted,sofascore
14288880,931485,Maracás,3014.0,90,7.6,51.7,0.4839,goal,head,set-piece,sofascore
14288880,1210450,Tom Moustier,3035.0,90,10.7,71.4,0.0468,block,right-foot,regular,sofascore
14288880,910316,Ianis Stoica,3035.0,87,6.8,52.0,0.3745,miss,head,assisted,sofascore
14288880,1164070,Jorge Meireles,3035.0,85,19.6,69.0,0.0252,save,left-foot,throw-in-set-piece,sofascore
14288880,943595,Sydney van Hooijdonk,3035.0,83,12.6,54.8,0.0365,miss,head,assisted,sofascore
14288880,1164070,Jorge Meireles,3035.0,82,11.0,34.0,0.0979,block,right-foot,assisted,sofascore
14288880,1188685,Yan Maranhão,3014.0,78,7.0,66.7,0.0251,miss,right-foot,set-piece,sofascore
14288880,1115751,Luís Semedo,3014.0,73,11.4,63.0,0.0509,goal,left-foot,assisted,sofascore
14288880,1142578,Diogo Travassos,3014.0,58,24.9,34.9,0.017,save,right-foot,throw-in-set-piece,sofascore
14288880,1001848,Nile John,3014.0,47,20.9,68.5,0.0284,block,right-foot,assisted,sofascore
14288880,1130513,Fabiano Souza,3014.0,45,17.8,65.7,0.0272,block,right-foot,assisted,sofascore
14288880,905455,Alan,3014.0,45,11.5,50.0,0.7884,save,right-foot,penalty,sofascore
14288880,1142578,Diogo Travassos,3014.0,39,13.8,38.3,0.0763,block,right-foot,regular,sofascore
14288880,910316,Ianis Stoica,3035.0,36,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14288880,801339,Rodrigo Pinho,3035.0,35,5.5,53.6,0.1809,block,head,corner,sofascore
14288880,801339,Rodrigo Pinho,3035.0,30,12.9,38.3,0.4514,miss,left-foot,fast-break,sofascore
14288880,1471229,Landerson,3014.0,20,19.4,29.5,0.016,block,right-foot,assisted,sofascore
14288880,1142254,Rodrigo Alonso,3014.0,18,25.1,38.5,0.024,miss,right-foot,assisted,sofascore
