team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
1096,royal-antwerpen-fc,2020,Royal Amberes FC,21000,16152,,,,,,,,,,Bosuilstadion,,,,Césped natural,,https://www.transfermarkt.es/royal-antwerpen-fc/stadion/verein/1096/saison_id/2020,,,,,,,,,
2282,fc-brugge,2020,Club Brujas KV,29062,29062,,,,,,,,Brugge,,Jan Breydelstadion,,,,Césped natural,,https://www.transfermarkt.es/fc-brugge/stadion/verein/2282/saison_id/2020,,,,,,,,,
2381,sivasspor,2020,Sivasspor,27817,27817,,,52,,,,,,,BG Grup 4 Eylül Stadyumu,,,,Césped natural,,https://www.transfermarkt.es/sivasspor/stadion/verein/2381/saison_id/2020,,,,,,,,,
2410,zska-moskau,2020,CSKA Moscú,30114,30114,,,,,,,,ZSKA Moskau,,VEB Arena,,,,Césped natural,,https://www.transfermarkt.es/zska-moskau/stadion/verein/2410/saison_id/2020,,,,,,,,,
2441,aek-athen,2020,AEK Atenas FC,32500,32500,,,40,,,,,AEK Athens,,Allwyn Arena,,,,Césped natural,,https://www.transfermarkt.es/aek-athen/stadion/verein/2441/saison_id/2020,,,,,,,,,
2976,hapoel-beer-sheva,2020,Hapoel Beer Sheva,16126,16126,,,,,,,,,,Toto Jacob Turner Stadium,,,,Césped natural,,https://www.transfermarkt.es/hapoel-beer-sheva/stadion/verein/2976/saison_id/2020,,,,,,,,,
3057,standard-luttich,2020,Standard de Lieja,27221,27221,,,,,,,,Standard de Liège,,Maurice Dufrasne Stadion,,,"45,00 mill. €",Césped natural,,https://www.transfermarkt.es/standard-luttich/stadion/verein/3057/saison_id/2020,,,,,,,,,
4441,wolfsberger-ac,2020,Wolfsberger AC,7300,3000,,,,,,,,Stadt Wolfsberg,,Lavanttal-Arena,,,"2,80 mill. €",Césped natural,,https://www.transfermarkt.es/wolfsberger-ac/stadion/verein/4441/saison_id/2020,,,,,,,,,
6066,dundalk-fc,2020,Dundalk FC,4500,3000,,,,,,,,Casey Family,,Oriel Park,,,,Césped artificial,,https://www.transfermarkt.es/dundalk-fc/stadion/verein/6066/saison_id/2020,,,,,,,,,
6195,ssc-neapel,2020,SSC Nápoles,54726,54726,,,19,,,,,Comune di Napoli,,Diego Armando Maradona,,,,Césped natural,,https://www.transfermarkt.es/ssc-neapel/stadion/verein/6195/saison_id/2020,,,,,,,,,
7769,cfr-cluj,2020,CFR Cluj,22198,22198,,,6,,,,,CFR Cluj,,Dr. Constantin Rădulescu,,,"30,00 mill. €",Césped natural,,https://www.transfermarkt.es/cfr-cluj/stadion/verein/7769/saison_id/2020,,,,,,,,,
10625,qarabag-fk,2020,Qarabağ FK,4677,4677,,,,,,,,Tahir Bagirov,,Azersun Arena,,,,Césped natural,,https://www.transfermarkt.es/qarabag-fk/stadion/verein/10625/saison_id/2020,,,,,,,,,
10690,zorya-lugansk,2020,Zorya Lugansk,16873,16873,,,1,,,,,Dynamo Kiew,,Valeriy Lobanovsky Stadion,,,,Césped natural,,https://www.transfermarkt.es/zorya-lugansk/stadion/verein/10690/saison_id/2020,,,,,,,,,
16704,fk-krasnodar,2020,FK Krasnodar,35179,35179,,,,,,,,FK Krasnodar,,OZON Arena,,,,Césped natural,,https://www.transfermarkt.es/fk-krasnodar/stadion/verein/16704/saison_id/2020,,,,,,,,,
16795,fc-granada,2020,Granada CF,19336,19336,,,,,,,,Ayuntamiento de Granada,,Nuevo Los Cármenes,,,,Césped natural,,https://www.transfermarkt.es/fc-granada/stadion/verein/16795/saison_id/2020,,,,,,,,,
31614,pfk-ludogorets-razgrad,2020,Ludogorets Razgrad,10423,10423,,,,,,,,Municipality of Razgrad,,Huvepharma Arena,,,"3,00 mill. €",Césped natural,,https://www.transfermarkt.es/pfk-ludogorets-razgrad/stadion/verein/31614/saison_id/2020,,,,,,,,,
