whoscored_match_id,match_date,season,competition,attendance,data_source
1911273,2025-08-15,2025/26,Ligue 1,28360.0,whoscored
1911274,2025-08-23,2025/26,Ligue 1,64074.0,whoscored
1911275,2025-08-17,2025/26,Ligue 1,12168.0,whoscored
1911276,2025-08-24,2025/26,Ligue 1,19375.0,whoscored
1911277,2025-08-23,2025/26,Ligue 1,22175.0,whoscored
1911278,2025-08-17,2025/26,Ligue 1,16090.0,whoscored
1911279,2025-08-24,2025/26,Ligue 1,43549.0,whoscored
1911280,2025-08-22,2025/26,Ligue 1,47401.0,whoscored
1911281,2025-08-17,2025/26,Ligue 1,14840.0,whoscored
1911282,2025-08-24,2025/26,Ligue 1,12343.0,whoscored
1911283,2025-08-24,2025/26,Ligue 1,22468.0,whoscored
1911284,2025-08-16,2025/26,Ligue 1,38137.0,whoscored
1911285,2025-08-23,2025/26,Ligue 1,49853.0,whoscored
1911286,2025-08-24,2025/26,Ligue 1,23158.0,whoscored
1911287,2025-08-17,2025/26,Ligue 1,25009.0,whoscored
1911288,2025-09-28,2025/26,Ligue 1,20049.0,whoscored
1911289,2025-08-31,2025/26,Ligue 1,11512.0,whoscored
1911290,2025-08-16,2025/26,Ligue 1,11734.0,whoscored
1911291,2025-09-27,2025/26,Ligue 1,47792.0,whoscored
1911292,2025-08-31,2025/26,Ligue 1,16513.0,whoscored
1911293,2025-08-17,2025/26,Ligue 1,34053.0,whoscored
1911294,2025-09-28,2025/26,Ligue 1,26414.0,whoscored
1911295,2025-08-29,2025/26,Ligue 1,37232.0,whoscored
1911296,2025-08-16,2025/26,Ligue 1,23212.0,whoscored
1911297,2025-09-26,2025/26,Ligue 1,23262.0,whoscored
1911298,2025-10-19,2025/26,Ligue 1,26078.0,whoscored
1911299,2025-09-27,2025/26,Ligue 1,22822.0,whoscored
1911300,2025-10-26,2025/26,Ligue 1,11682.0,whoscored
1911301,2025-10-04,2025/26,Ligue 1,17243.0,whoscored
1911302,2025-10-26,2025/26,Ligue 1,16729.0,whoscored
1911303,2025-10-04,2025/26,Ligue 1,14941.0,whoscored
1911304,2025-10-25,2025/26,Ligue 1,14978.0,whoscored
1911305,2025-10-05,2025/26,Ligue 1,17802.0,whoscored
1911306,2025-10-25,2025/26,Ligue 1,38223.0,whoscored
1911307,2025-10-05,2025/26,Ligue 1,47355.0,whoscored
1911308,2025-10-26,2025/26,Ligue 1,42089.0,whoscored
1911309,2025-10-05,2025/26,Ligue 1,51414.0,whoscored
1911310,2025-08-30,2025/26,Ligue 1,15512.0,whoscored
1911311,2025-10-26,2025/26,Ligue 1,49058.0,whoscored
1911312,2025-10-04,2025/26,Ligue 1,28551.0,whoscored
1911313,2025-10-25,2025/26,Ligue 1,7086.0,whoscored
1911314,2025-10-05,2025/26,Ligue 1,8306.0,whoscored
1911315,2025-08-31,2025/26,Ligue 1,52095.0,whoscored
1911316,2025-10-24,2025/26,Ligue 1,17522.0,whoscored
1911317,2025-10-03,2025/26,Ligue 1,18084.0,whoscored
1911318,2025-08-31,2025/26,Ligue 1,8718.0,whoscored
1911319,2025-10-26,2025/26,Ligue 1,27658.0,whoscored
1911320,2025-10-05,2025/26,Ligue 1,22171.0,whoscored
1911321,2025-08-30,2025/26,Ligue 1,28784.0,whoscored
1911322,2025-10-29,2025/26,Ligue 1,18484.0,whoscored
1911323,2025-10-18,2025/26,Ligue 1,13423.0,whoscored
1911324,2025-08-31,2025/26,Ligue 1,17345.0,whoscored
1911325,2025-10-29,2025/26,Ligue 1,16706.0,whoscored
1911326,2025-10-19,2025/26,Ligue 1,33773.0,whoscored
1911327,2025-10-29,2025/26,Ligue 1,64599.0,whoscored
1911328,2025-08-30,2025/26,Ligue 1,31515.0,whoscored
1911329,2025-10-19,2025/26,Ligue 1,16607.0,whoscored
1911330,2025-09-13,2025/26,Ligue 1,16703.0,whoscored
1911331,2025-10-29,2025/26,Ligue 1,20618.0,whoscored
1911332,2025-10-18,2025/26,Ligue 1,64869.0,whoscored
1911333,2025-09-14,2025/26,Ligue 1,14594.0,whoscored
1911334,2025-10-29,2025/26,Ligue 1,33653.0,whoscored
1911335,2025-10-19,2025/26,Ligue 1,29845.0,whoscored
1911336,2025-09-14,2025/26,Ligue 1,42576.0,whoscored
1911337,2025-10-29,2025/26,Ligue 1,22441.0,whoscored
1911338,2025-10-18,2025/26,Ligue 1,24122.0,whoscored
1911339,2025-09-12,2025/26,Ligue 1,64098.0,whoscored
1911340,2025-10-29,2025/26,Ligue 1,18445.0,whoscored
1911341,2025-10-17,2025/26,Ligue 1,47754.0,whoscored
1911342,2025-10-29,2025/26,Ligue 1,22667.0,whoscored
1911343,2025-09-14,2025/26,Ligue 1,21107.0,whoscored
1911344,2025-10-19,2025/26,Ligue 1,27148.0,whoscored
1911345,2025-10-29,2025/26,Ligue 1,25484.0,whoscored
1911346,2025-09-13,2025/26,Ligue 1,20096.0,whoscored
1911347,2025-11-01,2025/26,Ligue 1,16529.0,whoscored
1911348,2025-09-14,2025/26,Ligue 1,47642.0,whoscored
1911349,2025-11-02,2025/26,Ligue 1,14534.0,whoscored
1911350,2025-09-14,2025/26,Ligue 1,27392.0,whoscored
1911351,2025-11-02,2025/26,Ligue 1,37373.0,whoscored
1911352,2025-09-14,2025/26,Ligue 1,22250.0,whoscored
1911353,2025-11-02,2025/26,Ligue 1,38802.0,whoscored
1911354,2025-09-21,2025/26,Ligue 1,15262.0,whoscored
1911355,2025-11-01,2025/26,Ligue 1,10727.0,whoscored
1911356,2025-09-20,2025/26,Ligue 1,14158.0,whoscored
1911357,2025-11-02,2025/26,Ligue 1,27150.0,whoscored
1911358,2025-09-21,2025/26,Ligue 1,17483.0,whoscored
1911359,2025-11-01,2025/26,Ligue 1,47629.0,whoscored
1911360,2025-09-20,2025/26,Ligue 1,38223.0,whoscored
1911361,2025-11-02,2025/26,Ligue 1,27658.0,whoscored
1911362,2025-09-19,2025/26,Ligue 1,44437.0,whoscored
1911363,2025-11-02,2025/26,Ligue 1,20643.0,whoscored
1911364,2025-09-22,2025/26,Ligue 1,66190.0,whoscored
1911365,2025-11-09,2025/26,Ligue 1,11428.0,whoscored
