whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1911554,Stade Raymond Kopa,Alexandre Dujeux,Luis Enrique Martínez García,0 : 2,0 : 3,14977.0,969,Jeremy Stinat,2026-04-25T19:00:00
1911555,Stade Francis-Le Blé,Éric Roy,Pierre Sage,3 : 0,3 : 3,14550.0,1076,Stéphanie Frappart,2026-04-24T20:45:00
1911556,Stade Océane,Didier Digard,Benoit Tavenot,2 : 2,4 : 4,19162.0,880,François Letexier,2026-04-26T17:15:00
1911557,Stade du Moustoir - Yves Allainmat,Olivier Pantaloni,Gary O'Neil,1 : 0,2 : 3,15674.0,899,Benoît Millot,2026-04-26T15:00:00
1911558,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Christophe Pélissier,1 : 1,3 : 2,51440.0,885,Ruddy Buquet,2026-04-25T15:00:00
1911559,Orange Vélodrome,Habib Beye,Claude Puel,0 : 0,1 : 1,60021.0,960,Willy Delajod,2026-04-26T20:45:00
1911560,Stade Jean Bouin,Antoine Kombouaré,Bruno Génésio,0 : 1,0 : 1,17243.0,2853,Mathieu Vernice,2026-04-26T17:15:00
1911561,Roazhon Park,Franck Haise,Vahid Halilhodzic,1 : 1,2 : 1,27576.0,861,Benoît Bastien,2026-04-26T17:15:00
1911562,Stadium de Toulouse,Carles Martínez,Sébastien Pocognoli,0 : 2,2 : 2,24750.0,961,Clément Turpin,2026-04-25T21:05:00
1911563,Stade de l'Abbé-Deschamps,Christophe Pélissier,Alexandre Dujeux,1 : 0,3 : 1,15745.0,909,Eric Wattellier,2026-05-03T17:15:00
1911564,Decathlon Arena - Stade Pierre-Mauroy,Bruno Génésio,Didier Digard,1 : 1,1 : 1,44378.0,1998,Guillaume Paradis,2026-05-03T15:00:00
1911565,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Franck Haise,2 : 1,4 : 2,51460.0,961,Clément Turpin,2026-05-03T20:45:00
1911566,Stade Saint-Symphorien,Benoit Tavenot,Sébastien Pocognoli,0 : 0,1 : 2,24083.0,885,Ruddy Buquet,2026-05-02T19:00:00
1911567,La Beaujoire-Louis-Fonteneau,Vahid Halilhodzic,Habib Beye,0 : 0,3 : 0,28308.0,2884,Jeremie Pignard,2026-05-02T15:00:00
1911568,Allianz Riviera,Claude Puel,Pierre Sage,0 : 0,1 : 1,26514.0,4,Thomas Leonard,2026-05-02T21:05:00
1911569,Stade Jean Bouin,Antoine Kombouaré,Éric Roy,2 : 0,4 : 0,15318.0,4272,Marc Bollengier,2026-05-03T17:15:00
1911570,Parc des Princes,Luis Enrique Martínez García,Olivier Pantaloni,1 : 1,2 : 2,47926.0,1195,Bastien Dechepy,2026-05-02T17:00:00
1911571,Stade de la Meinau,Gary O'Neil,Carles Martínez,1 : 1,1 : 2,29000.0,3221,Gael Angoula,2026-05-03T17:15:00
1911572,Stade Raymond Kopa,Alexandre Dujeux,Gary O'Neil,0 : 1,1 : 1,10015.0,862,Hakim Ben El Hadj,2026-05-10T21:00:00
1911573,Stade de l'Abbé-Deschamps,Christophe Pélissier,Claude Puel,1 : 1,2 : 1,16052.0,880,François Letexier,2026-05-10T20:00:00
1911574,Stade Océane,Didier Digard,Habib Beye,0 : 0,0 : 1,22201.0,861,Benoît Bastien,2026-05-10T21:00:00
1911575,Stade Félix Bollaert-Delélis,Pierre Sage,Vahid Halilhodzic,0 : 0,1 : 0,37824.0,2853,Mathieu Vernice,2026-05-08T19:45:00
1911576,Stade Saint-Symphorien,Benoit Tavenot,Olivier Pantaloni,0 : 1,0 : 4,18111.0,969,Jeremy Stinat,2026-05-10T21:00:00
1911577,Stade Louis-II,Sébastien Pocognoli,Bruno Génésio,0 : 0,0 : 1,8314.0,961,Clément Turpin,2026-05-10T20:00:00
1911578,Parc des Princes,Luis Enrique Martínez García,Éric Roy,0 : 0,1 : 0,47752.0,867,Jerome Brisard,2026-05-10T21:00:00
