team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
162,as-monaco,2022,AS Mónaco,18525,18525,,,,,,,,,,Stade Louis-II,,,,Césped natural,,https://www.transfermarkt.es/as-monaco/stadion/verein/162/saison_id/2022,,,,,,,,,
244,olympique-marseille,2022,Olympique de Marsella,67394,67394,,,,,,,,Olympique de Marseille,,Orange Vélodrome,,,,Césped natural,,https://www.transfermarkt.es/olympique-marseille/stadion/verein/244/saison_id/2022,,,,,,,,,
273,fc-stade-rennes,2022,Stade Rennais FC,29778,29778,,,,,,,,Stade Rennes,,Roazhon Park,,,"37,30 mill. €",Césped natural,,https://www.transfermarkt.es/fc-stade-rennes/stadion/verein/273/saison_id/2022,,,,,,,,,
290,aj-auxerre,2022,AJ Auxerre,18541,18541,,,16,,,,,AJ Auxerre,,Stade de l'Abbé-Deschamps,,,,Césped híbrido,,https://www.transfermarkt.es/aj-auxerre/stadion/verein/290/saison_id/2022,,,,,,,,,
415,fc-toulouse,2022,Toulouse FC,33150,33150,,,,,,,,Stadt Toulouse,,Stadium Municipal,,,,Césped híbrido,,https://www.transfermarkt.es/fc-toulouse/stadion/verein/415/saison_id/2022,,,,,,,,,
417,ogc-nizza,2022,OGC Niza,36178,,,,,,,,,Stadt Nizza,,Allianz Riviera,,,"245,00 mill. €",Césped natural,,https://www.transfermarkt.es/ogc-nizza/stadion/verein/417/saison_id/2022,,,,,,,,,
583,fc-paris-saint-germain,2022,París Saint-Germain FC,48583,,,,,,,,,Paris City Council,,Parc des Princes,,,125 mil €,Césped híbrido,,https://www.transfermarkt.es/fc-paris-saint-germain/stadion/verein/583/saison_id/2022,,,,,,,,,
667,rc-strassburg-alsace,2022,Racing Club de Estrasburgo,32000,22000,,,26,,,,,Eurométropole de Strasbourg,,Stade de la Meinau,,,,Césped natural,,https://www.transfermarkt.es/rc-strassburg-alsace/stadion/verein/667/saison_id/2022,,,,,,,,,
826,rc-lens,2022,RC Lens,38223,38223,,,,,,,,Stadt Lens,,Stade Bollaert-Delelis,,,,Césped natural,,https://www.transfermarkt.es/rc-lens/stadion/verein/826/saison_id/2022,,,,,,,,,
969,montpellier-hsc,2022,Montpellier HSC,22000,22000,,,,,,,,Stadt Montpellier,,Stade de la Mosson,,,,Césped híbrido,,https://www.transfermarkt.es/montpellier-hsc/stadion/verein/969/saison_id/2022,,,,,,,,,
995,fc-nantes,2022,FC Nantes,35322,,,,,,,,,Ville de Nantes,,Stade de la Beaujoire,,,,Césped natural,,https://www.transfermarkt.es/fc-nantes/stadion/verein/995/saison_id/2022,,,,,,,,,
1041,olympique-lyon,2022,Olympique de Lyon,59186,59186,,,,,,,,OL Groupe,,Groupama Stadium,,,,Césped híbrido,,https://www.transfermarkt.es/olympique-lyon/stadion/verein/1041/saison_id/2022,,,,,,,,,
1082,losc-lille,2022,LOSC Lille,50186,,,,76,,,,,Métropole Européenne de Lille,,Decathlon Arena-Stade Pierre-Mauroy,,,"282,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/losc-lille/stadion/verein/1082/saison_id/2022,,,,,,,,,
1095,es-troyes-ac,2022,ESTAC Troyes,20460,20460,,,,,,,,,,Stade de l'Aube,,,,Césped híbrido,,https://www.transfermarkt.es/es-troyes-ac/stadion/verein/1095/saison_id/2022,,,,,,,,,
1147,ac-ajaccio,2022,AC Ajaccio,10446,6000,,,,,,,,AC Ajaccio,,Stade Michel-Moretti,,,,Césped natural,,https://www.transfermarkt.es/ac-ajaccio/stadion/verein/1147/saison_id/2022,,,,,,,,,
1158,fc-lorient,2022,FC Lorient,16787,,,,,,,,,,,Stade du Moustoir,,,,Césped híbrido,,https://www.transfermarkt.es/fc-lorient/stadion/verein/1158/saison_id/2022,,,,,,,,,
1420,sco-angers,2022,Angers SCO,19350,19350,,,,,,,,Ville d'Angers,,Stade Raymond-Kopa,,,,Césped natural,,https://www.transfermarkt.es/sco-angers/stadion/verein/1420/saison_id/2022,,,,,,,,,
1421,stade-reims,2022,Stade de Reims,20519,,,,,,,,,Stadt Reims,,Stade Auguste-Delaune,,,,Césped híbrido,,https://www.transfermarkt.es/stade-reims/stadion/verein/1421/saison_id/2022,,,,,,,,,
3524,clermont-foot-63,2022,Clermont Foot 63,10800,,,,,,,,,,,Stade Gabriel-Montpied,,,,Césped natural,,https://www.transfermarkt.es/clermont-foot-63/stadion/verein/3524/saison_id/2022,,,,,,,,,
3911,stade-brest-29,2022,Stade Brestois 29,15220,15220,,,,,,,,,,Stade Francis-Le Blé,,,,Césped natural,,https://www.transfermarkt.es/stade-brest-29/stadion/verein/3911/saison_id/2022,,,,,,,,,
