whoscored_match_id,match_date,season,competition,attendance,data_source
1641035,2023-05-06,2022/23,Premier League,10357.0,whoscored
1641036,2023-05-08,2022/23,Premier League,31567.0,whoscored
1641037,2023-05-08,2022/23,Premier League,24442.0,whoscored
1641038,2023-05-06,2022/23,Premier League,52838.0,whoscored
1641039,2023-05-06,2022/23,Premier League,53406.0,whoscored
1641040,2023-05-07,2022/23,Premier League,50267.0,whoscored
1641041,2023-05-08,2022/23,Premier League,29154.0,whoscored
1641042,2023-05-06,2022/23,Premier League,61093.0,whoscored
1641043,2023-05-07,2022/23,Premier League,62477.0,whoscored
1641044,2023-05-06,2022/23,Premier League,31641.0,whoscored
1641045,2023-05-14,2022/23,Premier League,60139.0,whoscored
1641046,2023-05-13,2022/23,Premier League,42164.0,whoscored
1641047,2023-05-14,2022/23,Premier League,17075.0,whoscored
1641048,2023-05-13,2022/23,Premier League,40030.0,whoscored
1641049,2023-05-13,2022/23,Premier League,25034.0,whoscored
1641050,2023-05-14,2022/23,Premier League,39376.0,whoscored
1641051,2023-05-13,2022/23,Premier League,36955.0,whoscored
1641052,2023-05-15,2022/23,Premier League,32225.0,whoscored
1641053,2023-05-13,2022/23,Premier League,73570.0,whoscored
