whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1491953,95915,60,Fernando Pacheco,home,True,GK,1,34,186,81,False,,,6.2,23.0,19.0,,100.0,,,,,,,,,,,,,,,,,34.0,,,,,,3.0,,,,2.0,1.0,whoscored
1491953,97262,60,Rodrigo Ely,home,True,DC,4,32,188,83,False,,,6.63,41.0,34.0,2.0,0.0,1.0,,1.0,,,,,,,1.0,1.0,4.0,4.0,1.0,,,47.0,,,,,,,,,,,2.0,whoscored
1491953,79708,60,Víctor Laguardia,home,True,DC,5,36,185,80,False,,,6.28,33.0,26.0,,100.0,2.0,1.0,1.0,,,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,41.0,,1.0,,,,,,,,,1.0,whoscored
1491953,261286,60,Rubén Duarte,home,True,DC,3,30,180,75,False,,,7.66,47.0,31.0,1.0,0.0,1.0,,1.0,,,,,4.0,4.0,9.0,,3.0,3.0,3.0,,,68.0,,,1.0,2.0,2.0,,,,,,1.0,whoscored
1491953,134739,60,Rodrigo Battaglia,home,True,DMC,6,34,188,79,False,,,6.58,31.0,28.0,,0.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,40.0,,,,,,,,,,,1.0,whoscored
1491953,141068,60,Édgar Méndez,home,True,MR,16,36,187,80,False,,91.0,6.47,14.0,11.0,,100.0,,,,,1.0,,1.0,4.0,2.0,,,2.0,2.0,1.0,2.0,,32.0,1.0,,,6.0,3.0,,,,,,1.0,whoscored
1491953,83504,60,Tomás Pina,home,True,MC,8,38,184,78,False,,,5.89,22.0,18.0,,0.0,,,,,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,,31.0,1.0,,,,,,,,,,1.0,whoscored
1491953,140929,60,Pere Pons,home,True,MC,20,33,177,70,False,,98.0,6.13,20.0,16.0,,0.0,,,,,1.0,,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,32.0,,,,,,,,,,,1.0,whoscored
1491953,381713,60,Luis Rioja,home,True,ML,11,32,175,68,False,,67.0,6.26,18.0,13.0,,100.0,,,,,4.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,47.0,,2.0,,11.0,6.0,,,,,,1.0,whoscored
1491953,74603,60,Joselu,home,True,FW,9,36,191,82,False,,,7.05,27.0,16.0,,100.0,1.0,,,1.0,4.0,3.0,1.0,,,,2.0,12.0,8.0,3.0,,,44.0,2.0,1.0,,,,,,,,,2.0,whoscored
1491953,135663,60,Lucas Pérez,home,True,FW,7,37,180,82,False,,67.0,6.52,11.0,7.0,2.0,100.0,,,,,1.0,1.0,,,,,,,,,,,23.0,2.0,,1.0,,,,,,,,1.0,whoscored
1491953,135641,60,Deyverson,home,False,Sub,14,35,187,80,False,67.0,,5.89,8.0,3.0,,50.0,,,,,1.0,,1.0,,,,1.0,4.0,1.0,,,,12.0,1.0,1.0,,,,,,,,,2.0,whoscored
1491953,400149,60,Sergi García,home,False,Sub,27,27,195,0,False,98.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whoscored
1491953,333111,60,Martín Aguirregabiria,home,False,Sub,21,30,178,69,False,91.0,,5.87,2.0,1.0,,100.0,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,,1.0,whoscored
1491953,395234,60,Javi López,home,False,Sub,26,24,184,80,False,67.0,,6.13,2.0,,1.0,,,,,,1.0,,1.0,2.0,2.0,,,,,2.0,,,13.0,,1.0,,6.0,4.0,,,,,,1.0,whoscored
