whoscored_match_id,match_date,season,competition,attendance,data_source
1491953,2020-09-13,2020/21,La Liga,,whoscored
1491954,2021-01-12,2020/21,La Liga,,whoscored
1491955,2021-02-24,2020/21,La Liga,,whoscored
1491956,2020-09-12,2020/21,La Liga,,whoscored
1491957,2020-09-12,2020/21,La Liga,,whoscored
1491958,2020-09-12,2020/21,La Liga,,whoscored
1491959,2021-02-09,2020/21,La Liga,,whoscored
1491960,2020-09-13,2020/21,La Liga,,whoscored
1491961,2020-09-13,2020/21,La Liga,,whoscored
1491962,2020-09-13,2020/21,La Liga,,whoscored
1491963,2021-01-06,2020/21,La Liga,,whoscored
1491964,2020-09-20,2020/21,La Liga,,whoscored
1491965,2020-09-19,2020/21,La Liga,,whoscored
1491966,2020-09-19,2020/21,La Liga,,whoscored
1491967,2020-09-20,2020/21,La Liga,,whoscored
1491968,2020-09-20,2020/21,La Liga,,whoscored
1491969,2021-02-17,2020/21,La Liga,,whoscored
1491970,2020-09-20,2020/21,La Liga,,whoscored
1491971,2021-03-17,2020/21,La Liga,,whoscored
1491972,2020-09-19,2020/21,La Liga,,whoscored
1491973,2020-09-26,2020/21,La Liga,,whoscored
1491974,2020-09-27,2020/21,La Liga,,whoscored
1491975,2020-09-27,2020/21,La Liga,,whoscored
1491976,2020-09-26,2020/21,La Liga,,whoscored
1491977,2020-09-27,2020/21,La Liga,,whoscored
1491978,2020-09-27,2020/21,La Liga,,whoscored
1491979,2020-09-27,2020/21,La Liga,,whoscored
1491980,2020-09-26,2020/21,La Liga,,whoscored
1491981,2020-09-27,2020/21,La Liga,,whoscored
1491982,2020-09-26,2020/21,La Liga,,whoscored
1491983,2020-10-01,2020/21,La Liga,,whoscored
1491984,2020-10-01,2020/21,La Liga,,whoscored
1491985,2020-09-30,2020/21,La Liga,,whoscored
1491986,2020-09-29,2020/21,La Liga,,whoscored
1491987,2021-01-12,2020/21,La Liga,,whoscored
1491988,2020-09-30,2020/21,La Liga,,whoscored
1491989,2020-09-30,2020/21,La Liga,,whoscored
1491990,2020-09-29,2020/21,La Liga,,whoscored
1491991,2020-10-01,2020/21,La Liga,,whoscored
1491992,2020-11-07,2020/21,La Liga,,whoscored
1491993,2020-11-08,2020/21,La Liga,,whoscored
1491994,2020-11-08,2020/21,La Liga,,whoscored
1491995,2020-10-04,2020/21,La Liga,,whoscored
1491996,2020-11-07,2020/21,La Liga,,whoscored
1491997,2020-10-04,2020/21,La Liga,,whoscored
1491998,2020-11-08,2020/21,La Liga,,whoscored
1491999,2020-10-04,2020/21,La Liga,,whoscored
1492000,2020-11-08,2020/21,La Liga,,whoscored
1492001,2020-10-04,2020/21,La Liga,,whoscored
1492002,2020-11-06,2020/21,La Liga,,whoscored
1492003,2020-10-03,2020/21,La Liga,,whoscored
1492004,2020-11-22,2020/21,La Liga,,whoscored
1492005,2020-10-03,2020/21,La Liga,,whoscored
1492006,2020-11-23,2020/21,La Liga,,whoscored
