whoscored_match_id,match_date,season,competition,attendance,data_source
1821429,2024-08-15,2024/25,La Liga,47845.0,whoscored
1821430,2024-08-15,2024/25,La Liga,54084.0,whoscored
1821431,2024-08-18,2024/25,La Liga,23010.0,whoscored
1821432,2024-08-16,2024/25,La Liga,24843.0,whoscored
1821433,2024-08-19,2024/25,La Liga,21566.0,whoscored
1821434,2024-08-17,2024/25,La Liga,46673.0,whoscored
1821435,2024-08-18,2024/25,La Liga,31763.0,whoscored
1821436,2024-08-16,2024/25,La Liga,22477.0,whoscored
1821437,2024-08-17,2024/25,La Liga,19561.0,whoscored
1821438,2024-08-25,2024/25,La Liga,60414.0,whoscored
1821439,2024-08-23,2024/25,La Liga,23519.0,whoscored
1821440,2024-08-24,2024/25,La Liga,9529.0,whoscored
1821441,2024-08-25,2024/25,La Liga,70178.0,whoscored
1821442,2024-08-23,2024/25,La Liga,34004.0,whoscored
1821443,2024-08-25,2024/25,La Liga,16623.0,whoscored
1821444,2024-08-25,2024/25,La Liga,10052.0,whoscored
1821445,2024-08-24,2024/25,La Liga,46448.0,whoscored
1821446,2024-08-24,2024/25,La Liga,19900.0,whoscored
1821447,2024-08-28,2024/25,La Liga,48644.0,whoscored
1821448,2024-09-18,2024/25,La Liga,48547.0,whoscored
1821449,2024-08-29,2024/25,La Liga,13275.0,whoscored
1821450,2024-08-27,2024/25,La Liga,20470.0,whoscored
1821451,2024-08-29,2024/25,La Liga,31192.0,whoscored
1821452,2024-08-27,2024/25,La Liga,14031.0,whoscored
1821453,2024-08-26,2024/25,La Liga,19651.0,whoscored
1821454,2024-08-28,2024/25,La Liga,32220.0,whoscored
1821455,2024-08-28,2024/25,La Liga,21764.0,whoscored
1821456,2024-08-31,2024/25,La Liga,48617.0,whoscored
1821457,2024-08-31,2024/25,La Liga,44359.0,whoscored
1821458,2024-09-01,2024/25,La Liga,10929.0,whoscored
1821459,2024-08-31,2024/25,La Liga,43857.0,whoscored
1821460,2024-09-01,2024/25,La Liga,16386.0,whoscored
1821461,2024-08-31,2024/25,La Liga,10482.0,whoscored
1821462,2024-09-01,2024/25,La Liga,73072.0,whoscored
1821463,2024-09-01,2024/25,La Liga,19908.0,whoscored
1821464,2024-09-01,2024/25,La Liga,35735.0,whoscored
1821465,2024-09-15,2024/25,La Liga,61752.0,whoscored
1821466,2024-09-13,2024/25,La Liga,48089.0,whoscored
1821467,2024-09-15,2024/25,La Liga,21670.0,whoscored
1821468,2024-09-14,2024/25,La Liga,18303.0,whoscored
1821469,2024-09-15,2024/25,La Liga,25908.0,whoscored
1821470,2024-09-15,2024/25,La Liga,13891.0,whoscored
1821471,2024-09-14,2024/25,La Liga,32643.0,whoscored
1821472,2024-09-16,2024/25,La Liga,13073.0,whoscored
1821473,2024-09-14,2024/25,La Liga,37370.0,whoscored
1821474,2024-09-22,2024/25,La Liga,48737.0,whoscored
1821475,2024-09-23,2024/25,La Liga,47017.0,whoscored
1821476,2024-09-22,2024/25,La Liga,13060.0,whoscored
1821477,2024-09-20,2024/25,La Liga,16538.0,whoscored
1821478,2024-09-22,2024/25,La Liga,13646.0,whoscored
1821479,2024-09-22,2024/25,La Liga,22048.0,whoscored
1821480,2024-09-21,2024/25,La Liga,40896.0,whoscored
1821481,2024-09-21,2024/25,La Liga,21171.0,whoscored
1821482,2024-09-21,2024/25,La Liga,19043.0,whoscored
1821483,2024-09-25,2024/25,La Liga,44407.0,whoscored
1821484,2024-09-25,2024/25,La Liga,12272.0,whoscored
1821485,2024-09-17,2024/25,La Liga,17132.0,whoscored
1821486,2024-09-24,2024/25,La Liga,35292.0,whoscored
1821487,2024-09-19,2024/25,La Liga,8304.0,whoscored
1821488,2024-09-26,2024/25,La Liga,21533.0,whoscored
1821489,2024-09-26,2024/25,La Liga,22722.0,whoscored
1821490,2024-09-24,2024/25,La Liga,40425.0,whoscored
1821491,2024-09-24,2024/25,La Liga,67480.0,whoscored
1821492,2024-09-29,2024/25,La Liga,48288.0,whoscored
1821493,2024-09-29,2024/25,La Liga,70112.0,whoscored
1821494,2024-09-29,2024/25,La Liga,21347.0,whoscored
1821495,2024-09-28,2024/25,La Liga,32332.0,whoscored
1821496,2024-09-28,2024/25,La Liga,22322.0,whoscored
1821497,2024-09-27,2024/25,La Liga,20388.0,whoscored
1821498,2024-09-30,2024/25,La Liga,18159.0,whoscored
1821499,2024-09-28,2024/25,La Liga,10006.0,whoscored
1821500,2024-09-28,2024/25,La Liga,13186.0,whoscored
1821501,2024-10-05,2024/25,La Liga,10670.0,whoscored
1821502,2024-10-05,2024/25,La Liga,73842.0,whoscored
1821503,2024-10-06,2024/25,La Liga,19468.0,whoscored
1821505,2024-10-04,2024/25,La Liga,10958.0,whoscored
1821512,2024-10-06,2024/25,La Liga,13396.0,whoscored
1821513,2024-10-06,2024/25,La Liga,31983.0,whoscored
1821514,2024-10-06,2024/25,La Liga,42571.0,whoscored
1821515,2024-10-05,2024/25,La Liga,21482.0,whoscored
1821516,2024-10-05,2024/25,La Liga,21112.0,whoscored
1821517,2024-10-20,2024/25,La Liga,60122.0,whoscored
1821518,2024-10-20,2024/25,La Liga,47848.0,whoscored
1821519,2024-10-19,2024/25,La Liga,24445.0,whoscored
1821520,2024-10-19,2024/25,La Liga,12602.0,whoscored
1821521,2024-10-20,2024/25,La Liga,18316.0,whoscored
1821522,2024-10-18,2024/25,La Liga,16904.0,whoscored
1821523,2024-10-19,2024/25,La Liga,21045.0,whoscored
1821524,2024-10-20,2024/25,La Liga,19355.0,whoscored
