whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1821478,Estadio de Vallecas,Iñigo Pérez,Diego Simeone,1 : 0,1 : 1,13646,309,Mario Melero López,2024-09-22T21:00:00
1821479,Estadio de la Cerámica,Marcelino García Toral,Hans-Dieter Flick,1 : 2,1 : 5,22048,3362,Mateo Busquets Ferrer,2024-09-22T18:30:00
1821480,Mestalla,Rubén Baraja,Míchel Sánchez,0 : 0,2 : 0,40896,229,Alejandro José Hernández Hernández,2024-09-21T18:30:00
1821481,José Zorrilla,Paulo Pezzolano,Imanol Alguacil,0 : 0,0 : 0,21171,3234,Guillermo Cuadra Fernández,2024-09-21T14:00:00
1821482,El Sadar,Vicente Moreno,Luis Carrión,1 : 1,2 : 1,19043,307,Isidro Díaz de Mera Escuderos,2024-09-21T16:15:00
1821483,Estadi Olímpic Lluís Companys,Hans-Dieter Flick,José Bordalás,1 : 0,1 : 0,44407,2917,Pablo González Fuertes,2024-09-25T21:00:00
1821484,Municipal de Montilivi,Míchel Sánchez,Iñigo Pérez,0 : 0,0 : 0,12272,206,Juan Martínez Munuera,2024-09-25T19:00:00
1821485,Estadi Mallorca Son Moix,Jagoba Arrasate,Imanol Alguacil,1 : 0,1 : 0,17132,3244,Adrián Cordero Vega,2024-09-17T19:00:00
1821486,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Paulo Pezzolano,1 : 0,2 : 1,35292,304,Juan Luis Pulido Santana,2024-09-24T19:00:00
1821487,Butarque,Borja Jiménez,Ernesto Valverde,0 : 0,0 : 2,8304,246,Francisco José Hernández Maeso,2024-09-19T19:00:00
1821488,Estadio Abanca-Balaídos,Claudio Giráldez,Diego Simeone,0 : 0,0 : 1,21533,2976,Victor García Verdura,2024-09-26T21:00:00
1821489,Estadio Gran Canaria,Luis Carrión,Manuel Pellegrini,1 : 1,1 : 1,22722,233,José María Sánchez Martínez,2024-09-26T19:00:00
1821490,Mestalla,Rubén Baraja,Vicente Moreno,0 : 0,0 : 0,40425,266,Miguel Ángel Ortiz Arias,2024-09-24T19:00:00
1821491,Santiago Bernabéu,Carlo Ancelotti,Luis García,2 : 0,3 : 2,67480,296,Alejandro Muñiz Ruiz,2024-09-24T21:00:00
1821492,San Mamés,Ernesto Valverde,Francisco Javier García Pimienta,1 : 0,1 : 1,48288,222,César Soto Grado,2024-09-29T16:15:00
1821493,Riyadh Air Metropolitano,Diego Simeone,Carlo Ancelotti,0 : 0,1 : 1,70112,3362,Mateo Busquets Ferrer,2024-09-29T21:00:00
1821494,Estadio Abanca-Balaídos,Claudio Giráldez,Míchel Sánchez,0 : 1,1 : 1,21347,169,Ricardo de Burgos Bengoetxea,2024-09-29T14:00:00
1821495,Reale Arena,Imanol Alguacil,Rubén Baraja,1 : 0,3 : 0,32332,2912,Javier Alberola Rojas,2024-09-28T18:30:00
1821496,El Sadar,Vicente Moreno,Hans-Dieter Flick,2 : 0,4 : 2,22322,3234,Guillermo Cuadra Fernández,2024-09-28T21:00:00
1821497,José Zorrilla,Paulo Pezzolano,Jagoba Arrasate,0 : 0,1 : 2,20388,2404,José Luis Munuera Montero,2024-09-27T21:00:00
1821498,Estadio de la Cerámica,Marcelino García Toral,Luis Carrión,1 : 0,3 : 1,18159,309,Mario Melero López,2024-09-30T21:00:00
1821499,Estadio Coliseum,José Bordalás,Luis García,1 : 0,2 : 0,10006,307,Isidro Díaz de Mera Escuderos,2024-09-28T14:00:00
1821500,Estadio de Vallecas,Iñigo Pérez,Borja Jiménez,1 : 0,1 : 1,13186,296,Alejandro Muñiz Ruiz,2024-09-28T16:15:00
1821501,Estadio Coliseum,José Bordalás,Vicente Moreno,1 : 0,1 : 1,10670,233,José María Sánchez Martínez,2024-10-05T16:15:00
1821502,Santiago Bernabéu,Carlo Ancelotti,Marcelino García Toral,1 : 0,2 : 0,73842,3234,Guillermo Cuadra Fernández,2024-10-05T21:00:00
1821503,Mendizorroza,Luis García,Hans-Dieter Flick,0 : 3,0 : 3,19468,266,Miguel Ángel Ortiz Arias,2024-10-06T16:15:00
1821505,Butarque,Borja Jiménez,Rubén Baraja,0 : 0,0 : 0,10958,6624,Alejandro Quintero González,2024-10-04T21:00:00
1821512,Municipal de Montilivi,Míchel Sánchez,Ernesto Valverde,1 : 1,2 : 1,13396,304,Juan Luis Pulido Santana,2024-10-06T14:00:00
1821513,Reale Arena,Imanol Alguacil,Diego Simeone,0 : 1,1 : 1,31983,307,Isidro Díaz de Mera Escuderos,2024-10-06T21:00:00
1821514,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Manuel Pellegrini,0 : 0,1 : 0,42571,206,Juan Martínez Munuera,2024-10-06T18:30:00
1821515,Estadio Gran Canaria,Luis Carrión,Claudio Giráldez,0 : 1,0 : 1,21482,3244,Adrián Cordero Vega,2024-10-05T18:30:00
1821516,José Zorrilla,Paulo Pezzolano,Iñigo Pérez,0 : 0,1 : 2,21112,2917,Pablo González Fuertes,2024-10-05T18:30:00
1821517,Riyadh Air Metropolitano,Diego Simeone,Borja Jiménez,0 : 1,3 : 1,60122,2404,José Luis Munuera Montero,2024-10-20T16:15:00
1821518,Estadi Olímpic Lluís Companys,Hans-Dieter Flick,Francisco Javier García Pimienta,3 : 0,5 : 1,47848,169,Ricardo de Burgos Bengoetxea,2024-10-20T21:00:00
1821519,Estadio Abanca-Balaídos,Claudio Giráldez,Carlo Ancelotti,0 : 1,1 : 2,24445,229,Alejandro José Hernández Hernández,2024-10-19T21:00:00
1821520,Municipal de Montilivi,Míchel Sánchez,Imanol Alguacil,0 : 1,0 : 1,12602,222,César Soto Grado,2024-10-19T18:30:00
1821521,Estadi Mallorca Son Moix,Jagoba Arrasate,Iñigo Pérez,0 : 0,1 : 0,18316,2912,Javier Alberola Rojas,2024-10-20T14:00:00
1821522,Mendizorroza,Luis García,Paulo Pezzolano,1 : 1,2 : 3,16904,309,Mario Melero López,2024-10-18T21:00:00
1821523,El Sadar,Vicente Moreno,Manuel Pellegrini,0 : 1,1 : 2,21045,296,Alejandro Muñiz Ruiz,2024-10-19T16:15:00
1821524,Estadio de la Cerámica,Marcelino García Toral,José Bordalás,1 : 0,1 : 1,19355,2976,Victor García Verdura,2024-10-20T18:30:00
1821525,Mestalla,Rubén Baraja,Diego Martínez,1 : 1,2 : 3,42453,189,Jesús Gil Manzano,2024-10-21T21:00:00
1821526,Estadio Coliseum,José Bordalás,Rubén Baraja,0 : 1,1 : 1,12412,3234,Guillermo Cuadra Fernández,2024-10-27T16:15:00
1821527,Estadi Mallorca Son Moix,Jagoba Arrasate,Ernesto Valverde,0 : 0,0 : 0,19797,206,Juan Martínez Munuera,2024-10-28T21:00:00
1821528,Benito Villamarín,Manuel Pellegrini,Diego Simeone,1 : 0,1 : 0,52621,189,Jesús Gil Manzano,2024-10-27T18:30:00
1821529,Santiago Bernabéu,Carlo Ancelotti,Hans-Dieter Flick,0 : 0,0 : 4,78192,233,José María Sánchez Martínez,2024-10-26T21:00:00
1821530,Butarque,Borja Jiménez,Claudio Giráldez,0 : 0,3 : 0,11358,309,Mario Melero López,2024-10-27T14:00:00
1821531,Estadio Gran Canaria,Diego Martínez,Míchel Sánchez,1 : 0,1 : 0,21506,6624,Alejandro Quintero González,2024-10-26T18:30:00
1821532,Reale Arena,Imanol Alguacil,Vicente Moreno,0 : 2,0 : 2,31729,304,Juan Luis Pulido Santana,2024-10-27T21:00:00
1821533,José Zorrilla,Paulo Pezzolano,Marcelino García,0 : 1,1 : 2,20178,246,Francisco José Hernández Maeso,2024-10-26T14:00:00
1821534,Estadio de Vallecas,Iñigo Pérez,Luis García,0 : 0,1 : 0,13010,3244,Adrián Cordero Vega,2024-10-26T16:15:00
1821535,San Mamés,Ernesto Valverde,Manuel Pellegrini,0 : 0,1 : 1,46898,2912,Javier Alberola Rojas,2024-11-03T21:00:00
1821536,Riyadh Air Metropolitano,Diego Simeone,Diego Martínez,1 : 0,2 : 0,56610,169,Ricardo de Burgos Bengoetxea,2024-11-03T14:00:00
1821537,Estadio Abanca-Balaídos,Claudio Giráldez,José Bordalás,1 : 0,1 : 0,19502,189,Jesús Gil Manzano,2024-11-04T21:00:00
1821538,Municipal de Montilivi,Míchel Sánchez,Borja Jiménez,2 : 2,4 : 3,10839,3362,Mateo Busquets Ferrer,2024-11-02T16:15:00
1821539,El Sadar,Vicente Moreno,Paulo Pezzolano,1 : 0,1 : 0,20430,2976,Victor García Verdura,2024-11-02T14:00:00
1821540,Mendizorroza,Luis García,Jagoba Arrasate,0 : 0,1 : 0,17212,2917,Pablo González Fuertes,2024-11-01T21:00:00
1821541,Estadio de la Cerámica,Marcelino García,Iñigo Pérez,1 : 1,1 : 1,14000,229,Alejandro José Hernández Hernández,2024-12-18T21:30:00
1821542,Mestalla,Carlos Corberán,Carlo Ancelotti,1 : 0,1 : 2,46420,222,César Soto Grado,2025-01-03T21:00:00
1821543,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Imanol Alguacil,0 : 1,0 : 2,37619,296,Alejandro Muñiz Ruiz,2024-11-03T18:30:00
1821544,Benito Villamarín,Manuel Pellegrini,Claudio Giráldez,1 : 1,2 : 2,54015,266,Miguel Ángel Ortiz Arias,2024-11-10T14:00:00
1821545,Estadio Coliseum,José Bordalás,Míchel Sánchez,0 : 1,0 : 1,10923,206,Juan Martínez Munuera,2024-11-10T18:30:00
1821546,Butarque,Borja Jiménez,Francisco Javier García Pimienta,0 : 0,1 : 0,11167,304,Juan Luis Pulido Santana,2024-11-09T21:00:00
1821547,José Zorrilla,Paulo Pezzolano,Ernesto Valverde,0 : 0,1 : 1,23515,3244,Adrián Cordero Vega,2024-11-10T18:30:00
1821548,Estadi Mallorca Son Moix,Jagoba Arrasate,Diego Simeone,0 : 0,0 : 1,19500,233,José María Sánchez Martínez,2024-11-10T16:15:00
1821549,Reale Arena,Imanol Alguacil,Hans-Dieter Flick,1 : 0,1 : 0,36194,3234,Guillermo Cuadra Fernández,2024-11-10T21:00:00
1821550,Santiago Bernabéu,Carlo Ancelotti,Vicente Moreno,2 : 0,4 : 0,72462,309,Mario Melero López,2024-11-09T14:00:00
1821551,Estadio de Vallecas,Iñigo Pérez,Diego Martínez,0 : 1,1 : 3,12978,246,Francisco José Hernández Maeso,2024-11-08T21:00:00
1821552,Estadio de la Cerámica,Marcelino García,Luis García,1 : 0,3 : 0,17659,6624,Alejandro Quintero González,2024-11-09T16:15:00
1821553,San Mamés,Ernesto Valverde,Imanol Alguacil,1 : 0,1 : 0,50719,189,Jesús Gil Manzano,2024-11-24T21:00:00
1821554,Estadio Coliseum,José Bordalás,Paulo Pezzolano,0 : 0,2 : 0,9991,2917,Pablo González Fuertes,2024-11-22T21:00:00
1821555,El Sadar,Vicente Moreno,Marcelino García,2 : 0,2 : 2,19795,2404,José Luis Munuera Montero,2024-11-24T14:00:00
1821556,Estadio Gran Canaria,Diego Martínez,Jagoba Arrasate,0 : 0,2 : 3,22940,296,Alejandro Muñiz Ruiz,2024-11-23T18:30:00
1821557,Butarque,Borja Jiménez,Carlo Ancelotti,0 : 1,0 : 3,12338,2912,Javier Alberola Rojas,2024-11-24T18:30:00
1821558,Estadio Abanca-Balaídos,Claudio Giráldez,Hans-Dieter Flick,0 : 1,2 : 2,24573,222,César Soto Grado,2024-11-23T21:00:00
1821559,Mestalla,Rubén Baraja,Manuel Pellegrini,1 : 1,4 : 2,43975,169,Ricardo de Burgos Bengoetxea,2024-11-23T14:00:00
1821560,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Iñigo Pérez,1 : 0,1 : 0,35125,3362,Mateo Busquets Ferrer,2024-11-24T16:15:00
1821561,Riyadh Air Metropolitano,Diego Simeone,Luis García,0 : 1,2 : 1,58910,2976,Victor García Verdura,2024-11-23T16:15:00
1821562,Butarque,Borja Jiménez,Imanol Alguacil,0 : 1,0 : 3,11312,2917,Pablo González Fuertes,2024-12-08T14:00:00
1821563,Estadi Olímpic Lluís Companys,Hans-Dieter Flick,Diego Martínez,0 : 0,1 : 2,43921,3244,Adrián Cordero Vega,2024-11-30T14:00:00
1821564,Benito Villamarín,Manuel Pellegrini,Hans-Dieter Flick,0 : 1,2 : 2,51749,296,Alejandro Muñiz Ruiz,2024-12-07T16:15:00
1821565,Mestalla,Rubén Baraja,Iñigo Pérez,0 : 1,0 : 1,40968,2404,José Luis Munuera Montero,2024-12-07T18:30:00
1821566,El Sadar,Vicente Moreno,Eduardo Coudet,0 : 1,2 : 2,18220,222,César Soto Grado,2024-12-08T18:30:00
1821567,Estadi Mallorca Son Moix,Jagoba Arrasate,Rubén Baraja,1 : 1,2 : 1,17717,6624,Alejandro Quintero González,2024-11-29T21:00:00
1821568,Riyadh Air Metropolitano,Diego Simeone,José Bordalás,0 : 0,1 : 0,60169,222,César Soto Grado,2024-12-15T14:00:00
1821569,Estadi Olímpic Lluís Companys,Hans-Dieter Flick,Borja Jiménez,0 : 1,0 : 1,39523,6624,Alejandro Quintero González,2024-12-15T21:00:00
1821570,Estadio de Vallecas,Iñigo Pérez,Carlo Ancelotti,2 : 2,3 : 3,14168,206,Juan Martínez Munuera,2024-12-14T21:00:00
1821571,Mendizorroza,Luis García,Borja Jiménez,0 : 0,1 : 1,16881,307,Isidro Díaz de Mera Escuderos,2024-11-30T16:15:00
1821572,Mendizorroza,Eduardo Coudet,Ernesto Valverde,0 : 1,1 : 1,19239,233,José María Sánchez Martínez,2024-12-15T16:15:00
1821573,Estadio de Vallecas,Iñigo Pérez,Ernesto Valverde,1 : 0,1 : 2,13639,309,Mario Melero López,2024-12-01T18:30:00
1821574,Estadio de la Cerámica,Marcelino García,Manuel Pellegrini,0 : 1,1 : 2,18757,3234,Guillermo Cuadra Fernández,2024-12-15T18:30:00
1821575,José Zorrilla,Paulo Pezzolano,Diego Simeone,0 : 3,0 : 5,23482,3234,Guillermo Cuadra Fernández,2024-11-30T21:00:00
1821576,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Claudio Giráldez,0 : 0,1 : 0,37295,189,Jesús Gil Manzano,2024-12-14T18:30:00
1821577,Estadi Mallorca Son Moix,Jagoba Arrasate,Míchel Sánchez,1 : 1,2 : 1,15866,246,Francisco José Hernández Maeso,2024-12-14T16:15:00
1821578,José Zorrilla,Álvaro Rubio,Rubén Baraja,1 : 0,1 : 0,18449,266,Miguel Ángel Ortiz Arias,2024-12-13T21:00:00
1821579,Reale Arena,Imanol Alguacil,Manuel Pellegrini,2 : 0,2 : 0,28119,246,Francisco José Hernández Maeso,2024-12-01T21:00:00
1821580,Reale Arena,Imanol Alguacil,Diego Martínez,0 : 0,0 : 0,30775,309,Mario Melero López,2024-12-15T18:30:00
1821581,Santiago Bernabéu,Carlo Ancelotti,José Bordalás,2 : 0,2 : 0,74341,229,Alejandro José Hernández Hernández,2024-12-01T16:15:00
1821582,Estadio de la Cerámica,Marcelino García,Míchel Sánchez,1 : 0,2 : 2,17732,266,Miguel Ángel Ortiz Arias,2024-12-01T14:00:00
1821583,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Vicente Moreno,0 : 0,1 : 1,31536,206,Juan Martínez Munuera,2024-12-02T21:00:00
1821584,San Mamés,Ernesto Valverde,Marcelino García,1 : 0,2 : 0,47203,2976,Victor García Verdura,2024-12-08T16:15:00
1821585,Riyadh Air Metropolitano,Diego Simeone,Francisco Javier García Pimienta,1 : 2,4 : 3,60065,2912,Javier Alberola Rojas,2024-12-08T21:00:00
1821586,Estadio Abanca-Balaídos,Claudio Giráldez,Jagoba Arrasate,1 : 0,2 : 0,22861,169,Ricardo de Burgos Bengoetxea,2024-12-06T21:00:00
1821587,Municipal de Montilivi,Míchel Sánchez,Carlo Ancelotti,0 : 1,0 : 3,13827,189,Jesús Gil Manzano,2024-12-07T21:00:00
1821588,Estadio Gran Canaria,Diego Martínez,Álvaro Rubio,1 : 1,2 : 1,21610,307,Isidro Díaz de Mera Escuderos,2024-12-07T14:00:00
1821589,Benito Villamarín,Manuel Pellegrini,Iñigo Pérez,1 : 0,1 : 1,53121,2976,Victor García Verdura,2024-12-22T21:00:00
1821590,San Mamés,Ernesto Valverde,Carlo Ancelotti,0 : 0,2 : 1,51364,233,José María Sánchez Martínez,2024-12-04T21:00:00
1821591,Estadio Abanca-Balaídos,Claudio Giráldez,Imanol Alguacil,2 : 0,2 : 0,22956,3362,Mateo Busquets Ferrer,2024-12-21T16:15:00
1821592,Riyadh Air Metropolitano,Diego Simeone,Vicente Moreno,0 : 0,1 : 0,64801,307,Isidro Díaz de Mera Escuderos,2025-01-12T16:15:00
1821593,Estadio Coliseum,José Bordalás,Jagoba Arrasate,0 : 0,0 : 1,9747,2404,José Luis Munuera Montero,2024-12-21T14:00:00
1821594,Reale Arena,Imanol Alguacil,Marcelino García,0 : 0,1 : 0,20855,222,César Soto Grado,2025-01-13T21:00:00
1821595,Municipal de Montilivi,Míchel Sánchez,Diego Cocca,2 : 0,3 : 0,9534,2917,Pablo González Fuertes,2024-12-20T21:00:00
1821596,Ramón Sánchez-Pizjuán,Francisco Javier García Pimienta,Carlos Corberán,0 : 0,1 : 1,34297,246,Francisco José Hernández Maeso,2025-01-11T21:00:00
1821597,Santiago Bernabéu,Carlo Ancelotti,Francisco Javier García Pimienta,3 : 1,4 : 2,75227,307,Isidro Díaz de Mera Escuderos,2024-12-22T16:15:00
1821598,Mendizorroza,Eduardo Coudet,Míchel Sánchez,0 : 0,0 : 1,16454,3362,Mateo Busquets Ferrer,2025-01-11T14:00:00
1821599,Butarque,Borja Jiménez,Marcelino García,2 : 2,2 : 5,11034,296,Alejandro Muñiz Ruiz,2024-12-22T18:30:00
1821600,Estadi Mallorca Son Moix,Jagoba Arrasate,Hans-Dieter Flick,1 : 1,1 : 5,22352,189,Jesús Gil Manzano,2024-12-03T19:00:00
1821601,El Sadar,Vicente Moreno,Ernesto Valverde,1 : 1,1 : 2,22030,6624,Alejandro Quintero González,2024-12-21T18:30:00
1821602,José Zorrilla,Diego Cocca,Manuel Pellegrini,0 : 0,1 : 0,21911,3244,Adrián Cordero Vega,2025-01-11T16:15:00
1821603,Estadi Olímpic Lluís Companys,Hans-Dieter Flick,Diego Simeone,1 : 0,1 : 2,46249,169,Ricardo de Burgos Bengoetxea,2024-12-21T21:00:00
1821604,Estadio de Vallecas,Iñigo Pérez,Claudio Giráldez,1 : 1,2 : 1,12955,3234,Guillermo Cuadra Fernández,2025-01-10T21:00:00
1821605,Mestalla,Rubén Baraja,Eduardo Coudet,0 : 1,2 : 2,37586,2912,Javier Alberola Rojas,2024-12-22T14:00:00
1821606,Estadio Gran Canaria,Diego Martínez,José Bordalás,0 : 0,1 : 2,23698,2912,Javier Alberola Rojas,2025-01-12T14:00:00
1821607,Municipal de Montilivi,Míchel Sánchez,Francisco Javier García Pimienta,1 : 0,1 : 2,12040,206,Juan Martínez Munuera,2025-01-18T14:00:00
1821608,El Sadar,Vicente Moreno,Iñigo Pérez,0 : 1,1 : 1,20770,296,Alejandro Muñiz Ruiz,2025-01-19T18:30:00
1821609,Estadio Abanca-Balaídos,Claudio Giráldez,Ernesto Valverde,0 : 0,1 : 2,22279,266,Miguel Ángel Ortiz Arias,2025-01-19T14:00:00
1821610,Butarque,Borja Jiménez,Diego Simeone,0 : 0,1 : 0,12371,309,Mario Melero López,2025-01-18T16:15:00
1821611,Estadio Coliseum,José Bordalás,Hans-Dieter Flick,1 : 1,1 : 1,15134,2917,Pablo González Fuertes,2025-01-18T21:00:00
1821612,Estadio de la Cerámica,Marcelino García,Jagoba Arrasate,4 : 0,4 : 0,14852,2404,José Luis Munuera Montero,2025-01-20T21:00:00
1821613,Mestalla,Carlos Corberán,Imanol Alguacil,1 : 0,1 : 0,40791,2976,Victor García Verdura,2025-01-19T21:00:00
1821614,Santiago Bernabéu,Carlo Ancelotti,Diego Martínez,3 : 1,4 : 1,74808,6624,Alejandro Quintero González,2025-01-19T16:15:00
1821615,Benito Villamarín,Manuel Pellegrini,Eduardo Coudet,1 : 1,1 : 3,50021,229,Alejandro José Hernández Hernández,2025-01-18T18:30:00
