whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1821429,449383,53,Álex Padilla,home,True,GK,26,22,190,83,False,,,6.3,36.0,19.0,,100.0,,,,,,,,,,,1.0,1.0,1.0,,,,47.0,,,,,,1.0,1.0,,1.0,,1.0,whoscored
1821429,345908,53,Andoni Gorosabel,home,True,DR,2,29,174,70,False,,88.0,6.09,20.0,16.0,,100.0,,,,,1.0,1.0,,2.0,1.0,,2.0,,,3.0,1.0,1.0,36.0,,,,8.0,8.0,,,,,,1.0,whoscored
1821429,279839,53,Yeray Álvarez,home,True,DC,5,31,182,78,False,,,6.8,59.0,52.0,,100.0,,,,,1.0,,1.0,1.0,1.0,2.0,6.0,5.0,3.0,1.0,,1.0,75.0,,,,,,,,,,,1.0,whoscored
1821429,402663,53,Aitor Paredes,home,True,DC,4,26,186,76,False,,88.0,6.46,56.0,49.0,1.0,100.0,,,,,,,,1.0,,,8.0,3.0,3.0,1.0,1.0,,69.0,,,,,,,,,,,1.0,whoscored
1821429,56057,53,Yuri Berchiche,home,True,DL,17,36,181,79,False,,,6.74,46.0,40.0,,100.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,2.0,4.0,2.0,,1.0,,71.0,1.0,1.0,,17.0,17.0,,,,,,1.0,whoscored
1821429,261516,53,Mikel Vesga,home,True,DMC,6,33,191,83,False,,64.0,6.46,38.0,27.0,,100.0,,,,,1.0,,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,46.0,,,,,,,,,,,1.0,whoscored
1821429,414643,53,Beñat Prados,home,True,DMC,24,25,180,72,False,,64.0,6.78,28.0,20.0,1.0,100.0,,,,,2.0,1.0,1.0,3.0,1.0,,,6.0,4.0,1.0,2.0,,35.0,,,,,,,,,,,2.0,whoscored
1821429,255182,53,Iñaki Williams,home,True,AMR,9,31,186,81,False,,,6.38,22.0,15.0,,0.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,3.0,42.0,,2.0,,2.0,2.0,,,,,,1.0,whoscored
1821429,381510,53,Oihan Sancet,home,True,AMC,8,26,188,73,False,,,7.05,23.0,18.0,,100.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,2.0,29.0,,,,,,,,,,,2.0,whoscored
1821429,238899,53,Alex Berenguer,home,True,AML,7,30,175,73,False,,79.0,6.65,17.0,11.0,,100.0,,,,,5.0,2.0,3.0,1.0,1.0,,1.0,4.0,3.0,1.0,,2.0,36.0,,,,,,,,,,,1.0,whoscored
