match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
10114814,955133,Naïs Djouahra,,90,14.4,43.5,0.1273,miss,right-foot,assisted,sofascore
10114814,351500,Brian Oliván,,87,18.9,31.8,0.0239,save,left-foot,assisted,sofascore
10114814,310874,Vedat Muriqi,,83,25.9,62.3,0.0187,miss,left-foot,assisted,sofascore
10114814,1162309,Javi Llabrés,,80,23.1,47.8,0.0277,block,right-foot,assisted,sofascore
10114814,1162309,Javi Llabrés,,73,14.0,25.0,0.0219,block,right-foot,assisted,sofascore
10114814,592010,Mikel Merino,,67,14.2,54.8,0.1397,post,left-foot,assisted,sofascore
10114814,880218,Takefusa Kubo,,65,25.1,65.5,0.0074,miss,left-foot,corner,sofascore
10114814,592010,Mikel Merino,,62,3.3,41.3,0.0893,goal,right-foot,corner,sofascore
10114814,592010,Mikel Merino,,62,7.0,41.7,0.0377,block,head,corner,sofascore
10114814,787751,Robin Le Normand,,60,7.9,46.2,0.0772,block,head,corner,sofascore
10114814,880218,Takefusa Kubo,,55,15.0,50.5,0.1017,miss,left-foot,regular,sofascore
10114814,880218,Takefusa Kubo,,52,23.5,39.6,0.0256,block,right-foot,assisted,sofascore
10114814,11781,David Silva,,45,12.9,57.8,0.0716,block,left-foot,assisted,sofascore
10114814,310874,Vedat Muriqi,,44,12.8,40.1,0.0174,miss,head,assisted,sofascore
10114814,310874,Vedat Muriqi,,43,19.5,33.1,0.02,miss,left-foot,assisted,sofascore
10114814,823622,Mikel Oyarzabal,,40,13.3,32.2,0.041,miss,left-foot,fast-break,sofascore
10114814,309078,Alexander Sørloth,,38,19.9,64.7,0.0401,miss,left-foot,assisted,sofascore
10114814,11781,David Silva,,35,8.1,54.0,0.7464,goal,left-foot,assisted,sofascore
10114814,309078,Alexander Sørloth,,14,8.3,48.2,0.1306,miss,left-foot,assisted,sofascore
10114814,880218,Takefusa Kubo,,10,26.0,54.9,0.0231,miss,left-foot,assisted,sofascore
10114814,787751,Robin Le Normand,,10,8.5,32.6,0.0144,miss,head,corner,sofascore
10114814,823622,Mikel Oyarzabal,,9,9.3,69.0,0.0398,block,right-foot,assisted,sofascore
10114814,845168,Amath Ndiaye,,8,18.8,48.8,0.0386,miss,left-foot,corner,sofascore
10114814,218616,Portu,,5,13.4,69.9,0.0389,save,right-foot,assisted,sofascore
10114814,83864,Salva Sevilla,,3,19.3,48.2,0.0687,block,right-foot,assisted,sofascore
10114814,349526,Dani Rodríguez,,3,10.4,55.1,0.1531,block,left-foot,assisted,sofascore
10196388,818244,Ousmane Dembélé,,90,13.5,39.6,0.0869,block,right-foot,set-piece,sofascore
10196388,818244,Ousmane Dembélé,,90,18.5,46.1,0.0688,miss,left-foot,assisted,sofascore
10196388,913679,Pathé Ismaël Ciss,,90,18.9,43.4,0.047,post,left-foot,assisted,sofascore
10196388,286165,Adama Traoré,,90,15.0,54.5,0.1615,block,right-foot,assisted,sofascore
10196388,35199,Jordi Alba,,90,21.8,34.1,0.019,save,left-foot,corner,sofascore
10196388,286165,Adama Traoré,,90,9.0,59.8,0.162,save,right-foot,regular,sofascore
10196388,138833,Memphis Depay,,80,22.6,58.3,0.061,save,right-foot,regular,sofascore
10196388,138833,Memphis Depay,,76,12.3,43.7,0.0145,miss,head,corner,sofascore
10196388,818244,Ousmane Dembélé,,76,20.8,29.5,0.008,block,right-foot,corner,sofascore
10196388,138833,Memphis Depay,,70,9.0,52.5,0.2883,block,right-foot,assisted,sofascore
10196388,35199,Jordi Alba,,58,18.9,32.6,0.0668,block,left-foot,fast-break,sofascore
10196388,899982,Isi Palazón,,49,10.4,47.0,0.0702,block,left-foot,assisted,sofascore
10196388,818244,Ousmane Dembélé,,45,19.3,51.3,0.1583,miss,right-foot,free-kick,sofascore
10196388,1103693,Pablo Gavi,,42,12.8,41.5,0.0712,post,right-foot,corner,sofascore
10196388,51498,Pierre-Emerick Aubameyang,,34,6.4,52.6,0.2312,block,right-foot,assisted,sofascore
10196388,818244,Ousmane Dembélé,,34,24.1,69.9,0.0123,miss,left-foot,assisted,sofascore
10196388,35199,Jordi Alba,,31,12.8,30.1,0.0515,miss,left-foot,assisted,sofascore
