id_sofascore,canonical_name,team_id_ss,team_name,competition,season,source
138827.0,Karim Rekik,,,La Liga,2021_2022,sofascore
138833.0,Memphis Depay,,,La Liga,2021_2022,sofascore
138891.0,Hélder Costa,,,La Liga,2021_2022,sofascore
141525.0,Germán Sánchez,,,La Liga,2021_2022,sofascore
141655.0,Víctor Díaz,,,La Liga,2021_2022,sofascore
141832.0,Pedro Bigas,,,La Liga,2021_2022,sofascore
141945.0,Sergi Guardiola,,,La Liga,2021_2022,sofascore
141997.0,José Mari,,,La Liga,2021_2022,sofascore
143061.0,Cristiano Piccini,,,La Liga,2021_2022,sofascore
144501.0,Fernando Pacheco,2885.0,Deportivo Alavés,La Liga,2021_2022,sofascore
146852.0,Abdón Prats,,,La Liga,2021_2022,sofascore
146866.0,Gerard Moreno,,,La Liga,2021_2022,sofascore
148588.0,Álex Fernández,,,La Liga,2021_2022,sofascore
149370.0,Moi Gómez,,,La Liga,2021_2022,sofascore
149659.0,Tonny Vilhena,,,La Liga,2021_2022,sofascore
150864.0,Ximo Navarro,,,La Liga,2021_2022,sofascore
150910.0,Gonzalo Verdú,,,La Liga,2021_2022,sofascore
151138.0,Dimitri Foulquier,,,La Liga,2021_2022,sofascore
152446.0,Iván Balliu,,,La Liga,2021_2022,sofascore
153966.0,Manu Trigueros,,,La Liga,2021_2022,sofascore
155702.0,Lucas Ocampos,,,La Liga,2021_2022,sofascore
155711.0,Jonathan Silva,,,La Liga,2021_2022,sofascore
156401.0,Óscar Duarte,,,La Liga,2021_2022,sofascore
156640.0,Jens Jønsson,,,La Liga,2021_2022,sofascore
158241.0,Germán Pezzella,,,La Liga,2021_2022,sofascore
158257.0,Rodrigo Battaglia,,,La Liga,2021_2022,sofascore
158583.0,Santiago Arias,,,La Liga,2021_2022,sofascore
158599.0,Jeison Murillo,,,La Liga,2021_2022,sofascore
165677.0,Thiago Galhardo,,,La Liga,2021_2022,sofascore
167855.0,Denis Cheryshev,,,La Liga,2021_2022,sofascore
169549.0,Choco Lozano,,,La Liga,2021_2022,sofascore
173883.0,Iñigo Martínez,,,La Liga,2021_2022,sofascore
174519.0,Guido Carrillo,,,La Liga,2021_2022,sofascore
175139.0,Jorge Miramón,,,La Liga,2021_2022,sofascore
175185.0,Pere Milla,,,La Liga,2021_2022,sofascore
175415.0,Edgar Méndez,,,La Liga,2021_2022,sofascore
175753.0,Mariano Díaz,,,La Liga,2021_2022,sofascore
182001.0,Yannick Carrasco,,,La Liga,2021_2022,sofascore
187313.0,Lucas Torró,,,La Liga,2021_2022,sofascore
188365.0,Héctor Bellerín,,,La Liga,2021_2022,sofascore
188407.0,Sandro Ramírez,,,La Liga,2021_2022,sofascore
191176.0,Anthony Martial,,,La Liga,2021_2022,sofascore
191182.0,Thomas Lemar,,,La Liga,2021_2022,sofascore
192430.0,Carlos Clerc,,,La Liga,2021_2022,sofascore
194446.0,Nemanja Radoja,,,La Liga,2021_2022,sofascore
204790.0,Héctor Herrera,,,La Liga,2021_2022,sofascore
211122.0,Roberto Torres,,,La Liga,2021_2022,sofascore
212074.0,Roger Martí,,,La Liga,2021_2022,sofascore
217384.0,Sergio Postigo,,,La Liga,2021_2022,sofascore
218616.0,Portu,,,La Liga,2021_2022,sofascore
223232.0,Wu Lei,,,La Liga,2021_2022,sofascore
227922.0,José Luis Gayà,,,La Liga,2021_2022,sofascore
229740.0,Alberto Moreno,,,La Liga,2021_2022,sofascore
231776.0,Óliver Torres,,,La Liga,2021_2022,sofascore
233180.0,Rúben Vezo,,,La Liga,2021_2022,sofascore
