whoscored_match_id,match_date,season,competition,attendance,data_source
1650559,2022-08-21,2022/23,La Liga,43333,whoscored
1650560,2022-08-21,2022/23,La Liga,57033,whoscored
1650561,2022-08-20,2022/23,La Liga,15681,whoscored
1650562,2022-08-19,2022/23,La Liga,16071,whoscored
1650563,2022-08-19,2022/23,La Liga,33991,whoscored
1650564,2022-08-21,2022/23,La Liga,36201,whoscored
1650565,2022-08-20,2022/23,La Liga,15579,whoscored
1650566,2022-08-22,2022/23,La Liga,10460,whoscored
1650567,2022-08-20,2022/23,La Liga,18587,whoscored
1650568,2022-08-22,2022/23,La Liga,23361,whoscored
1650569,2022-08-28,2022/23,La Liga,83972,whoscored
1650570,2022-08-26,2022/23,La Liga,52580,whoscored
1650571,2022-08-27,2022/23,La Liga,22656,whoscored
1650572,2022-08-28,2022/23,La Liga,9815,whoscored
1650573,2022-08-28,2022/23,La Liga,25778,whoscored
1650574,2022-08-27,2022/23,La Liga,13788,whoscored
1650575,2022-08-29,2022/23,La Liga,17029,whoscored
1650576,2022-08-29,2022/23,La Liga,43910,whoscored
1650577,2022-08-26,2022/23,La Liga,11329,whoscored
1650578,2022-08-27,2022/23,La Liga,10944,whoscored
1650579,2022-09-04,2022/23,La Liga,41574,whoscored
1650580,2022-09-04,2022/23,La Liga,18745,whoscored
1650581,2022-09-03,2022/23,La Liga,35366,whoscored
1650582,2022-09-03,2022/23,La Liga,40233,whoscored
1650583,2022-09-03,2022/23,La Liga,58579,whoscored
1650584,2022-09-04,2022/23,La Liga,13915,whoscored
1650585,2022-09-04,2022/23,La Liga,38725,whoscored
1650586,2022-09-02,2022/23,La Liga,14510,whoscored
1650587,2022-09-05,2022/23,La Liga,20260,whoscored
1650588,2022-09-03,2022/23,La Liga,13390,whoscored
1650589,2022-09-10,2022/23,La Liga,52247,whoscored
1650590,2022-09-11,2022/23,La Liga,53276,whoscored
1650591,2022-09-11,2022/23,La Liga,11112,whoscored
1650592,2022-09-10,2022/23,La Liga,20135,whoscored
1650593,2022-09-10,2022/23,La Liga,12085,whoscored
1650594,2022-09-12,2022/23,La Liga,12397,whoscored
1650595,2022-09-09,2022/23,La Liga,10053,whoscored
1650596,2022-09-11,2022/23,La Liga,24176,whoscored
1650597,2022-09-10,2022/23,La Liga,19530,whoscored
1650598,2022-09-11,2022/23,La Liga,54816,whoscored
1650599,2022-09-17,2022/23,La Liga,43484,whoscored
1650600,2022-09-17,2022/23,La Liga,85073,whoscored
1650601,2022-09-18,2022/23,La Liga,52229,whoscored
1650602,2022-09-17,2022/23,La Liga,40965,whoscored
1650603,2022-09-18,2022/23,La Liga,18255,whoscored
1650604,2022-09-16,2022/23,La Liga,20295,whoscored
1650605,2022-09-18,2022/23,La Liga,31511,whoscored
1650606,2022-09-18,2022/23,La Liga,18292,whoscored
1650607,2022-09-17,2022/23,La Liga,12687,whoscored
1650608,2022-09-18,2022/23,La Liga,66881,whoscored
1650609,2022-10-01,2022/23,La Liga,10958,whoscored
1650610,2022-10-01,2022/23,La Liga,15516,whoscored
1650611,2022-10-02,2022/23,La Liga,19766,whoscored
1650612,2022-10-02,2022/23,La Liga,12217,whoscored
1650613,2022-10-01,2022/23,La Liga,37754,whoscored
1650614,2022-10-01,2022/23,La Liga,18103,whoscored
1650615,2022-10-02,2022/23,La Liga,14344,whoscored
1650616,2022-10-03,2022/23,La Liga,11662,whoscored
1650617,2022-10-02,2022/23,La Liga,55410,whoscored
1650618,2022-09-30,2022/23,La Liga,42110,whoscored
1650619,2022-10-08,2022/23,La Liga,54069,whoscored
1650620,2022-10-09,2022/23,La Liga,81525,whoscored
1650621,2022-10-10,2022/23,La Liga,12000,whoscored
1650622,2022-10-08,2022/23,La Liga,14502,whoscored
1650623,2022-10-09,2022/23,La Liga,16572,whoscored
1650624,2022-10-07,2022/23,La Liga,20260,whoscored
1650625,2022-10-09,2022/23,La Liga,32689,whoscored
1650626,2022-10-08,2022/23,La Liga,10783,whoscored
1650627,2022-10-08,2022/23,La Liga,36502,whoscored
1650628,2022-10-09,2022/23,La Liga,22561,whoscored
1650629,2022-08-15,2022/23,La Liga,39747,whoscored
1650630,2022-08-13,2022/23,La Liga,81104,whoscored
1650631,2022-08-15,2022/23,La Liga,50622,whoscored
1650632,2022-08-13,2022/23,La Liga,13859,whoscored
1650633,2022-08-14,2022/23,La Liga,16570,whoscored
1650634,2022-08-12,2022/23,La Liga,18536,whoscored
1650635,2022-08-14,2022/23,La Liga,14386,whoscored
1650636,2022-08-15,2022/23,La Liga,12235,whoscored
1650637,2022-08-13,2022/23,La Liga,17543,whoscored
1650638,2022-08-14,2022/23,La Liga,39359,whoscored
1650639,2022-10-15,2022/23,La Liga,48391,whoscored
1650640,2022-10-16,2022/23,La Liga,13101,whoscored
1650641,2022-10-15,2022/23,La Liga,15300,whoscored
1650642,2022-10-16,2022/23,La Liga,17770,whoscored
1650643,2022-10-16,2022/23,La Liga,62876,whoscored
1650644,2022-10-15,2022/23,La Liga,41805,whoscored
1650645,2022-10-14,2022/23,La Liga,13076,whoscored
1650646,2022-10-15,2022/23,La Liga,9927,whoscored
1650647,2022-10-17,2022/23,La Liga,9699,whoscored
1650648,2022-10-16,2022/23,La Liga,46112,whoscored
1650649,2022-10-18,2022/23,La Liga,46803,whoscored
1650650,2022-10-20,2022/23,La Liga,73261,whoscored
1650651,2022-10-19,2022/23,La Liga,30236,whoscored
1650652,2022-10-18,2022/23,La Liga,37353,whoscored
1650653,2022-10-20,2022/23,La Liga,11194,whoscored
1650654,2022-10-18,2022/23,La Liga,11395,whoscored
1650655,2022-10-19,2022/23,La Liga,18505,whoscored
1650656,2022-10-19,2022/23,La Liga,16547,whoscored
1650657,2022-10-19,2022/23,La Liga,27085,whoscored
1650658,2022-10-20,2022/23,La Liga,17832,whoscored
1650659,2022-10-24,2022/23,La Liga,9774,whoscored
1650660,2022-10-22,2022/23,La Liga,59625,whoscored
1650661,2022-10-23,2022/23,La Liga,10032,whoscored
1650662,2022-10-23,2022/23,La Liga,84817,whoscored
1650663,2022-10-23,2022/23,La Liga,50179,whoscored
1650664,2022-10-23,2022/23,La Liga,17560,whoscored
1650665,2022-10-22,2022/23,La Liga,41199,whoscored
1650666,2022-10-22,2022/23,La Liga,12975,whoscored
1650667,2022-10-22,2022/23,La Liga,21175,whoscored
1650668,2022-10-23,2022/23,La Liga,13816,whoscored
1650669,2022-10-30,2022/23,La Liga,46081,whoscored
1650670,2022-10-31,2022/23,La Liga,19588,whoscored
1650671,2022-10-30,2022/23,La Liga,19429,whoscored
1650672,2022-10-29,2022/23,La Liga,11080,whoscored
1650673,2022-10-29,2022/23,La Liga,18183,whoscored
1650674,2022-10-29,2022/23,La Liga,46007,whoscored
1650675,2022-10-30,2022/23,La Liga,32435,whoscored
1650676,2022-10-28,2022/23,La Liga,13982,whoscored
1650677,2022-10-29,2022/23,La Liga,36601,whoscored
1650678,2022-10-30,2022/23,La Liga,58367,whoscored
1650679,2022-11-06,2022/23,La Liga,50007,whoscored
1650680,2022-11-06,2022/23,La Liga,54034,whoscored
1650681,2022-11-05,2022/23,La Liga,14209,whoscored
1650682,2022-11-06,2022/23,La Liga,32773,whoscored
1650683,2022-11-07,2022/23,La Liga,14216,whoscored
1650684,2022-11-04,2022/23,La Liga,11420,whoscored
1650685,2022-11-05,2022/23,La Liga,20176,whoscored
1650686,2022-11-06,2022/23,La Liga,16603,whoscored
1650687,2022-11-05,2022/23,La Liga,10554,whoscored
1650688,2022-11-05,2022/23,La Liga,92605,whoscored
1650689,2022-11-08,2022/23,La Liga,40072,whoscored
1650690,2022-11-08,2022/23,La Liga,17339,whoscored
1650691,2022-11-09,2022/23,La Liga,17400,whoscored
1650692,2022-11-09,2022/23,La Liga,11454,whoscored
1650693,2022-11-09,2022/23,La Liga,14475,whoscored
1650694,2022-11-08,2022/23,La Liga,21603,whoscored
1650695,2022-11-10,2022/23,La Liga,39876,whoscored
1650696,2022-11-10,2022/23,La Liga,12419,whoscored
1650697,2022-11-10,2022/23,La Liga,53190,whoscored
1650698,2022-11-09,2022/23,La Liga,34814,whoscored
1650699,2022-12-29,2022/23,La Liga,48119,whoscored
1650700,2022-12-31,2022/23,La Liga,88095,whoscored
1650701,2022-12-30,2022/23,La Liga,13653,whoscored
1650702,2022-12-30,2022/23,La Liga,9755,whoscored
1650703,2022-12-29,2022/23,La Liga,11451,whoscored
1650704,2022-12-29,2022/23,La Liga,53565,whoscored
1650705,2022-12-31,2022/23,La Liga,34847,whoscored
1650706,2022-12-30,2022/23,La Liga,25950,whoscored
1650707,2022-12-31,2022/23,La Liga,19247,whoscored
1650708,2022-12-30,2022/23,La Liga,17345,whoscored
1650709,2023-01-09,2022/23,La Liga,39216,whoscored
1650710,2023-01-08,2022/23,La Liga,63493,whoscored
1650711,2023-01-07,2022/23,La Liga,14129,whoscored
1650712,2023-01-07,2022/23,La Liga,21429,whoscored
1650713,2023-01-08,2022/23,La Liga,12020,whoscored
1650714,2023-01-08,2022/23,La Liga,13119,whoscored
1650715,2023-01-06,2022/23,La Liga,20121,whoscored
1650716,2023-01-08,2022/23,La Liga,35389,whoscored
1650717,2023-01-06,2022/23,La Liga,39003,whoscored
1650718,2023-01-07,2022/23,La Liga,21088,whoscored
1650719,2023-01-13,2022/23,La Liga,13931,whoscored
1650720,2023-01-16,2022/23,La Liga,17389,whoscored
1650721,2023-02-02,2022/23,La Liga,51926,whoscored
1650722,2023-01-15,2022/23,La Liga,14128,whoscored
1650723,2023-01-14,2022/23,La Liga,12035,whoscored
1650724,2023-01-14,2022/23,La Liga,38296,whoscored
1650725,2023-02-01,2022/23,La Liga,48181,whoscored
1650726,2023-01-14,2022/23,La Liga,19887,whoscored
1650727,2023-01-15,2022/23,La Liga,10286,whoscored
1650728,2023-01-14,2022/23,La Liga,19969,whoscored
1650729,2023-01-22,2022/23,La Liga,49316,whoscored
1650730,2023-01-21,2022/23,La Liga,53253,whoscored
1650731,2023-01-22,2022/23,La Liga,79814,whoscored
1650732,2023-01-22,2022/23,La Liga,17589,whoscored
1650733,2023-01-21,2022/23,La Liga,12874,whoscored
1650734,2023-01-21,2022/23,La Liga,20811,whoscored
1650735,2023-01-20,2022/23,La Liga,12253,whoscored
1650736,2023-01-21,2022/23,La Liga,37400,whoscored
1650737,2023-01-23,2022/23,La Liga,33442,whoscored
1650738,2023-01-22,2022/23,La Liga,15129,whoscored
1650739,2023-01-28,2022/23,La Liga,16117,whoscored
1650740,2023-01-29,2022/23,La Liga,58129,whoscored
1650741,2023-01-27,2022/23,La Liga,11629,whoscored
1650742,2023-01-29,2022/23,La Liga,14754,whoscored
1650743,2023-01-29,2022/23,La Liga,20902,whoscored
1650744,2023-01-28,2022/23,La Liga,13402,whoscored
1650745,2023-01-28,2022/23,La Liga,11851,whoscored
1650746,2023-01-28,2022/23,La Liga,35567,whoscored
1650747,2023-01-29,2022/23,La Liga,19675,whoscored
1650748,2023-01-30,2022/23,La Liga,14378,whoscored
1650749,2023-02-03,2022/23,La Liga,42916,whoscored
1650750,2023-02-04,2022/23,La Liga,56079,whoscored
1650751,2023-02-05,2022/23,La Liga,77987,whoscored
1650752,2023-02-04,2022/23,La Liga,46595,whoscored
1650753,2023-02-04,2022/23,La Liga,18421,whoscored
1650754,2023-02-05,2022/23,La Liga,18258,whoscored
1650755,2023-02-04,2022/23,La Liga,22438,whoscored
1650756,2023-02-05,2022/23,La Liga,32214,whoscored
1650757,2023-02-05,2022/23,La Liga,10732,whoscored
1650758,2023-02-06,2022/23,La Liga,11783,whoscored
1650759,2023-02-12,2022/23,La Liga,12042,whoscored
1650760,2023-02-10,2022/23,La Liga,14873,whoscored
1650761,2023-02-13,2022/23,La Liga,15867,whoscored
1650762,2023-02-11,2022/23,La Liga,14288,whoscored
1650763,2023-02-11,2022/23,La Liga,36688,whoscored
1650764,2023-02-12,2022/23,La Liga,15842,whoscored
1650765,2023-02-12,2022/23,La Liga,21178,whoscored
1650766,2023-02-15,2022/23,La Liga,44319,whoscored
1650767,2023-02-11,2022/23,La Liga,35150,whoscored
1650768,2023-02-12,2022/23,La Liga,21044,whoscored
1650769,2023-02-19,2022/23,La Liga,72010,whoscored
1650770,2023-02-18,2022/23,La Liga,51396,whoscored
1650771,2023-02-19,2022/23,La Liga,18963,whoscored
1650772,2023-02-18,2022/23,La Liga,13957,whoscored
1650773,2023-02-20,2022/23,La Liga,10112,whoscored
1650774,2023-02-18,2022/23,La Liga,21668,whoscored
1650775,2023-02-19,2022/23,La Liga,13294,whoscored
1650776,2023-02-19,2022/23,La Liga,61617,whoscored
1650777,2023-02-18,2022/23,La Liga,29312,whoscored
1650778,2023-02-17,2022/23,La Liga,8879,whoscored
1650779,2023-02-26,2022/23,La Liga,34538,whoscored
1650780,2023-02-25,2022/23,La Liga,37465,whoscored
1650781,2023-02-26,2022/23,La Liga,42816,whoscored
1650782,2023-02-26,2022/23,La Liga,14755,whoscored
1650783,2023-02-25,2022/23,La Liga,16703,whoscored
1650784,2023-02-25,2022/23,La Liga,21403,whoscored
1650785,2023-02-26,2022/23,La Liga,15279,whoscored
1650786,2023-02-25,2022/23,La Liga,64721,whoscored
1650787,2023-02-24,2022/23,La Liga,20643,whoscored
1650788,2023-02-27,2022/23,La Liga,13090,whoscored
1650789,2023-03-04,2022/23,La Liga,57737,whoscored
1650790,2023-03-05,2022/23,La Liga,89644,whoscored
1650791,2023-03-05,2022/23,La Liga,52212,whoscored
1650792,2023-03-04,2022/23,La Liga,9802,whoscored
1650793,2023-03-04,2022/23,La Liga,13311,whoscored
1650794,2023-03-05,2022/23,La Liga,12979,whoscored
1650795,2023-03-06,2022/23,La Liga,17684,whoscored
1650796,2023-03-04,2022/23,La Liga,14065,whoscored
1650797,2023-03-03,2022/23,La Liga,28733,whoscored
1650798,2023-03-05,2022/23,La Liga,19212,whoscored
1650799,2023-03-12,2022/23,La Liga,49741,whoscored
1650800,2023-03-11,2022/23,La Liga,14451,whoscored
1650801,2023-03-11,2022/23,La Liga,18972,whoscored
1650802,2023-03-12,2022/23,La Liga,13840,whoscored
1650803,2023-03-10,2022/23,La Liga,18414,whoscored
1650804,2023-03-13,2022/23,La Liga,12499,whoscored
1650805,2023-03-12,2022/23,La Liga,19174,whoscored
1650806,2023-03-11,2022/23,La Liga,59782,whoscored
1650807,2023-03-11,2022/23,La Liga,37762,whoscored
