whoscored_player_id,player_name,whoscored_team_id,team_name,position,shirt_no,season,competition,data_source
105720,Nick Pope,184,Burnley,GK,1,2020/21,Premier League,whoscored
80067,Matthew Lowton,184,Burnley,DR,2,2020/21,Premier League,whoscored
94935,Ben Mee,184,Burnley,DC,6,2020/21,Premier League,whoscored
131464,James Tarkowski,184,Burnley,DC,5,2020/21,Premier League,whoscored
24148,Erik Pieters,184,Burnley,DL,23,2020/21,Premier League,whoscored
41868,Jóhann Gudmundsson,184,Burnley,MR,7,2020/21,Premier League,whoscored
79050,Ashley Westwood,184,Burnley,MC,18,2020/21,Premier League,whoscored
138929,Josh Brownhill,184,Burnley,MC,8,2020/21,Premier League,whoscored
93473,Robert Brady,184,Burnley,ML,12,2020/21,Premier League,whoscored
73380,Chris Wood,184,Burnley,FW,9,2020/21,Premier League,whoscored
33386,Ashley Barnes,184,Burnley,FW,10,2020/21,Premier League,whoscored
84129,Matej Vydra,184,Burnley,Sub,27,2020/21,Premier League,whoscored
33891,Jay Rodriguez,184,Burnley,Sub,19,2020/21,Premier League,whoscored
357427,Dwight McNeil,184,Burnley,Sub,11,2020/21,Premier League,whoscored
74606,Kevin Long,184,Burnley,Sub,28,2020/21,Premier League,whoscored
22847,Jack Cork,184,Burnley,Sub,4,2020/21,Premier League,whoscored
24238,Dale Stephens,184,Burnley,Sub,16,2020/21,Premier League,whoscored
139866,Will Norris,184,Burnley,Sub,25,2020/21,Premier League,whoscored
369466,Josh Benson,184,Burnley,Sub,41,2020/21,Premier League,whoscored
18181,Phil Bardsley,184,Burnley,Sub,26,2020/21,Premier League,whoscored
79554,David de Gea,32,Man Utd,GK,1,2020/21,Premier League,whoscored
331924,Aaron Wan-Bissaka,32,Man Utd,DR,29,2020/21,Premier League,whoscored
99487,Harry Maguire,32,Man Utd,DC,5,2020/21,Premier League,whoscored
243814,Eric Bailly,32,Man Utd,DC,3,2020/21,Premier League,whoscored
118244,Luke Shaw,32,Man Utd,DL,23,2020/21,Premier League,whoscored
97752,Paul Pogba,32,Man Utd,DMC,6,2020/21,Premier League,whoscored
38128,Nemanja Matic,32,Man Utd,DMC,31,2020/21,Premier League,whoscored
300299,Marcus Rashford,32,Man Utd,AMR,10,2020/21,Premier League,whoscored
123761,Bruno Fernandes,32,Man Utd,AMC,18,2020/21,Premier League,whoscored
122366,Anthony Martial,32,Man Utd,AML,9,2020/21,Premier League,whoscored
24328,Edinson Cavani,32,Man Utd,FW,7,2020/21,Premier League,whoscored
367782,Mason Greenwood,32,Man Utd,Sub,11,2020/21,Premier League,whoscored
299271,Axel Tuanzebe,32,Man Utd,Sub,38,2020/21,Premier League,whoscored
336915,Scott McTominay,32,Man Utd,Sub,39,2020/21,Premier League,whoscored
114397,Fred,32,Man Utd,Sub,17,2020/21,Premier League,whoscored
125793,Alex Telles,32,Man Utd,Sub,27,2020/21,Premier League,whoscored
275035,Donny van de Beek,32,Man Utd,Sub,34,2020/21,Premier League,whoscored
25363,Juan Mata,32,Man Utd,Sub,8,2020/21,Premier League,whoscored
304008,Dean Henderson,32,Man Utd,Sub,26,2020/21,Premier League,whoscored
302313,Daniel James,32,Man Utd,Sub,21,2020/21,Premier League,whoscored
121774,Ederson,167,Man City,GK,31,2020/21,Premier League,whoscored
69778,Kyle Walker,167,Man City,DR,2,2020/21,Premier League,whoscored
313171,Rúben Dias,167,Man City,DC,3,2020/21,Premier League,whoscored
101374,John Stones,167,Man City,DC,5,2020/21,Premier League,whoscored
128967,João Cancelo,167,Man City,DL,27,2020/21,Premier League,whoscored
73084,Kevin De Bruyne,167,Man City,MC,17,2020/21,Premier League,whoscored
77464,Ilkay Gündogan,167,Man City,MC,8,2020/21,Premier League,whoscored
303139,Rodri,167,Man City,MC,16,2020/21,Premier League,whoscored
97692,Raheem Sterling,167,Man City,FWR,7,2020/21,Premier League,whoscored
136741,Bernardo Silva,167,Man City,FW,20,2020/21,Premier League,whoscored
331254,Phil Foden,167,Man City,FWL,47,2020/21,Premier League,whoscored
104749,Riyad Mahrez,167,Man City,Sub,26,2020/21,Premier League,whoscored
279379,Gabriel Jesus,167,Man City,Sub,9,2020/21,Premier League,whoscored
273257,Oleksandr Zinchenko,167,Man City,Sub,11,2020/21,Premier League,whoscored
19119,Fernandinho,167,Man City,Sub,25,2020/21,Premier League,whoscored
105962,Benjamin Mendy,167,Man City,Sub,22,2020/21,Premier League,whoscored
349760,Ferran Torres,167,Man City,Sub,21,2020/21,Premier League,whoscored
363978,Adrián Bernabé,167,Man City,Sub,82,2020/21,Premier League,whoscored
368091,Eric García,167,Man City,Sub,50,2020/21,Premier League,whoscored
145473,Zack Steffen,167,Man City,Sub,13,2020/21,Premier League,whoscored
102248,Emiliano Martínez,24,Aston Villa,GK,26,2020/21,Premier League,whoscored
322043,Matty Cash,24,Aston Villa,DR,2,2020/21,Premier League,whoscored
301440,Ezri Konsa,24,Aston Villa,DC,4,2020/21,Premier League,whoscored
123167,Tyrone Mings,24,Aston Villa,DC,5,2020/21,Premier League,whoscored
136776,Matt Targett,24,Aston Villa,DL,18,2020/21,Premier League,whoscored
337883,Douglas Luiz,24,Aston Villa,DMC,6,2020/21,Premier League,whoscored
318449,John McGinn,24,Aston Villa,DMC,7,2020/21,Premier League,whoscored
109807,Bertrand Traoré,24,Aston Villa,AMR,15,2020/21,Premier League,whoscored
92547,Ross Barkley,24,Aston Villa,AMC,20,2020/21,Premier League,whoscored
113069,Jack Grealish,24,Aston Villa,AML,10,2020/21,Premier League,whoscored
148503,Ollie Watkins,24,Aston Villa,FW,11,2020/21,Premier League,whoscored
232261,Anwar El Ghazi,24,Aston Villa,Sub,21,2020/21,Premier League,whoscored
369813,Jacob Ramsey,24,Aston Villa,Sub,41,2020/21,Premier League,whoscored
31558,Neil Taylor,24,Aston Villa,Sub,3,2020/21,Premier League,whoscored
108493,Björn Engels,24,Aston Villa,Sub,22,2020/21,Premier League,whoscored
34876,Ahmed El Mohamady,24,Aston Villa,Sub,27,2020/21,Premier League,whoscored
260493,Frédéric Guilbert,24,Aston Villa,Sub,24,2020/21,Premier League,whoscored
243249,Marvelous Nakamba,24,Aston Villa,Sub,19,2020/21,Premier League,whoscored
303107,Keinan Davis,24,Aston Villa,Sub,39,2020/21,Premier League,whoscored
17708,Tom Heaton,24,Aston Villa,Sub,1,2020/21,Premier League,whoscored
33866,Vicente Guaita,162,Crystal Palace,GK,31,2020/21,Premier League,whoscored
43105,Joel Ward,162,Crystal Palace,DR,2,2020/21,Premier League,whoscored
66741,Cheikhou Kouyaté,162,Crystal Palace,DC,8,2020/21,Premier League,whoscored
12124,Scott Dann,162,Crystal Palace,DC,6,2020/21,Premier League,whoscored
389579,Tyrick Mitchell,162,Crystal Palace,DL,27,2020/21,Premier League,whoscored
71522,Andros Townsend,162,Crystal Palace,MR,10,2020/21,Premier League,whoscored
31281,James McCarthy,162,Crystal Palace,MC,22,2020/21,Premier League,whoscored
20339,James McArthur,162,Crystal Palace,MC,18,2020/21,Premier League,whoscored
91822,Jeffrey Schlupp,162,Crystal Palace,ML,15,2020/21,Premier League,whoscored
67491,Jordan Ayew,162,Crystal Palace,FW,9,2020/21,Premier League,whoscored
85059,Wilfried Zaha,162,Crystal Palace,FW,11,2020/21,Premier League,whoscored
70493,Luka Milivojevic,162,Crystal Palace,Sub,4,2020/21,Premier League,whoscored
332403,Eberechi Eze,162,Crystal Palace,Sub,25,2020/21,Premier League,whoscored
97803,Michy Batshuayi,162,Crystal Palace,Sub,23,2020/21,Premier League,whoscored
124598,Max Meyer,162,Crystal Palace,Sub,7,2020/21,Premier League,whoscored
44687,Martin Kelly,162,Crystal Palace,Sub,34,2020/21,Premier League,whoscored
362820,Sam Woods,162,Crystal Palace,Sub,35,2020/21,Premier League,whoscored
21571,Wayne Hennessey,162,Crystal Palace,Sub,13,2020/21,Premier League,whoscored
38577,Alex McCarthy,18,Southampton,GK,1,2020/21,Premier League,whoscored
313672,Kyle Walker-Peters,18,Southampton,DR,2,2020/21,Premier League,whoscored
136742,Jan Bednarek,18,Southampton,DC,35,2020/21,Premier League,whoscored
92550,Jack Stephens,18,Southampton,DC,5,2020/21,Premier League,whoscored
22846,Ryan Bertrand,18,Southampton,DL,3,2020/21,Premier League,whoscored
390036,Will Smallbone,18,Southampton,MR,20,2020/21,Premier League,whoscored
90780,Oriol Romeu,18,Southampton,MC,6,2020/21,Premier League,whoscored
105172,James Ward-Prowse,18,Southampton,MC,8,2020/21,Premier League,whoscored
86425,Nathan Redmond,18,Southampton,ML,11,2020/21,Premier League,whoscored
91762,Danny Ings,18,Southampton,FW,9,2020/21,Premier League,whoscored
256419,Ché Adams,18,Southampton,FW,10,2020/21,Premier League,whoscored
87182,Jannik Vestergaard,18,Southampton,Sub,4,2020/21,Premier League,whoscored
13798,Shane Long,18,Southampton,Sub,7,2020/21,Premier League,whoscored
363676,Moussa Djenepo,18,Southampton,Sub,12,2020/21,Premier League,whoscored
351355,Michael Obafemi,18,Southampton,Sub,14,2020/21,Premier League,whoscored
395472,Nathan Tella,18,Southampton,Sub,23,2020/21,Premier League,whoscored
29796,Fraser Forster,18,Southampton,Sub,44,2020/21,Premier League,whoscored
386857,Jake Vokins,18,Southampton,Sub,29,2020/21,Premier League,whoscored
256125,Marek Rodák,170,Fulham,GK,12,2020/21,Premier League,whoscored
68335,Denis Odoi,170,Fulham,DR,4,2020/21,Premier League,whoscored
91840,Michael Hector,170,Fulham,DC,3,2020/21,Premier League,whoscored
85006,Tim Ream,170,Fulham,DC,13,2020/21,Premier League,whoscored
134331,Joe Bryan,170,Fulham,DL,23,2020/21,Premier League,whoscored
135724,Harrison Reed,170,Fulham,DMC,21,2020/21,Premier League,whoscored
79583,Tom Cairney,170,Fulham,DMC,10,2020/21,Premier League,whoscored
94933,Neeskens Kebano,170,Fulham,AMR,7,2020/21,Premier League,whoscored
136455,Josh Onomah,170,Fulham,AMC,25,2020/21,Premier League,whoscored
137386,Ivan Cavaleiro,170,Fulham,AML,17,2020/21,Premier League,whoscored
243076,Aboubakar Kamara,170,Fulham,FW,47,2020/21,Premier League,whoscored
349561,Frank Anguissa,170,Fulham,Sub,29,2020/21,Premier League,whoscored
134332,Bobby De Cordova-Reid,170,Fulham,Sub,14,2020/21,Premier League,whoscored
115279,Aleksandar Mitrovic,170,Fulham,Sub,9,2020/21,Premier League,whoscored
92516,Alphonse Areola,170,Fulham,Sub,1,2020/21,Premier League,whoscored
86794,Anthony Knockaert,170,Fulham,Sub,11,2020/21,Premier League,whoscored
236523,Maxime Le Marchand,170,Fulham,Sub,20,2020/21,Premier League,whoscored
134111,Cyrus Christie,170,Fulham,Sub,22,2020/21,Premier League,whoscored
92173,Bernd Leno,13,Arsenal,GK,1,2020/21,Premier League,whoscored
334087,Gabriel Magalhães,13,Arsenal,DC,6,2020/21,Premier League,whoscored
288795,Rob Holding,13,Arsenal,DC,16,2020/21,Premier League,whoscored
297403,Kieran Tierney,13,Arsenal,DC,3,2020/21,Premier League,whoscored
125211,Héctor Bellerín,13,Arsenal,DMR,2,2020/21,Premier League,whoscored
255169,Ainsley Maitland-Niles,13,Arsenal,DML,15,2020/21,Premier League,whoscored
125209,Mohamed Elneny,13,Arsenal,MC,25,2020/21,Premier League,whoscored
89401,Granit Xhaka,13,Arsenal,MC,34,2020/21,Premier League,whoscored
29463,Willian,13,Arsenal,FWR,12,2020/21,Premier League,whoscored
73078,Alexandre Lacazette,13,Arsenal,FW,9,2020/21,Premier League,whoscored
44120,Pierre-Emerick Aubameyang,13,Arsenal,FWL,14,2020/21,Premier League,whoscored
144890,Dani Ceballos,13,Arsenal,Sub,8,2020/21,Premier League,whoscored
345845,Eddie Nketiah,13,Arsenal,Sub,30,2020/21,Premier League,whoscored
239872,Nicolas Pépé,13,Arsenal,Sub,19,2020/21,Premier League,whoscored
110260,Sead Kolasinac,13,Arsenal,Sub,31,2020/21,Premier League,whoscored
342563,Joe Willock,13,Arsenal,Sub,28,2020/21,Premier League,whoscored
367185,Bukayo Saka,13,Arsenal,Sub,7,2020/21,Premier League,whoscored
254550,Matt Macey,13,Arsenal,Sub,33,2020/21,Premier League,whoscored
114147,Alisson Becker,26,Liverpool,GK,1,2020/21,Premier League,whoscored
318871,Trent Alexander-Arnold,26,Liverpool,DR,66,2020/21,Premier League,whoscored
95408,Virgil van Dijk,26,Liverpool,DC,4,2020/21,Premier League,whoscored
136451,Joe Gomez,26,Liverpool,DC,12,2020/21,Premier League,whoscored
115726,Andy Robertson,26,Liverpool,DL,26,2020/21,Premier League,whoscored
243510,Naby Keïta,26,Liverpool,MC,8,2020/21,Premier League,whoscored
33568,Georginio Wijnaldum,26,Liverpool,MC,5,2020/21,Premier League,whoscored
68659,Jordan Henderson,26,Liverpool,MC,14,2020/21,Premier League,whoscored
108226,Mohamed Salah,26,Liverpool,FWR,11,2020/21,Premier League,whoscored
96182,Roberto Firmino,26,Liverpool,FW,9,2020/21,Premier League,whoscored
109915,Sadio Mané,26,Liverpool,FWL,10,2020/21,Premier League,whoscored
115916,Fabinho,26,Liverpool,Sub,3,2020/21,Premier League,whoscored
74341,Joël Matip,26,Liverpool,Sub,32,2020/21,Premier League,whoscored
355354,Curtis Jones,26,Liverpool,Sub,17,2020/21,Premier League,whoscored
124688,Divock Origi,26,Liverpool,Sub,27,2020/21,Premier League,whoscored
262838,Takumi Minamino,26,Liverpool,Sub,18,2020/21,Premier League,whoscored
73399,Adrián,26,Liverpool,Sub,13,2020/21,Premier League,whoscored
4511,James Milner,26,Liverpool,Sub,7,2020/21,Premier League,whoscored
380580,Illan Meslier,19,Leeds,GK,1,2020/21,Premier League,whoscored
82877,Luke Ayling,19,Leeds,DR,2,2020/21,Premier League,whoscored
276205,Robin Koch,19,Leeds,DC,5,2020/21,Premier League,whoscored
355609,Pascal Struijk,19,Leeds,DC,21,2020/21,Premier League,whoscored
134143,Stuart Dallas,19,Leeds,DL,15,2020/21,Premier League,whoscored
270446,Kalvin Phillips,19,Leeds,DMC,23,2020/21,Premier League,whoscored
118127,Hélder Costa,19,Leeds,MR,17,2020/21,Premier League,whoscored
69638,Mateusz Klich,19,Leeds,MC,43,2020/21,Premier League,whoscored
29571,Pablo Hernández,19,Leeds,MC,19,2020/21,Premier League,whoscored
317896,Jack Harrison,19,Leeds,ML,22,2020/21,Premier League,whoscored
109670,Patrick Bamford,19,Leeds,FW,9,2020/21,Premier League,whoscored
83459,Rodrigo,19,Leeds,Sub,20,2020/21,Premier League,whoscored
361787,Jamie Shackleton,19,Leeds,Sub,46,2020/21,Premier League,whoscored
280771,Tyler Roberts,19,Leeds,Sub,11,2020/21,Premier League,whoscored
137161,Ezgjan Alioski,19,Leeds,Sub,10,2020/21,Premier League,whoscored
23154,Kiko Casilla,19,Leeds,Sub,13,2020/21,Premier League,whoscored
369229,Ian Poveda,19,Leeds,Sub,7,2020/21,Premier League,whoscored
389078,Oliver Casey,19,Leeds,Sub,49,2020/21,Premier League,whoscored
25604,Hugo Lloris,30,Tottenham,GK,1,2020/21,Premier League,whoscored
94042,Matt Doherty,30,Tottenham,DR,2,2020/21,Premier League,whoscored
69933,Toby Alderweireld,30,Tottenham,DC,4,2020/21,Premier League,whoscored
117973,Eric Dier,30,Tottenham,DC,15,2020/21,Premier League,whoscored
103837,Ben Davies,30,Tottenham,DL,33,2020/21,Premier League,whoscored
101859,Pierre-Emile Højbjerg,30,Tottenham,DMC,5,2020/21,Premier League,whoscored
143990,Harry Winks,30,Tottenham,DMC,8,2020/21,Premier League,whoscored
92508,Lucas Moura,30,Tottenham,AMR,27,2020/21,Premier League,whoscored
131519,Dele Alli,30,Tottenham,AMC,20,2020/21,Premier League,whoscored
91909,Son Heung-Min,30,Tottenham,AML,7,2020/21,Premier League,whoscored
83532,Harry Kane,30,Tottenham,FW,10,2020/21,Premier League,whoscored
321389,Tanguy Ndombélé,30,Tottenham,Sub,28,2020/21,Premier League,whoscored
29595,Moussa Sissoko,30,Tottenham,Sub,17,2020/21,Premier League,whoscored
279425,Steven Bergwijn,30,Tottenham,Sub,23,2020/21,Premier League,whoscored
75830,Érik Lamela,30,Tottenham,Sub,11,2020/21,Premier League,whoscored
322655,Davinson Sánchez,30,Tottenham,Sub,6,2020/21,Premier League,whoscored
8786,Joe Hart,30,Tottenham,Sub,12,2020/21,Premier League,whoscored
83683,Sèrge Aurier,30,Tottenham,Sub,24,2020/21,Premier League,whoscored
110189,Jordan Pickford,31,Everton,GK,1,2020/21,Premier League,whoscored
31826,Séamus Coleman,31,Everton,DR,23,2020/21,Premier League,whoscored
318432,Yerry Mina,31,Everton,DC,13,2020/21,Premier League,whoscored
