whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1485311,Emirates Stadium,Mikel Arteta,Nuno Espírito Santo,1 : 2,1 : 2,,89,Michael Oliver,2020-11-29T20:15:00
1485312,Anfield,Jürgen Klopp,José Mourinho,1 : 1,2 : 1,2000.0,99,Anthony Taylor,2020-12-16T21:00:00
1485313,Etihad Stadium,Josep Guardiola,Slaven Bilic,1 : 1,1 : 1,,133,Peter Bankes,2020-12-15T21:00:00
1485314,Amex Stadium,Graham Potter,Chris Wilder,0 : 0,1 : 1,2000.0,133,Peter Bankes,2020-12-20T13:00:00
1485315,Turf Moor,Sean Dyche,Nuno Espírito Santo,1 : 0,2 : 1,,83,Lee Mason,2020-12-21T18:30:00
1485316,Stamford Bridge,Frank Lampard,David Moyes,1 : 0,3 : 0,,780,Chris Kavanagh,2020-12-21T21:00:00
1485317,Selhurst Park,Roy Hodgson,Jürgen Klopp,0 : 3,0 : 7,,102,Jonathan Moss,2020-12-19T13:30:00
1485318,Goodison Park,Carlo Ancelotti,Mikel Arteta,2 : 1,2 : 1,2000.0,107,Andre Marriner,2020-12-19T18:30:00
1485319,Old Trafford,Ole Gunnar Solskjær,Marcelo Bielsa,4 : 1,6 : 2,,99,Anthony Taylor,2020-12-20T17:30:00
1485320,St. James' Park,Steve Bruce,Scott Parker,0 : 1,1 : 1,,131,Graham Scott,2020-12-19T21:00:00
1485321,Goodison Park,Carlo Ancelotti,David Moyes,0 : 0,0 : 1,,120,Kevin Friend,2021-01-01T18:30:00
1485322,Goodison Park,Carlo Ancelotti,Steve Bruce,0 : 0,0 : 2,,81,Stuart Attwell,2021-01-30T13:30:00
1485323,Old Trafford,Ole Gunnar Solskjær,Dean Smith,1 : 0,2 : 1,,89,Michael Oliver,2021-01-01T21:00:00
1485324,King Power Stadium,Brendan Rodgers,Marcelo Bielsa,1 : 1,1 : 3,,780,Chris Kavanagh,2021-01-31T15:00:00
1485326,St. James' Park,Steve Bruce,Brendan Rodgers,0 : 0,1 : 2,,998,Robert Jones,2021-01-03T15:15:00
1485327,Etihad Stadium,Josep Guardiola,Chris Wilder,1 : 0,1 : 0,,150,David Coote,2021-01-30T16:00:00
1485329,St. Mary's Stadium,Ralph Hasenhüttl,Jürgen Klopp,1 : 0,1 : 0,,107,Andre Marriner,2021-01-04T21:00:00
1485330,St. Mary's Stadium,Ralph Hasenhüttl,Dean Smith,0 : 1,0 : 1,,83,Lee Mason,2021-01-30T21:00:00
1485332,Tottenham Hotspur Stadium,José Mourinho,Marcelo Bielsa,2 : 0,3 : 0,,150,David Coote,2021-01-02T13:30:00
1485333,The Hawthorns,Sam Allardyce,Scott Parker,0 : 1,2 : 2,,99,Anthony Taylor,2021-01-30T16:00:00
1485335,The Hawthorns,Sam Allardyce,Mikel Arteta,0 : 2,0 : 4,,86,Martin Atkinson,2021-01-02T21:00:00
1485336,London Stadium,David Moyes,Jürgen Klopp,0 : 0,1 : 3,,102,Jonathan Moss,2021-01-31T17:30:00
1485338,Emirates Stadium,Mikel Arteta,Roy Hodgson,0 : 0,0 : 0,,107,Andre Marriner,2021-01-14T21:00:00
1485341,Villa Park,Dean Smith,José Mourinho,0 : 1,0 : 2,,85,Mike Dean,2021-03-21T20:30:00
1485343,Goodison Park,Carlo Ancelotti,Ralph Hasenhüttl,1 : 0,1 : 0,,86,Martin Atkinson,2021-03-01T21:00:00
1485344,Craven Cottage,Scott Parker,Ole Gunnar Solskjær,1 : 1,1 : 2,,86,Martin Atkinson,2021-01-20T21:15:00
1485350,King Power Stadium,Brendan Rodgers,Frank Lampard,2 : 0,2 : 0,,104,Craig Pawson,2021-01-19T21:15:00
1485353,Bramall Lane,Chris Wilder,Steve Bruce,0 : 0,1 : 0,,125,Andy Madley,2021-01-12T19:00:00
1485356,London Stadium,David Moyes,Sam Allardyce,1 : 0,2 : 1,,131,Graham Scott,2021-01-19T19:00:00
1485359,Molineux Stadium,Nuno Espírito Santo,Carlo Ancelotti,1 : 1,1 : 2,,86,Martin Atkinson,2021-01-12T21:15:00
1485362,Anfield,Jürgen Klopp,Sean Dyche,0 : 0,0 : 1,,85,Mike Dean,2021-01-21T21:00:00
1485365,Etihad Stadium,Josep Guardiola,Graham Potter,1 : 0,1 : 0,,132,Darren England,2021-01-13T19:00:00
1485367,Villa Park,Dean Smith,Nuno Espírito Santo,0 : 0,0 : 0,,125,Andy Madley,2021-03-06T18:30:00
1485368,Emirates Stadium,Mikel Arteta,Steve Bruce,0 : 0,3 : 0,,150,David Coote,2021-01-18T21:00:00
1485370,Amex Stadium,Graham Potter,Brendan Rodgers,1 : 0,1 : 2,,89,Michael Oliver,2021-03-06T21:00:00
1485371,Villa Park,Dean Smith,Carlo Ancelotti,0 : 0,0 : 0,,86,Martin Atkinson,2021-05-13T19:00:00
1485373,Turf Moor,Sean Dyche,Mikel Arteta,1 : 1,1 : 1,,107,Andre Marriner,2021-03-06T13:30:00
1485374,Craven Cottage,Scott Parker,Frank Lampard,0 : 0,0 : 1,,133,Peter Bankes,2021-01-16T18:30:00
1485376,Stamford Bridge,Thomas Tuchel,Carlo Ancelotti,1 : 0,2 : 0,,150,David Coote,2021-03-08T19:00:00
1485377,Elland Road,Marcelo Bielsa,Graham Potter,0 : 1,0 : 1,,120,Kevin Friend,2021-01-16T16:00:00
1485379,Anfield,Jürgen Klopp,Scott Parker,0 : 1,0 : 1,,120,Kevin Friend,2021-03-07T15:00:00
1485380,King Power Stadium,Brendan Rodgers,Ralph Hasenhüttl,1 : 0,2 : 0,,81,Stuart Attwell,2021-01-16T21:00:00
1485382,Etihad Stadium,Josep Guardiola,Ole Gunnar Solskjær,0 : 1,0 : 2,,99,Anthony Taylor,2021-03-07T17:30:00
1485383,Anfield,Jürgen Klopp,Ole Gunnar Solskjær,0 : 0,0 : 0,,95,Paul Tierney,2021-01-17T17:30:00
1485385,Bramall Lane,Chris Wilder,Ralph Hasenhüttl,0 : 1,0 : 2,,95,Paul Tierney,2021-03-06T16:00:00
1485386,Etihad Stadium,Josep Guardiola,Roy Hodgson,1 : 0,4 : 0,,83,Lee Mason,2021-01-17T20:15:00
1485388,Tottenham Hotspur Stadium,José Mourinho,Roy Hodgson,1 : 1,4 : 1,,81,Stuart Attwell,2021-03-07T20:15:00
1485389,Bramall Lane,Chris Wilder,José Mourinho,0 : 2,1 : 3,,107,Andre Marriner,2021-01-17T15:00:00
1485391,The Hawthorns,Sam Allardyce,Steve Bruce,0 : 0,0 : 0,,86,Martin Atkinson,2021-03-07T13:00:00
1485392,London Stadium,David Moyes,Sean Dyche,1 : 0,1 : 0,,780,Chris Kavanagh,2021-01-16T16:00:00
1485394,London Stadium,David Moyes,Marcelo Bielsa,2 : 0,2 : 0,,85,Mike Dean,2021-03-08T21:00:00
1485395,Molineux Stadium,Nuno Espírito Santo,Sam Allardyce,2 : 1,2 : 3,,89,Michael Oliver,2021-01-16T13:30:00
1485397,Emirates Stadium,Mikel Arteta,José Mourinho,1 : 1,2 : 1,,89,Michael Oliver,2021-03-14T17:30:00
1485398,Amex Stadium,Graham Potter,Scott Parker,0 : 0,0 : 0,,104,Craig Pawson,2021-01-27T20:30:00
1485400,Selhurst Park,Roy Hodgson,Sam Allardyce,1 : 0,1 : 0,,113,Simon Hooper,2021-03-13T16:00:00
1485401,Turf Moor,Sean Dyche,Dean Smith,0 : 1,3 : 2,,95,Paul Tierney,2021-01-27T19:00:00
1485403,Goodison Park,Carlo Ancelotti,Sean Dyche,1 : 2,1 : 2,,102,Jonathan Moss,2021-03-13T18:30:00
1485404,Goodison Park,Carlo Ancelotti,Brendan Rodgers,1 : 0,1 : 1,,85,Mike Dean,2021-01-27T21:15:00
1485406,Craven Cottage,Scott Parker,Josep Guardiola,0 : 0,0 : 3,,107,Andre Marriner,2021-03-13T21:00:00
1485407,Old Trafford,Ole Gunnar Solskjær,Chris Wilder,0 : 1,1 : 2,,133,Peter Bankes,2021-01-27T21:15:00
1485409,Elland Road,Marcelo Bielsa,Thomas Tuchel,0 : 0,0 : 0,,120,Kevin Friend,2021-03-13T13:30:00
1485410,The Hawthorns,Sam Allardyce,Josep Guardiola,0 : 4,0 : 5,,780,Chris Kavanagh,2021-01-26T21:15:00
1485412,King Power Stadium,Brendan Rodgers,Paul Heckingbottom,1 : 0,5 : 0,,133,Peter Bankes,2021-03-14T15:00:00
1485413,Stamford Bridge,Thomas Tuchel,Nuno Espírito Santo,0 : 0,0 : 0,,125,Andy Madley,2021-01-27T19:00:00
1485415,Old Trafford,Ole Gunnar Solskjær,David Moyes,0 : 0,1 : 0,,86,Martin Atkinson,2021-03-14T20:15:00
1485416,St. James' Park,Steve Bruce,Marcelo Bielsa,0 : 1,1 : 2,,99,Anthony Taylor,2021-01-26T19:00:00
1485418,St. James' Park,Steve Bruce,Dean Smith,0 : 0,1 : 1,,95,Paul Tierney,2021-03-12T21:00:00
1485419,St. Mary's Stadium,Ralph Hasenhüttl,Mikel Arteta,1 : 2,1 : 3,,120,Kevin Friend,2021-01-26T21:15:00
1485421,St. Mary's Stadium,Ralph Hasenhüttl,Graham Potter,1 : 1,1 : 2,,81,Stuart Attwell,2021-03-14T13:00:00
1485422,Tottenham Hotspur Stadium,José Mourinho,Jürgen Klopp,0 : 1,1 : 3,,86,Martin Atkinson,2021-01-28T21:00:00
1485424,Molineux Stadium,Nuno Espírito Santo,Jürgen Klopp,0 : 1,0 : 1,,104,Craig Pawson,2021-03-15T21:00:00
1485425,Selhurst Park,Roy Hodgson,David Moyes,1 : 2,2 : 3,,81,Stuart Attwell,2021-01-26T19:00:00
1485427,Amex Stadium,Graham Potter,Steve Bruce,1 : 0,3 : 0,,99,Anthony Taylor,2021-03-20T21:00:00
1485428,Emirates Stadium,Mikel Arteta,Ole Gunnar Solskjær,0 : 0,0 : 0,,89,Michael Oliver,2021-01-30T18:30:00
1485430,Turf Moor,Sean Dyche,Brendan Rodgers,1 : 1,1 : 1,,125,Andy Madley,2021-03-03T19:00:00
1485431,Amex Stadium,Graham Potter,José Mourinho,1 : 0,1 : 0,,133,Peter Bankes,2021-01-31T20:15:00
1485433,Selhurst Park,Roy Hodgson,Ole Gunnar Solskjær,0 : 0,0 : 0,,107,Andre Marriner,2021-03-03T21:15:00
1485434,Stamford Bridge,Thomas Tuchel,Sean Dyche,1 : 0,2 : 0,,131,Graham Scott,2021-01-31T13:00:00
1485436,Craven Cottage,Scott Parker,Marcelo Bielsa,1 : 1,1 : 2,,150,David Coote,2021-03-19T21:00:00
1485437,Selhurst Park,Roy Hodgson,Nuno Espírito Santo,0 : 0,1 : 0,,113,Simon Hooper,2021-01-30T16:00:00
1485439,Anfield,Jürgen Klopp,Thomas Tuchel,0 : 1,0 : 1,,86,Martin Atkinson,2021-03-04T21:15:00
1485441,Etihad Stadium,Josep Guardiola,Nuno Espírito Santo,1 : 0,4 : 1,,780,Chris Kavanagh,2021-03-02T21:00:00
1485443,Bramall Lane,Chris Wilder,Dean Smith,1 : 0,1 : 0,,998,Robert Jones,2021-03-03T19:00:00
1485444,King Power Stadium,Brendan Rodgers,Ole Gunnar Solskjær,1 : 1,2 : 2,,85,Mike Dean,2020-12-26T13:30:00
1485445,Anfield,Jürgen Klopp,Sam Allardyce,1 : 0,1 : 1,2000.0,120,Kevin Friend,2020-12-27T17:30:00
1485446,Etihad Stadium,Josep Guardiola,Steve Bruce,1 : 0,2 : 0,,107,Andre Marriner,2020-12-26T21:00:00
1485447,Bramall Lane,Chris Wilder,Carlo Ancelotti,0 : 0,0 : 1,,150,David Coote,2020-12-26T21:00:00
1485448,London Stadium,David Moyes,Graham Potter,0 : 1,2 : 2,,113,Simon Hooper,2020-12-27T15:15:00
1485449,Molineux Stadium,Nuno Espírito Santo,José Mourinho,0 : 1,1 : 1,,95,Paul Tierney,2020-12-27T20:15:00
1485450,Amex Stadium,Graham Potter,Mikel Arteta,0 : 0,0 : 1,,86,Martin Atkinson,2020-12-29T19:00:00
1485451,St. Mary's Stadium,Ralph Hasenhüttl,Josep Guardiola,0 : 1,0 : 1,2000.0,85,Mike Dean,2020-12-19T16:00:00
1485452,Turf Moor,Sean Dyche,Chris Wilder,1 : 0,1 : 0,,780,Chris Kavanagh,2020-12-29T19:00:00
1485453,Tottenham Hotspur Stadium,José Mourinho,Brendan Rodgers,0 : 1,0 : 2,,104,Craig Pawson,2020-12-20T15:15:00
1485454,Stamford Bridge,Frank Lampard,Dean Smith,1 : 0,1 : 1,,81,Stuart Attwell,2020-12-28T18:30:00
1485455,The Hawthorns,Sam Allardyce,Dean Smith,0 : 1,0 : 3,,86,Martin Atkinson,2020-12-20T20:15:00
1485456,Selhurst Park,Roy Hodgson,Brendan Rodgers,0 : 0,1 : 1,,131,Graham Scott,2020-12-28T16:00:00
1485457,Emirates Stadium,Mikel Arteta,Frank Lampard,2 : 0,3 : 1,,89,Michael Oliver,2020-12-26T18:30:00
1485459,Villa Park,Dean Smith,Roy Hodgson,1 : 0,3 : 0,,99,Anthony Taylor,2020-12-26T16:00:00
1485460,Old Trafford,Ole Gunnar Solskjær,Nuno Espírito Santo,0 : 0,1 : 0,,102,Jonathan Moss,2020-12-29T21:00:00
1485461,Craven Cottage,Scott Parker,Ralph Hasenhüttl,0 : 0,0 : 0,,132,Darren England,2020-12-26T16:00:00
1485462,St. James' Park,Steve Bruce,Jürgen Klopp,0 : 0,0 : 0,,95,Paul Tierney,2020-12-30T21:00:00
1485463,Elland Road,Marcelo Bielsa,Sean Dyche,1 : 0,1 : 0,,998,Robert Jones,2020-12-27T13:00:00
1485464,St. Mary's Stadium,Ralph Hasenhüttl,David Moyes,0 : 0,0 : 0,,125,Andy Madley,2020-12-29T19:00:00
1485465,Tottenham Hotspur Stadium,José Mourinho,Scott Parker,1 : 0,1 : 1,,95,Paul Tierney,2021-01-13T21:15:00
1485466,The Hawthorns,Sam Allardyce,Marcelo Bielsa,0 : 4,0 : 5,,83,Lee Mason,2020-12-29T19:00:00
1485467,Amex Stadium,Graham Potter,Nuno Espírito Santo,1 : 3,3 : 3,,125,Andy Madley,2021-01-02T18:30:00
1485469,Stamford Bridge,Frank Lampard,Josep Guardiola,0 : 3,1 : 3,,99,Anthony Taylor,2021-01-03T17:30:00
1485470,Selhurst Park,Roy Hodgson,Chris Wilder,2 : 0,2 : 0,,81,Stuart Attwell,2021-01-02T16:00:00
1485471,Amex Stadium,Graham Potter,Marcelo Bielsa,1 : 0,2 : 0,,780,Chris Kavanagh,2021-05-01T16:00:00
1485472,Tottenham Hotspur Stadium,Ryan Mason,Ralph Hasenhüttl,0 : 1,2 : 1,,150,David Coote,2021-04-21T19:00:00
1485473,Turf Moor,Sean Dyche,David Moyes,1 : 2,1 : 2,,99,Anthony Taylor,2021-05-03T21:15:00
1485474,The Hawthorns,Sam Allardyce,Carlo Ancelotti,0 : 0,0 : 1,,132,Darren England,2021-03-04T19:00:00
1485475,Stamford Bridge,Thomas Tuchel,Scott Parker,1 : 0,2 : 0,,120,Kevin Friend,2021-05-01T18:30:00
1485476,London Stadium,David Moyes,Mikel Arteta,3 : 1,3 : 3,,102,Jonathan Moss,2021-03-21T16:00:00
1485477,Selhurst Park,Roy Hodgson,Josep Guardiola,0 : 0,0 : 2,,150,David Coote,2021-05-01T13:30:00
1485478,Emirates Stadium,Mikel Arteta,Jürgen Klopp,0 : 0,0 : 3,,81,Stuart Attwell,2021-04-03T21:00:00
1485479,Goodison Park,Carlo Ancelotti,Dean Smith,1 : 1,1 : 2,,113,Simon Hooper,2021-05-01T21:00:00
1485480,Villa Park,Dean Smith,Scott Parker,0 : 0,3 : 1,,125,Andy Madley,2021-04-04T17:30:00
1485481,Old Trafford,Ole Gunnar Solskjær,Jürgen Klopp,1 : 2,2 : 4,,99,Anthony Taylor,2021-05-13T21:15:00
1485482,Stamford Bridge,Thomas Tuchel,Sam Allardyce,1 : 2,2 : 5,,150,David Coote,2021-04-03T13:30:00
1485483,St. James' Park,Steve Bruce,Mikel Arteta,0 : 1,0 : 2,,85,Mike Dean,2021-05-02T15:00:00
1485484,Goodison Park,Carlo Ancelotti,Roy Hodgson,0 : 0,1 : 1,,120,Kevin Friend,2021-04-05T19:00:00
1485485,St. Mary's Stadium,Ralph Hasenhüttl,Brendan Rodgers,0 : 0,1 : 1,,998,Robert Jones,2021-04-30T21:00:00
1485486,Elland Road,Marcelo Bielsa,Paul Heckingbottom,1 : 1,2 : 1,,131,Graham Scott,2021-04-03T16:00:00
1485487,Tottenham Hotspur Stadium,Ryan Mason,Paul Heckingbottom,1 : 0,4 : 0,,107,Andre Marriner,2021-05-02T20:15:00
1485488,King Power Stadium,Brendan Rodgers,Josep Guardiola,0 : 0,0 : 2,,99,Anthony Taylor,2021-04-03T18:30:00
1485489,The Hawthorns,Sam Allardyce,Nuno Espírito Santo,0 : 1,1 : 1,,95,Paul Tierney,2021-05-03T19:00:00
1485490,Old Trafford,Ole Gunnar Solskjær,Graham Potter,0 : 1,2 : 1,,85,Mike Dean,2021-04-04T20:30:00
