whoscored_match_id,match_date,season,competition,attendance,data_source
1485184,2021-01-12,2020/21,Premier League,,whoscored
1485185,2021-01-20,2020/21,Premier League,,whoscored
1485186,2020-09-12,2020/21,Premier League,,whoscored
1485187,2020-09-12,2020/21,Premier League,,whoscored
1485188,2020-09-12,2020/21,Premier League,,whoscored
1485189,2020-09-13,2020/21,Premier League,,whoscored
1485190,2020-09-13,2020/21,Premier League,,whoscored
1485191,2020-09-12,2020/21,Premier League,,whoscored
1485192,2020-09-14,2020/21,Premier League,,whoscored
1485193,2020-09-14,2020/21,Premier League,,whoscored
1485194,2020-09-19,2020/21,Premier League,,whoscored
1485195,2020-09-21,2020/21,Premier League,,whoscored
1485196,2020-09-20,2020/21,Premier League,,whoscored
1485197,2020-09-19,2020/21,Premier League,,whoscored
1485198,2020-09-19,2020/21,Premier League,,whoscored
1485199,2020-09-20,2020/21,Premier League,,whoscored
1485200,2020-09-19,2020/21,Premier League,,whoscored
1485201,2020-09-20,2020/21,Premier League,,whoscored
1485202,2020-09-20,2020/21,Premier League,,whoscored
1485203,2020-09-21,2020/21,Premier League,,whoscored
1485204,2020-09-26,2020/21,Premier League,,whoscored
1485205,2020-09-26,2020/21,Premier League,,whoscored
1485206,2020-09-26,2020/21,Premier League,,whoscored
1485207,2020-09-28,2020/21,Premier League,,whoscored
1485208,2020-09-28,2020/21,Premier League,,whoscored
1485209,2020-09-27,2020/21,Premier League,,whoscored
1485210,2020-09-27,2020/21,Premier League,,whoscored
1485211,2020-09-27,2020/21,Premier League,,whoscored
1485212,2020-09-26,2020/21,Premier League,,whoscored
1485213,2020-09-27,2020/21,Premier League,,whoscored
1485214,2020-10-04,2020/21,Premier League,,whoscored
1485215,2020-10-04,2020/21,Premier League,,whoscored
1485216,2020-10-03,2020/21,Premier League,,whoscored
1485217,2020-10-03,2020/21,Premier League,,whoscored
1485218,2020-10-03,2020/21,Premier League,,whoscored
1485219,2020-10-04,2020/21,Premier League,,whoscored
1485220,2020-10-04,2020/21,Premier League,,whoscored
1485221,2020-10-03,2020/21,Premier League,,whoscored
1485222,2020-10-04,2020/21,Premier League,,whoscored
1485223,2020-10-04,2020/21,Premier League,,whoscored
1485224,2020-10-17,2020/21,Premier League,,whoscored
1485225,2020-10-18,2020/21,Premier League,,whoscored
1485226,2020-10-17,2020/21,Premier League,,whoscored
1485227,2020-10-19,2020/21,Premier League,,whoscored
1485228,2020-10-18,2020/21,Premier League,,whoscored
1485229,2020-10-17,2020/21,Premier League,,whoscored
1485230,2020-10-17,2020/21,Premier League,,whoscored
1485231,2020-10-18,2020/21,Premier League,,whoscored
1485232,2020-10-18,2020/21,Premier League,,whoscored
1485233,2020-10-19,2020/21,Premier League,,whoscored
1485234,2020-10-25,2020/21,Premier League,,whoscored
1485235,2020-10-23,2020/21,Premier League,,whoscored
1485236,2020-10-26,2020/21,Premier League,,whoscored
1485237,2020-10-26,2020/21,Premier League,,whoscored
1485238,2020-11-28,2020/21,Premier League,,whoscored
1485239,2020-10-24,2020/21,Premier League,,whoscored
1485240,2020-11-29,2020/21,Premier League,,whoscored
1485241,2020-10-24,2020/21,Premier League,,whoscored
1485242,2020-11-27,2020/21,Premier League,,whoscored
1485243,2020-10-24,2020/21,Premier League,,whoscored
1485244,2020-11-28,2020/21,Premier League,,whoscored
1485245,2020-10-25,2020/21,Premier League,,whoscored
1485246,2020-11-30,2020/21,Premier League,,whoscored
1485247,2020-10-24,2020/21,Premier League,,whoscored
1485248,2020-11-28,2020/21,Premier League,,whoscored
1485249,2020-10-25,2020/21,Premier League,,whoscored
1485250,2020-11-29,2020/21,Premier League,,whoscored
1485251,2020-11-01,2020/21,Premier League,,whoscored
1485252,2020-11-28,2020/21,Premier League,,whoscored
1485253,2020-10-31,2020/21,Premier League,,whoscored
1485254,2020-11-30,2020/21,Premier League,,whoscored
1485255,2020-11-02,2020/21,Premier League,,whoscored
1485256,2021-01-23,2020/21,Premier League,,whoscored
1485257,2020-11-02,2020/21,Premier League,,whoscored
1485258,2020-12-07,2020/21,Premier League,2000.0,whoscored
1485259,2020-10-31,2020/21,Premier League,,whoscored
1485260,2020-12-05,2020/21,Premier League,,whoscored
1485261,2020-11-01,2020/21,Premier League,,whoscored
1485262,2020-12-05,2020/21,Premier League,2000.0,whoscored
1485263,2020-11-01,2020/21,Premier League,,whoscored
1485264,2020-12-06,2020/21,Premier League,2000.0,whoscored
1485265,2020-10-31,2020/21,Premier League,,whoscored
1485266,2020-12-05,2020/21,Premier League,,whoscored
1485267,2020-11-01,2020/21,Premier League,,whoscored
1485268,2020-12-06,2020/21,Premier League,,whoscored
1485269,2020-10-30,2020/21,Premier League,,whoscored
1485270,2020-12-06,2020/21,Premier League,2000.0,whoscored
1485271,2020-11-08,2020/21,Premier League,,whoscored
1485272,2020-12-06,2020/21,Premier League,,whoscored
1485273,2020-11-06,2020/21,Premier League,,whoscored
1485274,2020-12-05,2020/21,Premier League,2000.0,whoscored
1485275,2020-11-07,2020/21,Premier League,,whoscored
1485276,2020-12-13,2020/21,Premier League,2000.0,whoscored
1485277,2020-11-07,2020/21,Premier League,,whoscored
1485278,2020-12-13,2020/21,Premier League,2000.0,whoscored
1485279,2020-11-07,2020/21,Premier League,,whoscored
1485280,2020-12-12,2020/21,Premier League,2000.0,whoscored
1485281,2020-11-08,2020/21,Premier League,,whoscored
1485282,2020-12-13,2020/21,Premier League,2000.0,whoscored
1485283,2020-11-08,2020/21,Premier League,,whoscored
1485284,2020-12-11,2020/21,Premier League,,whoscored
1485285,2020-11-06,2020/21,Premier League,,whoscored
1485286,2020-12-13,2020/21,Premier League,,whoscored
1485287,2020-11-08,2020/21,Premier League,,whoscored
1485288,2020-12-12,2020/21,Premier League,,whoscored
1485289,2020-11-07,2020/21,Premier League,,whoscored
1485290,2020-12-12,2020/21,Premier League,,whoscored
1485291,2020-11-21,2020/21,Premier League,,whoscored
1485292,2020-12-13,2020/21,Premier League,2000.0,whoscored
1485293,2020-11-23,2020/21,Premier League,,whoscored
