team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
5,ac-mailand,2025,Giuseppe Meazza,75923,75923,,,304,,,1926,,Comune di Milano,,Giuseppe Meazza,,,"250,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/ac-mailand/stadion/verein/5/saison_id/2025,San Siro,,105,68,,,True,False,
12,as-rom,2025,Olimpico di Roma,70634,70634,,,17,,,1937,,CONI,,Olimpico di Roma,,,,Césped natural,,https://www.transfermarkt.es/as-rom/stadion/verein/12/saison_id/2025,Stadio dei Cipressi,,105,66,,,True,True,
46,inter-mailand,2025,Giuseppe Meazza,75923,75923,,,304,,,1926,,Comune di Milano,,Giuseppe Meazza,,,,Césped híbrido,,https://www.transfermarkt.es/inter-mailand/stadion/verein/46/saison_id/2025,San Siro,,105,68,,,True,False,
130,parma-calcio-1913,2025,Ennio Tardini,22352,22352,,,,,,1923,,Comune di Parma,,Ennio Tardini,,,,Césped natural,,https://www.transfermarkt.es/parma-calcio-1913/stadion/verein/130/saison_id/2025,,,105,68,,,True,False,
252,genua-cfc,2025,Luigi Ferraris,34901,34901,,,,,,1911,,Comune di Genova,,Luigi Ferraris,,,,Césped natural,,https://www.transfermarkt.es/genua-cfc/stadion/verein/252/saison_id/2025,Campo di Via del Piano,,105,68,,,False,False,
276,hellas-verona,2025,Marcantonio Bentegodi,39211,39211,,,,,,1963,,Comune di Verona,,Marcantonio Bentegodi,,,,Césped natural,,https://www.transfermarkt.es/hellas-verona/stadion/verein/276/saison_id/2025,,,105,68,,,False,True,
398,lazio-rom,2025,Olimpico di Roma,70634,70634,,,,,,1937,,Città di Roma,,Olimpico di Roma,,,,Césped natural,,https://www.transfermarkt.es/lazio-rom/stadion/verein/398/saison_id/2025,,,105,66,,,True,True,
410,udinese-calcio,2025,Bluenergy Stadium,25144,25144,,,,,,1976,,Udinese Calcio,,Bluenergy Stadium,,,,Césped natural,,https://www.transfermarkt.es/udinese-calcio/stadion/verein/410/saison_id/2025,"Stadio Friuli, Dacia Arena",,105,67,Dacia,,True,False,
416,fc-turin,2025,Olimpico Grande Torino,28177,28177,,,,,,1933,,Comune di Torino,,Olimpico Grande Torino,,,"30,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-turin/stadion/verein/416/saison_id/2025,,,105,68,,,False,False,
430,ac-florenz,2025,Artemio Franchi,43147,43147,,,,,,1930,,Comune di Firenze,,Artemio Franchi,,,,Césped natural,,https://www.transfermarkt.es/ac-florenz/stadion/verein/430/saison_id/2025,"Stadio Giovanni Berta
Stadio Comunale",,105,68,,,True,False,
