team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
338,dynamo-kiew,2020,FC Dinamo de Kiev,16873,16873,,,1,,,,,Dynamo Kyiv,,Valeriy Lobanovsky Stadion,,,,Césped natural,,https://www.transfermarkt.es/dynamo-kiew/stadion/verein/338/saison_id/2020,,,,,,,,,
368,fc-sevilla,2020,Sevilla FC,43883,43883,,,,,,,,Sevilla Fútbol Club,,Ramón Sánchez-Pizjuán,,,,Césped natural,,https://www.transfermarkt.es/fc-sevilla/stadion/verein/368/saison_id/2020,,,,,,,,,
398,lazio-rom,2020,SS Lazio,70634,70634,,,,,,,,Città di Roma,,Olimpico di Roma,,,,Césped natural,,https://www.transfermarkt.es/lazio-rom/stadion/verein/398/saison_id/2020,,,,,,,,,
409,red-bull-salzburg,2020,Red Bull Salzburgo,30188,26800,,,20,,,,,Stadion-Wals-Salzburg GmbH (SWS),,Red Bull Arena Salzburg,,,"77,00 mill. €",Césped natural,,https://www.transfermarkt.es/red-bull-salzburg/stadion/verein/409/saison_id/2020,,,,,,,,,
418,real-madrid,2020,Real Madrid CF,83186,83186,,,261,,,,,Real Madrid C.F.,,Santiago Bernabéu,,,"288,00 mill. €",Césped natural,,https://www.transfermarkt.es/real-madrid/stadion/verein/418/saison_id/2020,,,,,,,,,
506,juventus-turin,2020,Juventus de Turín,41507,41507,,,64,,,,,Juventus,,Allianz Stadium,,,"125,00 mill. €",Césped natural,,https://www.transfermarkt.es/juventus-turin/stadion/verein/506/saison_id/2020,,,,,,,,,
583,fc-paris-saint-germain,2020,París Saint-Germain FC,48583,,,,,,,,,Paris City Council,,Parc des Princes,,,125 mil €,Césped híbrido,,https://www.transfermarkt.es/fc-paris-saint-germain/stadion/verein/583/saison_id/2020,,,,,,,,,
610,ajax-amsterdam,2020,Ajax de Ámsterdam,55885,55885,,,,,,,,Stad Amsterdam,,Johan Cruijff ArenA,,,"96,00 mill. €",Césped natural,,https://www.transfermarkt.es/ajax-amsterdam/stadion/verein/610/saison_id/2020,,,,,,,,,
631,fc-chelsea,2020,Chelsea FC,41631,41631,,,,,,,,Chelsea Pitch Owners plc,,Stamford Bridge,,,,Césped natural,,https://www.transfermarkt.es/fc-chelsea/stadion/verein/631/saison_id/2020,,,,,,,,,
660,shakhtar-donetsk,2020,Shakhtar Donetsk,34725,34725,,,,,,,,Stadt Lviv,,Arena Lviv,,,"200,00 mill. €",Césped natural,,https://www.transfermarkt.es/shakhtar-donetsk/stadion/verein/660/saison_id/2020,,,,,,,,,
683,olympiakos-piraus,2020,Olympiacos El Pireo,33345,33345,,,43,,,,,Hellenic Olympic Committee,,Stadio Georgios Karaiskakis,,,"60,00 mill. €",Césped natural,,https://www.transfermarkt.es/olympiakos-piraus/stadion/verein/683/saison_id/2020,,,,,,,,,
720,fc-porto,2020,FC Oporto,50033,50033,,,,,,,,FC Porto,,Estádio do Dragão,,,"98,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-porto/stadion/verein/720/saison_id/2020,,,,,,,,,
800,atalanta-bergamo,2020,Atalanta de Bérgamo,24950,24950,,,,,,,,Atalanta BC,,New Balance Arena - Bergamo,,,,Césped natural,,https://www.transfermarkt.es/atalanta-bergamo/stadion/verein/800/saison_id/2020,,,,,,,,,
865,fc-midtjylland,2020,FC Midtjylland,12055,7409,,,10,,,,,Messecenter Herning,,MCH Arena,,,"11,40 mill. €",Césped híbrido,,https://www.transfermarkt.es/fc-midtjylland/stadion/verein/865/saison_id/2020,,,,,,,,,
932,lokomotiv-moskau,2020,Lokomotiv Moscú,27084,27084,,,60,,,,,JSCo RZD,,RZD Arena,,Rusia,,Césped natural,,https://www.transfermarkt.es/lokomotiv-moskau/stadion/verein/932/saison_id/2020,,,,,,,,,
964,zenit-st-petersburg,2020,Zenit de San Petersburgo,63026,68134,,,,,,,,Saint Petersburg City Administration,,Gazprom Arena,,Rusia,,Césped natural,,https://www.transfermarkt.es/zenit-st-petersburg/stadion/verein/964/saison_id/2020,,,,,,,,,
985,manchester-united,2020,Manchester United,74879,74879,,,,,,,,Manchester United Football Club,,Old Trafford,,,,Césped híbrido,,https://www.transfermarkt.es/manchester-united/stadion/verein/985/saison_id/2020,,,,,,,,,
2282,fc-brugge,2020,Club Brujas KV,29062,29062,,,,,,,,Brugge,,Jan Breydelstadion,,,,Césped natural,,https://www.transfermarkt.es/fc-brugge/stadion/verein/2282/saison_id/2020,,,,,,,,,
6890,istanbul-basaksehir-fk,2020,Basaksehir FK,17067,17067,,,30,,,,,,,Başakşehir Fatih Terim,,Turquía,,Césped natural,,https://www.transfermarkt.es/istanbul-basaksehir-fk/stadion/verein/6890/saison_id/2020,,,,,,,,,
16704,fk-krasnodar,2020,FK Krasnodar,35179,35179,,,,,,,,FK Krasnodar,,OZON Arena,,Rusia,,Césped natural,,https://www.transfermarkt.es/fk-krasnodar/stadion/verein/16704/saison_id/2020,,,,,,,,,
23826,rasenballsport-leipzig,2020,RB Leipzig,47069,32908,,,18,,,,,ZSL Betreibergesellschaft mbH,,Red Bull Arena,,,"90,00 mill. €",Césped natural,,https://www.transfermarkt.es/rasenballsport-leipzig/stadion/verein/23826/saison_id/2020,,,,,,,,,
