match_id_ss,player_id_ss,player_name,team_id_ss,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
15452740,,,,substitution,85,,,,,,regular,sofascore
15452740,,,,substitution,85,,,,,,regular,sofascore
15452740,,,,substitution,77,,,,,,regular,sofascore
15452740,1014286.0,Malick Thiaw,,card,76,,,,,,yellow,sofascore
15452740,372336.0,Jacob Murphy,,goal,72,,,,,,regular,sofascore
15452740,,,,substitution,68,,,,,,regular,sofascore
15452740,,,,substitution,68,,,,,,regular,sofascore
15452740,,,,substitution,68,,,,,,regular,sofascore
15452740,1017996.0,Elvin Cafarquliyev,,varDecision,56,,,,,,goalNotAwarded,sofascore
15452740,1017996.0,Elvin Cafarquliyev,,goal,54,,,,,,regular,sofascore
15452740,,,,substitution,46,,,,,,regular,sofascore
15452740,,,,period,45,,,,,,,sofascore
15452740,914902.0,Anthony Gordon,,goal,45,,,,,,penalty,sofascore
15452740,,,,injuryTime,45,,,,,,,sofascore
15452740,914902.0,Anthony Gordon,,goal,33,,,,,,regular,sofascore
15452740,914902.0,Anthony Gordon,,goal,32,,,,,,penalty,sofascore
15452740,855647.0,Harvey Barnes,,varDecision,30,,,,,,penaltyNotAwarded,sofascore
15452740,,,,substitution,22,,,,,,injury,sofascore
15452740,1014286.0,Malick Thiaw,,goal,8,,,,,,regular,sofascore
15452740,914902.0,Anthony Gordon,,goal,3,,,,,,regular,sofascore
15452742,,,,period,90,,,,,,,sofascore
15452742,,,,substitution,90,,,,,,regular,sofascore
15452742,,,,substitution,90,,,,,,regular,sofascore
15452742,1123925.0,Georgiy Sudakov,,card,90,,,,,,yellow,sofascore
15452742,,,,injuryTime,90,,,,,,,sofascore
15452742,826643.0,Kylian Mbappé,,card,87,,,,,,yellow,sofascore
15452742,,,,substitution,86,,,,,,regular,sofascore
15452742,,,,substitution,81,,,,,,regular,sofascore
15452742,,,,substitution,80,,,,,,regular,sofascore
15452742,1201395.0,Gianluca Prestianni,,card,78,,,,,,yellow,sofascore
15452742,,,,substitution,74,,,,,,regular,sofascore
15452742,,,,substitution,74,,,,,,regular,sofascore
15452742,868812.0,Vinícius Júnior,,card,51,,,,,,yellow,sofascore
15452742,868812.0,Vinícius Júnior,,goal,50,,,,,,regular,sofascore
15452742,,,,period,45,,,,,,,sofascore
15452742,,,,injuryTime,45,,,,,,,sofascore
15452742,,,,card,-5,,,,,,yellowRed,sofascore
15452742,,,,card,-5,,,,,,yellow,sofascore
15452739,,,,period,90,,,,,,,sofascore
15452739,,,,injuryTime,90,,,,,,,sofascore
15452739,,,,substitution,83,,,,,,regular,sofascore
15452739,,,,substitution,81,,,,,,regular,sofascore
15452739,,,,substitution,70,,,,,,regular,sofascore
15452739,,,,substitution,70,,,,,,regular,sofascore
15452739,,,,substitution,69,,,,,,regular,sofascore
15452739,1154605.0,Désiré Doué,,goal,67,,,,,,regular,sofascore
15452739,,,,substitution,58,,,,,,regular,sofascore
15452739,318963.0,Aleksandr Golovin,,card,48,,,,,,red,sofascore
15452739,318963.0,Aleksandr Golovin,,varDecision,47,,,,,,cardUpgrade,sofascore
15452739,,,,period,45,,,,,,,sofascore
15452739,,,,injuryTime,45,,,,,,,sofascore
15452739,814594.0,Achraf Hakimi,,goal,41,,,,,,regular,sofascore
15452739,770677.0,Denis Zakaria,,card,29,,,,,,yellow,sofascore
15452739,1154605.0,Désiré Doué,,goal,29,,,,,,regular,sofascore
15452739,,,,substitution,27,,,,,,regular,sofascore
15452739,902029.0,Vitinha,,inGamePenalty,22,,,,,,missed,sofascore
15452739,361696.0,Wout Faes,,card,21,,,,,,yellow,sofascore
15452739,934237.0,Folarin Balogun,,goal,18,,,,,,regular,sofascore
15452739,934237.0,Folarin Balogun,,goal,1,,,,,,regular,sofascore
15452736,,,,period,90,,,,,,,sofascore
15452736,,,,injuryTime,90,,,,,,,sofascore
15452736,980418.0,Sacha Boey,,goal,86,,,,,,regular,sofascore
15452736,,,,substitution,83,,,,,,regular,sofascore
15452736,,,,substitution,83,,,,,,regular,sofascore
15452736,,,,substitution,81,,,,,,regular,sofascore
15452736,,,,substitution,80,,,,,,regular,sofascore
15452736,,,,substitution,77,,,,,,regular,sofascore
15452736,,,,substitution,77,,,,,,regular,sofascore
15452736,875136.0,Noa Lang,,goal,74,,,,,,regular,sofascore
15452736,,,,substitution,70,,,,,,regular,sofascore
15452736,,,,substitution,70,,,,,,regular,sofascore
15452736,988037.0,Juan Cabal,,card,67,,,,,,yellowRed,sofascore
15452736,566102.0,Davinson Sánchez,,goal,60,,,,,,regular,sofascore
15452736,988037.0,Juan Cabal,,card,59,,,,,,yellow,sofascore
15452736,875136.0,Noa Lang,,goal,49,,,,,,regular,sofascore
15452736,,,,substitution,46,,,,,,regular,sofascore
15452736,,,,period,45,,,,,,,sofascore
15452736,,,,injuryTime,45,,,,,,,sofascore
15452736,178963.0,Abdülkerim Bardakcı,,card,43,,,,,,yellow,sofascore
15452736,,,,substitution,34,,,,,,injury,sofascore
15452736,803033.0,Teun Koopmeiners,,goal,32,,,,,,regular,sofascore
15452736,917048.0,Andrea Cambiaso,,card,18,,,,,,yellow,sofascore
15452736,803033.0,Teun Koopmeiners,,goal,16,,,,,,regular,sofascore
15452736,913593.0,Gabriel Sara,,goal,15,,,,,,regular,sofascore
15452736,,,,card,-5,,,,,,yellow,sofascore
14566926,,,,period,90,,,,,,,sofascore
14566926,,,,injuryTime,90,,,,,,,sofascore
14566926,,,,substitution,89,,,,,,regular,sofascore
14566926,1149288.0,Vasilije Adžić,,card,85,,,,,,yellow,sofascore
14566926,,,,substitution,83,,,,,,regular,sofascore
14566926,,,,substitution,78,,,,,,injury,sofascore
14566926,1149011.0,Kenan Yıldız,,card,77,,,,,,yellow,sofascore
14566926,,,,substitution,75,,,,,,regular,sofascore
14566926,,,,substitution,73,,,,,,regular,sofascore
14566926,1389846.0,Lamine Camara,,card,71,,,,,,yellow,sofascore
14566926,281277.0,Thilo Kehrer,,card,63,,,,,,yellow,sofascore
14566926,,,,substitution,46,,,,,,regular,sofascore
14566926,,,,substitution,46,,,,,,regular,sofascore
14566926,,,,period,45,,,,,,,sofascore
14566926,,,,card,-5,,,,,,yellow,sofascore
14566910,,,,period,90,,,,,,,sofascore
14566910,1122835.0,Alisson Santos,,goal,90,,,,,,regular,sofascore
14566910,,,,injuryTime,90,,,,,,,sofascore
14566910,,,,substitution,87,,,,,,regular,sofascore
14566910,989841.0,Eduardo Quaresma,,card,86,,,,,,yellow,sofascore
14566910,359742.0,Mikel Vesga,,card,82,,,,,,yellow,sofascore
14566910,,,,substitution,81,,,,,,regular,sofascore
14566910,,,,substitution,81,,,,,,regular,sofascore
14566910,1001140.0,Geny Catamo,,varDecision,79,,,,,,penaltyAwarded,sofascore
14566910,959872.0,Aitor Paredes,,card,75,,,,,,yellow,sofascore
14566910,,,,substitution,66,,,,,,regular,sofascore
14566910,,,,substitution,66,,,,,,regular,sofascore
14566910,830431.0,Francisco Trincão,,goal,62,,,,,,regular,sofascore
14566910,895764.0,Pedro Gonçalves,,card,55,,,,,,yellow,sofascore
14566910,,,,substitution,54,,,,,,regular,sofascore
14566910,,,,substitution,54,,,,,,regular,sofascore
14566910,,,,substitution,54,,,,,,regular,sofascore
14566910,,,,substitution,50,,,,,,injury,sofascore
