match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
15632635,135666,Leandro Trossard,,44,13.0,40.3,0.0513,save,right-foot,regular,sofascore
15632635,856714,Declan Rice,,36,21.2,55.6,0.0398,block,right-foot,corner,sofascore
15632635,856714,Declan Rice,,35,20.4,51.7,0.0579,block,right-foot,assisted,sofascore
15632635,869792,Gabriel Magalhães,,19,26.1,38.8,0.0282,miss,left-foot,assisted,sofascore
15632635,934235,Bukayo Saka,,17,5.1,69.6,0.0203,miss,left-foot,corner,sofascore
15632635,1099352,Giuliano Simeone,,11,9.3,58.8,0.084,block,right-foot,regular,sofascore
15632635,957602,Riccardo Calafiori,,9,27.7,40.9,0.0178,miss,left-foot,assisted,sofascore
15632635,944656,Julián Alvarez,,8,11.1,58.1,0.0707,miss,right-foot,regular,sofascore
15632634,108579,Harry Kane,,90,11.8,41.7,0.1555,goal,left-foot,assisted,sofascore
15632634,1085381,Nicolas Jackson,,90,6.4,35.8,0.0516,save,right-foot,regular,sofascore
15632634,996952,Bradley Barcola,,88,16.4,32.3,0.0354,save,right-foot,assisted,sofascore
15632634,355492,Konrad Laimer,,88,16.3,54.0,0.0741,block,left-foot,regular,sofascore
15632634,1861975,Lennart Karl,,88,12.5,56.4,0.1618,block,left-foot,assisted,sofascore
15632634,989768,Nuno Mendes,,83,29.0,37.3,0.013,miss,left-foot,fast-break,sofascore
15632634,889259,Khvicha Kvaratskhelia,,79,8.6,50.5,0.144,block,right-foot,assisted,sofascore
15632634,1154605,Désiré Doué,,76,19.6,53.4,0.0319,miss,left-foot,regular,sofascore
15632634,889259,Khvicha Kvaratskhelia,,75,17.3,46.6,0.0484,block,right-foot,assisted,sofascore
15632634,1154605,Désiré Doué,,72,12.8,34.6,0.0738,miss,left-foot,assisted,sofascore
15632634,978838,Michael Olise,,70,16.4,63.0,0.0425,save,left-foot,assisted,sofascore
15632634,883537,Luis Díaz,,69,11.7,43.8,0.0931,save,right-foot,assisted,sofascore
15632634,1154605,Désiré Doué,,64,19.2,66.0,0.0486,save,right-foot,fast-break,sofascore
15632634,927407,Josip Stanišić,,62,22.2,41.7,0.0449,save,right-foot,assisted,sofascore
15632634,889259,Khvicha Kvaratskhelia,,57,6.7,28.4,0.0382,save,left-foot,assisted,sofascore
15632634,1154605,Désiré Doué,,56,10.4,66.2,0.0883,save,right-foot,fast-break,sofascore
15632634,1142251,Aleksandar Pavlović,,55,18.5,37.2,0.0374,miss,right-foot,set-piece,sofascore
15632634,108579,Harry Kane,,52,13.2,30.1,0.0224,block,right-foot,assisted,sofascore
15632634,227672,Jonathan Tah,,45,11.3,40.9,0.0414,miss,head,set-piece,sofascore
15632634,1010231,Jamal Musiala,,45,22.0,33.1,0.022,miss,right-foot,assisted,sofascore
15632634,1010231,Jamal Musiala,,44,11.7,30.7,0.037,miss,right-foot,assisted,sofascore
15632634,1010231,Jamal Musiala,,44,18.1,51.9,0.1147,save,left-foot,assisted,sofascore
15632634,978838,Michael Olise,,35,32.4,47.2,0.014,miss,left-foot,fast-break,sofascore
15632634,989768,Nuno Mendes,,35,25.4,38.7,0.0188,block,right-foot,corner,sofascore
15632634,902029,Vitinha,,35,25.7,66.2,0.0212,block,right-foot,corner,sofascore
15632634,1190933,João Neves,,33,9.2,35.4,0.0351,save,head,set-piece,sofascore
15632634,978838,Michael Olise,,27,13.9,69.3,0.0384,miss,left-foot,assisted,sofascore
15632634,883537,Luis Díaz,,22,8.5,32.1,0.0981,miss,right-foot,assisted,sofascore
15632634,889259,Khvicha Kvaratskhelia,,21,17.8,32.7,0.0366,save,right-foot,assisted,sofascore
15632634,889259,Khvicha Kvaratskhelia,,15,3.3,35.2,0.0744,block,right-foot,fast-break,sofascore
15632634,978838,Michael Olise,,15,6.7,50.9,0.3191,block,left-foot,assisted,sofascore
15632634,108579,Harry Kane,,12,14.8,67.9,0.0388,block,right-foot,assisted,sofascore
15632634,818244,Ousmane Dembélé,,3,10.5,53.4,0.3566,goal,left-foot,assisted,sofascore
