whoscored_match_id,match_date,season,competition,attendance,data_source
1643701,2022-08-07,2022/23,Ligue 1,15700.0,whoscored
1643702,2022-08-06,2022/23,Ligue 1,12203.0,whoscored
1643703,2022-08-07,2022/23,Ligue 1,32292.0,whoscored
1643704,2022-08-07,2022/23,Ligue 1,12003.0,whoscored
1643705,2022-08-05,2022/23,Ligue 1,48516.0,whoscored
1643706,2022-08-07,2022/23,Ligue 1,62738.0,whoscored
1643707,2022-08-07,2022/23,Ligue 1,37015.0,whoscored
1643708,2022-08-06,2022/23,Ligue 1,25359.0,whoscored
1643709,2022-08-07,2022/23,Ligue 1,28177.0,whoscored
1643710,2022-08-07,2022/23,Ligue 1,20567.0,whoscored
1643716,2022-08-14,2022/23,Ligue 1,9070.0,whoscored
1643717,2022-08-14,2022/23,Ligue 1,15577.0,whoscored
1643718,2022-08-13,2022/23,Ligue 1,8308.0,whoscored
1643719,2022-09-07,2022/23,Ligue 1,13685.0,whoscored
1643720,2022-08-12,2022/23,Ligue 1,30689.0,whoscored
1643721,2022-08-14,2022/23,Ligue 1,24707.0,whoscored
1643722,2022-08-13,2022/23,Ligue 1,47849.0,whoscored
1643723,2022-08-14,2022/23,Ligue 1,13709.0,whoscored
1643724,2022-08-14,2022/23,Ligue 1,9456.0,whoscored
1643725,2022-08-14,2022/23,Ligue 1,7630.0,whoscored
1643726,2022-08-20,2022/23,Ligue 1,8657.0,whoscored
1643727,2022-08-21,2022/23,Ligue 1,8735.0,whoscored
1643728,2022-08-21,2022/23,Ligue 1,11500.0,whoscored
1643729,2022-08-21,2022/23,Ligue 1,47526.0,whoscored
1643730,2022-08-21,2022/23,Ligue 1,13137.0,whoscored
1643731,2022-08-19,2022/23,Ligue 1,44289.0,whoscored
1643732,2022-08-20,2022/23,Ligue 1,63147.0,whoscored
1643733,2022-08-21,2022/23,Ligue 1,25175.0,whoscored
1643734,2022-08-21,2022/23,Ligue 1,27592.0,whoscored
1643735,2022-08-21,2022/23,Ligue 1,23862.0,whoscored
1643736,2022-08-26,2022/23,Ligue 1,9070.0,whoscored
1643737,2022-08-27,2022/23,Ligue 1,16059.0,whoscored
1643738,2022-08-28,2022/23,Ligue 1,10591.0,whoscored
1643739,2022-08-28,2022/23,Ligue 1,26574.0,whoscored
1643740,2022-08-28,2022/23,Ligue 1,31418.0,whoscored
1643741,2022-08-28,2022/23,Ligue 1,47843.0,whoscored
1643742,2022-08-27,2022/23,Ligue 1,37848.0,whoscored
1643743,2022-08-28,2022/23,Ligue 1,11546.0,whoscored
1643744,2022-08-28,2022/23,Ligue 1,14930.0,whoscored
1643745,2022-08-28,2022/23,Ligue 1,6673.0,whoscored
1643746,2022-08-31,2022/23,Ligue 1,4045.0,whoscored
1643747,2022-08-31,2022/23,Ligue 1,6500.0,whoscored
1643748,2022-08-31,2022/23,Ligue 1,30254.0,whoscored
1643749,2022-08-31,2022/23,Ligue 1,10051.0,whoscored
1643750,2022-08-31,2022/23,Ligue 1,38609.0,whoscored
1643751,2022-08-31,2022/23,Ligue 1,62763.0,whoscored
1643752,2022-08-31,2022/23,Ligue 1,37161.0,whoscored
1643753,2022-08-31,2022/23,Ligue 1,25162.0,whoscored
1643754,2022-08-31,2022/23,Ligue 1,27392.0,whoscored
1643755,2022-08-31,2022/23,Ligue 1,31700.0,whoscored
1643756,2023-01-29,2022/23,Ligue 1,6788.0,whoscored
1643757,2023-01-29,2022/23,Ligue 1,14206.0,whoscored
1643758,2023-01-29,2022/23,Ligue 1,11015.0,whoscored
1643759,2023-01-27,2022/23,Ligue 1,16782.0,whoscored
1643760,2023-01-29,2022/23,Ligue 1,22126.0,whoscored
1643761,2023-01-28,2022/23,Ligue 1,64502.0,whoscored
1643762,2023-01-29,2022/23,Ligue 1,47926.0,whoscored
1643763,2023-01-29,2022/23,Ligue 1,25196.0,whoscored
1643764,2023-01-29,2022/23,Ligue 1,12629.0,whoscored
1643765,2023-01-28,2022/23,Ligue 1,13091.0,whoscored
1643766,2023-02-01,2022/23,Ligue 1,3561.0,whoscored
1643767,2023-02-01,2022/23,Ligue 1,7255.0,whoscored
1643768,2023-02-01,2022/23,Ligue 1,34125.0,whoscored
1643769,2023-02-01,2022/23,Ligue 1,32498.0,whoscored
1643770,2023-02-01,2022/23,Ligue 1,17454.0,whoscored
1643771,2023-02-01,2022/23,Ligue 1,30837.0,whoscored
1643772,2023-02-01,2022/23,Ligue 1,37437.0,whoscored
1643773,2023-02-01,2022/23,Ligue 1,26176.0,whoscored
1643774,2023-02-01,2022/23,Ligue 1,10746.0,whoscored
1643775,2023-02-01,2022/23,Ligue 1,17725.0,whoscored
1643776,2023-02-05,2022/23,Ligue 1,6908.0,whoscored
1643777,2023-02-05,2022/23,Ligue 1,14680.0,whoscored
1643778,2023-02-05,2022/23,Ligue 1,11598.0,whoscored
1643779,2023-02-05,2022/23,Ligue 1,12705.0,whoscored
1643780,2023-02-05,2022/23,Ligue 1,65234.0,whoscored
1643781,2023-02-04,2022/23,Ligue 1,47888.0,whoscored
1643782,2023-02-05,2022/23,Ligue 1,25028.0,whoscored
1643783,2023-02-05,2022/23,Ligue 1,11639.0,whoscored
1643784,2023-02-04,2022/23,Ligue 1,28082.0,whoscored
1643785,2023-02-04,2022/23,Ligue 1,10240.0,whoscored
1643786,2023-02-11,2022/23,Ligue 1,14908.0,whoscored
1643787,2023-02-12,2022/23,Ligue 1,7873.0,whoscored
1643788,2023-02-11,2022/23,Ligue 1,13576.0,whoscored
1643789,2023-02-12,2022/23,Ligue 1,33579.0,whoscored
1643790,2023-02-12,2022/23,Ligue 1,30812.0,whoscored
1643791,2023-02-12,2022/23,Ligue 1,12901.0,whoscored
1643792,2023-02-10,2022/23,Ligue 1,20163.0,whoscored
1643793,2023-02-12,2022/23,Ligue 1,53426.0,whoscored
1643794,2023-02-12,2022/23,Ligue 1,14054.0,whoscored
1643795,2023-02-12,2022/23,Ligue 1,21783.0,whoscored
1643796,2023-02-17,2022/23,Ligue 1,16396.0,whoscored
1643797,2023-02-19,2022/23,Ligue 1,12918.0,whoscored
1643798,2023-02-18,2022/23,Ligue 1,20968.0,whoscored
1643799,2023-02-19,2022/23,Ligue 1,47926.0,whoscored
1643800,2023-02-19,2022/23,Ligue 1,37984.0,whoscored
1643801,2023-02-18,2022/23,Ligue 1,25062.0,whoscored
1643802,2023-02-19,2022/23,Ligue 1,13203.0,whoscored
1643803,2023-02-19,2022/23,Ligue 1,27798.0,whoscored
1643804,2023-02-19,2022/23,Ligue 1,29218.0,whoscored
1643805,2023-02-19,2022/23,Ligue 1,7745.0,whoscored
1643806,2022-09-04,2022/23,Ligue 1,6857.0,whoscored
1643807,2022-09-03,2022/23,Ligue 1,17025.0,whoscored
1643808,2022-09-04,2022/23,Ligue 1,10085.0,whoscored
1643809,2022-09-03,2022/23,Ligue 1,34406.0,whoscored
1643810,2022-09-04,2022/23,Ligue 1,12215.0,whoscored
1643811,2022-09-04,2022/23,Ligue 1,24125.0,whoscored
1643812,2022-09-03,2022/23,Ligue 1,39586.0,whoscored
1643813,2022-09-04,2022/23,Ligue 1,11003.0,whoscored
1643814,2022-09-04,2022/23,Ligue 1,15761.0,whoscored
1643815,2022-09-04,2022/23,Ligue 1,8115.0,whoscored
1643816,2022-09-11,2022/23,Ligue 1,7068.0,whoscored
1643817,2022-09-11,2022/23,Ligue 1,7175.0,whoscored
1643818,2022-09-11,2022/23,Ligue 1,6165.0,whoscored
1643819,2022-09-11,2022/23,Ligue 1,15080.0,whoscored
1643820,2022-09-10,2022/23,Ligue 1,62985.0,whoscored
1643821,2022-09-10,2022/23,Ligue 1,47615.0,whoscored
1643822,2022-09-09,2022/23,Ligue 1,37344.0,whoscored
1643823,2022-09-11,2022/23,Ligue 1,25089.0,whoscored
1643824,2022-09-11,2022/23,Ligue 1,27837.0,whoscored
1643825,2022-09-11,2022/23,Ligue 1,21315.0,whoscored
1643826,2022-09-16,2022/23,Ligue 1,14866.0,whoscored
1643827,2022-09-18,2022/23,Ligue 1,10753.0,whoscored
1643828,2022-09-18,2022/23,Ligue 1,28854.0,whoscored
1643829,2022-09-17,2022/23,Ligue 1,33635.0,whoscored
1643830,2022-09-17,2022/23,Ligue 1,10780.0,whoscored
1643831,2022-09-18,2022/23,Ligue 1,18545.0,whoscored
1643832,2022-09-18,2022/23,Ligue 1,58230.0,whoscored
1643833,2022-09-18,2022/23,Ligue 1,62753.0,whoscored
1643834,2022-09-18,2022/23,Ligue 1,11153.0,whoscored
1643835,2022-09-18,2022/23,Ligue 1,12600.0,whoscored
1643836,2023-02-26,2022/23,Ligue 1,5983.0,whoscored
1643837,2023-02-26,2022/23,Ligue 1,8903.0,whoscored
1643838,2023-02-25,2022/23,Ligue 1,12031.0,whoscored
