team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
5,ac-mailand,2021,AC Milan,75923,75923,,,304,,,,,Comune di Milano,,Giuseppe Meazza,,,"250,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/ac-mailand/stadion/verein/5/saison_id/2021,,,,,,,,,
13,atletico-madrid,2021,Atlético de Madrid,70460,70460,,,,,,,,Atlético Madrid,,Riyadh Air Metropolitano,,,,Césped natural,,https://www.transfermarkt.es/atletico-madrid/stadion/verein/13/saison_id/2021,,,,,,,,,
16,borussia-dortmund,2021,Borussia Dortmund,81365,53028,,,18,,,,,Westfalenstadion Dortmund GmbH & Co. KG,,SIGNAL IDUNA PARK,,,"45,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/borussia-dortmund/stadion/verein/16/saison_id/2021,,,,,,,,,
27,fc-bayern-munchen,2021,Bayern Múnich,75000,59230,,,106,,,,,FC Bayern München,,Allianz Arena,,,"365,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/fc-bayern-munchen/stadion/verein/27/saison_id/2021,,,,,,,,,
31,fc-liverpool,2021,Liverpool FC,61276,61276,,,160,,,,,Liverpool Football Club,,Anfield,,,,Césped híbrido,,https://www.transfermarkt.es/fc-liverpool/stadion/verein/31/saison_id/2021,,,,,,,,,
46,inter-mailand,2021,Inter de Milán,75923,75923,,,304,,,,,Comune di Milano,,Giuseppe Meazza,,,,Césped híbrido,,https://www.transfermarkt.es/inter-mailand/stadion/verein/46/saison_id/2021,,,,,,,,,
82,vfl-wolfsburg,2021,VfL Wolfsburgo,28917,20917,,,31,,,,,Wolfsburg AG,,Volkswagen Arena,,,"53,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/vfl-wolfsburg/stadion/verein/82/saison_id/2021,,,,,,,,,
114,besiktas-istanbul,2021,Besiktas JK,42684,42684,,,147,,,,,Beşiktaş Jimnastik Kulübü,,Beşiktaş Park,,,,Césped híbrido,,https://www.transfermarkt.es/besiktas-istanbul/stadion/verein/114/saison_id/2021,,,,,,,,,
131,fc-barcelona,2021,FC Barcelona,62657,99354,,,,,,,,Fútbol Club Barcelona,,Spotify Camp Nou,,,,Césped híbrido,,https://www.transfermarkt.es/fc-barcelona/stadion/verein/131/saison_id/2021,,,,,,,,,
281,manchester-city,2021,Manchester City,55097,55097,,,,,,,,Manchester City Council,,Etihad Stadium,,,"119,00 mill. €",Césped híbrido,,https://www.transfermarkt.es/manchester-city/stadion/verein/281/saison_id/2021,,,,,,,,,
294,benfica-lissabon,2021,SL Benfica,68100,68100,,,,,,,,Sport Lisboa e Benfica,,Estádio da Luz,,,"118,70 mill. €",Césped natural,,https://www.transfermarkt.es/benfica-lissabon/stadion/verein/294/saison_id/2021,,,,,,,,,
336,sporting-lissabon,2021,Sporting de Lisboa,52095,52095,,,,,,,,Sporting CP,,Estádio José Alvalade,,,"105,00 mill. €",Césped natural,,https://www.transfermarkt.es/sporting-lissabon/stadion/verein/336/saison_id/2021,,,,,,,,,
338,dynamo-kiew,2021,FC Dinamo de Kiev,16873,16873,,,1,,,,,Dynamo Kyiv,,Valeriy Lobanovsky Stadion,,,,Césped natural,,https://www.transfermarkt.es/dynamo-kiew/stadion/verein/338/saison_id/2021,,,,,,,,,
368,fc-sevilla,2021,Sevilla FC,43883,43883,,,,,,,,Sevilla Fútbol Club,,Ramón Sánchez-Pizjuán,,,,Césped natural,,https://www.transfermarkt.es/fc-sevilla/stadion/verein/368/saison_id/2021,,,,,,,,,
409,red-bull-salzburg,2021,Red Bull Salzburgo,30188,26800,,,20,,,,,Stadion-Wals-Salzburg GmbH (SWS),,Red Bull Arena Salzburg,,,"77,00 mill. €",Césped natural,,https://www.transfermarkt.es/red-bull-salzburg/stadion/verein/409/saison_id/2021,,,,,,,,,
