team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
132,nac-breda,2025,Rat Verlegh Stadion,20500,20500,,,,,,1996,,Gemeente Breda,,Rat Verlegh Stadion,,Países Bajos,"13,20 mill. €",Césped natural,,https://www.transfermarkt.es/nac-breda/stadion/verein/132/saison_id/2025,"FUJIFILM Stadion (1996-2003)
MyCom Stadion (2003-2006)",,,,,,True,False,
200,fc-utrecht,2025,"Stadion ""Galgenwaard""",23750,23750,,,,,,1936,,,,"Stadion ""Galgenwaard""",,Países Bajos,,Césped natural,,https://www.transfermarkt.es/fc-utrecht/stadion/verein/200/saison_id/2025,,,105,68,,,False,False,
202,fc-groningen,2025,Euroborg,22550,22550,,,43,,,2006,,FC Groningen,,Euroborg,,Países Bajos,"29,40 mill. €",Césped natural,,https://www.transfermarkt.es/fc-groningen/stadion/verein/202/saison_id/2025,"Euroborg (2006-2016)
Noordlease Stadion (2016-2018)
Hitachi Capital Mobility Stadion (2018-2021)",,105,68,,,True,False,
234,feyenoord-rotterdam,2025,"Stadion Feyenoord ""De Kuip""",47500,51117,,,41,,,1937,,Stadion Feijenoord N.V.,,"Stadion Feyenoord ""De Kuip""",,Países Bajos,,Césped natural,,https://www.transfermarkt.es/feyenoord-rotterdam/stadion/verein/234/saison_id/2025,"Stadion Feijenoord, De Kuip",,105,68,Stadion Feijenoord N.V.,,True,False,
306,sc-heerenveen,2025,Abe Lenstra Stadion,27224,26100,,,,,,1994,,Sportstad Heerenveen,,Abe Lenstra Stadion,,Países Bajos,,Césped híbrido,,https://www.transfermarkt.es/sc-heerenveen/stadion/verein/306/saison_id/2025,,,105,68,,,True,False,
317,fc-twente-enschede,2025,De Grolsch Veste,30205,30205,,,125,,,1998,,FC Twente,,De Grolsch Veste,,Países Bajos,"33,00 mill. €",Césped natural,,https://www.transfermarkt.es/fc-twente-enschede/stadion/verein/317/saison_id/2025,Arke Stadion (1998-2008),,105,68,Grolsch Veste,,True,False,
383,psv-eindhoven,2025,Philips Stadion,35000,35000,,,46,,,1913,,PSV Eindhoven,,Philips Stadion,,Países Bajos,,Césped natural,,https://www.transfermarkt.es/psv-eindhoven/stadion/verein/383/saison_id/2025,Philips Sportpark,,105,70,Philips,,True,False,
385,fortuna-sittard,2025,Fortuna Sittard Stadion,12800,12800,,,14,,,1999,,Fortuna Sittard,,Fortuna Sittard Stadion,,Países Bajos,,Césped híbrido,,https://www.transfermarkt.es/fortuna-sittard/stadion/verein/385/saison_id/2025,"Wagner & Partners Stadion, Fortuna Stadion (2008-11/2009), Trendwork Arena (12/2009-9/2013), Offermans Joosten Stadion (12/2013 - 6/2014)",,,,,,True,False,
467,nec-nijmegen,2025,Goffertstadion,12650,12650,,,,,,1939,,NEC Nijmegen,,Goffertstadion,,Países Bajos,,Césped natural,,https://www.transfermarkt.es/nec-nijmegen/stadion/verein/467/saison_id/2025,"De Goffert
McDOS Goffertstadion (2005-2011)",,105,68,,,False,False,
468,sparta-rotterdam,2025,Sparta-stadion - Het Kasteel,10599,10599,,,,,,1916,,,,Sparta-stadion - Het Kasteel,,Países Bajos,,Césped natural,,https://www.transfermarkt.es/sparta-rotterdam/stadion/verein/468/saison_id/2025,ENECO Stadion,,105,68,,,False,False,
610,ajax-amsterdam,2025,Johan Cruijff ArenA,55885,55885,,,,,,1996,,Stad Amsterdam,,Johan Cruijff ArenA,,Países Bajos,"96,00 mill. €",Césped natural,,https://www.transfermarkt.es/ajax-amsterdam/stadion/verein/610/saison_id/2025,Amsterdam ArenA,,105,68,,,True,False,
724,fc-volendam,2025,Kras Stadion,6800,6800,,,,,,1975,,,,Kras Stadion,,Países Bajos,,Césped natural,,https://www.transfermarkt.es/fc-volendam/stadion/verein/724/saison_id/2025,Veronicastadion (-2002),,,,Kras Recycling B.V.,,False,False,
798,sbv-excelsior-rotterdam,2025,"Stadion ""Woudestein""",4400,4400,,,,,,1939,,,,"Stadion ""Woudestein""",,Países Bajos,,Césped natural,,https://www.transfermarkt.es/sbv-excelsior-rotterdam/stadion/verein/798/saison_id/2025,"Stadion Stadt Rotterdam Verzekeringen
Woudestein
Van Donge & De Roo Stadion - Woudestein",,105,68,,,False,False,
