whoscored_match_id,match_date,season,competition,attendance,data_source
1549539,2021-08-13,2021/22,Premier League,16479.0,whoscored
1549540,2021-08-14,2021/22,Premier League,16910.0,whoscored
1549541,2021-08-14,2021/22,Premier League,38965.0,whoscored
1549542,2021-08-14,2021/22,Premier League,38487.0,whoscored
1549543,2021-08-14,2021/22,Premier League,31983.0,whoscored
1549544,2021-08-14,2021/22,Premier League,72732.0,whoscored
1549545,2021-08-15,2021/22,Premier League,50673.0,whoscored
1549546,2021-08-14,2021/22,Premier League,27023.0,whoscored
1549547,2021-08-15,2021/22,Premier League,58262.0,whoscored
1549548,2021-08-14,2021/22,Premier League,20051.0,whoscored
1549549,2021-08-22,2021/22,Premier League,58729.0,whoscored
1549550,2021-08-21,2021/22,Premier League,41964.0,whoscored
1549551,2021-08-21,2021/22,Premier League,29485.0,whoscored
1549552,2021-08-21,2021/22,Premier League,23091.0,whoscored
1549553,2021-08-21,2021/22,Premier League,36293.0,whoscored
1549554,2021-08-21,2021/22,Premier League,52591.0,whoscored
1549555,2021-08-21,2021/22,Premier League,51437.0,whoscored
1549556,2021-08-22,2021/22,Premier League,29485.0,whoscored
1549557,2021-08-23,2021/22,Premier League,59901.0,whoscored
1549558,2021-08-22,2021/22,Premier League,30368.0,whoscored
1549559,2021-08-28,2021/22,Premier League,42045.0,whoscored
1549560,2021-08-28,2021/22,Premier League,30548.0,whoscored
1549561,2021-08-29,2021/22,Premier League,18665.0,whoscored
1549562,2021-08-28,2021/22,Premier League,,whoscored
1549563,2021-08-28,2021/22,Premier League,52276.0,whoscored
1549564,2021-08-28,2021/22,Premier League,44017.0,whoscored
1549565,2021-08-28,2021/22,Premier League,26765.0,whoscored
1549566,2021-08-29,2021/22,Premier League,57672.0,whoscored
1549567,2021-08-28,2021/22,Premier League,,whoscored
1549568,2021-08-29,2021/22,Premier League,30621.0,whoscored
1549569,2021-09-11,2021/22,Premier League,59337.0,whoscored
1549570,2021-09-11,2021/22,Premier League,16518.0,whoscored
1549571,2021-09-11,2021/22,Premier League,39969.0,whoscored
1549572,2021-09-11,2021/22,Premier League,22740.0,whoscored
1549573,2021-09-13,2021/22,Premier League,38354.0,whoscored
1549574,2021-09-12,2021/22,Premier League,36507.0,whoscored
1549575,2021-09-11,2021/22,Premier League,32087.0,whoscored
1549576,2021-09-11,2021/22,Premier League,72732.0,whoscored
1549577,2021-09-11,2021/22,Premier League,,whoscored
1549578,2021-09-11,2021/22,Premier League,20019.0,whoscored
1549579,2021-09-18,2021/22,Premier League,41888.0,whoscored
1549580,2021-09-19,2021/22,Premier League,31078.0,whoscored
1549581,2021-09-18,2021/22,Premier League,21944.0,whoscored
1549582,2021-09-18,2021/22,Premier League,52985.0,whoscored
1549583,2021-09-18,2021/22,Premier League,52698.0,whoscored
1549584,2021-09-17,2021/22,Premier League,50407.0,whoscored
1549585,2021-09-18,2021/22,Premier League,26649.0,whoscored
1549586,,2021/22,Premier League,,whoscored
1549587,2021-09-19,2021/22,Premier League,59958.0,whoscored
1549588,2021-09-18,2021/22,Premier League,29724.0,whoscored
1549589,2021-09-26,2021/22,Premier League,59919.0,whoscored
1549590,2021-09-25,2021/22,Premier League,16876.0,whoscored
1549591,2021-09-25,2021/22,Premier League,40036.0,whoscored
1549592,2021-09-27,2021/22,Premier League,22975.0,whoscored
1549593,2021-09-25,2021/22,Premier League,38821.0,whoscored
1549594,2021-09-25,2021/22,Premier League,36417.0,whoscored
1549595,2021-09-25,2021/22,Premier League,31650.0,whoscored
1549596,2021-09-25,2021/22,Premier League,72922.0,whoscored
1549597,2021-09-26,2021/22,Premier League,28002.0,whoscored
1549598,2021-09-25,2021/22,Premier League,20650.0,whoscored
1549599,2021-10-02,2021/22,Premier League,31266.0,whoscored
1549600,2021-10-02,2021/22,Premier League,17427.0,whoscored
1549601,2021-10-02,2021/22,Premier League,40109.0,whoscored
1549602,2021-10-03,2021/22,Premier League,22445.0,whoscored
1549603,2021-10-02,2021/22,Premier League,36261.0,whoscored
1549604,2021-10-03,2021/22,Premier League,53102.0,whoscored
1549605,2021-10-02,2021/22,Premier League,73128.0,whoscored
1549606,2021-10-03,2021/22,Premier League,53076.0,whoscored
1549607,2021-10-03,2021/22,Premier League,49940.0,whoscored
1549608,2021-10-02,2021/22,Premier League,30483.0,whoscored
1549609,2021-10-18,2021/22,Premier League,59475.0,whoscored
1549610,2021-10-16,2021/22,Premier League,41951.0,whoscored
1549611,2021-10-16,2021/22,Premier League,16940.0,whoscored
1549612,2021-10-17,2021/22,Premier League,39132.0,whoscored
1549613,2021-10-16,2021/22,Premier League,32219.0,whoscored
1549614,2021-10-16,2021/22,Premier League,52711.0,whoscored
1549615,2021-10-17,2021/22,Premier League,52214.0,whoscored
1549616,2021-10-16,2021/22,Premier League,26777.0,whoscored
1549617,2021-10-16,2021/22,Premier League,30506.0,whoscored
1549618,2021-10-16,2021/22,Premier League,21085.0,whoscored
1549619,2021-10-22,2021/22,Premier League,59496.0,whoscored
1549620,2021-10-24,2021/22,Premier League,16814.0,whoscored
1549621,2021-10-23,2021/22,Premier League,31215.0,whoscored
1549622,2021-10-23,2021/22,Premier League,40113.0,whoscored
1549623,2021-10-23,2021/22,Premier League,24609.0,whoscored
1549624,2021-10-23,2021/22,Premier League,38834.0,whoscored
1549625,2021-10-23,2021/22,Premier League,36475.0,whoscored
1549626,2021-10-24,2021/22,Premier League,73088.0,whoscored
1549627,,2021/22,Premier League,,whoscored
1549628,2021-10-24,2021/22,Premier League,59924.0,whoscored
1549629,2021-10-31,2021/22,Premier League,41874.0,whoscored
1549630,2021-10-30,2021/22,Premier League,18821.0,whoscored
1549631,2021-10-30,2021/22,Premier League,32209.0,whoscored
1549632,2021-10-30,2021/22,Premier League,53197.0,whoscored
1549633,2021-10-30,2021/22,Premier League,53014.0,whoscored
1549634,2021-10-30,2021/22,Premier League,52208.0,whoscored
1549635,2021-10-31,2021/22,Premier League,26913.0,whoscored
1549636,2021-10-30,2021/22,Premier League,60356.0,whoscored
1549637,2021-10-30,2021/22,Premier League,20869.0,whoscored
1549638,2021-11-01,2021/22,Premier League,30617.0,whoscored
1549639,2021-11-07,2021/22,Premier League,59833.0,whoscored
1549640,2021-11-06,2021/22,Premier League,16837.0,whoscored
1549641,2021-11-06,2021/22,Premier League,31267.0,whoscored
1549642,2021-11-06,2021/22,Premier League,39798.0,whoscored
