whoscored_player_id,name,whoscored_team_id,position,shirt_no,season,source,competition
372469,Sergio Camello,64,Sub,10,2025/26,whoscored,La Liga
422960,Randy Nteka,64,Sub,11,2025/26,whoscored,La Liga
101613,Iván Balliu,64,Sub,20,2025/26,whoscored,La Liga
505924,Jozhua Vertrouwd,64,Sub,33,2025/26,whoscored,La Liga
531953,Pelayo Fernández,64,Sub,27,2025/26,whoscored,La Liga
386261,Dani Cárdenas,64,Sub,1,2025/26,whoscored,La Liga
422958,Óscar Valentín,64,Sub,23,2025/26,whoscored,La Liga
143655,Pacha Espino,64,Sub,22,2025/26,whoscored,La Liga
447857,Juanpe,64,Sub,30,2025/26,whoscored,La Liga
104732,Paulo Gazzaniga,2783,GK,13,2025/26,whoscored,La Liga
444239,Arnau Martínez,2783,DR,4,2025/26,whoscored,La Liga
478314,Vitor Reis,2783,DC,12,2025/26,whoscored,La Liga
92691,David López,2783,DC,5,2025/26,whoscored,La Liga
135374,Álex Moreno,2783,DL,24,2025/26,whoscored,La Liga
25191,Axel Witsel,2783,DMC,20,2025/26,whoscored,La Liga
372473,Iván Martín,2783,DMC,23,2025/26,whoscored,La Liga
443540,Yáser Asprilla,2783,AMR,10,2025/26,whoscored,La Liga
132962,Thomas Lemar,2783,AMC,11,2025/26,whoscored,La Liga
444242,Joel Roca,2783,AML,33,2025/26,whoscored,La Liga
24400,Cristhian Stuani,2783,FW,7,2025/26,whoscored,La Liga
445345,Jhon Solís,2783,Sub,22,2025/26,whoscored,La Liga
444249,Dawda Camara,2783,Sub,14,2025/26,whoscored,La Liga
70033,Daley Blind,2783,Sub,17,2025/26,whoscored,La Liga
481851,Hugo Rincón,2783,Sub,2,2025/26,whoscored,La Liga
106895,Portu,2783,Sub,8,2025/26,whoscored,La Liga
544431,Papa Dame Ba,2783,Sub,44,2025/26,whoscored,La Liga
416959,Alejandro Francés,2783,Sub,16,2025/26,whoscored,La Liga
497397,Vladyslav Krapyvtsov,2783,Sub,25,2025/26,whoscored,La Liga
578018,Gibi,2783,Sub,28,2025/26,whoscored,La Liga
39187,Ørjan Nyland,67,GK,13,2025/26,whoscored,La Liga
422956,José Ángel Carmona,67,DR,2,2025/26,whoscored,La Liga
431509,Kike Salas,67,DC,4,2025/26,whoscored,La Liga
448284,Andrés Castrín,67,DC,32,2025/26,whoscored,La Liga
286080,Gabriel Suazo,67,DL,12,2025/26,whoscored,La Liga
388505,Lucien Agoumé,67,DMC,18,2025/26,whoscored,La Liga
77417,Nemanja Gudelj,67,DMC,6,2025/26,whoscored,La Liga
337022,Chidera Ejuke,67,AMR,21,2025/26,whoscored,La Liga
381550,Rubén Vargas,67,AMC,11,2025/26,whoscored,La Liga
408942,Alfon González,67,AML,17,2025/26,whoscored,La Liga
492362,Isaac Romero,67,FW,7,2025/26,whoscored,La Liga
318120,Marcão,67,Sub,23,2025/26,whoscored,La Liga
469547,Manu Bueno,67,Sub,28,2025/26,whoscored,La Liga
395187,Juanlu Sánchez,67,Sub,16,2025/26,whoscored,La Liga
464952,Peque Fernández,67,Sub,14,2025/26,whoscored,La Liga
110273,Odysseas Vlachodimos,67,Sub,1,2025/26,whoscored,La Liga
431508,Alberto Flores,67,Sub,31,2025/26,whoscored,La Liga
578539,Edu Altozano,67,Sub,39,2025/26,whoscored,La Liga
507590,Miguel Sierra,67,Sub,29,2025/26,whoscored,La Liga
511064,Oso,67,Sub,36,2025/26,whoscored,La Liga
540651,Álex Costa,67,Sub,26,2025/26,whoscored,La Liga
299490,Dodi Lukébakio,67,AMR,10,2025/26,whoscored,La Liga
408616,Akor Adams,67,FW,9,2025/26,whoscored,La Liga
363966,Adrià Pedrosa,67,Sub,3,2025/26,whoscored,La Liga
405799,Rafael Romero,67,Sub,33,2025/26,whoscored,La Liga
243262,David Soria,819,GK,13,2025/26,whoscored,La Liga
408735,Juan Iglesias,819,DR,21,2025/26,whoscored,La Liga
322772,Domingos Duarte,819,DC,22,2025/26,whoscored,La Liga
323352,Diego Rico,819,DC,16,2025/26,whoscored,La Liga
332990,Djené Dakonam,819,DC,2,2025/26,whoscored,La Liga
568737,Davinchi,819,DL,26,2025/26,whoscored,La Liga
279320,Luis Milla,819,MC,5,2025/26,whoscored,La Liga
471047,Mario Martín,819,MC,6,2025/26,whoscored,La Liga
303016,Mauro Arambarri,819,MC,8,2025/26,whoscored,La Liga
531674,Christantus Uche,819,FW,10,2025/26,whoscored,La Liga
519104,Adrián Liso,819,FW,23,2025/26,whoscored,La Liga
550147,Ismael Bekhoucha,819,Sub,31,2025/26,whoscored,La Liga
533041,Jirí Letácek,819,Sub,1,2025/26,whoscored,La Liga
430083,Peter Federico,819,Sub,19,2025/26,whoscored,La Liga
278721,Borja Mayoral,819,Sub,9,2025/26,whoscored,La Liga
508469,Joselu Pérez,819,Sub,37,2025/26,whoscored,La Liga
523331,Alberto Risco,819,Sub,30,2025/26,whoscored,La Liga
370000,Álex Sola,819,Sub,7,2025/26,whoscored,La Liga
578375,Marc Vilaplana,819,Sub,33,2025/26,whoscored,La Liga
538555,Coba da Costa,819,Sub,20,2025/26,whoscored,La Liga
374812,David Carmo,61,Sub,16,2025/26,whoscored,La Liga
581870,Theo Folgado,68,Sub,41,2025/26,whoscored,La Liga
141499,Stole Dimitrievski,55,Sub,1,2025/26,whoscored,La Liga
404245,Ladislav Krejcí,2783,DC,18,2025/26,whoscored,La Liga
231125,Viktor Tsygankov,2783,MR,15,2025/26,whoscored,La Liga
318505,Yangel Herrera,2783,MC,21,2025/26,whoscored,La Liga
97643,Juan Carlos,2783,Sub,1,2025/26,whoscored,La Liga
432475,Nelson Deossa,54,Sub,18,2025/26,whoscored,La Liga
123232,Diego Llorente,54,Sub,3,2025/26,whoscored,La Liga
323148,Marc Roca,54,Sub,21,2025/26,whoscored,La Liga
459690,Germán García,54,Sub,30,2025/26,whoscored,La Liga
463431,Urko Izeta,53,Sub,25,2025/26,whoscored,La Liga
560362,Alejandro Rego,53,Sub,30,2025/26,whoscored,La Liga
512879,Gerard Martín,65,DL,18,2025/26,whoscored,La Liga
279423,Frenkie de Jong,65,MC,21,2025/26,whoscored,La Liga
435529,Roony Bardghji,65,Sub,28,2025/26,whoscored,La Liga
73379,Wojciech Szczesny,65,Sub,25,2025/26,whoscored,La Liga
534796,Marc Bernal,65,Sub,22,2025/26,whoscored,La Liga
75919,Kiko Femenía,819,DR,17,2025/26,whoscored,La Liga
409740,Abdel Abqar,819,DC,3,2025/26,whoscored,La Liga
463844,Alex Sancris,819,Sub,18,2025/26,whoscored,La Liga
276819,Javi Muñoz,819,Sub,14,2025/26,whoscored,La Liga
435987,Abu Kamara,819,Sub,11,2025/26,whoscored,La Liga
91434,Allan Nyom,819,Sub,12,2025/26,whoscored,La Liga
396583,Yvan Neyou,819,Sub,4,2025/26,whoscored,La Liga
578016,Samu Becerra,64,Sub,28,2025/26,whoscored,La Liga
248144,Sofyan Amrabat,54,DMC,14,2025/26,whoscored,La Liga
364315,Antony,54,AMR,7,2025/26,whoscored,La Liga
427283,Abde Ezzalzouli,54,AML,10,2025/26,whoscored,La Liga
511365,Darling Bladi,54,Sub,36,2025/26,whoscored,La Liga
313542,Carlos Soler,68,Sub,18,2025/26,whoscored,La Liga
317354,Álvaro Odriozola,68,Sub,20,2025/26,whoscored,La Liga
483206,Héctor Fort,833,Sub,39,2025/26,whoscored,La Liga
306943,Grady Diangana,833,Sub,19,2025/26,whoscored,La Liga
508338,Adam El Mokhtari,833,Sub,32,2025/26,whoscored,La Liga
298482,Lucas Ahijado,61,Sub,24,2025/26,whoscored,La Liga
395234,Javi López,61,Sub,25,2025/26,whoscored,La Liga
392361,Azzedine Ounahi,2783,MC,18,2025/26,whoscored,La Liga
410504,Vladyslav Vanat,2783,FW,19,2025/26,whoscored,La Liga
368519,Bryan Gil,2783,Sub,21,2025/26,whoscored,La Liga
119120,Dominik Livakovic,2783,Sub,1,2025/26,whoscored,La Liga
275035,Donny van de Beek,2783,Sub,6,2025/26,whoscored,La Liga
372828,Abel Ruiz,2783,Sub,9,2025/26,whoscored,La Liga
392383,Unai Vencedor,832,MC,12,2025/26,whoscored,La Liga
469950,Goduine Koyalipou,832,Sub,15,2025/26,whoscored,La Liga
433488,Kervin Arriaga,832,Sub,16,2025/26,whoscored,La Liga
365410,Lucas Beltrán,55,Sub,15,2025/26,whoscored,La Liga
388665,Largie Ramazani,55,Sub,17,2025/26,whoscored,La Liga
367180,Thierry Correia,55,Sub,12,2025/26,whoscored,La Liga
122117,Aymeric Laporte,53,Sub,14,2025/26,whoscored,La Liga
558189,Mikel Santos,53,Sub,26,2025/26,whoscored,La Liga
349660,Manu Morlanes,51,MC,8,2025/26,whoscored,La Liga
391562,Samú Costa,51,MC,12,2025/26,whoscored,La Liga
254352,Vedat Muriqi,51,FW,7,2025/26,whoscored,La Liga
581683,Jan Virgili,51,Sub,17,2025/26,whoscored,La Liga
294848,Pablo Maffeo,51,Sub,23,2025/26,whoscored,La Liga
345322,Nico González,63,ML,23,2025/26,whoscored,La Liga
534587,Taufik Seidu,63,Sub,28,2025/26,whoscored,La Liga
436617,Alemão,64,Sub,9,2025/26,whoscored,La Liga
549511,Adrián Molina,64,Sub,40,2025/26,whoscored,La Liga
469508,Nobel Mendy,64,Sub,32,2025/26,whoscored,La Liga
378626,Carl Starfelt,62,Sub,2,2025/26,whoscored,La Liga
369109,Eduardo Camavinga,52,Sub,6,2025/26,whoscored,La Liga
379868,Jude Bellingham,52,Sub,5,2025/26,whoscored,La Liga
540352,David Jiménez,52,Sub,35,2025/26,whoscored,La Liga
445649,Endrick,52,Sub,9,2025/26,whoscored,La Liga
506010,Javi Hernández,70,Sub,27,2025/26,whoscored,La Liga
389020,Georges Mikautadze,839,FW,9,2025/26,whoscored,La Liga
345022,Manor Solomon,839,Sub,6,2025/26,whoscored,La Liga
137227,Sheraldo Becker,131,Sub,18,2025/26,whoscored,La Liga
50044,Nikola Maras,60,Sub,4,2025/26,whoscored,La Liga
528972,Martín Krug,832,Sub,28,2025/26,whoscored,La Liga
578263,Cayetano,832,Sub,34,2025/26,whoscored,La Liga
578267,Joan Ruiz,832,Sub,33,2025/26,whoscored,La Liga
317630,Djibril Sow,67,MC,20,2025/26,whoscored,La Liga
516051,Stanis Idumbo,67,ML,27,2025/26,whoscored,La Liga
130334,Adnan Januzaj,67,Sub,24,2025/26,whoscored,La Liga
424737,Bojan Miovski,2783,FW,19,2025/26,whoscored,La Liga
508466,Pol Tristán,70,Sub,30,2025/26,whoscored,La Liga
395242,Álex Baena,63,AMC,10,2025/26,whoscored,La Liga
534794,Guille Fernández,65,Sub,30,2025/26,whoscored,La Liga
480758,Marcos Navarro,55,Sub,36,2025/26,whoscored,La Liga
560766,Lucas Núñez,55,Sub,29,2025/26,whoscored,La Liga
135366,Ayoze Pérez,839,Sub,22,2025/26,whoscored,La Liga
537059,Marco de Las Sias,64,Sub,26,2025/26,whoscored,La Liga
303800,Lucas Boyé,60,Sub,15,2025/26,whoscored,La Liga
382492,Tanguy Nianzou,67,DC,5,2025/26,whoscored,La Liga
25931,César Azpilicueta,67,DC,3,2025/26,whoscored,La Liga
391316,Batista Mendy,67,MC,19,2025/26,whoscored,La Liga
25244,Alexis Sánchez,67,Sub,10,2025/26,whoscored,La Liga
322771,Fábio Cardoso,67,Sub,15,2025/26,whoscored,La Liga
497766,Aitor Fraga,68,Sub,32,2025/26,whoscored,La Liga
445480,Alan Matturro,832,Sub,3,2025/26,whoscored,La Liga
507378,Ismael Sierra,839,Sub,29,2025/26,whoscored,La Liga
573394,Mahamoud Barry,839,Sub,28,2025/26,whoscored,La Liga
584491,Mykyta Aleksandrov,819,Sub,29,2025/26,whoscored,La Liga
584680,Eder Aller,65,Sub,33,2025/26,whoscored,La Liga
537981,Manu González,54,Sub,41,2025/26,whoscored,La Liga
578367,Martín Pedroarena,131,Sub,27,2025/26,whoscored,La Liga
303910,Franco Cervi,62,Sub,11,2025/26,whoscored,La Liga
545235,Aleksandar Andreev,2783,Sub,43,2025/26,whoscored,La Liga
542750,Lancinet Kourouma,2783,Sub,29,2025/26,whoscored,La Liga
584308,Iker Monreal,53,Sub,47,2025/26,whoscored,La Liga
297546,Umar Sadiq,68,Sub,15,2025/26,whoscored,La Liga
495460,Alex Lebarbier,68,Sub,36,2025/26,whoscored,La Liga
584523,Javier Olaizola,51,Sub,34,2025/26,whoscored,La Liga
464011,Diego Morcillo,60,Sub,29,2025/26,whoscored,La Liga
508232,Carlos Ballestero,60,Sub,30,2025/26,whoscored,La Liga
468089,Yago Santiago,833,Sub,7,2025/26,whoscored,La Liga
468759,Ilias Kostis,63,Sub,26,2025/26,whoscored,La Liga
585786,Ibon Sánchez,53,Sub,35,2025/26,whoscored,La Liga
585875,Javier Sarasa,2783,Sub,30,2025/26,whoscored,La Liga
536136,Ramón Martínez,67,Sub,22,2025/26,whoscored,La Liga
83080,Juanmi,819,Sub,7,2025/26,whoscored,La Liga
497377,Jorge Benito,819,Sub,35,2025/26,whoscored,La Liga
536534,Diego Ferrer,819,Sub,42,2025/26,whoscored,La Liga
135914,José María Giménez,63,DC,2,2025/26,whoscored,La Liga
591617,Xavi Espart,65,Sub,42,2025/26,whoscored,La Liga
546570,Luken Beitia,68,Sub,38,2025/26,whoscored,La Liga
544043,Nil Torreguitart,51,Sub,38,2025/26,whoscored,La Liga
524152,Yassin Tallal,819,Sub,39,2025/26,whoscored,La Liga
461765,Lucas Laso,819,Sub,32,2025/26,whoscored,La Liga
591616,Juan Hernández,65,Sub,41,2025/26,whoscored,La Liga
296337,Ferland Mendy,52,Sub,23,2025/26,whoscored,La Liga
482830,Fran González,52,Sub,26,2025/26,whoscored,La Liga
596396,Alex Panach,55,Sub,32,2025/26,whoscored,La Liga
320713,Joseph Aidoo,62,Sub,4,2025/26,whoscored,La Liga
599259,Selton Sánchez,53,Sub,44,2025/26,whoscored,La Liga
597609,Pablo Agudín,61,Sub,27,2025/26,whoscored,La Liga
517618,Iñigo Arguibide,131,Sub,41,2025/26,whoscored,La Liga
591783,David Delgado,833,Sub,31,2025/26,whoscored,La Liga
599642,Asier Hierro,53,Sub,31,2025/26,whoscored,La Liga
546574,Alex Marchal,68,Sub,40,2025/26,whoscored,La Liga
544940,Pol Arnau,2783,Sub,27,2025/26,whoscored,La Liga
596109,Antonio Salguero,2783,Sub,31,2025/26,whoscored,La Liga
462919,Hugo Solozabal,819,Sub,34,2025/26,whoscored,La Liga
238941,Joan Jordán,67,Sub,8,2025/26,whoscored,La Liga
601769,Ángel Arcos,62,Sub,28,2025/26,whoscored,La Liga
82989,Isco,54,Sub,22,2025/26,whoscored,La Liga
480494,Mario de Luis,63,Sub,33,2025/26,whoscored,La Liga
601712,Joel Fontanet,55,Sub,40,2025/26,whoscored,La Liga
511122,Juan Arango,2783,Sub,32,2025/26,whoscored,La Liga
507877,Mikel Serrano,131,Sub,42,2025/26,whoscored,La Liga
602289,Gorka Carrera,68,Sub,42,2025/26,whoscored,La Liga
602216,Tomás Marqués,65,Sub,43,2025/26,whoscored,La Liga
512469,Egoitz Muñoz,60,Sub,27,2025/26,whoscored,La Liga
602218,Izei Hernandez,60,Sub,32,2025/26,whoscored,La Liga
598470,Huseini Nakoha,832,Sub,35,2025/26,whoscored,La Liga
602166,Jorge Montes,819,Sub,41,2025/26,whoscored,La Liga
514695,Aitor Mañas,60,Sub,34,2025/26,whoscored,La Liga
505904,Endika Bujan,53,Sub,48,2025/26,whoscored,La Liga
541901,Aleksa Puric,63,Sub,40,2025/26,whoscored,La Liga
504671,Javier Boñar,63,Sub,32,2025/26,whoscored,La Liga
534900,Joan Martínez,52,Sub,36,2025/26,whoscored,La Liga
603190,Carlos Macià,839,Sub,37,2025/26,whoscored,La Liga
546651,Alassane Diatta,839,Sub,38,2025/26,whoscored,La Liga
555515,Valde,52,DL,40,2025/26,whoscored,La Liga
603671,Jorge Cestero,52,Sub,28,2025/26,whoscored,La Liga
498163,Dani Martinez,63,Sub,30,2025/26,whoscored,La Liga
80774,Marc-André ter Stegen,65,Sub,1,2025/26,whoscored,La Liga
432214,Ugo Raghouber,832,MC,14,2025/26,whoscored,La Liga
604365,Kareem Tunde,832,Sub,26,2025/26,whoscored,La Liga
457175,Tai Abed,832,Sub,55,2025/26,whoscored,La Liga
440159,Alex Freeman,839,Sub,3,2025/26,whoscored,La Liga
519103,Llorenç Serred,70,Sub,31,2025/26,whoscored,La Liga
604243,Lorenzo Luchino,67,Sub,40,2025/26,whoscored,La Liga
604245,Iker Ortín,67,Sub,41,2025/26,whoscored,La Liga
509627,Diego Menéndez,61,Sub,32,2025/26,whoscored,La Liga
598585,Ferrán Gómez,70,Sub,28,2025/26,whoscored,La Liga
546575,Arkaitz Mariezkurrena,68,Sub,34,2025/26,whoscored,La Liga
604378,Lander Astiazarán,68,Sub,44,2025/26,whoscored,La Liga
602515,Xanet Oláiz,60,Sub,35,2025/26,whoscored,La Liga
427117,Hugo González,62,Sub,30,2025/26,whoscored,La Liga
526648,Vicent Abril,55,Sub,28,2025/26,whoscored,La Liga
513146,Nicolás Fonseca,61,Sub,23,2025/26,whoscored,La Liga
506037,Piri,833,Sub,29,2025/26,whoscored,La Liga
605407,Joselillo,839,Sub,40,2025/26,whoscored,La Liga
605460,Kazunari Kita,68,Sub,45,2025/26,whoscored,La Liga
605461,Ibai Aguirre,68,Sub,46,2025/26,whoscored,La Liga
605436,Julio Díaz,63,Sub,34,2025/26,whoscored,La Liga
605437,Iker Luque,63,Sub,37,2025/26,whoscored,La Liga
605382,Alejandro Mestanza,819,Sub,45,2025/26,whoscored,La Liga
602896,Eder García,53,Sub,49,2025/26,whoscored,La Liga
605695,Adrián Riquelme,819,Sub,44,2025/26,whoscored,La Liga
460759,Thiago Borbas,61,Sub,17,2025/26,whoscored,La Liga
344200,Unai Núñez,55,Sub,4,2025/26,whoscored,La Liga
396457,Pere García,55,Sub,41,2025/26,whoscored,La Liga
511219,Rayane Belaid,63,Sub,29,2025/26,whoscored,La Liga
478113,Justin Kalumba,51,Sub,30,2025/26,whoscored,La Liga
119822,Neal Maupay,67,FW,17,2025/26,whoscored,La Liga
379208,Federico Gattoni,67,Sub,22,2025/26,whoscored,La Liga
396490,Raúl Moro,131,AML,15,2025/26,whoscored,La Liga
599413,Job Ochieng,68,Sub,47,2025/26,whoscored,La Liga
128967,João Cancelo,65,Sub,2,2025/26,whoscored,La Liga
506205,Ángel Pérez,60,Sub,7,2025/26,whoscored,La Liga
534901,César Palacios,52,Sub,38,2025/26,whoscored,La Liga
606121,Álvaro Leiva,52,Sub,46,2025/26,whoscored,La Liga
516414,Lucas Cepeda,833,Sub,24,2025/26,whoscored,La Liga
548040,Nico Salvador,833,Sub,36,2025/26,whoscored,La Liga
606360,Álex Sánchez,833,Sub,38,2025/26,whoscored,La Liga
607396,Alex Herraiz,833,Sub,43,2025/26,whoscored,La Liga
605571,Sergio Esteban,63,Sub,45,2025/26,whoscored,La Liga
389191,Zaid Romero,819,DC,24,2025/26,whoscored,La Liga
408030,Luis Vázquez,819,FW,19,2025/26,whoscored,La Liga
403803,Martín Satriano,819,FW,10,2025/26,whoscored,La Liga
484251,Sebastián Boselli,819,Sub,15,2025/26,whoscored,La Liga
544982,Fer López,62,AMC,8,2025/26,whoscored,La Liga
478241,Claudio Echeverri,2783,Sub,14,2025/26,whoscored,La Liga
556862,Daniel Díaz,68,Sub,26,2025/26,whoscored,La Liga
598468,Hugo Burcio,62,Sub,38,2025/26,whoscored,La Liga
303876,Guido Rodríguez,55,Sub,2,2025/26,whoscored,La Liga
446729,Thiago Fernández,61,Sub,15,2025/26,whoscored,La Liga
511029,Diego Espinosa,61,Sub,33,2025/26,whoscored,La Liga
402087,Tete Morente,833,DMR,15,2025/26,whoscored,La Liga
357388,Gonzalo Villar,833,Sub,12,2025/26,whoscored,La Liga
510360,Buba Sangaré,833,Sub,42,2025/26,whoscored,La Liga
425231,Veljko Birmancevic,819,Sub,20,2025/26,whoscored,La Liga
609574,Aaron Mayol,55,Sub,42,2025/26,whoscored,La Liga
546728,Diego Aguado,52,Sub,27,2025/26,whoscored,La Liga
439650,Wesley,68,AML,22,2025/26,whoscored,La Liga
400844,Abdul Mumin,64,Sub,16,2025/26,whoscored,La Liga
299451,Ademola Lookman,63,Sub,22,2025/26,whoscored,La Liga
419580,Obed Vargas,63,Sub,21,2025/26,whoscored,La Liga
120335,Rubén Blanco,2783,Sub,1,2025/26,whoscored,La Liga
432157,Zito Luvumbo,51,Sub,15,2025/26,whoscored,La Liga
452407,Álvaro Fidalgo,54,MC,15,2025/26,whoscored,La Liga
606421,Rodrigo Marina,54,Sub,29,2025/26,whoscored,La Liga
367742,Cyril Ngonge,70,AMR,16,2025/26,whoscored,La Liga
135625,Matías Vecino,62,Sub,15,2025/26,whoscored,La Liga
607607,Ibrahim Diabate,60,Sub,22,2025/26,whoscored,La Liga
127618,Renzo Saravia,55,Sub,20,2025/26,whoscored,La Liga
424575,Ville Koski,60,Sub,16,2025/26,whoscored,La Liga
507868,Dani Cervera,832,Sub,37,2025/26,whoscored,La Liga
504365,Paco Sanz,60,Sub,36,2025/26,whoscored,La Liga
494120,Willy Kambwala,839,Sub,5,2025/26,whoscored,La Liga
613871,Álvaro Moreno,63,Sub,51,2025/26,whoscored,La Liga
546645,Álvaro Cortés,65,Sub,36,2025/26,whoscored,La Liga
613865,Adri Fernández,61,Sub,34,2025/26,whoscored,La Liga
546923,Daniel Yáñez,52,Sub,42,2025/26,whoscored,La Liga
606004,Manuel Ángel,52,Sub,37,2025/26,whoscored,La Liga
604367,Jandro García,51,Sub,39,2025/26,whoscored,La Liga
614271,Leo Sánchez,51,Sub,32,2025/26,whoscored,La Liga
614269,Adama Timera,70,Sub,27,2025/26,whoscored,La Liga
598467,Andrés Antañón,62,Sub,36,2025/26,whoscored,La Liga
612709,Lamini Fati,52,Sub,48,2025/26,whoscored,La Liga
544437,Bema Sina,833,Sub,26,2025/26,whoscored,La Liga
422917,Javi Serrano,63,Sub,42,2025/26,whoscored,La Liga
602910,Tomás Carbonell,68,Sub,43,2025/26,whoscored,La Liga
615069,Pablo Felipe,833,Sub,33,2025/26,whoscored,La Liga
614975,Rares Vlad,51,Sub,42,2025/26,whoscored,La Liga
617819,Javier Morcillo,63,Sub,47,2025/26,whoscored,La Liga
534585,Gerónimo Spina,63,Sub,36,2025/26,whoscored,La Liga
279839,Yeray Álvarez,53,DC,5,2025/26,whoscored,La Liga
497768,Unai Egiluz,53,Sub,13,2025/26,whoscored,La Liga
389130,Logan Costa,839,Sub,2,2025/26,whoscored,La Liga
565556,Jesús Fortea,52,Sub,32,2025/26,whoscored,La Liga
621893,Nico Guillén,67,Sub,38,2025/26,whoscored,La Liga
620546,Cesc Riba,51,Sub,28,2025/26,whoscored,La Liga
585400,Javier Navarro,52,Sub,29,2025/26,whoscored,La Liga
620581,Cubo,63,Sub,61,2025/26,whoscored,La Liga
620865,Lluc Castell,70,Sub,32,2025/26,whoscored,La Liga
622084,Miguel Calatayud,51,Sub,44,2025/26,whoscored,La Liga
602512,Luis Orejuela,51,Sub,29,2025/26,whoscored,La Liga
586920,Juan Piera,833,Sub,46,2025/26,whoscored,La Liga
448083,Damián Cáceres,819,Sub,46,2025/26,whoscored,La Liga
444246,Ricard Artero,2783,Sub,36,2025/26,whoscored,La Liga
603924,Carlos de Roa,54,Sub,33,2025/26,whoscored,La Liga
561840,Rafa Fernández,131,Sub,32,2025/26,whoscored,La Liga
620864,Miguel Londoño,70,Sub,26,2025/26,whoscored,La Liga
511123,Alex Almansa,70,Sub,33,2025/26,whoscored,La Liga
502431,Pablo Busto,54,Sub,42,2025/26,whoscored,La Liga
606390,Dani Meso,52,Sub,47,2025/26,whoscored,La Liga
514956,Iñaki Rupérez,68,Sub,33,2025/26,whoscored,La Liga
623490,Manuel Serrano,52,Sub,51,2025/26,whoscored,La Liga
623489,Álvaro González,52,Sub,50,2025/26,whoscored,La Liga
607204,Elijah Gift,53,Sub,40,2025/26,whoscored,La Liga
623493,Rubi,55,Sub,44,2025/26,whoscored,La Liga
