whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1913916,Municipal de Montilivi,Míchel Sánchez,Iñigo Pérez,0 : 3,1 : 3,12403,2912,Javier Alberola Rojas,2025-08-15T19:00:00
1913917,RCDE Stadium,José Manuel González Álvarez,Diego Simeone,0 : 1,2 : 1,29612,3362,Mateo Busquets Ferrer,2025-08-17T21:30:00
1913918,Estadi Mallorca Son Moix,Jagoba Arrasate,Hansi Flick,0 : 2,0 : 3,23318,2404,José Luis Munuera Montero,2025-08-16T19:30:00
1913919,Mestalla,Carlos Corberán,José Bordalás,1 : 0,3 : 0,45449,246,Francisco José Hernández Maeso,2025-08-29T20:30:00
1913920,Santiago Bernabéu,Xabi Alonso,Jagoba Arrasate,2 : 1,2 : 1,72699,233,José María Sánchez Martínez,2025-08-30T21:30:00
1913921,Riyadh Air Metropolitano,Diego Simeone,Marcelino García,1 : 0,2 : 0,63312,2404,José Luis Munuera Montero,2025-09-13T21:00:00
1913922,Estadi Johan Cruyff,Hansi Flick,Carlos Corberán,1 : 0,6 : 0,5862,3234,Guillermo Cuadra Fernández,2025-09-14T21:00:00
1913923,Estadio Abanca-Balaídos,Claudio Giráldez,Míchel Sánchez,0 : 1,1 : 1,18862,3244,Adrián Cordero Vega,2025-09-14T14:00:00
1913924,RCDE Stadium,José Manuel González Álvarez,Jagoba Arrasate,2 : 1,3 : 2,26082,229,Alejandro José Hernández Hernández,2025-09-15T21:00:00
1913925,Estadio Coliseum,José Bordalás,Veljko Paunovic,2 : 0,2 : 0,8657,3105,José Luis Guzmán Mansilla,2025-09-13T14:00:00
1913926,El Sadar,Alessio Lisci,Iñigo Pérez,1 : 0,2 : 0,20511,222,César Soto Grado,2025-09-14T18:30:00
1913927,San Mamés,Ernesto Valverde,Eduardo Coudet,0 : 0,0 : 1,49136,233,José María Sánchez Martínez,2025-09-13T18:30:00
1913928,Ciutat de Valencia,Julián Calero,Manuel Pellegrini,2 : 1,2 : 2,21938,296,Alejandro Muñiz Ruiz,2025-09-14T16:15:00
1913929,Ramón Sánchez-Pizjuán,Matías Almeyda,Eder Sarabia,1 : 0,2 : 2,37331,2912,Javier Alberola Rojas,2025-09-12T21:00:00
1913930,Estadio Municipal de Anoeta,Sergio Francisco,Xabi Alonso,0 : 2,1 : 2,36958,189,Jesús Gil Manzano,2025-09-13T16:15:00
1913931,Mendizorroza,Eduardo Coudet,Matías Almeyda,1 : 1,1 : 2,17525,251,Iosu Galech Apezteguía,2025-09-20T18:30:00
1913932,RCDE Stadium,José Manuel González Álvarez,Carlos Corberán,0 : 1,2 : 2,26802,3105,José Luis Guzmán Mansilla,2025-09-23T19:00:00
1913933,Ciutat de Valencia,Julián Calero,Xabi Alonso,0 : 2,1 : 4,23361,307,Isidro Díaz de Mera Escuderos,2025-09-23T21:30:00
1913934,Ramón Sánchez-Pizjuán,Matías Almeyda,Marcelino García,0 : 1,1 : 2,38145,222,César Soto Grado,2025-09-23T21:30:00
1913935,Estadio Coliseum,José Bordalás,Eduardo Coudet,0 : 0,1 : 1,8005,6624,Alejandro Quintero González,2025-09-24T19:00:00
1913936,Carlos Tartiere,Veljko Paunovic,Hansi Flick,1 : 0,1 : 3,29850,266,Miguel Ángel Ortiz Arias,2025-09-25T21:30:00
1913937,Estadio Abanca-Balaídos,Claudio Giráldez,Manuel Pellegrini,0 : 1,1 : 1,20302,189,Jesús Gil Manzano,2025-08-27T21:00:00
1913938,El Sadar,Alessio Lisci,Eder Sarabia,1 : 0,1 : 1,19475,3244,Adrián Cordero Vega,2025-09-25T19:30:00
1913939,Estadio de la Cerámica,Marcelino García,Ernesto Valverde,0 : 0,1 : 0,18908,3262,Miguel Sesma Espinosa,2025-09-27T21:00:00
1913940,Martínez Valero,Eder Sarabia,Claudio Giráldez,1 : 1,2 : 1,26708,3234,Guillermo Cuadra Fernández,2025-09-28T16:15:00
1913941,Municipal de Montilivi,Míchel Sánchez,José Manuel González Álvarez,0 : 0,0 : 0,11488,246,Francisco José Hernández Maeso,2025-09-26T21:00:00
1913942,San Mamés,Ernesto Valverde,Míchel Sánchez,0 : 1,1 : 1,45739,2404,José Luis Munuera Montero,2025-09-23T19:00:00
1913943,Mestalla,Carlos Corberán,Veljko Paunovic,1 : 0,1 : 2,40364,169,Ricardo de Burgos Bengoetxea,2025-09-30T20:00:00
1913944,Estadio Municipal de Anoeta,Sergio Francisco,Jagoba Arrasate,0 : 0,1 : 0,22442,251,Iosu Galech Apezteguía,2025-09-24T21:30:00
1913945,Riyadh Air Metropolitano,Diego Simeone,Iñigo Pérez,1 : 1,3 : 2,54098,229,Alejandro José Hernández Hernández,2025-09-24T21:30:00
1913946,Mendizorroza,Eduardo Coudet,Eder Sarabia,0 : 0,3 : 1,16203,266,Miguel Ángel Ortiz Arias,2025-10-05T14:00:00
1913947,Riyadh Air Metropolitano,Diego Simeone,Xabi Alonso,2 : 2,5 : 2,69167,2912,Javier Alberola Rojas,2025-09-27T16:15:00
1913948,San Mamés,Ernesto Valverde,Jagoba Arrasate,1 : 0,2 : 1,47098,6624,Alejandro Quintero González,2025-10-04T18:30:00
1913949,Estadi Olímpic Lluís Companys,Hansi Flick,Sergio Francisco,1 : 1,2 : 1,50103,229,Alejandro José Hernández Hernández,2025-09-28T18:30:00
1913950,Municipal de Montilivi,Míchel Sánchez,Carlos Corberán,1 : 0,2 : 1,10867,307,Isidro Díaz de Mera Escuderos,2025-10-04T16:15:00
1913951,Estadio La Cartuja de Sevilla,Manuel Pellegrini,Alessio Lisci,2 : 0,2 : 0,50034,2976,Victor García Verdura,2025-09-28T21:00:00
1913952,Santiago Bernabéu,Xabi Alonso,Marcelino García,0 : 0,3 : 1,75216,3234,Guillermo Cuadra Fernández,2025-10-04T21:00:00
1913953,Estadio Coliseum,José Bordalás,Julián Calero,0 : 1,1 : 1,7749,3362,Mateo Busquets Ferrer,2025-09-27T14:00:00
1913954,Estadio Abanca-Balaídos,Claudio Giráldez,Diego Simeone,0 : 1,1 : 1,20877,222,César Soto Grado,2025-10-05T21:00:00
1913955,Estadio de Vallecas,Iñigo Pérez,Matías Almeyda,0 : 0,0 : 1,13080,189,Jesús Gil Manzano,2025-09-28T14:00:00
1913956,Ramón Sánchez-Pizjuán,Matías Almeyda,Hansi Flick,2 : 1,4 : 1,41040,296,Alejandro Muñiz Ruiz,2025-10-05T16:15:00
1913957,Estadi Mallorca Son Moix,Jagoba Arrasate,Eduardo Coudet,1 : 0,1 : 0,16275,3244,Adrián Cordero Vega,2025-09-27T18:30:00
1913958,RCDE Stadium,José Manuel González Álvarez,Manuel Pellegrini,1 : 0,1 : 2,32778,251,Iosu Galech Apezteguía,2025-10-05T18:30:00
1913959,Mendizorroza,Eduardo Coudet,José Manuel González Álvarez,2 : 0,2 : 1,17149,3234,Guillermo Cuadra Fernández,2025-11-02T16:15:00
1913960,El Sadar,Alessio Lisci,José Bordalás,1 : 1,2 : 1,19895,2912,Javier Alberola Rojas,2025-10-03T21:00:00
1913961,Riyadh Air Metropolitano,Diego Simeone,Matías Almeyda,0 : 0,3 : 0,66119,246,Francisco José Hernández Maeso,2025-11-01T16:15:00
1913962,Carlos Tartiere,Veljko Paunovic,Julián Calero,0 : 1,0 : 2,23878,2404,José Luis Munuera Montero,2025-10-04T14:00:00
1913963,Estadi Olímpic Lluís Companys,Hansi Flick,Eder Sarabia,2 : 1,3 : 1,44370,3262,Miguel Sesma Espinosa,2025-11-02T18:30:00
1913964,Estadio Municipal de Anoeta,Sergio Francisco,Iñigo Pérez,0 : 0,0 : 1,31189,3105,José Luis Guzmán Mansilla,2025-10-05T18:30:00
1913965,Mendizorroza,Eduardo Coudet,Carlos Corberán,0 : 0,0 : 0,15564,251,Iosu Galech Apezteguía,2025-10-20T21:00:00
1913966,Estadio La Cartuja de Sevilla,Manuel Pellegrini,Jagoba Arrasate,3 : 0,3 : 0,54747,189,Jesús Gil Manzano,2025-11-02T21:00:00
1913967,Estadio Coliseum,José Bordalás,Míchel Sánchez,0 : 0,2 : 1,7223,233,José María Sánchez Martínez,2025-10-31T21:00:00
1913968,Riyadh Air Metropolitano,Diego Simeone,Alessio Lisci,0 : 0,1 : 0,62884,169,Ricardo de Burgos Bengoetxea,2025-10-18T21:00:00
1913969,Estadi Olímpic Lluís Companys,Hansi Flick,Míchel Sánchez,1 : 1,2 : 1,43172,189,Jesús Gil Manzano,2025-10-18T16:15:00
1913970,Santiago Bernabéu,Xabi Alonso,Carlos Corberán,3 : 0,4 : 0,74796,3362,Mateo Busquets Ferrer,2025-11-01T21:00:00
1913971,Estadio Abanca-Balaídos,Claudio Giráldez,Sergio Francisco,1 : 0,1 : 1,19102,206,Juan Martínez Munuera,2025-10-19T16:15:00
1913972,Estadio Municipal de Anoeta,Sergio Francisco,Ernesto Valverde,1 : 1,3 : 2,37685,2404,José Luis Munuera Montero,2025-11-01T18:30:00
1913973,Estadio Coliseum,José Bordalás,Xabi Alonso,0 : 0,0 : 1,10090,2404,José Luis Munuera Montero,2025-10-19T21:00:00
1913974,Ciutat de Valencia,Julián Calero,Claudio Giráldez,0 : 1,1 : 2,19513,6624,Alejandro Quintero González,2025-11-02T14:00:00
1913975,Ciutat de Valencia,Julián Calero,Iñigo Pérez,0 : 2,0 : 3,20312,3262,Miguel Sesma Espinosa,2025-10-19T18:30:00
1913976,Carlos Tartiere,Luis Carrión,Alessio Lisci,0 : 0,0 : 0,23795,3105,José Luis Guzmán Mansilla,2025-11-03T21:00:00
1913977,Martínez Valero,Eder Sarabia,Ernesto Valverde,0 : 0,0 : 0,29043,3105,José Luis Guzmán Mansilla,2025-10-19T14:00:00
1913978,Estadio de la Cerámica,Marcelino García,Iñigo Pérez,1 : 0,4 : 0,17022,251,Iosu Galech Apezteguía,2025-11-01T14:00:00
1913979,Estadio de la Cerámica,Marcelino García,Manuel Pellegrini,1 : 0,2 : 2,19238,246,Francisco José Hernández Maeso,2025-10-18T18:30:00
1913980,San Mamés,Ernesto Valverde,Luis Carrión,1 : 0,1 : 0,47209,222,César Soto Grado,2025-11-09T14:00:00
1913981,Carlos Tartiere,Luis Carrión,José Manuel González Álvarez,0 : 0,0 : 2,25625,3362,Mateo Busquets Ferrer,2025-10-17T21:00:00
1913982,Riyadh Air Metropolitano,Diego Simeone,Julián Calero,1 : 1,3 : 1,60119,189,Jesús Gil Manzano,2025-11-08T18:30:00
1913983,Ramón Sánchez-Pizjuán,Matías Almeyda,Jagoba Arrasate,1 : 0,1 : 3,37008,2976,Victor García Verdura,2025-10-18T14:00:00
1913984,Martínez Valero,Eder Sarabia,Sergio Francisco,0 : 0,1 : 1,26242,307,Isidro Díaz de Mera Escuderos,2025-11-07T21:00:00
1913985,San Mamés,Ernesto Valverde,José Bordalás,0 : 0,0 : 1,47749,307,Isidro Díaz de Mera Escuderos,2025-10-25T18:30:00
1913986,RCDE Stadium,José Manuel González Álvarez,Marcelino García,0 : 1,0 : 2,29540,229,Alejandro José Hernández Hernández,2025-11-08T21:00:00
1913987,Estadio de Vallecas,Iñigo Pérez,Xabi Alonso,0 : 0,0 : 0,14468,206,Juan Martínez Munuera,2025-11-09T16:15:00
1913988,Municipal de Montilivi,Míchel Sánchez,Luis Carrión,0 : 1,3 : 3,11120,296,Alejandro Muñiz Ruiz,2025-10-25T14:00:00
1913989,Municipal de Montilivi,Míchel Sánchez,Eduardo Coudet,1 : 0,1 : 0,10050,3244,Adrián Cordero Vega,2025-11-08T14:00:00
1913990,Estadio Municipal de Anoeta,Sergio Francisco,Matías Almeyda,2 : 1,2 : 1,30965,3244,Adrián Cordero Vega,2025-10-24T21:00:00
1913991,Estadio Abanca-Balaídos,Claudio Giráldez,Hansi Flick,2 : 3,2 : 4,21887,2912,Javier Alberola Rojas,2025-11-09T21:00:00
1913992,Mestalla,Carlos Corberán,Marcelino García,0 : 1,0 : 2,45560,2912,Javier Alberola Rojas,2025-10-25T21:00:00
1913993,Mestalla,Carlos Corberán,Manuel Pellegrini,0 : 0,1 : 1,45820,2976,Victor García Verdura,2025-11-09T18:30:00
1913994,Estadio de Vallecas,Iñigo Pérez,Eduardo Coudet,0 : 0,1 : 0,11734,2976,Victor García Verdura,2025-10-26T21:00:00
1913995,Estadi Mallorca Son Moix,Jagoba Arrasate,José Bordalás,1 : 0,1 : 0,17507,169,Ricardo de Burgos Bengoetxea,2025-11-09T18:30:00
1913996,Estadio La Cartuja de Sevilla,Manuel Pellegrini,Diego Simeone,0 : 2,0 : 2,57537,206,Juan Martínez Munuera,2025-10-27T21:00:00
1913997,Ramón Sánchez-Pizjuán,Matías Almeyda,Alessio Lisci,0 : 0,1 : 0,35169,266,Miguel Ángel Ortiz Arias,2025-11-08T16:15:00
1913998,Santiago Bernabéu,Xabi Alonso,Hansi Flick,2 : 1,2 : 1,78107,222,César Soto Grado,2025-10-26T16:15:00
1913999,Mendizorroza,Eduardo Coudet,Claudio Giráldez,0 : 0,0 : 1,16582,206,Juan Martínez Munuera,2025-11-22T14:00:00
1914000,El Sadar,Alessio Lisci,Claudio Giráldez,2 : 1,2 : 3,20065,229,Alejandro José Hernández Hernández,2025-10-26T18:30:00
1914001,Estadio La Cartuja de Sevilla,Manuel Pellegrini,Míchel Sánchez,0 : 1,1 : 1,64268,251,Iosu Galech Apezteguía,2025-11-23T16:15:00
1914002,RCDE Stadium,José Manuel González Álvarez,Eder Sarabia,0 : 0,1 : 0,30820,169,Ricardo de Burgos Bengoetxea,2025-10-25T16:15:00
1914003,Martínez Valero,Eder Sarabia,Xabi Alonso,0 : 0,2 : 2,31024,246,Francisco José Hernández Maeso,2025-11-23T21:00:00
1914004,Estadi Mallorca Son Moix,Jagoba Arrasate,Julián Calero,0 : 1,1 : 1,12964,266,Miguel Ángel Ortiz Arias,2025-10-26T14:00:00
1914005,RCDE Stadium,José Manuel González Álvarez,Matías Almeyda,0 : 0,2 : 1,25166,3262,Miguel Sesma Espinosa,2025-11-24T21:00:00
1914006,El Sadar,Alessio Lisci,Sergio Francisco,1 : 0,1 : 3,21377,3362,Mateo Busquets Ferrer,2025-11-22T18:30:00
1914007,Carlos Tartiere,Luis Carrión,Iñigo Pérez,0 : 0,0 : 0,23684,6624,Alejandro Quintero González,2025-11-23T14:00:00
1914008,Spotify Camp Nou,Hansi Flick,Ernesto Valverde,2 : 0,4 : 0,45157,233,José María Sánchez Martínez,2025-11-22T16:15:00
1914009,Estadio Coliseum,José Bordalás,Diego Simeone,0 : 0,0 : 1,9783,3234,Guillermo Cuadra Fernández,2025-11-23T18:30:00
1914010,Mestalla,Carlos Corberán,Julián Calero,0 : 0,1 : 0,46302,296,Alejandro Muñiz Ruiz,2025-11-21T21:00:00
1914011,Estadio de la Cerámica,Marcelino García,Jagoba Arrasate,1 : 1,2 : 1,16854,3105,José Luis Guzmán Mansilla,2025-11-22T21:00:00
1914012,Riyadh Air Metropolitano,Diego Simeone,Luis Carrión,2 : 0,2 : 0,61305,2976,Victor García Verdura,2025-11-29T21:00:00
1914013,Estadio Abanca-Balaídos,Claudio Giráldez,José Manuel González Álvarez,0 : 0,0 : 1,20031,307,Isidro Díaz de Mera Escuderos,2025-11-30T18:30:00
1914014,Municipal de Montilivi,Míchel Sánchez,Xabi Alonso,1 : 0,1 : 1,14005,169,Ricardo de Burgos Bengoetxea,2025-11-30T21:00:00
1914015,Estadi Mallorca Son Moix,Jagoba Arrasate,Alessio Lisci,0 : 0,2 : 2,15457,189,Jesús Gil Manzano,2025-11-29T14:00:00
1914016,Estadio de Vallecas,Iñigo Pérez,Carlos Corberán,1 : 0,1 : 1,11267,2912,Javier Alberola Rojas,2025-12-01T21:00:00
1914017,Estadio Municipal de Anoeta,Sergio Francisco,Marcelino García,0 : 1,2 : 3,30140,222,César Soto Grado,2025-11-30T14:00:00
1914018,Spotify Camp Nou,Hansi Flick,Eduardo Coudet,2 : 1,3 : 1,44834,266,Miguel Ángel Ortiz Arias,2025-11-29T16:15:00
1914019,Ciutat de Valencia,Julián Calero,Ernesto Valverde,0 : 2,0 : 2,19848,3244,Adrián Cordero Vega,2025-11-29T18:30:00
1914020,Ramón Sánchez-Pizjuán,Matías Almeyda,Manuel Pellegrini,0 : 0,0 : 2,42580,2404,José Luis Munuera Montero,2025-11-30T16:15:00
1914021,Estadio Coliseum,José Bordalás,Eder Sarabia,0 : 0,1 : 0,7697,229,Alejandro José Hernández Hernández,2025-11-28T21:00:00
1914022,Mendizorroza,Eduardo Coudet,Sergio Francisco,1 : 0,1 : 0,18132,2912,Javier Alberola Rojas,2025-12-06T16:15:00
1914023,San Mamés,Ernesto Valverde,Diego Simeone,0 : 0,1 : 0,48904,296,Alejandro Muñiz Ruiz,2025-12-06T21:00:00
1914024,Martínez Valero,Eder Sarabia,Míchel Sánchez,1 : 0,3 : 0,23374,3262,Miguel Sesma Espinosa,2025-12-07T14:00:00
1914025,RCDE Stadium,José Manuel González Álvarez,Iñigo Pérez,1 : 0,1 : 0,28110,233,José María Sánchez Martínez,2025-12-07T18:30:00
1914026,Estadio La Cartuja de Sevilla,Manuel Pellegrini,Hansi Flick,1 : 4,3 : 5,64562,246,Francisco José Hernández Maeso,2025-12-06T18:30:00
1914027,Estadio Bernabéu,Xabi Alonso,Claudio Giráldez,0 : 0,0 : 2,74511,6624,Alejandro Quintero González,2025-12-07T21:00:00
1914028,Estadio de la Cerámica,Marcelino García,José Bordalás,1 : 0,2 : 0,17089,3362,Mateo Busquets Ferrer,2025-12-06T14:00:00
1914029,El Sadar,Alessio Lisci,Álvaro del Moral,2 : 0,2 : 0,18160,3105,José Luis Guzmán Mansilla,2025-12-08T21:00:00
1914030,Carlos Tartiere,Luis Carrión,Jagoba Arrasate,0 : 0,0 : 0,23333,251,Iosu Galech Apezteguía,2025-12-05T21:00:00
1914031,Mestalla,Carlos Corberán,Matías Almeyda,0 : 0,1 : 1,44369,3234,Guillermo Cuadra Fernández,2025-12-07T16:15:00
1914032,Mendizorroza,Eduardo Coudet,Xabi Alonso,0 : 1,1 : 2,19290,2976,Victor García Verdura,2025-12-14T21:00:00
1914033,Riyadh Air Metropolitano,Diego Simeone,Carlos Corberán,1 : 0,2 : 1,61011,222,César Soto Grado,2025-12-13T14:00:00
1914034,Spotify Camp Nou,Hansi Flick,Alessio Lisci,0 : 0,2 : 0,42058,3244,Adrián Cordero Vega,2025-12-13T18:30:00
1914035,Ciutat de Valencia,Luís Manuel Ferreira de Castro,Marcelino García,0 : 0,0 : 1,18153,206,Juan Martínez Munuera,2026-02-18T20:00:00
1914036,Estadio Abanca-Balaídos,Claudio Giráldez,Ernesto Valverde,0 : 0,2 : 0,20505,229,Alejandro José Hernández Hernández,2025-12-14T16:15:00
1914037,Estadio de Vallecas,Iñigo Pérez,Manuel Pellegrini,0 : 0,0 : 0,11489,169,Ricardo de Burgos Bengoetxea,2025-12-15T21:00:00
1914038,Estadi Mallorca Son Moix,Jagoba Arrasate,Eder Sarabia,1 : 1,3 : 1,16199,2404,José Luis Munuera Montero,2025-12-13T16:15:00
1914039,Estadio Coliseum,José Bordalás,José Manuel González Álvarez,0 : 0,0 : 1,7443,189,Jesús Gil Manzano,2025-12-13T21:00:00
1914040,Estadio Municipal de Anoeta,Sergio Francisco,Míchel Sánchez,1 : 0,1 : 2,26122,266,Miguel Ángel Ortiz Arias,2025-12-12T21:00:00
1914041,Ramón Sánchez-Pizjuán,Matías Almeyda,Luis Carrión,2 : 0,4 : 0,32885,307,Isidro Díaz de Mera Escuderos,2025-12-14T14:00:00
1914042,San Mamés,Ernesto Valverde,José Manuel González Álvarez,1 : 1,1 : 2,47856,3362,Mateo Busquets Ferrer,2025-12-22T21:00:00
1914043,Estadio La Cartuja de Sevilla,Manuel Pellegrini,José Bordalás,1 : 0,4 : 0,54365,3262,Miguel Sesma Espinosa,2025-12-21T21:00:00
1914044,Martínez Valero,Eder Sarabia,Iñigo Pérez,1 : 0,4 : 0,23765,3244,Adrián Cordero Vega,2025-12-21T18:30:00
1914045,Ciutat de Valencia,Álvaro del Moral,Jon Ansotegi,0 : 1,1 : 1,17346,3234,Guillermo Cuadra Fernández,2025-12-20T16:15:00
1914046,Estadio Bernabéu,Xabi Alonso,Matías Almeyda,1 : 0,2 : 0,72062,296,Alejandro Muñiz Ruiz,2025-12-20T21:00:00
1914047,El Sadar,Alessio Lisci,Eduardo Coudet,0 : 0,3 : 0,20408,222,César Soto Grado,2025-12-20T18:30:00
1914048,Municipal de Montilivi,Míchel Sánchez,Diego Simeone,0 : 2,0 : 3,12363,3105,José Luis Guzmán Mansilla,2025-12-21T14:00:00
1914049,Estadio de la Cerámica,Marcelino García,Hansi Flick,0 : 1,0 : 2,20701,2912,Javier Alberola Rojas,2025-12-21T16:15:00
1914050,Carlos Tartiere,Guillermo Almada,Claudio Giráldez,0 : 0,0 : 0,23613,246,Francisco José Hernández Maeso,2025-12-20T14:00:00
1914051,Mestalla,Carlos Corberán,Jagoba Arrasate,0 : 1,1 : 1,41179,6624,Alejandro Quintero González,2025-12-19T21:00:00
1914052,Mendizorroza,Eduardo Coudet,Guillermo Almada,0 : 0,1 : 1,17345,189,Jesús Gil Manzano,2026-01-04T18:30:00
1914053,Estadio Abanca-Balaídos,Claudio Giráldez,Carlos Corberán,1 : 0,4 : 1,20475,169,Ricardo de Burgos Bengoetxea,2026-01-03T14:00:00
1914054,Martínez Valero,Eder Sarabia,Marcelino García,1 : 2,1 : 3,27078,307,Isidro Díaz de Mera Escuderos,2026-01-03T18:30:00
1914055,El Sadar,Alessio Lisci,Ernesto Valverde,1 : 0,1 : 1,22010,2404,José Luis Munuera Montero,2026-01-03T16:15:00
1914056,Estadio Municipal de Anoeta,Pellegrino Matarazzo,Diego Simeone,0 : 0,1 : 1,31576,206,Juan Martínez Munuera,2026-01-04T21:00:00
1914057,RCDE Stadium,José Manuel González Álvarez,Hansi Flick,0 : 0,0 : 2,36283,2976,Victor García Verdura,2026-01-03T21:00:00
1914058,Estadio Bernabéu,Xabi Alonso,Manuel Pellegrini,1 : 0,5 : 1,75190,229,Alejandro José Hernández Hernández,2026-01-04T16:15:00
1914059,Estadio de Vallecas,Iñigo Pérez,José Bordalás,1 : 0,1 : 1,12544,266,Miguel Ángel Ortiz Arias,2026-01-02T21:00:00
