match_id_ss,player_id_ss,player_name,team_id_ss,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
14081789,,,,period,90,,,,,,,sofascore
14081789,41789.0,Robert Lewandowski,2817.0,varDecision,90,,,,,,goalNotAwarded,sofascore
14081789,41789.0,Robert Lewandowski,2817.0,goal,90,,,,,,regular,sofascore
14081789,,,,injuryTime,90,,,,,,,sofascore
14081789,1172477.0,Tani Oluwaseyi,2819.0,substitution,84,,,,,,regular,sofascore
14081789,39182.0,Dani Parejo,2819.0,substitution,80,,,,,,regular,sofascore
14081789,1468090.0,Alfon González,2819.0,substitution,80,,,,,,regular,sofascore
14081789,1162107.0,Roony Bardghji,2817.0,substitution,73,,,,,,regular,sofascore
14081789,814590.0,Marcus Rashford,2817.0,substitution,73,,,,,,regular,sofascore
14081789,1402912.0,Lamine Yamal,2817.0,goal,69,,,,,,regular,sofascore
14081789,797290.0,Alfonso Pedraza,2819.0,card,68,,,,,,yellow,sofascore
14081789,973290.0,Tajon Buchanan,2819.0,substitution,67,,,,,,regular,sofascore
14081789,797290.0,Alfonso Pedraza,2819.0,substitution,67,,,,,,regular,sofascore
14081789,41789.0,Robert Lewandowski,2817.0,substitution,67,,,,,,regular,sofascore
14081789,925097.0,Ronald Araújo,2817.0,substitution,67,,,,,,regular,sofascore
14081789,992587.0,Pedri,2817.0,substitution,59,,,,,,regular,sofascore
14081789,831005.0,Raphinha,2817.0,card,56,,,,,,yellow,sofascore
14081789,1526618.0,Marc Bernal,2817.0,card,53,,,,,,yellow,sofascore
14081789,879694.0,Pape Gueye,2819.0,goal,49,,,,,,regular,sofascore
14081789,,,,period,45,,,,,,,sofascore
14081789,,,,injuryTime,45,,,,,,,sofascore
14081789,1402912.0,Lamine Yamal,2817.0,goal,37,,,,,,regular,sofascore
14081789,1402912.0,Lamine Yamal,2817.0,goal,28,,,,,,regular,sofascore
14081789,,,2819.0,card,-5,,,,,,yellow,sofascore
14081789,,,2817.0,card,-5,,,,,,yellow,sofascore
14081790,,,,period,90,,,,,,,sofascore
14081790,,,,injuryTime,90,,,,,,,sofascore
14081790,981604.0,Alemão,2818.0,substitution,86,,,,,,regular,sofascore
14081790,1953923.0,Selton Sanchez,2825.0,substitution,86,,,,,,regular,sofascore
14081790,359742.0,Mikel Vesga,2825.0,substitution,86,,,,,,regular,sofascore
14081790,1089108.0,Ilias Akhomach,2818.0,card,85,,,,,,yellow,sofascore
14081790,866810.0,Andoni Gorosabel,2825.0,substitution,73,,,,,,regular,sofascore
14081790,910978.0,Dani Vivian,2825.0,card,71,,,,,,yellow,sofascore
14081790,900669.0,Pedro Díaz,2818.0,substitution,69,,,,,,regular,sofascore
