match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14083634,309078,Alexander Sørloth,,47,19.1,49.9,0.0548,miss,right-foot,assisted,sofascore
14083634,37318,Ante Budimir,,45,8.8,54.6,0.1211,miss,head,assisted,sofascore
14083634,900792,Alejandro Catena,,45,6.0,41.9,0.159,block,right-foot,assisted,sofascore
14083634,37318,Ante Budimir,,45,15.7,39.3,0.0323,block,left-foot,assisted,sofascore
14083634,1094106,Marc Pubill,,41,11.7,72.8,0.0425,save,right-foot,assisted,sofascore
14083634,37318,Ante Budimir,,24,14.2,48.1,0.3703,miss,left-foot,regular,sofascore
14083634,37318,Ante Budimir,,21,8.0,52.1,0.523,miss,left-foot,assisted,sofascore
14083634,842419,Valentin Rosier,,21,21.7,66.3,0.0362,miss,right-foot,regular,sofascore
14083634,260031,Rubén García,,19,11.0,46.4,0.1532,miss,left-foot,throw-in-set-piece,sofascore
14083634,824200,Ademola Lookman,,15,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14083634,1391752,Rodrigo Mendoza,,11,10.1,63.6,0.3552,save,right-foot,assisted,sofascore
14083634,37318,Ante Budimir,,6,30.7,66.0,0.0098,save,left-foot,assisted,sofascore
14083629,84972,Kike García,,90,13.2,66.6,0.2301,goal,left-foot,assisted,sofascore
14083629,605672,Gorka Guruzeta,,82,6.8,63.7,0.0115,save,head,corner,sofascore
14083629,605672,Gorka Guruzeta,,78,30.9,60.1,0.0162,miss,right-foot,assisted,sofascore
14083629,81992,Leandro Cabrera,,74,10.1,55.6,0.0289,save,head,corner,sofascore
14083629,175185,Pere Milla,,69,7.5,43.3,0.098,goal,right-foot,assisted,sofascore
14083629,1396048,Carlos Romero,,69,14.9,33.6,0.0281,block,right-foot,assisted,sofascore
14083629,1495844,Mikel Jauregizar,,64,15.9,32.1,0.047,block,right-foot,assisted,sofascore
14083629,1391375,Unai Gómez,,45,15.1,33.9,0.0258,block,left-foot,assisted,sofascore
14083629,877262,Edu Expósito,,44,21.9,33.1,0.0233,save,left-foot,assisted,sofascore
14083629,783374,Iñaki Williams,,39,2.4,45.4,0.2513,save,left-foot,corner,sofascore
14083629,1391375,Unai Gómez,,39,9.6,60.1,0.0142,miss,head,corner,sofascore
14083629,877262,Edu Expósito,,35,22.3,54.4,0.053,block,left-foot,regular,sofascore
14083629,1392592,Roberto Fernández,,33,10.8,50.7,0.1028,miss,right-foot,assisted,sofascore
14083629,592012,Álex Berenguer,,32,15.2,49.3,0.0653,miss,right-foot,assisted,sofascore
14083629,877262,Edu Expósito,,31,9.7,53.2,0.0569,miss,head,assisted,sofascore
14083629,1396048,Carlos Romero,,20,11.5,25.0,0.0406,save,left-foot,assisted,sofascore
14083629,826010,Pol Lozano,,19,21.5,49.3,0.031,miss,right-foot,throw-in-set-piece,sofascore
14083629,910978,Dani Vivian,,13,9.6,44.4,0.0528,save,head,corner,sofascore
14083629,592012,Álex Berenguer,,12,9.2,51.7,0.2835,save,head,assisted,sofascore
14083629,1391375,Unai Gómez,,11,12.6,55.4,0.0413,miss,head,assisted,sofascore
14083629,1099344,Antoniu Roca,,8,21.3,60.4,0.0523,miss,right-foot,assisted,sofascore
14083629,1064009,Urko González,,5,29.2,56.8,0.0083,miss,right-foot,regular,sofascore
14083629,149734,Aymeric Laporte,,4,11.7,43.5,0.0148,block,head,corner,sofascore
14083644,1525863,Pau Navarro,,85,16.0,61.1,0.0509,save,right-foot,corner,sofascore
14083644,146866,Gerard Moreno,,84,21.5,67.2,0.0441,block,left-foot,assisted,sofascore
14083644,34120,Alexis Sánchez,,83,24.0,51.5,0.0313,miss,right-foot,regular,sofascore
14083644,946381,Akor Adams,,72,10.1,31.9,0.0365,goal,left-foot,assisted,sofascore
14083644,799054,Djibril Sow,,70,19.5,48.7,0.0423,miss,right-foot,throw-in-set-piece,sofascore
14083644,1012444,Alberto Moleiro,,66,15.3,44.4,0.0559,save,right-foot,regular,sofascore
14083644,872919,Rubén Vargas,,64,26.5,62.2,0.0288,block,right-foot,assisted,sofascore
14083644,268903,Neal Maupay,,63,20.3,37.5,0.0445,save,right-foot,assisted,sofascore
14083644,1534422,Oso,,48,22.5,28.4,0.0181,block,left-foot,assisted,sofascore
14083644,946381,Akor Adams,,45,12.0,35.4,0.0712,block,right-foot,fast-break,sofascore
14083644,1097719,Kike Salas,,45,10.9,46.0,0.2007,goal,left-foot,assisted,sofascore
14083644,879694,Pape Gueye,,44,23.2,54.4,0.0359,miss,left-foot,assisted,sofascore
14083644,1097719,Kike Salas,,43,8.2,48.7,0.0906,miss,head,set-piece,sofascore
14083644,268903,Neal Maupay,,40,7.3,36.2,0.0838,block,left-foot,assisted,sofascore
14083644,1534422,Oso,,36,8.5,38.7,0.0845,goal,right-foot,assisted,sofascore
14083644,1534422,Oso,,27,8.9,44.5,0.0813,save,head,throw-in-set-piece,sofascore
14083644,1009372,Georges Mikautadze,,20,1.8,46.0,0.5722,goal,right-foot,assisted,sofascore
14083644,146866,Gerard Moreno,,13,14.9,47.4,0.0661,goal,left-foot,assisted,sofascore
14083644,799054,Djibril Sow,,9,18.2,31.5,0.0535,block,right-foot,regular,sofascore
14083618,300522,Martin Valjent,,90,16.0,70.7,0.017,block,right-foot,set-piece,sofascore
14083618,1392092,Sebastián Boselli,,89,9.2,52.8,0.0644,miss,head,set-piece,sofascore
