whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
361890,Jordan Lefort,Jordan Lefort,587,Young Boys,Sub,25,Champions League,2021/22,whoscored
425903,Abdullah Laidani,Abdullah Laidani,587,Young Boys,Sub,68,Champions League,2021/22,whoscored
125793,Alex Telles,Alex Telles,32,Man Utd,DL,27,Champions League,2021/22,whoscored
336915,Scott McTominay,Scott McTominay,32,Man Utd,DMC,39,Champions League,2021/22,whoscored
24328,Edinson Cavani,Edinson Cavani,32,Man Utd,Sub,21,Champions League,2021/22,whoscored
304008,Dean Henderson,Dean Henderson,32,Man Utd,Sub,26,Champions League,2021/22,whoscored
404749,Filip Jörgensen,Filip Jörgensen,839,Villarreal,Sub,35,Champions League,2021/22,whoscored
396540,Nikita Iosifov,Nikita Iosifov,839,Villarreal,Sub,28,Champions League,2021/22,whoscored
363665,Samuel Chukwueze,Samuel Chukwueze,839,Villarreal,Sub,11,Champions League,2021/22,whoscored
334221,Dani Raba,Dani Raba,839,Villarreal,Sub,17,Champions League,2021/22,whoscored
300299,Marcus Rashford,Marcus Rashford,32,Man Utd,AML,10,Champions League,2021/22,whoscored
402684,Nico Maier,Nico Maier,587,Young Boys,Sub,22,Champions League,2021/22,whoscored
427472,Yannick Toure,Yannick Toure,587,Young Boys,Sub,29,Champions League,2021/22,whoscored
399272,Iker Álvarez,Iker Álvarez,839,Villarreal,Sub,31,Champions League,2021/22,whoscored
386634,Amad Diallo,Amad Diallo,32,Man Utd,Sub,16,Champions League,2021/22,whoscored
30149,Fabian Lustenberger,Fabian Lustenberger,587,Young Boys,Sub,28,Champions League,2021/22,whoscored
429514,Zidane Iqbal,Zidane Iqbal,32,Man Utd,Sub,73,Champions League,2021/22,whoscored
388671,Teden Mengi,Teden Mengi,32,Man Utd,Sub,43,Champions League,2021/22,whoscored
410512,Shola Shoretire,Shola Shoretire,32,Man Utd,Sub,47,Champions League,2021/22,whoscored
429512,Charlie Savage,Charlie Savage,32,Man Utd,Sub,72,Champions League,2021/22,whoscored
429513,Björn Hardley,Björn Hardley,32,Man Utd,Sub,64,Champions League,2021/22,whoscored
135890,Hans Hateboer,Hans Hateboer,300,Atalanta,MR,33,Champions League,2021/22,whoscored
80774,Marc-André ter Stegen,Marc-André ter Stegen,65,Barcelona,GK,1,Champions League,2021/22,whoscored
368091,Eric García,Eric García,65,Barcelona,DC,24,Champions League,2021/22,whoscored
12712,Gerard Piqué,Gerard Piqué,65,Barcelona,DC,3,Champions League,2021/22,whoscored
384711,Ronald Araujo,Ronald Araujo,65,Barcelona,DC,4,Champions League,2021/22,whoscored
44721,Sergio Busquets,Sergio Busquets,65,Barcelona,DMC,5,Champions League,2021/22,whoscored
90782,Sergi Roberto,Sergi Roberto,65,Barcelona,MR,20,Champions League,2021/22,whoscored
279423,Frenkie de Jong,Frenkie de Jong,65,Barcelona,MC,21,Champions League,2021/22,whoscored
402197,Pedri,Pedri,65,Barcelona,MC,16,Champions League,2021/22,whoscored
44288,Jordi Alba,Jordi Alba,65,Barcelona,ML,18,Champions League,2021/22,whoscored
68585,Luuk de Jong,Luuk de Jong,65,Barcelona,FW,17,Champions League,2021/22,whoscored
110154,Memphis Depay,Memphis Depay,65,Barcelona,FW,9,Champions League,2021/22,whoscored
