team_id_tm,team_slug,season,stadium_name,capacity,seats_total,seats_covered,seats_vip,vip_boxes,seats_standing,inaugurated_year,built_year,refurbished_year,owner,operator,address,city,country,construction_cost,surface,architect,tm_url,previous_names_raw,id_transfermarkt_stadium,pitch_length_m,pitch_width_m,naming_rights,naming_rights_until,has_pitch_heating,has_athletics_track,capacity_intl
13,atletico-madrid,2023,Riyadh Air Metropolitano,70460,70460,,,,,,2017,,Atlético Madrid,,Riyadh Air Metropolitano,,España,,Césped natural,,https://www.transfermarkt.es/atletico-madrid/stadion/verein/13/saison_id/2023,"Estadio de la Comunidad de Madrid (bis 2017), Wanda Metropolitano (2017-2022), Civitas Metropolitano (2022-2024)",,105,68,Riyadh Air,2033,False,False,
131,fc-barcelona,2023,Spotify Camp Nou,62657,99354,,,,,,1957,,Fútbol Club Barcelona,,Spotify Camp Nou,,España,,Césped híbrido,,https://www.transfermarkt.es/fc-barcelona/stadion/verein/131/saison_id/2023,,,105,68,Spotify AB,2034,True,False,
150,real-betis-sevilla,2023,La Cartuja,70000,70000,,,,,,1999,,Sociedad Estadio Olímpico de Sevilla S.A.,,La Cartuja,,España,,Césped natural,,https://www.transfermarkt.es/real-betis-sevilla/stadion/verein/150/saison_id/2023,Olímpico de la Cartuja,,105,68,,,False,True,
237,rcd-mallorca,2023,Mallorca Son Moix,26020,26020,,,,,,1999,,Ajuntament de Palma,,Mallorca Son Moix,,España,,Césped natural,,https://www.transfermarkt.es/rcd-mallorca/stadion/verein/237/saison_id/2023,"Son Moix, ONO Estadi, Iberostar, Visit Mallorca Estadi",,105,68,Consell de Mallorca,,False,True,
331,ca-osasuna,2023,El Sadar,23576,23576,,,,,,1967,,Pamplona,,El Sadar,,España,"3,30 mill. €",Césped natural,,https://www.transfermarkt.es/ca-osasuna/stadion/verein/331/saison_id/2023,Reyno de Navarra,,105,67,,,False,False,
367,rayo-vallecano,2023,Estadio de Vallecas,14708,14708,,,2,,,1976,,Stadt Madrid,,Estadio de Vallecas,,España,,Césped natural,,https://www.transfermarkt.es/rayo-vallecano/stadion/verein/367/saison_id/2023,"Teresa Rivero, Campo de Fútbol de Vallecas",,100,65,,,False,False,
368,fc-sevilla,2023,Ramón Sánchez-Pizjuán,43883,43883,,,,,,1958,,Sevilla Fútbol Club,,Ramón Sánchez-Pizjuán,,España,,Césped natural,,https://www.transfermarkt.es/fc-sevilla/stadion/verein/368/saison_id/2023,,,105,70,,,False,False,
418,real-madrid,2023,Santiago Bernabéu,83186,83186,,,261,,,1947,,Real Madrid C.F.,,Santiago Bernabéu,,España,"288,00 mill. €",Césped natural,,https://www.transfermarkt.es/real-madrid/stadion/verein/418/saison_id/2023,Nuevo Estadio Chamartín (1947–1955),,105,68,,,True,False,
472,ud-las-palmas,2023,Estadio de Gran Canaria,32400,32400,,,,,,2003,,Cabildo de Gran Canaria,,Estadio de Gran Canaria,,España,,Césped natural,,https://www.transfermarkt.es/ud-las-palmas/stadion/verein/472/saison_id/2023,,,105,68,,,False,False,
621,athletic-bilbao,2023,San Mamés,53289,53289,,,,,,2013,,San Mamés Barria S.L.,,San Mamés,,España,"211,00 mill. €",Césped natural,,https://www.transfermarkt.es/athletic-bilbao/stadion/verein/621/saison_id/2023,,,105,68,Athletic Club,,True,False,
