whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1946521,244804,84,Gianluca Mancini,home,True,DC,23,30,190,77,False,,,6.55,49.0,39.0,,100.0,2.0,,1.0,1.0,,,,,,3.0,1.0,10.0,6.0,2.0,,1.0,62.0,,,,,,,,,,,1.0,whoscored
1946521,566741,84,Jan Ziólkowski,home,True,DC,24,20,194,76,False,,29.0,6.09,16.0,15.0,,100.0,,,,,,,,1.0,1.0,,3.0,2.0,2.0,,,,22.0,,,,,,,,,,,1.0,whoscored
1946521,344156,84,Mario Hermoso,home,True,DC,22,30,184,75,False,,,6.74,52.0,44.0,,100.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,,6.0,5.0,5.0,,,,66.0,,,,,,,,,,,3.0,whoscored
1946521,136481,84,Zeki Çelik,home,True,DMR,19,29,180,78,False,,69.0,5.99,31.0,27.0,,100.0,,,,,1.0,,1.0,,,,1.0,2.0,2.0,2.0,,,44.0,,2.0,,4.0,2.0,,,,,,1.0,whoscored
1946521,429481,84,Wesley,home,True,DML,43,22,173,73,False,,,7.39,37.0,32.0,3.0,100.0,1.0,1.0,,,,,,5.0,5.0,1.0,3.0,,,1.0,,1.0,79.0,,1.0,,12.0,12.0,,,,,,1.0,whoscored
1946521,486734,84,Neil El Aynaoui,home,True,MC,8,24,185,77,False,,,6.91,62.0,60.0,,50.0,,,,,1.0,1.0,,5.0,4.0,2.0,1.0,3.0,,2.0,1.0,,78.0,,1.0,,,,,,,,,2.0,whoscored
1946521,369570,84,Manu Koné,home,True,MC,17,25,185,80,False,,48.0,6.24,21.0,18.0,,100.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,1.0,,1.0,31.0,,,,,,,,,,,1.0,whoscored
1946521,114863,84,Paulo Dybala,home,True,AMC,21,32,177,75,True,,,8.13,58.0,45.0,6.0,100.0,2.0,1.0,,1.0,6.0,4.0,2.0,1.0,1.0,,,,,,,4.0,93.0,,2.0,3.0,1.0,1.0,,,,,,1.0,whoscored
1946521,425079,84,Matías Soulé,home,True,AMC,18,23,182,74,False,,76.0,6.24,36.0,32.0,1.0,100.0,4.0,1.0,3.0,,4.0,1.0,3.0,1.0,1.0,,,,,,,,57.0,,,,2.0,2.0,,,,,,1.0,whoscored
1946521,296975,84,Artem Dovbyk,home,True,FW,9,28,189,92,False,,76.0,6.47,17.0,13.0,4.0,0.0,1.0,1.0,,,,,,,,,,3.0,,1.0,,3.0,28.0,,1.0,,,,,,,,,1.0,whoscored
