whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1946575,Toumba Stadium,Razvan Lucescu,Freyr Alexandersson,0 : 0,1 : 1,16005,1416,Sascha Stegemann,2025-11-27T18:45:00
1946576,Doosan Arena,Martin Hysky,Francesco Farioli,1 : 0,1 : 1,11108,1315,Andris Treimanis,2026-01-22T18:45:00
1946577,Doosan Arena,Martin Hysky,Domenico Tedesco,0 : 0,0 : 0,11090,746,Allard Lindhout,2025-11-06T21:00:00
1946578,Doosan Arena,Martin Hysky,Julian Schuster,0 : 0,0 : 0,10182,3752,Morten Krogh,2025-11-27T18:45:00
1946579,Doosan Arena,Marek Bakos,Anes Mravac,2 : 0,3 : 0,10811,2935,Enea Jorgji,2025-10-02T18:45:00
1946580,Groupama Arena,Robbie Keane,Danny Röhl,1 : 1,2 : 1,19567,2942,Anastasios Papapetrou,2025-12-11T18:45:00
1946581,Groupama Arena,Robbie Keane,Miroslav Koubek,0 : 1,1 : 1,16117,2338,Sander van der Eijk,2025-09-25T21:00:00
1946582,Groupama Arena,Robbie Keane,Todor Zhivondov,1 : 0,3 : 1,18789,2167,Mohammed Al Hakim,2025-11-06T21:00:00
1946583,Groupama Arena,Robbie Keane,Rafael Benítez,0 : 0,1 : 1,17879,3520,Mykola Balakin,2026-01-22T21:00:00
1946584,Celtic Park,Wilfried Nancy,Gian Piero Gasperini,0 : 3,0 : 3,56188,1359,István Kovács,2025-12-11T21:00:00
1946585,Celtic Park,Brendan Rodgers,Carlos Vicens,0 : 1,0 : 2,46232,1396,Tobias Stieler,2025-10-02T18:45:00
1946586,Celtic Park,Brendan Rodgers,Jürgen Säumel,0 : 1,2 : 1,48278,206,Juan Martínez Munuera,2025-10-23T21:00:00
1946587,Celtic Park,Martin O'Neill,Ron Jans,3 : 1,4 : 2,55559,4992,Mohammed Al Emara,2026-01-29T21:00:00
1946588,TSC Arena,Zarko Lazetic,Mario Kovacevic,1 : 2,1 : 3,255,2353,António Nobre,2025-10-02T21:00:00
1946589,TSC Arena,Zarko Lazetic,Paulo Alexandre Rodrigues Fonseca,0 : 3,0 : 6,320,1319,Kristo Tohver,2025-11-27T21:00:00
1946590,TSC Arena,Zarko Lazetic,Mike Tullberg,0 : 1,0 : 3,487,2963,Georgi Kabakov,2025-10-23T21:00:00
1946591,TSC Arena,Zarko Lazetic,Vincenzo Italiano,0 : 1,0 : 3,81,4941,Goga Kikacheishvili,2026-01-29T21:00:00
1946592,Stadion Wankdorf,Gerardo Seoane,Bruno Génésio,0 : 0,1 : 0,20168,2338,Sander van der Eijk,2025-12-11T18:45:00
1946593,Stadion Wankdorf,Gerardo Seoane,Paulo Alexandre Rodrigues Fonseca,0 : 1,0 : 1,22746,1344,Aliyar Aghayev,2026-01-22T18:45:00
1946594,Stadion Wankdorf,Giorgio Contini,Rui Tomás Faustino Pinto da Mota,1 : 1,3 : 2,17526,4992,Mohammed Al Emara,2025-10-23T21:00:00
