id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14053734,2026-03-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2979,FC Utrecht,Go Ahead Eagles,2.0,0.0,,sofascore
14053738,2026-03-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2959,2953,Feyenoord,AFC Ajax,1.0,1.0,,sofascore
14053731,2026-03-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2950,FC Groningen,AZ Alkmaar,3.0,0.0,,sofascore
14053751,2026-03-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2972,2952,SC Telstar,PSV Eindhoven,3.0,1.0,,sofascore
14053764,2026-04-04,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2948,PSV Eindhoven,FC Utrecht,4.0,3.0,,sofascore
14053770,2026-04-04,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2972,2951,SC Telstar,FC Groningen,0.0,2.0,,sofascore
14053758,2026-04-04,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2950,2957,AZ Alkmaar,Fortuna Sittard,2.0,0.0,,sofascore
14053754,2026-04-04,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2962,Excelsior,NEC Nijmegen,0.0,2.0,,sofascore
14053779,2026-04-04,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2953,2955,AFC Ajax,FC Twente,1.0,2.0,,sofascore
14053774,2026-04-05,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2971,Go Ahead Eagles,PEC Zwolle,5.0,0.0,,sofascore
14053761,2026-04-05,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2964,2977,SC Heerenveen,Heracles Almelo,4.0,1.0,,sofascore
14053767,2026-04-05,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2968,2959,FC Volendam,Feyenoord,0.0,0.0,,sofascore
14053776,2026-04-05,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2947,2960,NAC Breda,Sparta Rotterdam,0.0,0.0,,sofascore
14053843,2026-02-14,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2953,2957,AFC Ajax,Fortuna Sittard,4.0,1.0,,sofascore
14053600,2026-02-14,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2948,FC Groningen,FC Utrecht,1.0,2.0,,sofascore
14053607,2026-02-15,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2959,2979,Feyenoord,Go Ahead Eagles,1.0,0.0,,sofascore
14053610,2026-02-15,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2964,2971,SC Heerenveen,PEC Zwolle,4.0,2.0,,sofascore
14053595,2026-02-15,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2972,2955,SC Telstar,FC Twente,1.0,1.0,,sofascore
14053589,2026-02-17,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2960,2962,Sparta Rotterdam,NEC Nijmegen,1.0,1.0,,sofascore
14053613,2026-02-20,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2957,2967,Fortuna Sittard,Excelsior,2.0,1.0,,sofascore
14053638,2026-02-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2964,PSV Eindhoven,SC Heerenveen,3.0,1.0,,sofascore
14053631,2026-02-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2947,2968,NAC Breda,FC Volendam,1.0,0.0,,sofascore
14053625,2026-02-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2953,2962,AFC Ajax,NEC Nijmegen,1.0,1.0,,sofascore
14053616,2026-02-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2955,2951,FC Twente,FC Groningen,2.0,1.0,,sofascore
14053628,2026-02-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2977,Go Ahead Eagles,Heracles Almelo,4.0,0.0,,sofascore
14053635,2026-02-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2971,FC Utrecht,PEC Zwolle,1.0,1.0,,sofascore
14053622,2026-02-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2950,2960,AZ Alkmaar,Sparta Rotterdam,3.0,1.0,,sofascore
14053619,2026-02-22,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2959,2972,Feyenoord,SC Telstar,2.0,1.0,,sofascore
14053656,2026-02-27,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2972,2947,SC Telstar,NAC Breda,3.0,0.0,,sofascore
14053659,2026-02-28,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2964,2960,SC Heerenveen,Sparta Rotterdam,2.0,1.0,,sofascore
14053644,2026-02-28,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2977,2952,Heracles Almelo,PSV Eindhoven,1.0,3.0,,sofascore
14053653,2026-02-28,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2962,2957,NEC Nijmegen,Fortuna Sittard,2.0,3.0,,sofascore
14053650,2026-03-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2971,2953,PEC Zwolle,AFC Ajax,0.0,0.0,,sofascore
14053663,2026-03-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2968,2951,FC Volendam,FC Groningen,3.0,2.0,,sofascore
14053666,2026-03-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2955,2959,FC Twente,Feyenoord,2.0,0.0,,sofascore
14053647,2026-03-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2950,FC Utrecht,AZ Alkmaar,2.0,0.0,,sofascore
14053641,2026-03-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2979,Excelsior,Go Ahead Eagles,0.0,1.0,,sofascore
14053687,2026-03-06,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2977,2948,Heracles Almelo,FC Utrecht,0.0,0.0,,sofascore
14053678,2026-03-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2953,FC Groningen,AFC Ajax,3.0,1.0,,sofascore
14053691,2026-03-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2950,PSV Eindhoven,AZ Alkmaar,2.0,1.0,,sofascore
14053669,2026-03-07,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2964,Excelsior,SC Heerenveen,1.0,2.0,,sofascore
14053681,2026-03-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2960,2971,Sparta Rotterdam,PEC Zwolle,1.0,1.0,,sofascore
14053694,2026-03-08,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2957,2972,Fortuna Sittard,SC Telstar,1.0,4.0,,sofascore
14053802,2026-01-24,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2947,PSV Eindhoven,NAC Breda,2.0,2.0,,sofascore
14053799,2026-01-24,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2955,2967,FC Twente,Excelsior,0.0,0.0,,sofascore
14053809,2026-01-25,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2972,2950,SC Telstar,AZ Alkmaar,0.0,1.0,,sofascore
14053819,2026-01-25,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2957,FC Groningen,Fortuna Sittard,1.0,2.0,,sofascore
14053817,2026-01-25,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2960,FC Utrecht,Sparta Rotterdam,0.0,1.0,,sofascore
14053815,2026-01-25,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2959,2977,Feyenoord,Heracles Almelo,4.0,2.0,,sofascore
14053813,2026-01-25,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2964,Go Ahead Eagles,SC Heerenveen,,,,sofascore
14053829,2026-01-30,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2947,2955,NAC Breda,FC Twente,2.0,2.0,,sofascore
14053828,2026-01-31,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2950,2962,AZ Alkmaar,NEC Nijmegen,1.0,3.0,,sofascore
14053830,2026-01-31,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2971,2972,PEC Zwolle,SC Telstar,4.0,1.0,,sofascore
14053827,2026-01-31,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2960,2951,Sparta Rotterdam,FC Groningen,2.0,0.0,,sofascore
14053822,2026-02-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2953,Excelsior,AFC Ajax,2.0,2.0,,sofascore
14053824,2026-02-01,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2977,2957,Heracles Almelo,Fortuna Sittard,2.0,1.0,,sofascore
