player_id_tm,player_name,season,injury_type,date_from,date_until,days_absent,matches_missed,club_name,club_id_tm,club_slug,squad_team_slug,player_id
646750,Cristhian Mosquera,25/26,Lesión de tobillo,2025-12-04,2026-01-12,40.0,10.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
420243,Jurriën Timber,25/26,Lesión de cadera,2026-05-14,2026-05-24,11.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
335721,Ben White,25/26,Lesión de rodilla,2026-05-14,2026-07-20,68.0,2.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
423440,Martín Zubimendi,21/22,Lesión en el muslo,2022-01-20,2022-02-01,13.0,1.0,Real Sociedad,681.0,real-sociedad-san-sebastian,fc-arsenal,
148367,Christian Nørgaard,25/26,Traumatismo,2026-03-13,2026-03-16,4.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
148367,Christian Nørgaard,25/26,Traumatismo,2025-08-15,2025-09-15,32.0,6.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
148367,Christian Nørgaard,24/25,Traumatismo craneal,2025-02-21,2025-03-08,16.0,1.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,24/25,Lesión desconocida,2024-09-17,2024-10-05,19.0,2.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,23/24,Lesión de espalda,2024-03-09,2024-04-16,39.0,7.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,23/24,Lesión en el pie,2024-01-05,2024-01-30,26.0,2.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,22/23,Problemas del tendón de Aquiles,2022-08-28,2022-11-08,73.0,12.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,20/21,Lesión de tobillo,2020-12-25,2021-02-25,63.0,15.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,20/21,Lesión de tobillo,2020-10-04,2020-12-16,74.0,21.0,Brentford FC,1148.0,fc-brentford,fc-arsenal,
148367,Christian Nørgaard,18/19,Lesión desconocida,2018-10-17,2018-11-01,16.0,2.0,Fiorentina,430.0,ac-florenz,fc-arsenal,
148367,Christian Nørgaard,14/15,Fractura de clavícula,2014-08-04,2014-10-16,74.0,12.0,Brøndby IF,206.0,brondby-if,fc-arsenal,
148367,Christian Nørgaard,13/14,Ligamento roto de rodilla,2014-03-13,2014-05-08,57.0,9.0,Brøndby IF,206.0,brondby-if,fc-arsenal,
148367,Christian Nørgaard,13/14,Ligamento roto Articulación del tobillo,2013-07-04,2013-08-15,43.0,2.0,Hamburgo SV,41.0,hamburger-sv,fc-arsenal,
148367,Christian Nørgaard,12/13,Rotura del ligamento de la sindesmosis,2012-09-24,2012-11-29,67.0,15.0,Hamburgo SV,41.0,hamburger-sv,fc-arsenal,
357662,Declan Rice,24/25,Estiramiento de los músculos de los muslos y los glúteos,2025-05-08,2025-05-15,8.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
357662,Declan Rice,22/23,Enfermo,2023-05-02,2023-05-05,4.0,1.0,West Ham United,379.0,west-ham-united,fc-arsenal,
357662,Declan Rice,21/22,Enfermo,2022-03-04,2022-03-06,3.0,1.0,West Ham United,379.0,west-ham-united,fc-arsenal,
357662,Declan Rice,20/21,Lesión de rodilla,2021-04-01,2021-05-10,40.0,6.0,West Ham United,379.0,west-ham-united,fc-arsenal,
316264,Martin Ødegaard,25/26,Problemas de rodilla,2026-04-29,2026-05-04,6.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
316264,Martin Ødegaard,22/23,Lesión en el gemelo,2022-09-08,2022-09-21,14.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
479999,Eberechi Eze,25/26,Lesión en el gemelo,2026-03-18,2026-04-09,23.0,5.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
479999,Eberechi Eze,24/25,Lesión en el pie,2025-02-03,2025-02-11,9.0,1.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,24/25,Lesión en el muslo,2024-10-30,2024-11-25,27.0,5.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,23/24,Lesión muscular,2024-01-30,2024-03-01,32.0,4.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,23/24,Lesión de tobillo,2023-11-25,2023-12-14,20.0,3.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,23/24,Lesión en el muslo,2023-10-03,2023-11-01,30.0,5.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,20/21,Problemas del tendón de Aquiles,2021-05-19,2021-10-28,163.0,12.0,Crystal Palace,873.0,crystal-palace,fc-arsenal,
479999,Eberechi Eze,20/21,Golpe,2020-11-19,2020-11-22,4.0,,,,,fc-arsenal,
479999,Eberechi Eze,20/21,Lesión inguinal,2020-09-10,2020-09-11,2.0,,,,,fc-arsenal,
655488,Gabriel Martinelli,21/22,Enfermo,2022-03-18,2022-03-21,4.0,1.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
1187629,Max Dowman,25/26,Lesión de tobillo,2025-12-10,2026-02-26,79.0,27.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
309400,Kai Havertz,25/26,Lesión muscular,2026-04-25,2026-05-04,10.0,2.0,Arsenal FC,11.0,fc-arsenal,fc-arsenal,
363205,Gabriel Jesus,21/22,Lesión muscular,2022-02-03,2022-02-23,21.0,5.0,Manchester City,281.0,manchester-city,fc-arsenal,
463600,Lucas Chevalier,25/26,Lesión en el muslo,2026-04-29,2026-05-18,20.0,5.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
318470,Matvey Safonov,20/21,Rotura de tendón,2020-12-08,2021-03-17,100.0,9.0,FK Krasnodar,16704.0,fk-krasnodar,fc-paris-saint-germain,
1041614,Renato Marin,25/26,Golpe de muslo,2025-11-26,2025-12-04,9.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
661171,Willian Pacho,25/26,Golpe de muslo,2026-05-09,,22.0,3.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
661171,Willian Pacho,24/25,Enfermo,2025-04-18,2025-04-20,3.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
659089,Ilya Zabarnyi,25/26,Enfermo,2025-12-05,2025-12-07,3.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,25/26,Golpe de muslo,2026-05-09,,22.0,3.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,24/25,Lesión en el muslo,2024-12-16,2024-12-20,5.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,24/25,Esguince de tobillo,2024-11-19,2024-11-23,5.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,24/25,Enfermedad viral,2024-09-25,2024-09-29,5.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,24/25,Enfermedad viral,2024-08-29,2024-09-03,6.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
616341,Nuno Mendes,22/23,Lesión muscular,2023-04-18,2023-04-28,11.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
398073,Achraf Hakimi,25/26,Lesión en el muslo,2026-04-29,2026-05-25,27.0,5.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
487469,Vitinha,24/25,Lesión de tobillo,2024-09-25,2024-10-02,8.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
487469,Vitinha,24/25,Lesión en el tobillo,2024-09-06,2024-09-17,12.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
810092,Warren Zaïre-Emery,25/26,Lesión de espalda,2026-05-09,,22.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
810092,Warren Zaïre-Emery,25/26,Lesión en el gemelo,2024-09-07,2024-09-16,10.0,3.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
810092,Warren Zaïre-Emery,23/24,Lesión de tobillo,2023-10-18,2023-10-24,7.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
350219,Fabián Ruiz,23/24,Lesión de hombro,2023-12-04,2023-12-25,22.0,4.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
350219,Fabián Ruiz,23/24,Problemas en el muslo,2023-09-13,2023-09-21,9.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
350219,Fabián Ruiz,22/23,Lesión del aductor,2023-05-22,2023-06-15,25.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
350219,Fabián Ruiz,22/23,Enfermedad viral,2023-02-10,2023-02-12,3.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
1071596,Dro Fernández,25/26,Problemas en el muslo,2025-09-08,2025-09-24,17.0,5.0,FC Barcelona,131.0,fc-barcelona,fc-paris-saint-germain,
502670,Khvicha Kvaratskhelia,25/26,Esguince de tobillo,2026-01-29,2026-02-05,8.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
502670,Khvicha Kvaratskhelia,25/26,Lesión muscular,2025-09-28,2025-10-08,11.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
502670,Khvicha Kvaratskhelia,25/26,Problemas musculares,2025-08-20,2025-08-27,8.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
288230,Ousmane Dembélé,25/26,Lesión en el gemelo,2026-05-18,,13.0,,,,,fc-paris-saint-germain,
288230,Ousmane Dembélé,23/24,Lesión muscular,2024-05-13,2024-05-21,9.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
288230,Ousmane Dembélé,23/24,Rotura del tímpano,2024-03-16,2024-03-20,5.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
550550,Gonçalo Ramos,24/25,Enfermo,2025-03-15,2025-03-21,7.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
550550,Gonçalo Ramos,23/24,Gripe,2023-12-11,2023-12-18,8.0,2.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
550550,Gonçalo Ramos,23/24,Tirón muscular,2023-08-24,2023-09-01,9.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
1077676,Martin James,25/26,Lesión de rodilla,2026-04-18,2026-06-15,59.0,9.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
1193405,David Boly,25/26,Lesión en el tobillo,2025-12-21,2026-01-06,17.0,1.0,París Saint-Germain FC,583.0,fc-paris-saint-germain,fc-paris-saint-germain,
108390,Thibaut Courtois,25/26,Desgarro muscular,2026-03-17,2026-05-01,46.0,6.0,,,,,108390.0
108390,Thibaut Courtois,25/26,Gastroenteritis gripal,2025-11-25,2025-11-30,6.0,1.0,,,,,108390.0
108390,Thibaut Courtois,24/25,Lesión de espalda,2025-06-01,2025-06-15,15.0,2.0,,,,,108390.0
108390,Thibaut Courtois,24/25,Lesión muscular,2025-03-19,2025-04-04,17.0,2.0,,,,,108390.0
108390,Thibaut Courtois,24/25,Problemas del tendón de Aquiles,2024-10-23,2024-11-23,32.0,5.0,,,,,108390.0
108390,Thibaut Courtois,24/25,Desgarro del aductor,2024-09-30,2024-10-18,19.0,4.0,,,,,108390.0
108390,Thibaut Courtois,23/24,Menisco desgarrado,2024-03-19,2024-04-28,41.0,8.0,,,,,108390.0
108390,Thibaut Courtois,23/24,Rotura del ligamento cruzado,2023-08-10,2024-03-31,235.0,50.0,,,,,108390.0
108390,Thibaut Courtois,22/23,Molestias en el aductor,2023-03-26,2023-03-30,5.0,1.0,,,,,108390.0
108390,Thibaut Courtois,22/23,Lesión en el muslo,2023-02-06,2023-02-17,12.0,3.0,,,,,108390.0
108390,Thibaut Courtois,22/23,Problemas de ciática,2022-09-29,2022-10-17,19.0,5.0,,,,,108390.0
108390,Thibaut Courtois,21/22,Pubis,2022-05-30,2022-06-30,32.0,4.0,,,,,108390.0
108390,Thibaut Courtois,21/22,Coronavirus,2021-12-30,2022-01-03,5.0,,,,,,108390.0
108390,Thibaut Courtois,20/21,Problemas del tendón de Aquiles,2020-10-05,2020-10-15,11.0,3.0,,,,,108390.0
108390,Thibaut Courtois,19/20,Lesión muscular,2020-03-09,2020-03-26,18.0,,,,,,108390.0
404839,Andriy Lunin,25/26,Lesión desconocida,2025-09-01,2025-09-10,10.0,,,,,,404839.0
404839,Andriy Lunin,24/25,Lesión de mano,2025-05-14,2025-05-17,4.0,1.0,,,,,404839.0
404839,Andriy Lunin,24/25,Lesión muscular,2025-04-06,2025-04-17,12.0,3.0,,,,,404839.0
404839,Andriy Lunin,24/25,Infección,2024-10-06,2024-10-16,11.0,2.0,,,,,404839.0
404839,Andriy Lunin,23/24,Problemas de espalda,2023-10-08,2023-10-18,11.0,2.0,,,,,404839.0
404839,Andriy Lunin,21/22,Inflamación,2022-02-25,2022-03-01,5.0,1.0,,,,,404839.0
404839,Andriy Lunin,21/22,Coronavirus,2021-12-16,2021-12-24,9.0,2.0,,,,,404839.0
404839,Andriy Lunin,21/22,Coronavirus,2021-08-25,2021-09-06,13.0,3.0,,,,,404839.0
404839,Andriy Lunin,20/21,Coronavirus,2020-10-05,2020-10-09,5.0,1.0,,,,,404839.0
623525,Luis López,21/22,Problemas musculares,2022-03-21,2022-03-28,8.0,1.0,,,,,623525.0
568154,Lucas Cañizares,20/21,Lesión de rodilla,2021-06-01,2022-03-09,282.0,25.0,,,,,568154.0
164770,Raphaël Varane,24/25,Problemas de rodilla,2024-08-11,2025-01-01,144.0,5.0,,,,,164770.0
164770,Raphaël Varane,23/24,Lesión muscular,2024-04-04,2024-05-16,43.0,8.0,,,,,164770.0
164770,Raphaël Varane,23/24,Enfermo,2023-12-22,2023-12-25,4.0,1.0,,,,,164770.0
164770,Raphaël Varane,23/24,Lesión desconocida,2023-08-26,2023-09-22,28.0,3.0,,,,,164770.0
164770,Raphaël Varane,22/23,Lesión en el pie,2023-04-14,2023-05-08,25.0,7.0,,,,,164770.0
164770,Raphaël Varane,22/23,Lesión de pierna,2022-10-22,2022-11-14,24.0,6.0,,,,,164770.0
164770,Raphaël Varane,22/23,Esguince de la articulación del tobillo,2022-10-03,2022-10-08,6.0,1.0,,,,,164770.0
164770,Raphaël Varane,21/22,Problemas musculares,2022-04-03,2022-04-21,19.0,3.0,,,,,164770.0
164770,Raphaël Varane,21/22,Coronavirus,2022-03-01,2022-03-09,9.0,1.0,,,,,164770.0
164770,Raphaël Varane,21/22,Malestar abdominal,2022-02-14,2022-02-18,5.0,1.0,,,,,164770.0
164770,Raphaël Varane,21/22,Lesión en el muslo,2021-11-02,2021-12-22,51.0,10.0,,,,,164770.0
164770,Raphaël Varane,21/22,Lesión inguinal,2021-10-11,2021-10-26,16.0,3.0,,,,,164770.0
164770,Raphaël Varane,20/21,Lesión de pierna,2021-05-02,2021-05-19,18.0,4.0,,,,,164770.0
164770,Raphaël Varane,20/21,Coronavirus,2021-04-06,2021-04-20,15.0,4.0,,,,,164770.0
164770,Raphaël Varane,18/19,Gripe,2019-02-12,2019-02-16,5.0,1.0,,,,,164770.0
401530,Éder Militão,25/26,Lesión muscular,2026-04-21,2026-06-01,42.0,,,,,,401530.0
401530,Éder Militão,25/26,Desgarro fibrilar,2025-12-08,2026-03-31,114.0,24.0,,,,,401530.0
401530,Éder Militão,25/26,Lesión muscular,2025-11-19,2025-11-28,10.0,2.0,,,,,401530.0
401530,Éder Militão,24/25,Rotura del ligamento cruzado,2024-11-09,2025-06-30,234.0,54.0,,,,,401530.0
401530,Éder Militão,24/25,Lesión muscular,2024-10-08,2024-10-18,11.0,2.0,,,,,401530.0
401530,Éder Militão,24/25,Problemas musculares,2024-09-06,2024-09-13,8.0,2.0,,,,,401530.0
401530,Éder Militão,23/24,Falta de condición física,2024-03-13,2024-03-30,18.0,3.0,,,,,401530.0
401530,Éder Militão,23/24,Rotura del ligamento cruzado,2023-08-13,2024-03-13,214.0,45.0,,,,,401530.0
401530,Éder Militão,22/23,Lesión muscular,2023-02-03,2023-02-09,7.0,2.0,,,,,401530.0
401530,Éder Militão,22/23,Lesión en el muslo,2022-09-06,2022-09-16,11.0,2.0,,,,,401530.0
401530,Éder Militão,21/22,Gripe,2022-03-14,2022-03-18,5.0,1.0,,,,,401530.0
401530,Éder Militão,20/21,Traumatismo,2021-02-07,2021-03-05,27.0,5.0,,,,,401530.0
401530,Éder Militão,20/21,Coronavirus,2020-11-02,2020-11-17,16.0,3.0,,,,,401530.0
401530,Éder Militão,20/21,Traumatismo,2020-09-16,2020-10-16,31.0,6.0,,,,,401530.0
401530,Éder Militão,17/18,Distensión de muslo,2017-10-31,2017-11-05,6.0,1.0,,,,,401530.0
25557,Sergio Ramos,25/26,Desgarro del ligamento interior,2026-03-09,2026-04-01,24.0,,,,,,25557.0
25557,Sergio Ramos,23/24,Problemas en el muslo,2023-10-31,2023-11-10,11.0,3.0,,,,,25557.0
25557,Sergio Ramos,21/22,Lesión en el gemelo,2022-01-27,2022-03-31,64.0,10.0,,,,,25557.0
25557,Sergio Ramos,21/22,Problemas musculares,2021-11-30,2021-12-15,16.0,4.0,,,,,25557.0
25557,Sergio Ramos,21/22,Lesión en el gemelo,2021-07-26,2021-11-22,120.0,19.0,,,,,25557.0
25557,Sergio Ramos,20/21,Irritación del tendón,2021-05-06,2021-07-11,67.0,3.0,,,,,25557.0
25557,Sergio Ramos,20/21,Coronavirus,2021-04-13,2021-04-22,10.0,3.0,,,,,25557.0
25557,Sergio Ramos,20/21,Lesión muscular,2021-04-01,2021-05-04,34.0,9.0,,,,,25557.0
25557,Sergio Ramos,20/21,Traumatismo,2021-03-19,2021-03-24,6.0,1.0,,,,,25557.0
25557,Sergio Ramos,20/21,Menisco desgarrado,2021-01-15,2021-03-10,55.0,10.0,,,,,25557.0
25557,Sergio Ramos,20/21,Problemas estomacales,2021-01-01,2021-01-08,8.0,1.0,,,,,25557.0
25557,Sergio Ramos,20/21,Rotura de fibras,2020-11-18,2020-12-09,22.0,5.0,,,,,25557.0
25557,Sergio Ramos,20/21,Problemas de rodilla,2020-10-17,2020-10-23,7.0,1.0,,,,,25557.0
25557,Sergio Ramos,19/20,Esguince de la articulación del tobillo,2020-01-13,2020-01-25,13.0,2.0,,,,,25557.0
25557,Sergio Ramos,18/19,Lesión en el muslo,2019-04-11,2019-05-22,42.0,7.0,,,,,25557.0
58884,Nacho Fernández,23/24,Problemas musculares,2024-02-05,2024-02-12,8.0,1.0,,,,,58884.0
58884,Nacho Fernández,21/22,Problemas musculares,2021-08-23,2021-09-10,19.0,4.0,,,,,58884.0
58884,Nacho Fernández,20/21,Coronavirus,2021-01-19,2021-02-04,17.0,3.0,,,,,58884.0
58884,Nacho Fernández,20/21,Lesión en el muslo,2020-10-24,2020-11-16,24.0,6.0,,,,,58884.0
58884,Nacho Fernández,19/20,Lesión en el muslo,2020-06-08,2020-07-15,38.0,9.0,,,,,58884.0
58884,Nacho Fernández,19/20,Gripe,2020-03-07,2020-03-12,6.0,1.0,,,,,58884.0
58884,Nacho Fernández,19/20,Lesión de ligamentos,2019-10-02,2019-12-09,69.0,15.0,,,,,58884.0
58884,Nacho Fernández,18/19,Lesión de ligamentos,2018-11-12,2018-12-18,37.0,9.0,,,,,58884.0
58884,Nacho Fernández,17/18,Lesión muscular,2018-04-01,2018-04-30,30.0,7.0,,,,,58884.0
629511,Pablo Ramón,25/26,Lesión muscular,2026-02-10,2026-03-31,50.0,7.0,,,,,629511.0
291417,Ferland Mendy,25/26,Lesión muscular,2026-03-13,2026-04-08,27.0,5.0,,,,,291417.0
291417,Ferland Mendy,25/26,Problemas musculares,2026-01-10,2026-02-10,32.0,8.0,,,,,291417.0
291417,Ferland Mendy,25/26,Lesión muscular,2025-12-02,2025-12-19,18.0,5.0,,,,,291417.0
291417,Ferland Mendy,25/26,Problemas en el muslo,2025-08-18,2025-10-20,64.0,11.0,,,,,291417.0
291417,Ferland Mendy,24/25,Lesión muscular,2025-04-29,2025-07-13,76.0,11.0,,,,,291417.0
291417,Ferland Mendy,24/25,Lesión muscular,2025-03-13,2025-04-24,43.0,9.0,,,,,291417.0
291417,Ferland Mendy,24/25,Lesión de pierna,2024-12-08,2024-12-18,11.0,2.0,,,,,291417.0
291417,Ferland Mendy,24/25,Sobrecarga,2024-09-02,2024-09-13,12.0,,,,,,291417.0
291417,Ferland Mendy,23/24,Lesión muscular,2023-07-30,2023-09-20,53.0,7.0,,,,,291417.0
291417,Ferland Mendy,22/23,Lesión muscular,2023-03-20,2023-05-11,53.0,14.0,,,,,291417.0
291417,Ferland Mendy,22/23,Lesión muscular,2023-01-31,2023-03-12,41.0,11.0,,,,,291417.0
291417,Ferland Mendy,21/22,Traumatismo,2022-04-13,2022-04-25,13.0,2.0,,,,,291417.0
291417,Ferland Mendy,21/22,Lesión del aductor,2022-03-15,2022-04-01,18.0,3.0,,,,,291417.0
291417,Ferland Mendy,21/22,Lesión en el muslo,2022-01-31,2022-02-14,15.0,3.0,,,,,291417.0
291417,Ferland Mendy,21/22,Traumatismo,2022-01-03,2022-01-07,5.0,1.0,,,,,291417.0
44501,Marcelo,24/25,Lesión muscular,2024-08-08,2024-08-31,24.0,5.0,,,,,44501.0
44501,Marcelo,24/25,Problemas en el muslo,2024-07-25,2024-07-31,7.0,1.0,,,,,44501.0
44501,Marcelo,24/25,Problemas en el muslo,2024-07-01,2024-07-23,23.0,4.0,,,,,44501.0
44501,Marcelo,23/24,Lesión en el gemelo,2024-06-18,2024-06-24,7.0,2.0,,,,,44501.0
44501,Marcelo,22/23,Lesión desconocida,2023-02-01,2023-03-22,50.0,9.0,,,,,44501.0
44501,Marcelo,22/23,Lesión desconocida,2023-01-18,2023-01-26,9.0,3.0,,,,,44501.0
44501,Marcelo,22/23,Contractura,2022-10-16,2022-10-24,9.0,2.0,,,,,44501.0
44501,Marcelo,21/22,Molestias en los gemelos,2022-05-07,2022-05-20,14.0,3.0,,,,,44501.0
44501,Marcelo,21/22,Traumatismo,2022-04-13,2022-04-25,13.0,2.0,,,,,44501.0
44501,Marcelo,21/22,Coronavirus,2021-12-15,2021-12-24,10.0,2.0,,,,,44501.0
44501,Marcelo,21/22,Lesión muscular,2021-09-13,2021-10-18,36.0,6.0,,,,,44501.0
44501,Marcelo,21/22,Lesión muscular,2021-08-13,2021-08-31,19.0,3.0,,,,,44501.0
44501,Marcelo,20/21,Traumatismo,2021-05-12,2021-05-14,3.0,1.0,,,,,44501.0
44501,Marcelo,20/21,Problemas musculares,2021-03-12,2021-03-15,4.0,1.0,,,,,44501.0
44501,Marcelo,20/21,Lesión muscular,2021-02-10,2021-02-27,18.0,3.0,,,,,44501.0
525299,Miguel Gutiérrez,25/26,Distorsión del tobillo,2025-11-23,2025-12-13,21.0,5.0,,,,,525299.0
525299,Miguel Gutiérrez,25/26,Cirugía del tobillo,2025-07-10,2025-09-08,61.0,3.0,,,,,525299.0
525299,Miguel Gutiérrez,24/25,Lesión en el tobillo,2025-05-04,2025-07-09,67.0,5.0,,,,,525299.0
525299,Miguel Gutiérrez,24/25,Lesión en el tobillo,2025-01-11,2025-01-30,20.0,4.0,,,,,525299.0
525299,Miguel Gutiérrez,21/22,Lesión meniscal,2022-03-28,2022-05-21,55.0,22.0,,,,,525299.0
138927,Daniel Carvajal,25/26,Lesión de rodilla,2025-10-27,2026-01-03,69.0,12.0,,,,,138927.0
138927,Daniel Carvajal,25/26,Lesión muscular,2025-09-27,2025-10-25,29.0,4.0,,,,,138927.0
138927,Daniel Carvajal,24/25,Falta de condición física,2025-06-01,2025-06-29,29.0,5.0,,,,,138927.0
138927,Daniel Carvajal,24/25,Rotura del ligamento cruzado,2024-10-06,2025-05-31,238.0,56.0,,,,,138927.0
138927,Daniel Carvajal,23/24,Lesión muscular,2023-09-19,2023-09-26,8.0,2.0,,,,,138927.0
138927,Daniel Carvajal,22/23,Descanso,2023-05-12,2023-05-15,4.0,1.0,,,,,138927.0
138927,Daniel Carvajal,22/23,Lesión muscular,2023-01-16,2023-02-01,17.0,4.0,,,,,138927.0
138927,Daniel Carvajal,21/22,Traumatismo,2022-05-10,2022-05-14,5.0,1.0,,,,,138927.0
138927,Daniel Carvajal,21/22,Coronavirus,2022-01-14,2022-01-28,15.0,3.0,,,,,138927.0
138927,Daniel Carvajal,21/22,Problemas musculares,2021-12-15,2022-01-10,27.0,5.0,,,,,138927.0
138927,Daniel Carvajal,21/22,Molestias en los gemelos,2021-09-20,2021-10-22,33.0,7.0,,,,,138927.0
138927,Daniel Carvajal,20/21,Lesión muscular,2021-04-28,2021-08-20,115.0,15.0,,,,,138927.0
138927,Daniel Carvajal,20/21,Lesión en el muslo,2021-02-15,2021-04-20,65.0,15.0,,,,,138927.0
138927,Daniel Carvajal,20/21,Lesión muscular,2021-01-11,2021-02-12,33.0,6.0,,,,,138927.0
138927,Daniel Carvajal,20/21,Lesión muscular,2020-11-28,2020-12-08,11.0,3.0,,,,,138927.0
221316,Lucas Vázquez,25/26,Lesión en el gemelo,2026-02-25,2026-04-10,45.0,8.0,,,,,221316.0
221316,Lucas Vázquez,25/26,Falta de condición física,2025-12-09,2025-12-19,11.0,2.0,,,,,221316.0
221316,Lucas Vázquez,25/26,Problemas musculares,2025-10-14,2025-12-08,56.0,12.0,,,,,221316.0
221316,Lucas Vázquez,25/26,Problemas musculares,2025-09-29,2025-10-02,4.0,1.0,,,,,221316.0
221316,Lucas Vázquez,24/25,Lesión muscular,2025-05-12,2025-05-16,5.0,1.0,,,,,221316.0
221316,Lucas Vázquez,24/25,Lesión en el muslo,2025-02-09,2025-02-18,10.0,2.0,,,,,221316.0
221316,Lucas Vázquez,24/25,Lesión del aductor,2024-11-09,2024-11-25,17.0,1.0,,,,,221316.0
221316,Lucas Vázquez,23/24,Lesión en el muslo,2024-01-05,2024-01-19,15.0,4.0,,,,,221316.0
221316,Lucas Vázquez,22/23,Lesión de tobillo,2023-01-12,2023-02-14,34.0,9.0,,,,,221316.0
221316,Lucas Vázquez,21/22,Gastroenteritis gripal,2022-02-05,2022-02-11,7.0,1.0,,,,,221316.0
221316,Lucas Vázquez,20/21,Distensión del ligamento cruzado,2021-04-11,2021-06-30,81.0,11.0,,,,,221316.0
221316,Lucas Vázquez,20/21,Problemas musculares,2021-01-27,2021-02-12,17.0,3.0,,,,,221316.0
221316,Lucas Vázquez,20/21,Problemas musculares,2020-09-11,2020-09-25,15.0,1.0,,,,,221316.0
221316,Lucas Vázquez,19/20,Lesión en el gemelo,2020-06-11,2020-07-01,21.0,5.0,,,,,221316.0
221316,Lucas Vázquez,19/20,Fractura de dedo,2019-11-21,2020-01-06,47.0,9.0,,,,,221316.0
280730,Álvaro Odriozola,25/26,Rotura del ligamento cruzado,2026-02-22,2026-11-30,282.0,9.0,,,,,280730.0
