id_sofascore,canonical_name
1641,Olympique de Marseille
1642,Montpellier
1643,Lille
1644,Paris Saint-Germain
1645,Bordeaux
1647,Nantes
1648,RC Lens
1649,Olympique Lyonnais
1651,Metz
1653,AS Monaco
1656,Lorient
1658,Stade Rennais
1659,RC Strasbourg
1661,Nice
1663,Nîmes Olympique
1671,Grenoble Foot 38
1678,Saint-Étienne
1681,Toulouse
1682,Stade de Reims
1684,Angers
1686,Dijon
1715,Stade Brestois
6070,Paris FC
