match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
8738494,312388,Flavien Tait,,88,11.4,33.1,,block,right-foot,regular,sofascore
8738494,825681,Romain Del Castillo,,86,19.5,40.2,,block,left-foot,assisted,sofascore
8738494,801287,Faitout Maouassa,,85,5.4,29.3,,miss,left-foot,regular,sofascore
8738494,846445,Martin Terrier,,85,8.1,44.7,,post,right-foot,regular,sofascore
8738494,840451,Luiz Araújo,,84,21.8,73.0,,miss,left-foot,assisted,sofascore
8738494,801287,Faitout Maouassa,,82,30.2,49.1,,miss,left-foot,free-kick,sofascore
8738494,74083,Damien Da Silva,,74,2.6,45.4,,goal,right-foot,corner,sofascore
8738494,973887,Eduardo Camavinga,,74,7.4,60.6,,miss,head,corner,sofascore
8738494,973887,Eduardo Camavinga,,69,2.8,42.7,,miss,left-foot,assisted,sofascore
8738494,973887,Eduardo Camavinga,,65,19.6,44.3,,block,left-foot,regular,sofascore
8738494,825681,Romain Del Castillo,,65,9.4,59.4,,block,head,assisted,sofascore
8738494,831005,Raphinha,,52,9.5,69.3,,save,left-foot,assisted,sofascore
8738494,963211,Brandon Soppy,,52,25.9,60.0,,miss,right-foot,corner,sofascore
8738494,318967,Renato Sanches,,51,26.2,41.7,,miss,right-foot,assisted,sofascore
8738494,595576,Jonathan Bamba,,40,17.4,55.7,,goal,right-foot,assisted,sofascore
8738494,318967,Renato Sanches,,33,29.5,77.5,,miss,right-foot,assisted,sofascore
8738494,802142,Jonathan Ikoné,,31,12.2,60.4,,miss,other,assisted,sofascore
8738494,139228,M'Baye Niang,,28,16.0,64.5,,block,right-foot,regular,sofascore
8738494,51652,Steven​ N'Zonzi,,21,17.5,50.3,,miss,head,set-piece,sofascore
8738494,831005,Raphinha,,13,29.6,62.5,,miss,left-foot,assisted,sofascore
8738494,801287,Faitout Maouassa,,3,22.5,25.6,,miss,left-foot,assisted,sofascore
8738497,862470,Kévin Denkey,,89,7.9,50.4,,miss,right-foot,assisted,sofascore
8738497,796085,Moussa Koné,,84,9.5,67.6,,goal,right-foot,assisted,sofascore
8738497,307096,Romain Philippoteaux,,69,12.4,42.4,,goal,right-foot,assisted,sofascore
8738497,143871,Loïck Landre,,62,3.9,48.6,,miss,head,corner,sofascore
8738497,842400,Zinedine Ferhat,,61,20.1,70.9,,save,right-foot,regular,sofascore
8738497,1047296,Jérémy Le Douaron,,60,8.1,59.0,,miss,head,set-piece,sofascore
8738497,913942,Romain Faivre,,59,27.8,63.9,,miss,left-foot,free-kick,sofascore
8738497,328035,Brendan Chardonnet,,54,9.7,59.4,,save,head,corner,sofascore
8738497,328035,Brendan Chardonnet,,52,4.3,48.0,,miss,head,corner,sofascore
8738497,862470,Kévin Denkey,,46,3.0,53.4,,block,right-foot,assisted,sofascore
8738497,280453,Franck Honorat,,45,6.8,71.4,,save,right-foot,assisted,sofascore
8738497,913942,Romain Faivre,,38,20.5,29.7,,save,left-foot,regular,sofascore
8738497,1047296,Jérémy Le Douaron,,37,2.0,39.2,,miss,head,set-piece,sofascore
8738497,913942,Romain Faivre,,34,8.9,42.7,,block,left-foot,assisted,sofascore
8738497,605552,Irvin Cardona,,34,17.8,63.9,,miss,right-foot,throw-in-set-piece,sofascore
8738497,606530,Birger Meling,,31,5.4,32.8,,goal,left-foot,assisted,sofascore
8738497,944142,Yassine Benrahou,,26,23.5,63.6,,miss,left-foot,free-kick,sofascore
8738497,862470,Kévin Denkey,,17,13.8,68.0,,miss,right-foot,assisted,sofascore
8738497,862470,Kévin Denkey,,8,10.3,43.5,,goal,left-foot,assisted,sofascore
