id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,referee_id_ss,referee_name,referee_country,data_source
8738813,2021-05-02,Ligue 1,Ligue 1 20/21,1645,1658,Bordeaux,Stade Rennais,1,0,,,,,sofascore
8738817,2021-05-02,Ligue 1,Ligue 1 20/21,1663,1682,Nîmes Olympique,Stade de Reims,2,2,,,,,sofascore
8738822,2021-05-02,Ligue 1,Ligue 1 20/21,1715,1647,Stade Brestois,Nantes,1,4,,,,,sofascore
8738816,2021-05-02,Ligue 1,Ligue 1 20/21,1656,1684,Lorient,Angers,2,0,,,,,sofascore
8738810,2021-05-02,Ligue 1,Ligue 1 20/21,1686,1651,Dijon,Metz,1,5,,,,,sofascore
8738809,2021-05-02,Ligue 1,Ligue 1 20/21,1642,1678,Montpellier,Saint-Étienne,1,2,,,,,sofascore
8738808,2021-05-02,Ligue 1,Ligue 1 20/21,1653,1649,AS Monaco,Olympique Lyonnais,2,3,,,,,sofascore
8738842,2021-05-07,Ligue 1,Ligue 1 20/21,1648,1643,RC Lens,Lille,0,3,,,,,sofascore
8738798,2021-05-08,Ligue 1,Ligue 1 20/21,1647,1645,Nantes,Bordeaux,3,0,,,,,sofascore
8738799,2021-05-08,Ligue 1,Ligue 1 20/21,1649,1656,Olympique Lyonnais,Lorient,4,1,,,,,sofascore
8738811,2021-05-09,Ligue 1,Ligue 1 20/21,1678,1641,Saint-Étienne,Olympique de Marseille,1,0,,,,,sofascore
8738814,2021-03-21,Ligue 1,Ligue 1 20/21,1715,1684,Stade Brestois,Angers,0,0,,,,,sofascore
8738796,2021-03-21,Ligue 1,Ligue 1 20/21,1686,1682,Dijon,Stade de Reims,0,1,,,,,sofascore
8738829,2021-03-21,Ligue 1,Ligue 1 20/21,1647,1656,Nantes,Lorient,1,1,,,,,sofascore
8738852,2021-03-21,Ligue 1,Ligue 1 20/21,1642,1645,Montpellier,Bordeaux,3,1,,,,,sofascore
8738848,2021-03-21,Ligue 1,Ligue 1 20/21,1643,1663,Lille,Nîmes Olympique,1,2,,,,,sofascore
8738843,2021-03-21,Ligue 1,Ligue 1 20/21,1649,1644,Olympique Lyonnais,Paris Saint-Germain,2,4,,,,,sofascore
8738825,2021-04-03,Ligue 1,Ligue 1 20/21,1653,1651,AS Monaco,Metz,4,0,,,,,sofascore
8738840,2021-04-03,Ligue 1,Ligue 1 20/21,1644,1643,Paris Saint-Germain,Lille,0,1,,,,,sofascore
8738835,2021-04-03,Ligue 1,Ligue 1 20/21,1648,1649,RC Lens,Olympique Lyonnais,1,1,,,,,sofascore
8738830,2021-04-04,Ligue 1,Ligue 1 20/21,1684,1642,Angers,Montpellier,1,1,,,,,sofascore
8738839,2021-04-04,Ligue 1,Ligue 1 20/21,1656,1715,Lorient,Stade Brestois,1,0,,,,,sofascore
8738834,2021-04-04,Ligue 1,Ligue 1 20/21,1645,1659,Bordeaux,RC Strasbourg,2,3,,,,,sofascore
8738837,2021-04-04,Ligue 1,Ligue 1 20/21,1647,1661,Nantes,Nice,1,2,,,,,sofascore
8738766,2021-04-04,Ligue 1,Ligue 1 20/21,1682,1658,Stade de Reims,Stade Rennais,2,2,,,,,sofascore
8738821,2021-04-04,Ligue 1,Ligue 1 20/21,1663,1678,Nîmes Olympique,Saint-Étienne,0,2,,,,,sofascore
8738826,2021-04-04,Ligue 1,Ligue 1 20/21,1641,1686,Olympique de Marseille,Dijon,2,0,,,,,sofascore
8738771,2021-04-09,Ligue 1,Ligue 1 20/21,1651,1643,Metz,Lille,0,2,,,,,sofascore
8738778,2021-04-10,Ligue 1,Ligue 1 20/21,1659,1644,RC Strasbourg,Paris Saint-Germain,1,4,,,,,sofascore
8738773,2021-04-10,Ligue 1,Ligue 1 20/21,1642,1641,Montpellier,Olympique de Marseille,3,3,,,,,sofascore
8738765,2021-04-11,Ligue 1,Ligue 1 20/21,1658,1647,Stade Rennais,Nantes,1,0,,,,,sofascore
8738784,2021-04-11,Ligue 1,Ligue 1 20/21,1715,1663,Stade Brestois,Nîmes Olympique,1,1,,,,,sofascore
8738777,2021-04-11,Ligue 1,Ligue 1 20/21,1648,1656,RC Lens,Lorient,4,1,,,,,sofascore
8738761,2021-04-11,Ligue 1,Ligue 1 20/21,1678,1645,Saint-Étienne,Bordeaux,4,1,,,,,sofascore
8738767,2021-04-11,Ligue 1,Ligue 1 20/21,1661,1682,Nice,Stade de Reims,0,0,,,,,sofascore
8738774,2021-04-11,Ligue 1,Ligue 1 20/21,1653,1686,AS Monaco,Dijon,3,0,,,,,sofascore
8738772,2021-04-11,Ligue 1,Ligue 1 20/21,1649,1684,Olympique Lyonnais,Angers,3,0,,,,,sofascore
8738764,2021-04-16,Ligue 1,Ligue 1 20/21,1643,1642,Lille,Montpellier,1,1,,,,,sofascore
