understat_player_id,player_name
6475,Lucas Höler
6496,Ermedin Demirovic
6596,Finn Dahmen
6626,Joshua Vagnoman
6638,Linton Maina
6708,Bote Baku
6974,Mattias Svanberg
7058,Kevin Stöger
7065,Florian Neuhaus
7106,Philipp Mwene
7108,Jonathan Burkardt
7264,Han-Noah Massengo
7267,Woo-Yeong Jeong
7320,Amos Pieper
7345,Alphonso Davies
7376,Ozan Kabak
7401,Keven Schlotterbeck
7410,Andras Schafer
7422,Christoph Baumgartner
7485,Nico Schlotterbeck
7511,Sacha Boey
7742,Valentin Gendrey
7743,Pereira Lage
7749,Rayan Philippe
7783,Xaver Schlager
7809,Mads Pedersen
7867,Robert Skov
7875,Christopher Trimmel
7877,Robert Andrich
7879,Marius Bülter
7882,Sheraldo Becker
7934,Andreas Skov Olsen
7937,Julian Chabot
7940,Denis Vavro
7997,Julian Ryerson
8017,Alex Kral
8056,Arnaud Kalimuendo Muinga
8092,Tom Krauß
8137,Maximilian Beier
8191,Giovanni Reyna
8205,Jan Thielmann
8317,Edmond Tapsoba
8325,Exequiel Palacios
8401,Luca Netz
8405,Immanuel Pherai
8407,Tim Lemperle
8418,Jamal Musiala
8456,Nathan Tella
8643,Chrislain Matsima
8665,Loic Bade
8778,Fabio Silva
8791,Ritsu Doan
8804,Felix Agu
8807,Silas Wamangituka
8826,Rocco Reitz
8846,Paul Nebel
8854,Tim Siersleben
8869,Ragnar Ache
8878,Atakan Karazor
8965,Vladimir Coufal
8973,Lorenz Assignon
8989,Ansgar Knauff
9015,Cenk Özkacar
9053,Eric Martel
9069,Romano Schmid
9182,Sepe Elye Wahi
9201,Eren Sami Dinkci
9202,Felix Nmecha
9233,Joakim Maehle
9326,Robert Glatzel
9350,Armindo Sieb
9356,Carney Chukwuemeka
9458,Josip Stanisic
9491,Warmed Omari
9511,Castello Lukeba
9537,William Mikelbrencis
9629,El Chadaille Bitshiabu
9674,Joe Scally
9689,Albert Sambi Lokonga
9703,Maxim Leitsch
9711,Patrick Osterhage
9715,Hiroki Ito
9718,Jamie Leweling
9724,David Raum
9725,Angelo Stiller
9730,Patrick Wimmer
9731,Guilherme Ramos
9745,Dimitris Giannoulis
9752,Jesper Lindstrom
9766,Ismaël Gharbi
9776,Taichi Hara
9783,Jae-Sung Lee
9860,Malik Tillman
9911,Piero Hincapié
9931,Lovro Majer
9943,Moritz Jenz
9948,Michael Olise
9986,Kristijan Jakic
9999,Arthur Theate
10048,Nicolas Jackson
10071,Lennard Maloney
10113,Fisnik Asllani
10187,Jarell Quansah
10248,Arijon Ibrahimovic
10288,Anton Kade
10289,Tom Bischof
10300,Jeanuël Belocian
10367,Tiago Tomás
10394,Jonas Wind
10395,Kevin Paredes
10408,Luis Díaz
10497,Yannick Engelhardt
10550,Tom Rothe
10585,Justin Njinmah
10595,Umut Tohumcu
10724,Diogo Leite
10725,Danilho Doekhi
10728,Oscar Fraulo
10730,Muhammed Damar
10732,Jakub Kaminski
10734,Jens Stage
10750,Rasmus Kristensen
10771,Ben Seghir
10772,Karim Adeyemi
10774,Adam Hlozek
10792,Farès Chaïbi
10804,Deniz Undav
10830,Jean Négoce
10832,Loïs Openda
10860,Derry Scherhant
10863,Aaron Zehnter
10872,Vinicius Souza
10926,Tim Skarke
10946,Yan Couto
10986,Kim Min-Jae
11007,Fábio Vieira
11031,Kilian Fischer
11062,Badredine Bouanani
11073,Fabio Chiarodia
11074,Denis Huseinbasic
11143,Nelson Weiper
11157,Sael Kumbedi
11227,Dzenan Pejcinovic
11236,Aljoscha Kemlein
11309,Andreas Hanche-Olsen
11310,Brajan Gruda
11311,Aurélio Buta
11314,Keke Maximilian Topp
11333,Josip Juranovic
11354,Yuito Suzuki
11411,Damion Downs
11484,Ibrahim Maza
11547,Aleksandar Pavlovic
11604,Mert Kömür
11699,Ameen Al Dakhil
11835,Senne Lynen
11840,Jovan Milosevic
11845,Phillip Tietz
11847,Grant-Leon Ranos
11850,Cédric Zesiger
11851,Václav Cerny
11853,Patrick Mainka
11855,Adrian Beck
11856,Marvin Pieringer
11859,Omar Traoré
11861,Stefan Schimmer
11864,Benedikt Gimber
11865,Jan Schöppner
11866,Álex Grimaldo
11867,Victor Boniface
11868,Arthur
11871,Nicolas Seiwald
11894,Max Finkgrafe
11911,Hugo Larsson
11917,Mathias Honsak
11975,Leonidas Stergiou
11981,Benedict Hollerbach
11982,Jan-Niklas Beste
11991,Lukas Ullrich
12023,Thomas Keller
12028,Olivier Deman
12038,Fabian Rieder
12053,Mikkel Kaufmann
12069,Junior Adamu
12360,Julián Malatini
12418,Rodrigo Ribeiro
12421,Andrej Ilic
12430,Nnamdi Collins
12470,Max Moerstedt
12626,Max Rosenfelder
12761,Yukinari Sugawara
12880,Albert Grønbæk
12904,Samuel Mbangula
12915,Philipp Sander
12918,Kaishu Sano
12919,Nikolas Veratschnig
12920,Leopold Querfeld
12922,Samuel Essende
12924,Marco Grüll
12926,Bruno Ogbus
12927,Ramon Hendriks
12928,Alexander Prass
12934,Shuto Machino
12937,Nicolai Remberg
12941,Antonio Nusa
12952,Oscar Højlund
12953,Igor Matanovic
12954,Can Uzun
12955,Aurèle Amenda
12964,Kamil Grabara
12973,Nikola Vasilj
12974,Karol Mets
12975,Eric Smith
12976,Philipp Treu
12977,Lars Ritzka
12978,Jackson Irvine
12979,Connor Metcalfe
12980,Elias Saad
12981,Manolis Saliakas
12982,Oladapo Afolayan
12983,Danel Sinani
12984,Adam Dzwigala
12986,Léo Scienza
12987,Luca Kerber
12988,Sirlord Conteh
13012,Robin Hranác
13013,Haris Tabakovic
13020,Bilal El Khannouss
13056,Almugera Kabar
13062,Mohammed Amoura
13063,Konstantinos Koulierakis
13078,Chema Andres
13093,Derrick Köhn
13101,Arthur Chaves
13102,Johan Manzambi
13122,Nathaniel Brown
13131,Cole Campbell
13149,Noahkai Banks
13185,Jahmai Simpson-Pusey
13191,Assan Ouédraogo
13215,Axel Tape
13291,Patrice Covic
13323,Budu Zivzivadze
13325,James Sands
13326,Abdoulie Ceesay
13414,Hennes Behrens
13421,Wisdom Mike
13424,Daniel Svensson
13425,Luca Jaquez
13426,Finn Jeltsch
13427,Bazoumana Touré
13428,Marin Ljubicic
13429,Julian Niehues
13442,Tidiam Gomis
13460,Aaron Anselmino
13496,Karim Coulibaly
13505,Alejo Sarco
13561,Yan Diomande
13573,Lennart Karl
13634,Jan Bürger
13649,Claudio Echeverri
13714,Jenson Seelt
13725,Luka Vuskovic
13850,Johan Bakayoko
13851,Ezechiel Banzuzi
13852,Rômulo
13856,Christian Kofane
13857,Ernest Poku
13860,Wouter Burger
13861,Leon Avdullahu
13862,Adam Kölle
13863,Yannik Wagner
13864,Cyriaque Irié
13865,Robin Fellhauer
13866,Ilyas Ansah
13868,Lazar Jovanovic
13882,Arkadiusz Pyrka
13883,Joel Chima Fujita
13884,Louis Oppie
13885,Andréas Hountondji
13887,Jobe Bellingham
13907,Joël Schmied
13908,Sebastian Sebulonsen
13909,Kristoffer Lund
13910,Ísak Bergmann Jóhannesson
13911,Said El Mala
13913,Rav van den Berg
13919,Jens Castrop
13920,Daniel Elfadli
13921,Giorgi Gocholeishvili
13922,Miro Muheim
13923,Nicolás Capaldo
13925,Ransford Königsdörffer
13926,Alexander Røssing-Lelesiit
13928,Otto Stange
13966,Martijn Kaars
13972,Andrija Maksimovic
13973,Albian Hajdari
13974,Isaac Schmidt
13981,Aiman Dardari
13995,Sota Kawasaki
14008,Ezequiél Fernández
14022,William Bøving
14023,Conrad Harder
14024,Adam Daghim
14025,Alessio Castro-Montes
14036,Fabio Baldé
14058,Cameron Puertas
14109,Dmytro Bogdanov
14123,Wael Mohya
14126,Montrell Culbreath
14130,David Santos
14164,Fabio Moreno Fell
14174,Pharell Hensel
14177,Livan Burcu
14187,Kacper Potulski
14197,Ricky-Jade Jones
14223,Samba Konate
14253,Fynn Schenten
14267,Felipe Chávez
14279,Kota Takai
14329,Younes Ebnoutalib
14331,Ayoube Amaimouni-Echghouyab
14337,Youssoupha Niang
14338,Jeremy Arévalo
14345,Tomoya Ando
14371,Kento Shiogai
14390,Mathias Rasmussen
14419,Jonas Adjetey
14420,Luca Reggiani
14421,Samuele Inácio
14423,Philip Otele
14428,Hugo Bolin
14451,Christian Conteh
14455,Uchenna Ogundu
14481,Salim Musah
