whoscored_match_id,whoscored_team_id,side,formation_name,captain_player_id_ws,start_minute,end_minute,data_source
1734621,1799,home,4231,323511,0,52,whoscored
1734621,1799,home,4231,323511,52,72,whoscored
1734621,1799,home,442,323511,72,83,whoscored
1734621,1799,home,442,323511,83,83,whoscored
1734621,1799,home,442,323511,83,89,whoscored
1734621,1799,home,442,323511,89,94,whoscored
1734621,64,away,4231,16942,0,52,whoscored
1734621,64,away,4231,16942,52,69,whoscored
1734621,64,away,4231,16942,69,88,whoscored
1734621,64,away,4231,16942,88,92,whoscored
1734621,64,away,4231,16942,92,92,whoscored
1734621,64,away,4231,16942,92,94,whoscored
1734622,53,home,4231,77922,0,49,whoscored
1734622,53,home,4231,78500,49,68,whoscored
1734622,53,home,4231,78500,68,74,whoscored
1734622,53,home,4231,78500,74,94,whoscored
1734622,52,away,41212,106883,0,53,whoscored
1734622,52,away,41212,106883,53,74,whoscored
1734622,52,away,41212,106883,74,83,whoscored
1734622,52,away,41212,106883,83,83,whoscored
1734622,52,away,41212,106883,83,94,whoscored
1734623,63,home,352,80764,0,6,whoscored
1734623,63,home,352,80764,6,64,whoscored
1734623,63,home,352,80764,64,65,whoscored
1734623,63,home,352,80764,65,83,whoscored
1734623,63,home,352,80764,83,83,whoscored
1734623,63,home,352,80764,83,98,whoscored
1734623,925,away,532,381672,0,64,whoscored
1734623,925,away,532,381672,64,80,whoscored
1734623,925,away,532,381672,80,80,whoscored
1734623,925,away,532,381672,80,81,whoscored
1734623,925,away,532,127802,81,87,whoscored
1734623,925,away,532,127802,87,88,whoscored
1734623,925,away,532,127802,88,98,whoscored
1734624,62,home,442,91242,0,66,whoscored
1734624,62,home,442,91242,66,76,whoscored
1734624,62,home,442,91242,76,84,whoscored
1734624,62,home,442,91242,84,84,whoscored
1734624,62,home,442,91242,84,85,whoscored
1734624,62,home,442,91242,85,95,whoscored
1734624,131,away,433,240874,0,70,whoscored
1734624,131,away,433,240874,70,82,whoscored
1734624,131,away,433,240874,82,93,whoscored
1734624,131,away,433,240874,93,93,whoscored
1734624,131,away,433,240874,93,95,whoscored
1734625,67,home,4231,9446,0,60,whoscored
1734625,67,home,4231,9446,60,61,whoscored
1734625,67,home,4231,9446,61,73,whoscored
1734625,67,home,4231,9446,73,73,whoscored
1734625,67,home,4231,9446,73,86,whoscored
1734625,67,home,4231,22732,86,102,whoscored
1734625,55,away,442,119817,0,65,whoscored
1734625,55,away,442,119817,65,65,whoscored
1734625,55,away,442,119817,65,69,whoscored
1734625,55,away,442,119817,69,91,whoscored
1734625,55,away,442,76810,91,102,whoscored
1734626,838,home,451,91304,0,70,whoscored
1734626,838,home,451,91304,70,70,whoscored
1734626,838,home,451,91304,70,92,whoscored
1734626,838,home,451,91304,92,96,whoscored
1734626,51,away,532,6227,0,52,whoscored
1734626,51,away,4231,294006,52,66,whoscored
1734626,51,away,4231,294006,66,66,whoscored
1734626,51,away,4231,294006,66,91,whoscored
1734626,51,away,4231,294006,91,96,whoscored
1734627,819,home,451,332990,0,56,whoscored
1734627,819,home,451,332990,56,75,whoscored
1734627,819,home,451,332990,75,75,whoscored
1734627,819,home,451,332990,75,105,whoscored
1734627,65,away,4231,80774,0,41,whoscored
1734627,65,away,4321,80774,41,56,whoscored
1734627,65,away,4321,80774,56,86,whoscored
1734627,65,away,3421,80774,86,89,whoscored
1734627,65,away,3142,80774,89,105,whoscored
1734628,839,home,433,97659,0,23,whoscored
1734628,839,home,433,97659,23,61,whoscored
1734628,839,home,433,97659,61,87,whoscored
1734628,839,home,433,97659,87,87,whoscored
1734628,839,home,433,97659,87,88,whoscored
