whoscored_player_id,player_name,whoscored_team_id,team_name,position,shirt_no,season,competition,data_source
91216,Diego Mariño,1799,Almeria,GK,1,2023/24,La Liga,whoscored
338365,Álex Pozo,1799,Almeria,DR,17,2023/24,La Liga,whoscored
148934,Srdjan Babic,1799,Almeria,DC,22,2023/24,La Liga,whoscored
387160,Edgar González,1799,Almeria,DC,3,2023/24,La Liga,whoscored
301773,Sergio Akieme,1799,Almeria,DL,15,2023/24,La Liga,whoscored
323511,Lucas Robertone,1799,Almeria,DMC,5,2023/24,La Liga,whoscored
381644,Iddrisu Baba,1799,Almeria,DMC,4,2023/24,La Liga,whoscored
402214,Lázaro,1799,Almeria,AMR,14,2023/24,La Liga,whoscored
388665,Largie Ramazani,1799,Almeria,AMC,7,2023/24,La Liga,whoscored
135572,Adri Embarba,1799,Almeria,AML,10,2023/24,La Liga,whoscored
402887,Luis Suárez,1799,Almeria,FW,9,2023/24,La Liga,whoscored
412902,Dion Lopy,1799,Almeria,Sub,6,2023/24,La Liga,whoscored
444226,Marezi,1799,Almeria,Sub,29,2023/24,La Liga,whoscored
430148,Marc Pubill,1799,Almeria,Sub,18,2023/24,La Liga,whoscored
261698,Gonzalo Melero,1799,Almeria,Sub,11,2023/24,La Liga,whoscored
401174,Sergio Arribas,1799,Almeria,Sub,19,2023/24,La Liga,whoscored
416798,Kaiky,1799,Almeria,Sub,2,2023/24,La Liga,whoscored
497059,Bruno Iribarne,1799,Almeria,Sub,37,2023/24,La Liga,whoscored
135328,Fernando Martínez,1799,Almeria,Sub,13,2023/24,La Liga,whoscored
365127,Chumi,1799,Almeria,Sub,21,2023/24,La Liga,whoscored
369876,Álex Centelles,1799,Almeria,Sub,20,2023/24,La Liga,whoscored
388666,Arnau Puigmal,1799,Almeria,Sub,8,2023/24,La Liga,whoscored
422204,Gui,1799,Almeria,Sub,28,2023/24,La Liga,whoscored
141499,Stole Dimitrievski,64,Rayo Vallecano,GK,1,2023/24,La Liga,whoscored
101613,Iván Balliu,64,Rayo Vallecano,DR,20,2023/24,La Liga,whoscored
80758,Florian Lejeune,64,Rayo Vallecano,DC,24,2023/24,La Liga,whoscored
93492,Aridane Hernández,64,Rayo Vallecano,DC,5,2023/24,La Liga,whoscored
143655,Pacha Espino,64,Rayo Vallecano,DL,12,2023/24,La Liga,whoscored
236575,Unai López,64,Rayo Vallecano,DMC,17,2023/24,La Liga,whoscored
422958,Óscar Valentín,64,Rayo Vallecano,DMC,23,2023/24,La Liga,whoscored
422959,Isi Palazón,64,Rayo Vallecano,AMR,7,2023/24,La Liga,whoscored
16942,Óscar Trejo,64,Rayo Vallecano,AMC,8,2023/24,La Liga,whoscored
135345,Álvaro García,64,Rayo Vallecano,AML,18,2023/24,La Liga,whoscored
422960,Randy Nteka,64,Rayo Vallecano,FW,11,2023/24,La Liga,whoscored
18701,Radamel Falcao,64,Rayo Vallecano,Sub,9,2023/24,La Liga,whoscored
422963,Pathé Ciss,64,Rayo Vallecano,Sub,21,2023/24,La Liga,whoscored
400048,Salvi Sánchez,64,Rayo Vallecano,Sub,19,2023/24,La Liga,whoscored
448468,Pep Chavarría,64,Rayo Vallecano,Sub,3,2023/24,La Liga,whoscored
449823,Diego Méndez,64,Rayo Vallecano,Sub,29,2023/24,La Liga,whoscored
400844,Abdul Mumin,64,Rayo Vallecano,Sub,16,2023/24,La Liga,whoscored
89883,Bebé,64,Rayo Vallecano,Sub,10,2023/24,La Liga,whoscored
244564,José Pozo,64,Rayo Vallecano,Sub,6,2023/24,La Liga,whoscored
362539,Miguel Morro,64,Rayo Vallecano,Sub,30,2023/24,La Liga,whoscored
422964,Jorge Moreno,64,Rayo Vallecano,Sub,27,2023/24,La Liga,whoscored
449824,Pablo Muñoz,64,Rayo Vallecano,Sub,28,2023/24,La Liga,whoscored
332823,Unai Simón,53,Athletic Club,GK,1,2023/24,La Liga,whoscored
78500,Óscar De Marcos,53,Athletic Club,DR,18,2023/24,La Liga,whoscored
357839,Dani Vivian,53,Athletic Club,DC,3,2023/24,La Liga,whoscored
402663,Aitor Paredes,53,Athletic Club,DC,4,2023/24,La Liga,whoscored
291686,Íñigo Lekue,53,Athletic Club,DL,15,2023/24,La Liga,whoscored
261516,Mikel Vesga,53,Athletic Club,DMC,6,2023/24,La Liga,whoscored
106586,Íñigo Ruíz de Galarreta,53,Athletic Club,DMC,16,2023/24,La Liga,whoscored
408449,Nico Williams,53,Athletic Club,AMR,11,2023/24,La Liga,whoscored
480619,Unai Gómez,53,Athletic Club,AMC,30,2023/24,La Liga,whoscored
77922,Iker Muniain,53,Athletic Club,AML,10,2023/24,La Liga,whoscored
255182,Iñaki Williams,53,Athletic Club,FW,9,2023/24,La Liga,whoscored
362602,Gorka Guruzeta,53,Athletic Club,Sub,12,2023/24,La Liga,whoscored
381510,Oihan Sancet,53,Athletic Club,Sub,8,2023/24,La Liga,whoscored
448013,Imanol García de Albéniz,53,Athletic Club,Sub,19,2023/24,La Liga,whoscored
71174,Ander Herrera,53,Athletic Club,Sub,21,2023/24,La Liga,whoscored
