whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1734799,Santiago Bernabéu,Carlo Ancelotti,Luis García,3 : 0,5 : 0,68954,3362,Mateo Busquets Ferrer,2024-05-14T21:30:00
1734800,Estadio Coliseum,José Bordalás,Enrique Sánchez Flores,0 : 1,0 : 1,10139,260,Javier Iglesias Villanueva,2024-03-30T14:00:00
1734801,Mestalla,Rubén Baraja,Gaizka Garitano,2 : 0,2 : 1,42877,296,Alejandro Muñiz Ruiz,2024-02-03T14:00:00
1734802,San Mamés,Ernesto Valverde,Enrique Sánchez Flores,2 : 0,2 : 0,44717,304,Juan Luis Pulido Santana,2024-05-19T19:00:00
1734803,Mendizorroza,Luis García,Imanol Alguacil,0 : 0,0 : 1,18575,246,Francisco José Hernández Maeso,2024-03-31T18:30:00
1734804,Santiago Bernabéu,Carlo Ancelotti,Diego Simeone,1 : 0,1 : 1,76732,233,José María Sánchez Martínez,2024-02-04T21:00:00
1734805,Cívitas Metropolitano,Diego Simeone,Jagoba Arrasate,0 : 1,1 : 4,58401,2917,Pablo González Fuertes,2024-05-19T19:00:00
1734806,Santiago Bernabéu,Carlo Ancelotti,Ernesto Valverde,1 : 0,2 : 0,72991,2912,Javier Alberola Rojas,2024-03-31T21:00:00
1734807,Estadio de la Cerámica,Marcelino García Toral,Mauricio Pellegrino,0 : 0,0 : 0,17183,2917,Pablo González Fuertes,2024-02-04T14:00:00
1734808,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Iñigo Pérez,1 : 0,3 : 0,35823,189,Jesús Gil Manzano,2024-05-19T19:00:00
1734809,Estadio de la Cerámica,Marcelino García Toral,Diego Simeone,0 : 1,1 : 2,19679,309,Mario Melero López,2024-04-01T21:00:00
1734810,Municipal de Montilivi,Míchel Sánchez,Luis García,2 : 0,3 : 0,11812,246,Francisco José Hernández Maeso,2023-12-18T21:00:00
1734811,El Sadar,Jagoba Arrasate,Rafael Benítez,0 : 2,0 : 3,20030,2912,Javier Alberola Rojas,2024-02-04T16:15:00
1734812,Benito Villamarín,Manuel Pellegrini,Imanol Alguacil,0 : 2,0 : 2,58036,206,Juan Martínez Munuera,2024-05-19T19:00:00
1734813,Municipal de Montilivi,Míchel Sánchez,Manuel Pellegrini,1 : 1,3 : 2,12774,189,Jesús Gil Manzano,2024-03-31T16:15:00
1734814,Power Horse Stadium,Gaizka Garitano,Ernesto Valverde,0 : 0,0 : 0,12863,2976,Victor García Verdura,2024-02-12T21:00:00
1734815,San Mamés,Ernesto Valverde,Francisco Javier García Pimienta,0 : 0,1 : 0,39471,206,Juan Martínez Munuera,2023-12-20T21:30:00
1734816,Nuevo Mirandilla,Mauricio Pellegrino,Francisco Javier García Pimienta,0 : 0,0 : 0,18950,222,César Soto Grado,2024-05-19T19:00:00
1734817,Mestalla,Rubén Baraja,Javier Aguirre,0 : 0,0 : 0,42567,266,Miguel Ángel Ortiz Arias,2024-03-30T18:30:00
1734818,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Alexander Medina,1 : 1,3 : 3,41901,266,Miguel Ángel Ortiz Arias,2024-02-11T21:00:00
1734819,Cívitas Metropolitano,Diego Simeone,José Bordalás,1 : 0,3 : 3,46401,2404,José Luis Munuera Montero,2023-12-19T21:30:00
1734820,Mendizorroza,Luis García,José Bordalás,1 : 0,1 : 0,18709,4159,Jorge Figueroa Vázquez,2024-05-18T21:00:00
1734821,San Mamés,Ernesto Valverde,Marcelino García Toral,0 : 0,1 : 1,50061,3234,Guillermo Cuadra Fernández,2024-04-14T18:30:00
1734822,Estadi Mallorca Son Moix,Javier Aguirre,Francisco Rodríguez,0 : 0,2 : 1,16735,2404,José Luis Munuera Montero,2024-02-11T16:15:00
1734823,Benito Villamarín,Manuel Pellegrini,Míchel Sánchez,0 : 1,1 : 1,51394,169,Ricardo de Burgos Bengoetxea,2023-12-21T19:00:00
1734824,Estadi Mallorca Son Moix,Javier Aguirre,Pepe Mel,1 : 1,2 : 2,20573,169,Ricardo de Burgos Bengoetxea,2024-05-19T19:00:00
1734825,Cívitas Metropolitano,Diego Simeone,Míchel Sánchez,2 : 1,3 : 1,64214,169,Ricardo de Burgos Bengoetxea,2024-04-13T14:00:00
1734826,Estadio Gran Canaria,Francisco Javier García Pimienta,Rubén Baraja,0 : 0,2 : 0,25633,3234,Guillermo Cuadra Fernández,2024-02-10T21:00:00
1734827,Nuevo Mirandilla,Sergio González,Imanol Alguacil,0 : 0,0 : 0,17693,260,Javier Iglesias Villanueva,2023-12-21T19:00:00
1734828,Nuevo Los Cármenes,José Ramón Sandoval,Claudio Giráldez,0 : 0,1 : 2,11473,2912,Javier Alberola Rojas,2024-05-19T19:00:00
1734829,Benito Villamarín,Manuel Pellegrini,Claudio Giráldez,0 : 0,2 : 1,48938,206,Juan Martínez Munuera,2024-04-12T21:00:00
1734830,Mendizorroza,Luis García,Marcelino García Toral,1 : 1,1 : 1,14523,309,Mario Melero López,2024-02-10T14:00:00
1734831,Estadi Mallorca Son Moix,Javier Aguirre,Jagoba Arrasate,1 : 1,3 : 2,14192,309,Mario Melero López,2023-12-21T21:30:00
1734832,Mestalla,Rubén Baraja,Míchel Sánchez,0 : 1,1 : 3,36138,3234,Guillermo Cuadra Fernández,2024-05-19T19:00:00
1734833,Estadi Mallorca Son Moix,Javier Aguirre,Carlo Ancelotti,0 : 0,0 : 1,23244,233,José María Sánchez Martínez,2024-04-13T18:30:00
1734834,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Diego Simeone,1 : 0,1 : 0,31528,260,Javier Iglesias Villanueva,2024-02-11T18:30:00
1734835,Estadio de Vallecas,Francisco Rodríguez,Rubén Baraja,0 : 0,0 : 1,12290,2912,Javier Alberola Rojas,2023-12-19T19:00:00
1734836,Estadio de la Cerámica,Marcelino García Toral,Carlo Ancelotti,1 : 4,4 : 4,21671,229,Alejandro José Hernández Hernández,2024-05-19T19:00:00
1734837,El Sadar,Jagoba Arrasate,Rubén Baraja,0 : 1,0 : 1,19480,2404,José Luis Munuera Montero,2024-04-15T21:00:00
1734838,Nuevo Mirandilla,Mauricio Pellegrino,Manuel Pellegrini,0 : 1,0 : 2,15346,169,Ricardo de Burgos Bengoetxea,2024-02-09T21:00:00
1734839,Nuevo Los Cármenes,Alexander Medina,Enrique Sánchez Flores,0 : 2,0 : 3,16534,3362,Mateo Busquets Ferrer,2023-12-19T21:30:00
1734840,Power Horse Stadium,Pepe Mel,Mauricio Pellegrino,0 : 1,6 : 1,7558,3362,Mateo Busquets Ferrer,2024-05-25T18:30:00
1734841,Estadio Gran Canaria,Francisco Javier García Pimienta,Enrique Sánchez Flores,0 : 1,0 : 2,23698,296,Alejandro Muñiz Ruiz,2024-04-14T14:00:00
1734842,Estadio Coliseum,José Bordalás,Rafael Benítez,2 : 0,3 : 2,11502,229,Alejandro José Hernández Hernández,2024-02-11T14:00:00
1734843,Mendizorroza,Luis García,Carlo Ancelotti,0 : 0,0 : 1,19275,307,Isidro Díaz de Mera Escuderos,2023-12-21T21:30:00
1734844,Balaídos,Claudio Giráldez,Rubén Baraja,0 : 1,2 : 2,21878,266,Miguel Ángel Ortiz Arias,2024-05-26T16:15:00
1734845,Reale Arena,Imanol Alguacil,Pepe Mel,1 : 1,2 : 2,26520,307,Isidro Díaz de Mera Escuderos,2024-04-14T21:00:00
1734846,Santiago Bernabéu,Carlo Ancelotti,Míchel Sánchez,2 : 0,4 : 0,76585,206,Juan Martínez Munuera,2024-02-10T18:30:00
1734847,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Gaizka Garitano,1 : 1,3 : 2,34471,3234,Guillermo Cuadra Fernández,2023-12-20T19:00:00
1734848,Estadio Coliseum,José Bordalás,Javier Aguirre,0 : 0,1 : 2,9545,2976,Victor García Verdura,2024-05-26T14:00:00
1734849,Nuevo Mirandilla,Mauricio Pellegrino,Xavier Hernández Creus,0 : 1,0 : 1,19607,304,Juan Luis Pulido Santana,2024-04-13T21:00:00
1734850,Reale Arena,Imanol Alguacil,Jagoba Arrasate,0 : 0,0 : 1,32905,307,Isidro Díaz de Mera Escuderos,2024-02-10T16:15:00
1734851,Estadio de la Cerámica,Marcelino García Toral,Rafael Benítez,2 : 0,3 : 2,14687,222,César Soto Grado,2023-12-20T21:30:00
1734852,Municipal de Montilivi,Míchel Sánchez,José Ramón Sandoval,3 : 0,7 : 0,12813,296,Alejandro Muñiz Ruiz,2024-05-24T21:00:00
1734853,Estadio de Vallecas,Iñigo Pérez,José Bordalás,0 : 0,0 : 0,12868,4159,Jorge Figueroa Vázquez,2024-04-13T16:15:00
1734854,San Mamés,Ernesto Valverde,Míchel Sánchez,1 : 0,3 : 2,46220,233,José María Sánchez Martínez,2024-02-19T21:00:00
1734855,Cívitas Metropolitano,José Bordalás,Francisco Rodríguez,0 : 1,0 : 2,11204,4159,Jorge Figueroa Vázquez,2024-01-02T17:00:00
1734856,El Sadar,Jagoba Arrasate,Marcelino García Toral,1 : 0,1 : 1,18385,309,Mario Melero López,2024-05-25T14:00:00
1734857,Nuevo Los Cármenes,José Ramón Sandoval,Luis García,2 : 0,2 : 0,13398,2976,Victor García Verdura,2024-04-14T16:15:00
1734858,Cívitas Metropolitano,Diego Simeone,Francisco Javier García Pimienta,2 : 0,5 : 0,61196,4159,Jorge Figueroa Vázquez,2024-02-17T14:00:00
1734859,Estadio de Vallecas,Iñigo Pérez,Ernesto Valverde,0 : 0,0 : 1,13090,2404,José Luis Munuera Montero,2024-05-25T18:30:00
1734860,Mestalla,Rubén Baraja,Marcelino García Toral,2 : 0,3 : 1,44973,189,Jesús Gil Manzano,2024-01-02T21:30:00
1734861,Power Horse Stadium,Pepe Mel,Marcelino García Toral,1 : 1,1 : 2,10601,266,Miguel Ángel Ortiz Arias,2024-04-21T16:15:00
1734862,Estadi Mallorca Son Moix,Javier Aguirre,Imanol Alguacil,1 : 1,1 : 2,18153,2917,Pablo González Fuertes,2024-02-18T18:30:00
1734863,Reale Arena,Imanol Alguacil,Diego Simeone,0 : 1,0 : 2,30678,233,José María Sánchez Martínez,2024-05-25T16:15:00
1734864,San Mamés,Ernesto Valverde,José Ramón Sandoval,1 : 1,1 : 1,45917,260,Javier Iglesias Villanueva,2024-04-19T21:00:00
1734865,El Sadar,Jagoba Arrasate,Gaizka Garitano,1 : 0,1 : 0,20391,222,César Soto Grado,2024-01-04T17:00:00
1734866,Estadio de Vallecas,Iñigo Pérez,Carlo Ancelotti,1 : 1,1 : 1,14354,296,Alejandro Muñiz Ruiz,2024-02-18T14:00:00
1734867,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Xavier Hernández Creus,1 : 1,1 : 2,34888,260,Javier Iglesias Villanueva,2024-05-26T21:00:00
1734868,Balaídos,Claudio Giráldez,Francisco Javier García Pimienta,2 : 1,4 : 1,21256,246,Francisco José Hernández Maeso,2024-04-20T14:00:00
1734869,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Ernesto Valverde,0 : 1,0 : 2,28366,233,José María Sánchez Martínez,2024-01-04T19:15:00
1734870,Nuevo Los Cármenes,Alexander Medina,Gaizka Garitano,0 : 1,1 : 1,18756,189,Jesús Gil Manzano,2024-02-18T16:15:00
1734871,Santiago Bernabéu,Carlo Ancelotti,Manuel Pellegrini,0 : 0,0 : 0,73614,307,Isidro Díaz de Mera Escuderos,2024-05-25T21:00:00
1734872,Estadio Coliseum,José Bordalás,Imanol Alguacil,1 : 1,1 : 1,12228,2976,Victor García Verdura,2024-04-21T14:00:00
1734873,Municipal de Montilivi,Míchel Sánchez,Diego Simeone,3 : 2,4 : 3,13804,229,Alejandro José Hernández Hernández,2024-01-03T21:30:00
1734874,Balaídos,Rafael Benítez,Xavier Hernández Creus,0 : 1,1 : 2,23096,304,Juan Luis Pulido Santana,2024-02-17T18:30:00
1734875,Estadio Gran Canaria,Francisco Javier García Pimienta,Luis García,0 : 0,1 : 1,23043,246,Francisco José Hernández Maeso,2024-05-26T16:15:00
1734876,Mendizorroza,Luis García,Diego Simeone,1 : 0,2 : 0,18719,189,Jesús Gil Manzano,2024-04-21T18:30:00
1734877,Estadio Gran Canaria,Francisco Javier García Pimienta,Xavier Hernández Creus,1 : 0,1 : 2,31712,2917,Pablo González Fuertes,2024-01-04T21:30:00
1734878,El Sadar,Jagoba Arrasate,Mauricio Pellegrino,0 : 0,2 : 0,19525,246,Francisco José Hernández Maeso,2024-02-17T16:15:00
1734879,Santiago Bernabéu,Carlo Ancelotti,Xavier Hernández Creus,1 : 1,3 : 2,77981,222,César Soto Grado,2024-04-21T21:00:00
1734880,Balaídos,Rafael Benítez,Manuel Pellegrini,1 : 1,2 : 1,21105,266,Miguel Ángel Ortiz Arias,2024-01-03T19:15:00
1734881,Estadio de la Cerámica,Marcelino García Toral,José Bordalás,0 : 1,1 : 1,16869,2912,Javier Alberola Rojas,2024-02-16T21:00:00
1734882,Mestalla,Rubén Baraja,Manuel Pellegrini,0 : 1,1 : 2,46371,3362,Mateo Busquets Ferrer,2024-04-20T18:30:00
1734883,Nuevo Los Cármenes,Alexander Medina,Sergio González,1 : 0,2 : 0,17732,304,Juan Luis Pulido Santana,2024-01-03T17:00:00
1734884,Mestalla,Rubén Baraja,Enrique Sánchez Flores,0 : 0,0 : 0,44506,222,César Soto Grado,2024-02-17T21:00:00
1734885,Municipal de Montilivi,Míchel Sánchez,Mauricio Pellegrino,2 : 0,4 : 1,12665,2912,Javier Alberola Rojas,2024-04-20T21:00:00
1734886,Santiago Bernabéu,Carlo Ancelotti,Javier Aguirre,0 : 0,1 : 0,72394,296,Alejandro Muñiz Ruiz,2024-01-03T19:15:00
1734887,Benito Villamarín,Manuel Pellegrini,Luis García,0 : 0,0 : 0,43514,3362,Mateo Busquets Ferrer,2024-02-18T21:00:00
1734888,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Javier Aguirre,0 : 0,2 : 1,35203,229,Alejandro José Hernández Hernández,2024-04-22T21:00:00
1734889,Reale Arena,Imanol Alguacil,Luis García,0 : 0,1 : 1,34051,2976,Victor García Verdura,2024-01-02T19:15:00
1734890,Power Horse Stadium,Gaizka Garitano,Diego Simeone,1 : 1,2 : 2,14472,2912,Javier Alberola Rojas,2024-02-24T21:00:00
1734891,Estadio de Vallecas,Iñigo Pérez,Jagoba Arrasate,0 : 1,2 : 1,12617,309,Mario Melero López,2024-04-20T16:15:00
1734892,Power Horse Stadium,Gaizka Garitano,Míchel Sánchez,0 : 0,0 : 0,12111,3362,Mateo Busquets Ferrer,2024-01-14T14:00:00
1734893,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,José Bordalás,1 : 0,4 : 0,36803,296,Alejandro Muñiz Ruiz,2024-02-24T16:15:00
1734894,Power Horse Stadium,Pepe Mel,José Bordalás,1 : 1,1 : 3,7874,3234,Guillermo Cuadra Fernández,2024-04-27T16:15:00
1734895,San Mamés,Ernesto Valverde,Imanol Alguacil,2 : 0,2 : 1,51475,2404,José Luis Munuera Montero,2024-01-13T18:30:00
1734896,Nuevo Mirandilla,Mauricio Pellegrino,Rafael Benítez,0 : 1,2 : 2,18123,266,Miguel Ángel Ortiz Arias,2024-02-25T14:00:00
1734897,Cívitas Metropolitano,Diego Simeone,Francisco Rodríguez,1 : 1,2 : 1,47003,222,César Soto Grado,2024-01-31T21:00:00
1734898,Municipal de Montilivi,Míchel Sánchez,Iñigo Pérez,0 : 0,3 : 0,8923,169,Ricardo de Burgos Bengoetxea,2024-02-26T21:00:00
1734899,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Jagoba Arrasate,0 : 0,1 : 0,37888,4159,Jorge Figueroa Vázquez,2024-01-31T19:00:00
1734900,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Rubén Baraja,1 : 2,4 : 2,30167,169,Ricardo de Burgos Bengoetxea,2024-04-29T21:00:00
1734901,Santiago Bernabéu,Carlo Ancelotti,Enrique Sánchez Flores,0 : 0,1 : 0,74969,307,Isidro Díaz de Mera Escuderos,2024-02-25T21:00:00
1734902,Benito Villamarín,Manuel Pellegrini,Alexander Medina,0 : 0,1 : 0,50197,3234,Guillermo Cuadra Fernández,2024-01-13T21:00:00
1734903,Benito Villamarín,Manuel Pellegrini,Enrique Sánchez Flores,1 : 0,1 : 1,55770,233,José María Sánchez Martínez,2024-04-28T21:00:00
1734904,Reale Arena,Imanol Alguacil,Marcelino García Toral,0 : 1,1 : 3,30609,260,Javier Iglesias Villanueva,2024-02-23T21:00:00
1734905,Nuevo Mirandilla,Sergio González,Rubén Baraja,1 : 1,1 : 4,18622,307,Isidro Díaz de Mera Escuderos,2024-01-14T16:15:00
1734906,Nuevo Mirandilla,Mauricio Pellegrino,Javier Aguirre,0 : 1,1 : 1,18174,307,Isidro Díaz de Mera Escuderos,2024-04-28T14:00:00
1734907,Nuevo Los Cármenes,José Ramón Sandoval,Rubén Baraja,0 : 0,0 : 1,15107,229,Alejandro José Hernández Hernández,2024-04-04T20:00:00
1734908,Estadio Coliseum,José Bordalás,Carlo Ancelotti,0 : 1,0 : 2,15264,169,Ricardo de Burgos Bengoetxea,2024-02-01T21:00:00
1734909,Nuevo Los Cármenes,José Ramón Sandoval,Jagoba Arrasate,1 : 0,3 : 0,13825,296,Alejandro Muñiz Ruiz,2024-04-28T16:15:00
1734910,Estadio Gran Canaria,Francisco Javier García Pimienta,Jagoba Arrasate,0 : 0,1 : 1,25075,2404,José Luis Munuera Montero,2024-02-25T18:30:00
1734911,Estadio Gran Canaria,Francisco Javier García Pimienta,Marcelino García Toral,1 : 0,3 : 0,24485,260,Javier Iglesias Villanueva,2024-01-13T14:00:00
1734912,Mendizorroza,Luis García,Claudio Giráldez,0 : 0,3 : 0,18039,304,Juan Luis Pulido Santana,2024-04-27T18:30:00
1734913,Mendizorroza,Luis García,Javier Aguirre,0 : 0,1 : 1,16102,2976,Victor García Verdura,2024-02-24T18:30:00
1734914,Estadi Mallorca Son Moix,Javier Aguirre,Rafael Benítez,1 : 1,1 : 1,21130,2976,Victor García Verdura,2024-01-13T16:15:00
1734915,Cívitas Metropolitano,Diego Simeone,Ernesto Valverde,1 : 1,3 : 1,64612,206,Juan Martínez Munuera,2024-04-27T21:00:00
1734916,Benito Villamarín,Manuel Pellegrini,Ernesto Valverde,2 : 1,3 : 1,53537,3234,Guillermo Cuadra Fernández,2024-02-25T16:15:00
1734917,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Luis García,0 : 2,2 : 3,34225,229,Alejandro José Hernández Hernández,2024-01-12T21:00:00
1734918,Estadio Gran Canaria,Francisco Javier García Pimienta,Míchel Sánchez,0 : 1,0 : 2,18734,4159,Jorge Figueroa Vázquez,2024-04-27T14:00:00
1734919,San Mamés,Ernesto Valverde,Xavier Hernández Creus,0 : 0,0 : 0,50295,229,Alejandro José Hernández Hernández,2024-03-03T21:00:00
1734920,Balaídos,Rafael Benítez,Imanol Alguacil,0 : 1,0 : 1,20901,4159,Jorge Figueroa Vázquez,2024-01-20T21:00:00
1734921,Estadio de la Cerámica,Marcelino García Toral,Iñigo Pérez,1 : 0,3 : 0,17869,2917,Pablo González Fuertes,2024-04-28T18:30:00
1734922,Cívitas Metropolitano,Diego Simeone,Manuel Pellegrini,2 : 0,2 : 1,61901,222,César Soto Grado,2024-03-03T16:15:00
1734923,Municipal de Montilivi,Míchel Sánchez,Enrique Sánchez Flores,3 : 1,5 : 1,13092,2917,Pablo González Fuertes,2024-01-21T21:00:00
1734924,Reale Arena,Imanol Alguacil,Carlo Ancelotti,0 : 1,0 : 1,37109,2404,José Luis Munuera Montero,2024-04-26T21:00:00
1734925,Estadio Coliseum,José Bordalás,Francisco Javier García Pimienta,3 : 1,3 : 3,7623,2917,Pablo González Fuertes,2024-03-02T18:30:00
1734926,Mendizorroza,Luis García,Sergio González,0 : 0,1 : 0,15838,296,Alejandro Muñiz Ruiz,2024-01-19T21:00:00
1734927,Balaídos,Claudio Giráldez,Marcelino García Toral,2 : 1,3 : 2,19548,222,César Soto Grado,2024-05-05T16:15:00
1734928,Santiago Bernabéu,Carlo Ancelotti,Gaizka Garitano,0 : 2,3 : 2,72044,246,Francisco José Hernández Maeso,2024-01-21T16:15:00
1734929,Balaídos,Rafael Benítez,Gaizka Garitano,0 : 0,1 : 0,18005,233,José María Sánchez Martínez,2024-03-01T21:00:00
1734930,Estadio de Vallecas,Iñigo Pérez,Pepe Mel,0 : 1,0 : 1,10864,246,Francisco José Hernández Maeso,2024-05-05T21:00:00
1734931,Mestalla,Rubén Baraja,Ernesto Valverde,0 : 0,1 : 0,45344,304,Juan Luis Pulido Santana,2024-01-20T18:30:00
1734932,Estadio de Vallecas,Iñigo Pérez,Mauricio Pellegrino,0 : 0,1 : 1,12272,2912,Javier Alberola Rojas,2024-03-02T16:15:00
1734933,Estadio Coliseum,José Bordalás,Ernesto Valverde,0 : 1,0 : 2,12149,189,Jesús Gil Manzano,2024-05-03T21:00:00
1734934,Nuevo Los Cármenes,Alexander Medina,Diego Simeone,0 : 0,0 : 1,18704,206,Juan Martínez Munuera,2024-01-22T21:00:00
1734935,Estadi Mallorca Son Moix,Javier Aguirre,Míchel Sánchez,1 : 0,1 : 0,17769,246,Francisco José Hernández Maeso,2024-03-03T18:30:00
1734936,Estadi Mallorca Son Moix,Javier Aguirre,Diego Simeone,0 : 1,0 : 1,20519,2912,Javier Alberola Rojas,2024-05-04T21:00:00
1734937,Benito Villamarín,Manuel Pellegrini,Xavier Hernández Creus,0 : 1,2 : 4,53288,189,Jesús Gil Manzano,2024-01-21T18:30:00
1734938,Mestalla,Rubén Baraja,Carlo Ancelotti,2 : 1,2 : 2,47427,189,Jesús Gil Manzano,2024-03-02T21:00:00
1734939,Municipal de Montilivi,Míchel Sánchez,Xavier Hernández Creus,1 : 2,4 : 2,14090,229,Alejandro José Hernández Hernández,2024-05-04T18:30:00
1734940,El Sadar,Jagoba Arrasate,José Bordalás,2 : 0,3 : 2,18811,233,José María Sánchez Martínez,2024-01-21T14:00:00
1734941,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Imanol Alguacil,2 : 1,3 : 2,35884,3362,Mateo Busquets Ferrer,2024-03-02T14:00:00
1734942,El Sadar,Jagoba Arrasate,Manuel Pellegrini,0 : 2,0 : 2,18300,2976,Victor García Verdura,2024-05-05T14:00:00
1734943,Estadio de la Cerámica,Marcelino García Toral,Javier Aguirre,1 : 0,1 : 1,16479,266,Miguel Ángel Ortiz Arias,2024-01-20T16:15:00
1734944,Estadio de la Cerámica,Marcelino García Toral,Alexander Medina,3 : 0,5 : 1,15896,304,Juan Luis Pulido Santana,2024-03-03T14:00:00
1734945,Santiago Bernabéu,Carlo Ancelotti,Mauricio Pellegrino,0 : 0,3 : 0,72654,260,Javier Iglesias Villanueva,2024-05-04T16:15:00
1734946,Estadio de Vallecas,Francisco Rodríguez,Francisco Javier García Pimienta,0 : 1,0 : 2,12477,309,Mario Melero López,2024-01-20T14:00:00
1734947,El Sadar,Jagoba Arrasate,Luis García,0 : 0,1 : 0,17215,4159,Jorge Figueroa Vázquez,2024-03-04T21:00:00
1734948,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,José Ramón Sandoval,1 : 0,3 : 0,32658,3362,Mateo Busquets Ferrer,2024-05-05T21:00:00
1734949,Cívitas Metropolitano,Diego Simeone,Rubén Baraja,1 : 0,2 : 0,59493,169,Ricardo de Burgos Bengoetxea,2024-01-28T21:00:00
1734950,Power Horse Stadium,Gaizka Garitano,Enrique Sánchez Flores,1 : 0,2 : 2,13095,169,Ricardo de Burgos Bengoetxea,2024-03-11T21:00:00
1734951,Reale Arena,Imanol Alguacil,Francisco Javier García Pimienta,2 : 0,2 : 0,29330,266,Miguel Ángel Ortiz Arias,2024-05-04T14:00:00
1734952,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Marcelino García Toral,0 : 1,3 : 5,46229,2404,José Luis Munuera Montero,2024-01-27T18:30:00
1734953,Mestalla,Rubén Baraja,Luis García,0 : 0,0 : 1,44643,309,Mario Melero López,2024-05-05T18:30:00
1734954,Balaídos,Rafael Benítez,Míchel Sánchez,0 : 1,0 : 1,20684,309,Mario Melero López,2024-01-28T14:00:00
1734955,San Mamés,Ernesto Valverde,Jagoba Arrasate,0 : 1,2 : 2,45273,233,José María Sánchez Martínez,2024-05-11T21:00:00
1734956,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Javier Aguirre,0 : 0,1 : 0,38225,260,Javier Iglesias Villanueva,2024-03-08T21:00:00
1734957,Estadio Coliseum,José Bordalás,Alexander Medina,2 : 0,2 : 0,10382,2976,Victor García Verdura,2024-01-29T21:00:00
1734958,Cívitas Metropolitano,Diego Simeone,Claudio Giráldez,0 : 0,1 : 0,63014,4159,Jorge Figueroa Vázquez,2024-05-12T16:15:00
1734959,Benito Villamarín,Manuel Pellegrini,Marcelino García Toral,2 : 1,2 : 3,47711,229,Alejandro José Hernández Hernández,2024-03-10T21:00:00
1734960,Estadio Gran Canaria,Francisco Javier García Pimienta,Carlo Ancelotti,0 : 0,1 : 2,32037,222,César Soto Grado,2024-01-27T16:15:00
1734961,Estadi Olímpic Lluís Companys,Xavier Hernández Creus,Imanol Alguacil,1 : 0,2 : 0,35829,3234,Guillermo Cuadra Fernández,2024-05-13T21:00:00
1734962,Municipal de Montilivi,Míchel Sánchez,Jagoba Arrasate,1 : 0,2 : 0,11598,3362,Mateo Busquets Ferrer,2024-03-09T21:00:00
1734963,Nuevo Mirandilla,Mauricio Pellegrino,Ernesto Valverde,0 : 0,0 : 0,18839,3362,Mateo Busquets Ferrer,2024-01-28T16:15:00
1734964,Nuevo Mirandilla,Mauricio Pellegrino,José Bordalás,1 : 0,1 : 0,16592,169,Ricardo de Burgos Bengoetxea,2024-05-12T14:00:00
1734965,Nuevo Los Cármenes,Alexander Medina,Imanol Alguacil,2 : 1,2 : 3,9214,206,Juan Martínez Munuera,2024-03-09T18:30:00
1734966,Estadi Mallorca Son Moix,Javier Aguirre,Manuel Pellegrini,0 : 1,0 : 1,20051,260,Javier Iglesias Villanueva,2024-01-27T21:00:00
1734967,Nuevo Los Cármenes,José Ramón Sandoval,Carlo Ancelotti,0 : 2,0 : 4,20058,2917,Pablo González Fuertes,2024-05-11T18:30:00
1734968,Mendizorroza,Luis García,Iñigo Pérez,1 : 0,1 : 0,16519,2404,José Luis Munuera Montero,2024-03-10T14:00:00
1734969,Ramón Sánchez-Pizjuán,Enrique Sánchez Flores,Jagoba Arrasate,1 : 0,1 : 1,36640,3234,Guillermo Cuadra Fernández,2024-01-28T18:30:00
1734970,Mendizorroza,Luis García,Míchel Sánchez,1 : 2,2 : 2,17906,2404,José Luis Munuera Montero,2024-05-10T21:00:00
1734971,Estadio Gran Canaria,Francisco Javier García Pimienta,Ernesto Valverde,0 : 1,0 : 2,27316,266,Miguel Ángel Ortiz Arias,2024-03-10T16:15:00
1734972,Reale Arena,Imanol Alguacil,Francisco Rodríguez,0 : 0,0 : 0,32528,229,Alejandro José Hernández Hernández,2024-01-27T14:00:00
1734973,Benito Villamarín,Manuel Pellegrini,Pepe Mel,2 : 1,3 : 2,48622,296,Alejandro Muñiz Ruiz,2024-05-12T21:00:00
1734974,Nuevo Mirandilla,Mauricio Pellegrino,Diego Simeone,1 : 0,2 : 0,15917,2917,Pablo González Fuertes,2024-03-09T16:15:00
1734975,Mestalla,Rubén Baraja,Iñigo Pérez,0 : 0,0 : 0,42642,304,Juan Luis Pulido Santana,2024-05-12T18:30:00
1734976,Santiago Bernabéu,Carlo Ancelotti,Rafael Benítez,1 : 0,4 : 0,73644,309,Mario Melero López,2024-03-10T18:30:00
