whoscored_match_id,match_date,season,competition,attendance,data_source
1734859,2024-05-25,2023/24,La Liga,13090,whoscored
1734860,2024-01-02,2023/24,La Liga,44973,whoscored
1734861,2024-04-21,2023/24,La Liga,10601,whoscored
1734862,2024-02-18,2023/24,La Liga,18153,whoscored
1734863,2024-05-25,2023/24,La Liga,30678,whoscored
1734864,2024-04-19,2023/24,La Liga,45917,whoscored
1734865,2024-01-04,2023/24,La Liga,20391,whoscored
1734866,2024-02-18,2023/24,La Liga,14354,whoscored
1734867,2024-05-26,2023/24,La Liga,34888,whoscored
1734868,2024-04-20,2023/24,La Liga,21256,whoscored
1734869,2024-01-04,2023/24,La Liga,28366,whoscored
1734870,2024-02-18,2023/24,La Liga,18756,whoscored
1734871,2024-05-25,2023/24,La Liga,73614,whoscored
1734872,2024-04-21,2023/24,La Liga,12228,whoscored
1734873,2024-01-03,2023/24,La Liga,13804,whoscored
1734874,2024-02-17,2023/24,La Liga,23096,whoscored
1734875,2024-05-26,2023/24,La Liga,23043,whoscored
1734876,2024-04-21,2023/24,La Liga,18719,whoscored
1734877,2024-01-04,2023/24,La Liga,31712,whoscored
1734878,2024-02-17,2023/24,La Liga,19525,whoscored
1734879,2024-04-21,2023/24,La Liga,77981,whoscored
1734880,2024-01-03,2023/24,La Liga,21105,whoscored
1734881,2024-02-16,2023/24,La Liga,16869,whoscored
1734882,2024-04-20,2023/24,La Liga,46371,whoscored
1734883,2024-01-03,2023/24,La Liga,17732,whoscored
1734884,2024-02-17,2023/24,La Liga,44506,whoscored
1734885,2024-04-20,2023/24,La Liga,12665,whoscored
1734886,2024-01-03,2023/24,La Liga,72394,whoscored
1734887,2024-02-18,2023/24,La Liga,43514,whoscored
1734888,2024-04-22,2023/24,La Liga,35203,whoscored
1734889,2024-01-02,2023/24,La Liga,34051,whoscored
1734890,2024-02-24,2023/24,La Liga,14472,whoscored
1734891,2024-04-20,2023/24,La Liga,12617,whoscored
1734892,2024-01-14,2023/24,La Liga,12111,whoscored
1734893,2024-02-24,2023/24,La Liga,36803,whoscored
1734894,2024-04-27,2023/24,La Liga,7874,whoscored
1734895,2024-01-13,2023/24,La Liga,51475,whoscored
1734896,2024-02-25,2023/24,La Liga,18123,whoscored
1734897,2024-01-31,2023/24,La Liga,47003,whoscored
1734898,2024-02-26,2023/24,La Liga,8923,whoscored
1734899,2024-01-31,2023/24,La Liga,37888,whoscored
1734900,2024-04-29,2023/24,La Liga,30167,whoscored
1734901,2024-02-25,2023/24,La Liga,74969,whoscored
1734902,2024-01-13,2023/24,La Liga,50197,whoscored
1734903,2024-04-28,2023/24,La Liga,55770,whoscored
1734904,2024-02-23,2023/24,La Liga,30609,whoscored
1734905,2024-01-14,2023/24,La Liga,18622,whoscored
1734906,2024-04-28,2023/24,La Liga,18174,whoscored
1734907,2024-04-04,2023/24,La Liga,15107,whoscored
1734908,2024-02-01,2023/24,La Liga,15264,whoscored
1734909,2024-04-28,2023/24,La Liga,13825,whoscored
1734910,2024-02-25,2023/24,La Liga,25075,whoscored
1734911,2024-01-13,2023/24,La Liga,24485,whoscored
1734912,2024-04-27,2023/24,La Liga,18039,whoscored
1734913,2024-02-24,2023/24,La Liga,16102,whoscored
1734914,2024-01-13,2023/24,La Liga,21130,whoscored
1734915,2024-04-27,2023/24,La Liga,64612,whoscored
1734916,2024-02-25,2023/24,La Liga,53537,whoscored
1734917,2024-01-12,2023/24,La Liga,34225,whoscored
1734918,2024-04-27,2023/24,La Liga,18734,whoscored
1734919,2024-03-03,2023/24,La Liga,50295,whoscored
1734920,2024-01-20,2023/24,La Liga,20901,whoscored
1734921,2024-04-28,2023/24,La Liga,17869,whoscored
1734922,2024-03-03,2023/24,La Liga,61901,whoscored
1734923,2024-01-21,2023/24,La Liga,13092,whoscored
1734924,2024-04-26,2023/24,La Liga,37109,whoscored
1734925,2024-03-02,2023/24,La Liga,7623,whoscored
1734926,2024-01-19,2023/24,La Liga,15838,whoscored
1734927,2024-05-05,2023/24,La Liga,19548,whoscored
1734928,2024-01-21,2023/24,La Liga,72044,whoscored
1734929,2024-03-01,2023/24,La Liga,18005,whoscored
1734930,2024-05-05,2023/24,La Liga,10864,whoscored
1734931,2024-01-20,2023/24,La Liga,45344,whoscored
1734932,2024-03-02,2023/24,La Liga,12272,whoscored
1734933,2024-05-03,2023/24,La Liga,12149,whoscored
1734934,2024-01-22,2023/24,La Liga,18704,whoscored
1734935,2024-03-03,2023/24,La Liga,17769,whoscored
1734936,2024-05-04,2023/24,La Liga,20519,whoscored
1734937,2024-01-21,2023/24,La Liga,53288,whoscored
1734938,2024-03-02,2023/24,La Liga,47427,whoscored
1734939,2024-05-04,2023/24,La Liga,14090,whoscored
1734940,2024-01-21,2023/24,La Liga,18811,whoscored
1734941,2024-03-02,2023/24,La Liga,35884,whoscored
1734942,2024-05-05,2023/24,La Liga,18300,whoscored
1734943,2024-01-20,2023/24,La Liga,16479,whoscored
1734944,2024-03-03,2023/24,La Liga,15896,whoscored
1734945,2024-05-04,2023/24,La Liga,72654,whoscored
1734946,2024-01-20,2023/24,La Liga,12477,whoscored
1734947,2024-03-04,2023/24,La Liga,17215,whoscored
1734948,2024-05-05,2023/24,La Liga,32658,whoscored
1734949,2024-01-28,2023/24,La Liga,59493,whoscored
1734950,2024-03-11,2023/24,La Liga,13095,whoscored
1734951,2024-05-04,2023/24,La Liga,29330,whoscored
1734952,2024-01-27,2023/24,La Liga,46229,whoscored
1734953,2024-05-05,2023/24,La Liga,44643,whoscored
1734954,2024-01-28,2023/24,La Liga,20684,whoscored
1734955,2024-05-11,2023/24,La Liga,45273,whoscored
