whoscored_player_id,name,whoscored_team_id,position,shirt_no,season,source,competition
299450,Renato Sanches,299,MC,85,2024/25,whoscored,Champions League
355870,Orkun Kökçü,299,MC,10,2024/25,whoscored,Champions League
424624,Zeki Amdouni,299,FW,7,2024/25,whoscored,Champions League
402880,Kerem Aktürkoglu,299,FW,17,2024/25,whoscored,Champions League
23110,Ángel Di María,299,Sub,11,2024/25,whoscored,Champions League
379235,Benjamín Rollheiser,299,Sub,32,2024/25,whoscored,Champions League
355666,Arthur Cabral,299,Sub,9,2024/25,whoscored,Champions League
353193,Niklas Beste,299,Sub,37,2024/25,whoscored,Champions League
330514,Vangelis Pavlidis,299,Sub,14,2024/25,whoscored,Champions League
439792,Adrian Bajrami,299,Sub,81,2024/25,whoscored,Champions League
424588,Andreas Schjelderup,299,Sub,21,2024/25,whoscored,Champions League
404768,Samuel Soares,299,Sub,24,2024/25,whoscored,Champions League
369712,Florentino,299,Sub,61,2024/25,whoscored,Champions League
443612,André Gomes,299,Sub,75,2024/25,whoscored,Champions League
545539,Leandro Santos,299,Sub,71,2024/25,whoscored,Champions League
399834,Dmytro Riznyk,1706,GK,31,2024/25,whoscored,Champions League
399829,Yukhym Konoplia,1706,DR,26,2024/25,whoscored,Champions League
447692,Alaa Ghram,1706,DC,18,2024/25,whoscored,Champions League
370248,Valerii Bondar,1706,DC,5,2024/25,whoscored,Champions League
284817,Mykola Matviienko,1706,DL,22,2024/25,whoscored,Champions League
468024,Marlon Gomes,1706,DMC,30,2024/25,whoscored,Champions League
284560,Oleksandr Zubkov,1706,MR,11,2024/25,whoscored,Champions League
399830,Artem Bondarenko,1706,MC,21,2024/25,whoscored,Champions League
404104,Heorhii Sudakov,1706,MC,10,2024/25,whoscored,Champions League
429174,Kevin,1706,ML,37,2024/25,whoscored,Champions League
387416,Danylo Sikan,1706,FW,14,2024/25,whoscored,Champions League
468022,Eguinaldo,1706,Sub,7,2024/25,whoscored,Champions League
337813,Pedrinho,1706,Sub,38,2024/25,whoscored,Champions League
424607,Dmytro Kryskiv,1706,Sub,8,2024/25,whoscored,Champions League
478838,Newerton,1706,Sub,39,2024/25,whoscored,Champions League
373291,Lassina Traoré,1706,Sub,2,2024/25,whoscored,Champions League
428352,Vinícius Tobias,1706,Sub,17,2024/25,whoscored,Champions League
450230,Marian Faryna,1706,Sub,74,2024/25,whoscored,Champions League
424611,Kiril Fesiun,1706,Sub,72,2024/25,whoscored,Champions League
366591,Marian Shved,1706,Sub,9,2024/25,whoscored,Champions League
29159,Taras Stepanenko,1706,Sub,6,2024/25,whoscored,Champions League
312812,Yehor Nazaryna,1706,Sub,29,2024/25,whoscored,Champions League
401718,Irakli Azarovi,1706,Sub,16,2024/25,whoscored,Champions League
477369,Nestory Irankunda,37,Sub,31,2024/25,whoscored,Champions League
481079,Aleksandar Pavlovic,37,Sub,45,2024/25,whoscored,Champions League
534591,Leon Klanac,37,Sub,48,2024/25,whoscored,Champions League
512330,Noël Aséko,37,Sub,36,2024/25,whoscored,Champions League
401801,Ivan Nevistic,684,GK,33,2024/25,whoscored,Champions League
300608,Ronaël Pierre-Gabriel,684,DR,18,2024/25,whoscored,Champions League
69807,Kévin Théophile-Catherine,684,DC,28,2024/25,whoscored,Champions League
102215,Stefan Ristovski,684,DC,22,2024/25,whoscored,Champions League
228583,Samy Mmaee,684,DC,13,2024/25,whoscored,Champions League
535316,Takuya Ogiwara,684,DL,3,2024/25,whoscored,Champions League
407944,Martin Baturina,684,MC,10,2024/25,whoscored,Champions League
115682,Josip Misic,684,MC,27,2024/25,whoscored,Champions League
203436,Marko Rog,684,MC,30,2024/25,whoscored,Champions League
124271,Bruno Petkovic,684,FW,9,2024/25,whoscored,Champions League
242432,Marko Pjaca,684,FW,20,2024/25,whoscored,Champions League
412334,Dario Spikic,684,Sub,77,2024/25,whoscored,Champions League
439807,Luka Stojkovic,684,Sub,7,2024/25,whoscored,Champions League
377308,Sandro Kulenovic,684,Sub,17,2024/25,whoscored,Champions League
38512,Arijan Ademi,684,Sub,5,2024/25,whoscored,Champions League
451517,Arbër Hoxha,684,Sub,11,2024/25,whoscored,Champions League
448866,Juan Córdoba,684,Sub,19,2024/25,whoscored,Champions League
424366,Lukas Kacavenda,684,Sub,8,2024/25,whoscored,Champions League
438658,Ivan Filipovic,684,Sub,23,2024/25,whoscored,Champions League
363685,Danijel Zagorac,684,Sub,1,2024/25,whoscored,Champions League
380614,Nathanaël Mbuku,684,Sub,21,2024/25,whoscored,Champions League
357099,Maxime Bernauer,684,Sub,6,2024/25,whoscored,Champions League
405310,Raúl Torrente,684,Sub,4,2024/25,whoscored,Champions League
328987,Calvin Stengs,256,MC,10,2024/25,whoscored,Champions League
530985,Chris-Kévin Nadje,256,Sub,34,2024/25,whoscored,Champions League
377288,Ayase Ueda,256,Sub,9,2024/25,whoscored,Champions League
409730,Hugo Bueno,256,Sub,16,2024/25,whoscored,Champions League
519755,Ibrahim Osman,256,Sub,38,2024/25,whoscored,Champions League
413272,Josip Stanisic,37,Sub,44,2024/25,whoscored,Champions League
471241,Tarek Buchmann,37,Sub,28,2024/25,whoscored,Champions League
424526,Matús Vojtko,698,Sub,27,2024/25,whoscored,Champions League
530783,Andrej Mikolás,698,Sub,30,2024/25,whoscored,Champions League
102248,Emiliano Martínez,24,GK,23,2024/25,whoscored,Champions League
301440,Ezri Konsa,24,DR,4,2024/25,whoscored,Champions League
134984,Diego Carlos,24,DC,3,2024/25,whoscored,Champions League
344259,Pau Torres,24,DC,14,2024/25,whoscored,Champions League
89925,Lucas Digne,24,DL,12,2024/25,whoscored,Champions League
136345,Youri Tielemans,24,DMC,8,2024/25,whoscored,Champions League
400815,Amadou Onana,24,DMC,24,2024/25,whoscored,Champions League
411335,Jaden Philogene,24,AMR,19,2024/25,whoscored,Champions League
362824,Morgan Rogers,24,AMC,27,2024/25,whoscored,Champions League
369813,Jacob Ramsey,24,AML,41,2024/25,whoscored,Champions League
148503,Ollie Watkins,24,FW,11,2024/25,whoscored,Champions League
433517,Jhon Durán,24,Sub,9,2024/25,whoscored,Champions League
327682,Leon Bailey,24,Sub,31,2024/25,whoscored,Champions League
384134,Ian Maatsen,24,Sub,22,2024/25,whoscored,Champions League
92547,Ross Barkley,24,Sub,6,2024/25,whoscored,Champions League
260592,Emiliano Buendía,24,Sub,10,2024/25,whoscored,Champions League
476543,Joe Gauci,24,Sub,18,2024/25,whoscored,Champions League
408946,Lamare Bogarde,24,Sub,26,2024/25,whoscored,Champions League
408953,Sil Swinkels,24,Sub,50,2024/25,whoscored,Champions League
322043,Matty Cash,24,Sub,2,2024/25,whoscored,Champions League
408957,Oliwier Zych,24,Sub,48,2024/25,whoscored,Champions League
492955,Kosta Nedeljkovic,24,Sub,20,2024/25,whoscored,Champions League
468162,Kadan Young,24,Sub,72,2024/25,whoscored,Champions League
399772,Xavi Simons,7614,ML,10,2024/25,whoscored,Champions League
132943,Yussuf Poulsen,7614,Sub,9,2024/25,whoscored,Champions League
421405,El Chadaille Bitshiabu,7614,Sub,5,2024/25,whoscored,Champions League
339579,Eljif Elmas,7614,Sub,6,2024/25,whoscored,Champions League
322176,Caoimhín Kelleher,26,GK,62,2024/25,whoscored,Champions League
318871,Trent Alexander-Arnold,26,DR,66,2024/25,whoscored,Champions League
345957,Ibrahima Konaté,26,DC,5,2024/25,whoscored,Champions League
95408,Virgil van Dijk,26,DC,4,2024/25,whoscored,Champions League
301455,Kostas Tsimikas,26,DL,21,2024/25,whoscored,Champions League
345319,Alexis Mac Allister,26,MC,10,2024/25,whoscored,Champions League
369875,Dominik Szoboszlai,26,MC,8,2024/25,whoscored,Champions League
363884,Ryan Gravenberch,26,MC,38,2024/25,whoscored,Champions League
108226,Mohamed Salah,26,FWR,11,2024/25,whoscored,Champions League
400828,Darwin Núñez,26,FW,9,2024/25,whoscored,Champions League
352825,Cody Gakpo,26,FWL,18,2024/25,whoscored,Champions League
377168,Luis Díaz,26,Sub,7,2024/25,whoscored,Champions League
355354,Curtis Jones,26,Sub,17,2024/25,whoscored,Champions League
136451,Joe Gomez,26,Sub,2,2024/25,whoscored,Champions League
115726,Andy Robertson,26,Sub,26,2024/25,whoscored,Champions League
391831,Vítezslav Jaros,26,Sub,56,2024/25,whoscored,Champions League
86829,Wataru Endo,26,Sub,3,2024/25,whoscored,Champions League
411519,Harvey Davies,26,Sub,95,2024/25,whoscored,Champions League
425568,Tyler Morton,26,Sub,80,2024/25,whoscored,Champions League
430019,Jarell Quansah,26,Sub,78,2024/25,whoscored,Champions League
509423,Trey Nyoni,26,Sub,98,2024/25,whoscored,Champions League
330538,David Raum,7614,DL,22,2024/25,whoscored,Champions League
143600,Lukas Klostermann,7614,Sub,16,2024/25,whoscored,Champions League
339875,Bremer,87,DC,3,2024/25,whoscored,Champions League
423440,Andrea Cambiaso,87,DL,27,2024/25,whoscored,Champions League
345322,Nico González,87,AMR,11,2024/25,whoscored,Champions League
445322,Juan Cabal,87,Sub,32,2024/25,whoscored,Champions League
76662,Jan Oblak,63,GK,13,2024/25,whoscored,Champions League
361812,Reinildo Mandava,63,DC,23,2024/25,whoscored,Champions League
367008,Robin Le Normand,63,DC,24,2024/25,whoscored,Champions League
135914,José María Giménez,63,DC,2,2024/25,whoscored,Champions League
254582,Marcos Llorente,63,DMR,14,2024/25,whoscored,Champions League
382631,Rodrigo Riquelme,63,DML,17,2024/25,whoscored,Champions League
125547,Rodrigo De Paul,63,MC,5,2024/25,whoscored,Champions League
80764,Koke,63,MC,6,2024/25,whoscored,Champions League
127604,Ángel Correa,63,AMC,10,2024/25,whoscored,Champions League
80241,Antoine Griezmann,63,AMC,7,2024/25,whoscored,Champions League
365409,Julián Alvarez,63,FW,19,2024/25,whoscored,Champions League
303728,Nahuel Molina,63,Sub,16,2024/25,whoscored,Champions League
25191,Axel Witsel,63,Sub,20,2024/25,whoscored,Champions League
381594,Samuel Lino,63,Sub,12,2024/25,whoscored,Champions League
302497,Alexander Sørloth,63,Sub,9,2024/25,whoscored,Champions League
375621,Conor Gallagher,63,Sub,4,2024/25,whoscored,Champions League
126278,Juan Musso,63,Sub,1,2024/25,whoscored,Champions League
422918,Giuliano Simeone,63,Sub,22,2024/25,whoscored,Champions League
236511,Clément Lenglet,63,Sub,15,2024/25,whoscored,Champions League
369497,Javi Galán,63,Sub,21,2024/25,whoscored,Champions League
25931,César Azpilicueta,63,Sub,3,2024/25,whoscored,Champions League
422917,Javi Serrano,63,Sub,29,2024/25,whoscored,Champions League
433107,Antonio Gomís,63,Sub,31,2024/25,whoscored,Champions League
536129,Fernando Dickes,7614,Sub,33,2024/25,whoscored,Champions League
395992,Gonçalo Inácio,296,Sub,25,2024/25,whoscored,Champions League
455733,Mauro Couto,296,Sub,78,2024/25,whoscored,Champions League
516857,Rafael Nel,296,Sub,86,2024/25,whoscored,Champions League
546867,Alexandre Brito,296,Sub,50,2024/25,whoscored,Champions League
551045,Denilson Santos,296,Sub,71,2024/25,whoscored,Champions League
19545,Kasper Schmeichel,103,GK,1,2024/25,whoscored,Champions League
397859,Alistair Johnston,103,DR,2,2024/25,whoscored,Champions League
298687,Auston Trusty,103,DC,6,2024/25,whoscored,Champions League
301029,Cameron Carter-Vickers,103,DC,20,2024/25,whoscored,Champions League
376888,Greg Taylor,103,DL,3,2024/25,whoscored,Champions League
410506,Arne Engels,103,MC,27,2024/25,whoscored,Champions League
431444,Reo Hatate,103,MC,41,2024/25,whoscored,Champions League
36471,Callum McGregor,103,MC,42,2024/25,whoscored,Champions League
420245,Nicolas Kühn,103,FWR,10,2024/25,whoscored,Champions League
421333,Kyogo Furuhashi,103,FW,8,2024/25,whoscored,Champions League
377287,Daizen Maeda,103,FWL,38,2024/25,whoscored,Champions League
382368,Adam Idah,103,Sub,9,2024/25,whoscored,Champions League
384863,Liam Scales,103,Sub,5,2024/25,whoscored,Champions League
407139,Paulo Bernardo,103,Sub,28,2024/25,whoscored,Champions League
454341,Álex Valle,103,Sub,11,2024/25,whoscored,Champions League
457093,Yang Hyun-Jun,103,Sub,13,2024/25,whoscored,Champions League
406444,Viljami Sinisalo,103,Sub,12,2024/25,whoscored,Champions League
455258,Luis Palma,103,Sub,7,2024/25,whoscored,Champions League
423273,Maik Nawrocki,103,Sub,17,2024/25,whoscored,Champions League
81481,James Forrest,103,Sub,49,2024/25,whoscored,Champions League
291944,Anthony Ralston,103,Sub,56,2024/25,whoscored,Champions League
399929,Stephen Welsh,103,Sub,57,2024/25,whoscored,Champions League
421237,Luke McCowan,103,Sub,14,2024/25,whoscored,Champions League
547067,Faik Sakar,7614,Sub,31,2024/25,whoscored,Champions League
515473,Nuha Jatta,7614,Sub,38,2024/25,whoscored,Champions League
331790,Boubacar Kamara,24,DMC,44,2024/25,whoscored,Champions League
318449,John McGinn,24,AML,7,2024/25,whoscored,Champions League
41554,Robin Olsen,24,Sub,25,2024/25,whoscored,Champions League
123167,Tyrone Mings,24,Sub,5,2024/25,whoscored,Champions League
361867,Kjell Scherpen,390,GK,1,2024/25,whoscored,Champions League
532323,Arjan Malic,390,DR,23,2024/25,whoscored,Champions League
418592,Niklas Geyrhofer,390,DC,35,2024/25,whoscored,Champions League
243580,Gregory Wüthrich,390,DC,5,2024/25,whoscored,Champions League
328977,Dimitri Lavalée,390,DL,24,2024/25,whoscored,Champions League
254128,Jon Gorenc Stankovic,390,DMC,4,2024/25,whoscored,Champions League
484496,Tochi Chukwuani,390,MC,21,2024/25,whoscored,Champions League
533015,Malick Yalcouyé,390,MC,8,2024/25,whoscored,Champions League
283760,Otar Kiteishvili,390,AMC,10,2024/25,whoscored,Champions League
397645,William Bøving,390,FW,15,2024/25,whoscored,Champions League
415378,Seedy Jatta,390,FW,20,2024/25,whoscored,Champions League
69630,Stefan Hierländer,390,Sub,25,2024/25,whoscored,Champions League
470945,Lovro Zvonarek,390,Sub,14,2024/25,whoscored,Champions League
508842,Amady Camara,390,Sub,36,2024/25,whoscored,Champions League
377269,Emir Karic,390,Sub,17,2024/25,whoscored,Champions League
399624,Emanuel Aiwu,390,Sub,47,2024/25,whoscored,Champions League
437129,Matteo Bignetti,390,Sub,40,2024/25,whoscored,Champions League
475609,Leon Grgic,390,Sub,38,2024/25,whoscored,Champions League
541113,Oliver Sorg,390,Sub,33,2024/25,whoscored,Champions League
413681,Daniil Khudyakov,390,Sub,53,2024/25,whoscored,Champions League
401552,Tomi Horvat,390,Sub,19,2024/25,whoscored,Champions League
536971,Jacob Hödl,390,Sub,43,2024/25,whoscored,Champions League
541112,Konstantin Schopp,390,Sub,32,2024/25,whoscored,Champions League
536130,Lionel Voufack,7614,Sub,48,2024/25,whoscored,Champions League
551568,Leon Koss,7614,Sub,43,2024/25,whoscored,Champions League
73798,Thibaut Courtois,52,GK,1,2024/25,whoscored,Champions League
144511,Lucas Vázquez,52,DR,17,2024/25,whoscored,Champions League
337879,Éder Militão,52,DC,3,2024/25,whoscored,Champions League
104010,Antonio Rüdiger,52,DC,22,2024/25,whoscored,Champions League
296337,Ferland Mendy,52,DL,23,2024/25,whoscored,Champions League
20874,Luka Modric,52,MC,10,2024/25,whoscored,Champions League
344644,Federico Valverde,52,MC,8,2024/25,whoscored,Champions League
379868,Jude Bellingham,52,MC,5,2024/25,whoscored,Champions League
347862,Rodrygo,52,FWR,11,2024/25,whoscored,Champions League
300713,Kylian Mbappé,52,FW,9,2024/25,whoscored,Champions League
337782,Vinícius Júnior,52,FWL,7,2024/25,whoscored,Champions League
353423,Aurélien Tchouaméni,52,Sub,14,2024/25,whoscored,Champions League
369109,Eduardo Camavinga,52,Sub,6,2024/25,whoscored,Champions League
144890,Dani Ceballos,52,Sub,19,2024/25,whoscored,Champions League
415181,Arda Güler,52,Sub,15,2024/25,whoscored,Champions League
238901,Jesús Vallejo,52,Sub,18,2024/25,whoscored,Champions League
345031,Andrii Lunin,52,Sub,13,2024/25,whoscored,Champions League
422957,Fran García,52,Sub,20,2024/25,whoscored,Champions League
445649,Endrick,52,Sub,16,2024/25,whoscored,Champions League
482830,Fran González,52,Sub,26,2024/25,whoscored,Champions League
336028,Gregor Kobel,44,GK,1,2024/25,whoscored,Champions League
320436,Julian Ryerson,44,DR,26,2024/25,whoscored,Champions League
129983,Niklas Süle,44,DC,25,2024/25,whoscored,Champions League
371275,Nico Schlotterbeck,44,DC,4,2024/25,whoscored,Champions League
288892,Ramy Bensebaini,44,DL,5,2024/25,whoscored,Champions League
92051,Marcel Sabitzer,44,DMC,20,2024/25,whoscored,Champions League
367783,Felix Nmecha,44,DMC,8,2024/25,whoscored,Champions League
351354,Donyell Malen,44,AMR,21,2024/25,whoscored,Champions League
141556,Julian Brandt,44,AMC,10,2024/25,whoscored,Champions League
436425,Jamie Gittens,44,AML,43,2024/25,whoscored,Champions League
236506,Serhou Guirassy,44,FW,9,2024/25,whoscored,Champions League
387125,Maximilian Beier,44,Sub,14,2024/25,whoscored,Champions League
111212,Emre Can,44,Sub,23,2024/25,whoscored,Champions League
296768,Waldemar Anton,44,Sub,3,2024/25,whoscored,Champions League
71824,Pascal Groß,44,Sub,13,2024/25,whoscored,Champions League
345363,Alexander Meyer,44,Sub,33,2024/25,whoscored,Champions League
416168,Marcel Lotka,44,Sub,35,2024/25,whoscored,Champions League
533239,Almugera Kabar,44,Sub,42,2024/25,whoscored,Champions League
536128,Filippo Mané,44,Sub,39,2024/25,whoscored,Champions League
386605,Ayman Azhil,44,Sub,46,2024/25,whoscored,Champions League
513605,Cole Campbell,44,Sub,37,2024/25,whoscored,Champions League
492417,Kjell Wätjen,44,Sub,38,2024/25,whoscored,Champions League
389087,Giovanni Reyna,44,MC,7,2024/25,whoscored,Champions League
438951,Julien Duranville,44,FWR,16,2024/25,whoscored,Champions League
421975,Yan Couto,44,Sub,2,2024/25,whoscored,Champions League
533238,Elias Benkara,44,Sub,47,2024/25,whoscored,Champions League
392646,Karim Adeyemi,44,Sub,27,2024/25,whoscored,Champions League
349760,Ferran Torres,65,Sub,7,2024/25,whoscored,Champions League
368091,Eric García,65,Sub,24,2024/25,whoscored,Champions League
472377,Ander Astralaga,65,Sub,26,2024/25,whoscored,Champions League
384711,Ronald Araujo,65,Sub,4,2024/25,whoscored,Champions League
425770,Pedro Henrique,1706,Sub,13,2024/25,whoscored,Champions League
492957,Denys Tvardovskyi,1706,Sub,48,2024/25,whoscored,Champions League
377276,Andreas Skov Olsen,124,MR,7,2024/25,whoscored,Champions League
81984,Scott Bain,103,Sub,29,2024/25,whoscored,Champions League
535319,Branko Pavic,684,MC,66,2024/25,whoscored,Champions League
428656,Silas Ostrzinski,44,Sub,31,2024/25,whoscored,Champions League
533237,Tyler Meiser,44,Sub,45,2024/25,whoscored,Champions League
397431,Max Johnston,390,DR,2,2024/25,whoscored,Champions League
403479,Jusuf Gazibegovic,390,DL,22,2024/25,whoscored,Champions League
430909,Mika Biereth,390,FW,18,2024/25,whoscored,Champions League
381504,Erencan Yardimci,390,Sub,9,2024/25,whoscored,Champions League
77397,Lukasz Skorupski,71,GK,1,2024/25,whoscored,Champions League
418579,Emil Holm,71,DR,2,2024/25,whoscored,Champions League
363653,Jhon Lucumí,71,DC,26,2024/25,whoscored,Champions League
422739,Sam Beukema,71,DC,31,2024/25,whoscored,Champions League
120218,Charalampos Lykogiannis,71,DL,22,2024/25,whoscored,Champions League
402123,Tommaso Pobega,71,DMC,18,2024/25,whoscored,Champions League
302691,Remo Freuler,71,DMC,8,2024/25,whoscored,Champions League
286828,Riccardo Orsolini,71,AMR,7,2024/25,whoscored,Champions League
396971,Lewis Ferguson,71,AMC,19,2024/25,whoscored,Champions League
398414,Dan Ndoye,71,AML,11,2024/25,whoscored,Champions League
421081,Santiago Castro,71,FW,9,2024/25,whoscored,Champions League
331383,Nikola Moro,71,Sub,6,2024/25,whoscored,Champions League
362553,Jens Odgaard,71,Sub,21,2024/25,whoscored,Champions League
349406,Nicolò Casale,71,Sub,15,2024/25,whoscored,Champions League
379687,Thijs Dallinga,71,Sub,24,2024/25,whoscored,Champions League
438894,Samuel Iling-Junior,71,Sub,14,2024/25,whoscored,Champions League
333741,Stefan Posch,71,Sub,3,2024/25,whoscored,Champions League
261474,Martin Erlic,71,Sub,5,2024/25,whoscored,Champions League
447528,Giovanni Fabbian,71,Sub,80,2024/25,whoscored,Champions League
426017,Nicola Bagnolini,71,Sub,23,2024/25,whoscored,Champions League
326482,Federico Ravaglia,71,Sub,34,2024/25,whoscored,Champions League
414593,Kacper Urbanski,71,Sub,82,2024/25,whoscored,Champions League
361993,Juan Miranda,71,Sub,33,2024/25,whoscored,Champions League
383278,Marco Carnesecchi,300,GK,29,2024/25,whoscored,Champions League
100962,Berat Djimsiti,300,DC,19,2024/25,whoscored,Champions League
110260,Sead Kolasinac,300,DC,23,2024/25,whoscored,Champions League
454908,Isak Hien,300,DC,4,2024/25,whoscored,Champions League
349184,Raoul Bellanova,300,MR,16,2024/25,whoscored,Champions League
362556,Éderson,300,MC,13,2024/25,whoscored,Champions League
85070,Marten de Roon,300,MC,15,2024/25,whoscored,Champions League
141312,Davide Zappacosta,300,ML,77,2024/25,whoscored,Champions League
129903,Mario Pasalic,300,AMC,8,2024/25,whoscored,Champions League
386390,Charles De Ketelaere,300,FW,17,2024/25,whoscored,Champions League
349521,Mateo Retegui,300,FW,32,2024/25,whoscored,Champions League
44868,Juan Cuadrado,300,Sub,7,2024/25,whoscored,Champions League
332398,Nicolò Zaniolo,300,Sub,10,2024/25,whoscored,Champions League
367260,Marco Brescianini,300,Sub,44,2024/25,whoscored,Champions League
402046,Matteo Ruggeri,300,Sub,22,2024/25,whoscored,Champions League
405133,Giorgio Scalvini,300,Sub,42,2024/25,whoscored,Champions League
64075,Rafael Tolói,300,Sub,2,2024/25,whoscored,Champions League
78693,Francesco Rossi,300,Sub,31,2024/25,whoscored,Champions League
481154,Marco Palestra,300,Sub,27,2024/25,whoscored,Champions League
23089,Rui Patrício,300,Sub,28,2024/25,whoscored,Champions League
444328,Vanja Vlahovic,300,Sub,48,2024/25,whoscored,Champions League
393039,Lazar Samardzic,300,Sub,24,2024/25,whoscored,Champions League
536237,Federico Cassa,300,Sub,25,2024/25,whoscored,Champions League
401520,Alexander Bah,299,Sub,6,2024/25,whoscored,Champions League
363038,Leandro Barreiro,299,Sub,18,2024/25,whoscored,Champions League
438274,Gianluca Prestianni,299,Sub,25,2024/25,whoscored,Champions League
527125,João Rego,299,Sub,84,2024/25,whoscored,Champions League
546855,Nuno Félix,299,Sub,60,2024/25,whoscored,Champions League
130331,Andreas Christensen,65,Sub,15,2024/25,whoscored,Champions League
534791,Andrés Cuenca,65,Sub,39,2024/25,whoscored,Champions League
510492,Áron Yaakobishvili,65,Sub,40,2024/25,whoscored,Champions League
534794,Guille Fernández,65,Sub,41,2024/25,whoscored,Champions League
534797,Toni Fernández,65,Sub,42,2024/25,whoscored,Champions League
422000,Tanguy Zoukrou,587,DC,4,2024/25,whoscored,Champions League
514931,Mats Seiler,587,Sub,55,2024/25,whoscored,Champions League
457222,Miguel Chaiwa,587,Sub,14,2024/25,whoscored,Champions League
516577,Vuk Draskic,579,Sub,28,2024/25,whoscored,Champions League
83824,Marco Bizot,2332,GK,40,2024/25,whoscored,Champions League
105151,Kenny Lala,2332,DR,7,2024/25,whoscored,Champions League
130298,Brendan Chardonnet,2332,DC,5,2024/25,whoscored,Champions League
467302,Julien Le Cardinal,2332,DC,25,2024/25,whoscored,Champions League
94892,Massadio Haïdara,2332,DL,22,2024/25,whoscored,Champions League
130964,Edimilson Fernandes,2332,DMC,6,2024/25,whoscored,Champions League
330614,Hugo Magnetti,2332,MC,8,2024/25,whoscored,Champions League
349960,Mahdi Camara,2332,MC,45,2024/25,whoscored,Champions League
427362,Kamory Doumbia,2332,AMC,9,2024/25,whoscored,Champions League
234364,Ludovic Ajorque,2332,FW,19,2024/25,whoscored,Champions League
404201,Abdallah Sima,2332,FW,17,2024/25,whoscored,Champions League
92792,Jonas Martin,2332,Sub,28,2024/25,whoscored,Champions League
300291,Romain Del Castillo,2332,Sub,10,2024/25,whoscored,Champions League
303314,Mathias Pereira Lage,2332,Sub,26,2024/25,whoscored,Champions League
349368,Romain Faivre,2332,Sub,21,2024/25,whoscored,Champions League
345396,Mama Baldé,2332,Sub,14,2024/25,whoscored,Champions League
134902,Jordan Amavi,2332,Sub,23,2024/25,whoscored,Champions League
421969,Grégoire Coudert,2332,Sub,30,2024/25,whoscored,Champions League
423356,Axel Camblan,2332,Sub,11,2024/25,whoscored,Champions League
442915,Ibrahim Salah,2332,Sub,34,2024/25,whoscored,Champions League
412864,Abdoulaye Ndiaye,2332,Sub,3,2024/25,whoscored,Champions League
536515,Noah Jauny,2332,Sub,50,2024/25,whoscored,Champions League
371063,Wilfried Singo,248,DR,17,2024/25,whoscored,Champions League
470978,George Ilenikhena,248,Sub,21,2024/25,whoscored,Champions League
384065,Folarin Balogun,248,Sub,9,2024/25,whoscored,Champions League
398373,Eliot Matazo,248,Sub,8,2024/25,whoscored,Champions League
80774,Marc-André ter Stegen,65,GK,1,2024/25,whoscored,Champions League
424945,Conor Bradley,26,DR,84,2024/25,whoscored,Champions League
363982,Harvey Elliott,26,Sub,19,2024/25,whoscored,Champions League
534899,Raúl Asencio,52,DC,35,2024/25,whoscored,Champions League
317541,Brahim Díaz,52,FW,21,2024/25,whoscored,Champions League
498798,Gonzalo García,52,Sub,30,2024/25,whoscored,Champions League
546728,Diego Aguado,52,Sub,43,2024/25,whoscored,Champions League
546922,Hugo de Llanos,52,Sub,40,2024/25,whoscored,Champions League
546923,Daniel Yáñez,52,Sub,42,2024/25,whoscored,Champions League
299451,Ademola Lookman,300,FW,11,2024/25,whoscored,Champions League
384516,Odilon Kossounou,300,Sub,3,2024/25,whoscored,Champions League
287504,Ben Godfrey,300,Sub,5,2024/25,whoscored,Champions League
519969,Youssef Enríquez,52,Sub,29,2024/25,whoscored,Champions League
539663,Chema Andres,52,Sub,36,2024/25,whoscored,Champions League
456502,Sergio Mestre,52,Sub,34,2024/25,whoscored,Champions League
141646,Mike Maignan,80,GK,16,2024/25,whoscored,Champions League
328512,Emerson Royal,80,DR,22,2024/25,whoscored,Champions League
393355,Malick Thiaw,80,DC,28,2024/25,whoscored,Champions League
317507,Fikayo Tomori,80,DC,23,2024/25,whoscored,Champions League
303115,Theo Hernández,80,DL,19,2024/25,whoscored,Champions League
362470,Youssouf Fofana,80,DMC,29,2024/25,whoscored,Champions League
343382,Tijjani Reijnders,80,DMC,14,2024/25,whoscored,Champions League
400357,Yunus Musah,80,AMR,80,2024/25,whoscored,Champions League
302692,Christian Pulisic,80,AMC,11,2024/25,whoscored,Champions League
349207,Rafael Leão,80,AML,10,2024/25,whoscored,Champions League
91213,Álvaro Morata,80,FW,7,2024/25,whoscored,Champions League
260498,Davide Calabria,80,Sub,2,2024/25,whoscored,Champions League
383864,Strahinja Pavlovic,80,Sub,31,2024/25,whoscored,Champions League
376090,Noah Okafor,80,Sub,17,2024/25,whoscored,Champions League
317506,Tammy Abraham,80,Sub,90,2024/25,whoscored,Champions League
255777,Ruben Loftus-Cheek,80,Sub,8,2024/25,whoscored,Champions League
395782,Filippo Terracciano,80,Sub,42,2024/25,whoscored,Champions League
95504,Marco Sportiello,80,Sub,57,2024/25,whoscored,Champions League
510527,Francesco Camarda,80,Sub,73,2024/25,whoscored,Champions League
526644,Lorenzo Torriani,80,Sub,96,2024/25,whoscored,Champions League
363665,Samuel Chukwueze,80,Sub,21,2024/25,whoscored,Champions League
106883,Dani Carvajal,52,DC,2,2024/25,whoscored,Champions League
260770,Alexander Nübel,41,GK,33,2024/25,whoscored,Champions League
354241,Josha Vagnoman,41,DR,4,2024/25,whoscored,Champions League
