whoscored_match_id,whoscored_event_id,whoscored_player_id,whoscored_team_id,player_name,event_type,period,minute,second,x,y,end_x,end_y,outcome,season,data_source,source
1901075,2842216839.0,379790.0,77,,Pass,FirstHalf,8,56.0,0.567,0.72,0.927,0.862,Successful,2025/26,whoscored,whoscored
1901075,2842216881.0,149029.0,77,,Pass,FirstHalf,8,59.0,0.923,0.891,0.92,0.869,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842468163.0,344200.0,76,,BallTouch,FirstHalf,9,0.0,0.056,0.202,,,Successful,2025/26,whoscored,whoscored
1901075,2842216897.0,404497.0,77,,SavedShot,FirstHalf,9,2.0,0.881,0.454,,,Successful,2025/26,whoscored,whoscored
1901075,2842216907.0,377311.0,76,,Save,FirstHalf,9,2.0,0.096,0.538,,,Successful,2025/26,whoscored,whoscored
1901075,2842216919.0,349895.0,76,,BallRecovery,FirstHalf,9,4.0,0.235,0.251,,,Successful,2025/26,whoscored,whoscored
1901075,2842216937.0,349895.0,76,,Pass,FirstHalf,9,4.0,0.235,0.251,0.326,0.415,Successful,2025/26,whoscored,whoscored
1901075,2842216945.0,436627.0,76,,Pass,FirstHalf,9,5.0,0.343,0.46,0.368,0.438,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842468229.0,437646.0,77,,BallTouch,FirstHalf,9,5.0,0.602,0.582,,,Successful,2025/26,whoscored,whoscored
1901075,2842217059.0,401593.0,76,,Foul,FirstHalf,9,7.0,0.384,0.38,,,Successful,2025/26,whoscored,whoscored
1901075,2842217013.0,437646.0,77,,Foul,FirstHalf,9,7.0,0.616,0.62,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842217351.0,349895.0,76,,Pass,FirstHalf,9,39.0,0.402,0.411,0.36,0.567,Successful,2025/26,whoscored,whoscored
1901075,2842217387.0,346744.0,76,,Pass,FirstHalf,9,40.0,0.362,0.567,0.271,0.709,Successful,2025/26,whoscored,whoscored
1901075,2842217401.0,320243.0,76,,Pass,FirstHalf,9,42.0,0.272,0.711,0.315,0.583,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842218741.0,320243.0,76,,Error,FirstHalf,9,43.0,0.257,0.806,,,Successful,2025/26,whoscored,whoscored
1901075,2842217405.0,361406.0,77,,TakeOn,FirstHalf,9,44.0,0.692,0.478,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842217413.0,346744.0,76,,Tackle,FirstHalf,9,44.0,0.308,0.522,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842217423.0,399426.0,77,,BallRecovery,FirstHalf,9,46.0,0.653,0.702,,,Successful,2025/26,whoscored,whoscored
1901075,2842217457.0,399426.0,77,,Pass,FirstHalf,9,46.0,0.625,0.676,0.726,0.873,Successful,2025/26,whoscored,whoscored
1901075,2842217483.0,149029.0,77,,Pass,FirstHalf,9,48.0,0.808,0.754,0.861,0.592,Successful,2025/26,whoscored,whoscored
1901075,2842217519.0,361406.0,77,,Pass,FirstHalf,9,49.0,0.866,0.592,0.929,0.585,Successful,2025/26,whoscored,whoscored
1901075,2842468301.0,149029.0,77,,GoodSkill,FirstHalf,9,50.0,0.853,0.591,,,Successful,2025/26,whoscored,whoscored
1901075,2842217523.0,149029.0,77,,Goal,FirstHalf,9,50.0,0.93,0.577,,,Successful,2025/26,whoscored,whoscored
1901075,2842218543.0,401593.0,76,,Pass,FirstHalf,10,54.0,0.502,0.498,0.389,0.621,Successful,2025/26,whoscored,whoscored
1901075,2842218547.0,377311.0,76,,BallTouch,FirstHalf,10,55.0,0.396,0.629,,,Successful,2025/26,whoscored,whoscored
1901075,2842219707.0,484491.0,77,,Pass,FirstHalf,10,57.0,0.211,0.276,0.087,0.131,Successful,2025/26,whoscored,whoscored
1901075,2842218565.0,275698.0,77,,BallRecovery,FirstHalf,11,4.0,0.109,0.106,,,Successful,2025/26,whoscored,whoscored
1901075,2842218605.0,275698.0,77,,Pass,FirstHalf,11,4.0,0.109,0.12,0.284,0.037,Successful,2025/26,whoscored,whoscored
1901075,2842218643.0,328983.0,77,,Pass,FirstHalf,11,6.0,0.315,0.049,0.089,0.12,Successful,2025/26,whoscored,whoscored
1901075,2842218667.0,275698.0,77,,Pass,FirstHalf,11,9.0,0.106,0.127,0.07,0.417,Successful,2025/26,whoscored,whoscored
1901075,2842218701.0,118667.0,77,,Pass,FirstHalf,11,12.0,0.07,0.417,0.125,0.291,Successful,2025/26,whoscored,whoscored
1901075,2842218799.0,437646.0,77,,Pass,FirstHalf,11,18.0,0.222,0.409,0.321,0.9,Successful,2025/26,whoscored,whoscored
1901075,2842218813.0,379790.0,77,,Pass,FirstHalf,11,23.0,0.311,0.922,0.451,0.948,Successful,2025/26,whoscored,whoscored
1901075,2842218835.0,399426.0,77,,Pass,FirstHalf,11,24.0,0.451,0.948,0.351,0.94,Successful,2025/26,whoscored,whoscored
1901075,2842218869.0,379790.0,77,,Pass,FirstHalf,11,26.0,0.359,0.937,0.315,0.748,Successful,2025/26,whoscored,whoscored
1901075,2842218907.0,484491.0,77,,Pass,FirstHalf,11,30.0,0.27,0.679,0.422,0.166,Successful,2025/26,whoscored,whoscored
1901075,2842218931.0,275698.0,77,,Pass,FirstHalf,11,32.0,0.406,0.175,0.659,0.37,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842218945.0,376805.0,76,,BallRecovery,FirstHalf,11,34.0,0.35,0.594,,,Successful,2025/26,whoscored,whoscored
1901075,2842218991.0,376805.0,76,,Pass,FirstHalf,11,37.0,0.38,0.544,0.424,0.35,Successful,2025/26,whoscored,whoscored
1901075,2842219015.0,349895.0,76,,Pass,FirstHalf,11,38.0,0.424,0.35,0.333,0.324,Successful,2025/26,whoscored,whoscored
1901075,2842219059.0,344200.0,76,,Pass,FirstHalf,11,39.0,0.348,0.332,0.55,0.069,Successful,2025/26,whoscored,whoscored
1901075,2842219067.0,578610.0,76,,Pass,FirstHalf,11,42.0,0.55,0.069,0.537,0.107,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842219109.0,149029.0,77,,Interception,FirstHalf,11,43.0,0.426,0.936,,,Successful,2025/26,whoscored,whoscored
1901075,2842219121.0,149029.0,77,,Foul,FirstHalf,11,44.0,0.426,0.928,,,Successful,2025/26,whoscored,whoscored
1901075,2842219099.0,349895.0,76,,Foul,FirstHalf,11,44.0,0.574,0.072,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842219301.0,379790.0,77,,Pass,FirstHalf,11,58.0,0.445,0.807,0.451,0.28,Successful,2025/26,whoscored,whoscored
1901075,2842468375.0,369688.0,77,,Pass,FirstHalf,11,59.0,0.339,0.496,0.426,0.202,Successful,2025/26,whoscored,whoscored
1901075,2842219317.0,275698.0,77,,Pass,FirstHalf,12,2.0,0.452,0.28,0.375,0.438,Successful,2025/26,whoscored,whoscored
1901075,2842219349.0,437646.0,77,,Pass,FirstHalf,12,4.0,0.374,0.438,0.518,0.769,Successful,2025/26,whoscored,whoscored
1901075,2842219387.0,379790.0,77,,Pass,FirstHalf,12,7.0,0.534,0.79,0.683,0.865,Successful,2025/26,whoscored,whoscored
1901075,2842219391.0,149029.0,77,,Foul,FirstHalf,12,10.0,0.675,0.907,,,Successful,2025/26,whoscored,whoscored
1901075,2842219393.0,578610.0,76,,Foul,FirstHalf,12,10.0,0.325,0.093,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842219831.0,369688.0,77,,Pass,FirstHalf,12,34.0,0.66,0.886,0.704,0.949,Successful,2025/26,whoscored,whoscored
1901075,2842219851.0,379790.0,77,,Pass,FirstHalf,12,37.0,0.687,0.969,0.739,0.969,Successful,2025/26,whoscored,whoscored
1901075,2842219889.0,149029.0,77,,Pass,FirstHalf,12,38.0,0.733,0.972,0.555,0.732,Successful,2025/26,whoscored,whoscored
1901075,2842219925.0,484491.0,77,,Pass,FirstHalf,12,40.0,0.554,0.735,0.631,0.924,Successful,2025/26,whoscored,whoscored
1901075,2842219955.0,369688.0,77,,Pass,FirstHalf,12,43.0,0.625,0.925,0.765,0.966,Successful,2025/26,whoscored,whoscored
1901075,2842219951.0,578610.0,76,,Challenge,FirstHalf,12,45.0,0.152,0.064,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842219991.0,379790.0,77,,TakeOn,FirstHalf,12,45.0,0.848,0.936,,,Successful,2025/26,whoscored,whoscored
1901075,2842219999.0,379790.0,77,,Pass,FirstHalf,12,48.0,0.97,0.826,0.968,0.543,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842220025.0,376805.0,76,,Clearance,FirstHalf,12,49.0,0.036,0.468,0.072,0.0,Successful,2025/26,whoscored,whoscored
1901075,2842220241.0,379790.0,77,,Pass,FirstHalf,13,6.0,0.899,1.0,0.874,0.897,Successful,2025/26,whoscored,whoscored
1901075,2842220269.0,149029.0,77,,Pass,FirstHalf,13,7.0,0.874,0.897,0.897,0.957,Successful,2025/26,whoscored,whoscored
1901075,2842220265.0,578610.0,76,,Challenge,FirstHalf,13,9.0,0.226,0.099,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842220271.0,379790.0,77,,TakeOn,FirstHalf,13,9.0,0.774,0.901,,,Successful,2025/26,whoscored,whoscored
1901075,2842220301.0,379790.0,77,,TakeOn,FirstHalf,13,9.0,0.869,0.928,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842220327.0,578610.0,76,,Tackle,FirstHalf,13,9.0,0.131,0.072,,,Successful,2025/26,whoscored,whoscored
1901075,2842220379.0,578610.0,76,,Foul,FirstHalf,13,15.0,0.137,0.06,,,Successful,2025/26,whoscored,whoscored
1901075,2842220381.0,379790.0,77,,Foul,FirstHalf,13,15.0,0.863,0.94,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842220809.0,142425.0,76,,Pass,FirstHalf,13,45.0,0.131,0.062,0.725,0.244,Successful,2025/26,whoscored,whoscored
1901075,2842220797.0,484491.0,77,,Foul,FirstHalf,13,47.0,0.319,0.77,,,Successful,2025/26,whoscored,whoscored
1901075,2842220817.0,401593.0,76,,Foul,FirstHalf,13,47.0,0.681,0.23,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842220867.0,369688.0,77,,Pass,FirstHalf,13,50.0,0.373,0.685,0.287,0.561,Successful,2025/26,whoscored,whoscored
1901075,2842220897.0,437646.0,77,,Pass,FirstHalf,13,51.0,0.289,0.567,0.387,0.66,Successful,2025/26,whoscored,whoscored
1901075,2842220957.0,369688.0,77,,Pass,FirstHalf,13,54.0,0.356,0.592,0.393,0.279,Successful,2025/26,whoscored,whoscored
1901075,2842220967.0,275698.0,77,,Pass,FirstHalf,13,58.0,0.341,0.193,0.488,0.141,Successful,2025/26,whoscored,whoscored
1901075,2842220987.0,404497.0,77,,Pass,FirstHalf,13,59.0,0.486,0.141,0.35,0.114,Successful,2025/26,whoscored,whoscored
1901075,2842221061.0,275698.0,77,,Pass,FirstHalf,14,0.0,0.35,0.114,0.269,0.337,Successful,2025/26,whoscored,whoscored
1901075,2842221097.0,437646.0,77,,Pass,FirstHalf,14,5.0,0.332,0.474,0.439,0.864,Successful,2025/26,whoscored,whoscored
1901075,2842221117.0,379790.0,77,,Pass,FirstHalf,14,8.0,0.451,0.892,0.41,0.697,Successful,2025/26,whoscored,whoscored
1901075,2842221147.0,484491.0,77,,Pass,FirstHalf,14,9.0,0.408,0.705,0.421,0.478,Successful,2025/26,whoscored,whoscored
1901075,2842221201.0,437646.0,77,,Pass,FirstHalf,14,11.0,0.468,0.459,0.545,0.235,Successful,2025/26,whoscored,whoscored
1901075,2842221245.0,275698.0,77,,Pass,FirstHalf,14,15.0,0.57,0.21,0.68,0.12,Successful,2025/26,whoscored,whoscored
1901075,2842221301.0,328983.0,77,,Pass,FirstHalf,14,19.0,0.549,0.117,0.583,0.258,Successful,2025/26,whoscored,whoscored
1901075,2842221341.0,369688.0,77,,Pass,FirstHalf,14,22.0,0.568,0.282,0.474,0.583,Successful,2025/26,whoscored,whoscored
1901075,2842221357.0,484491.0,77,,Pass,FirstHalf,14,25.0,0.53,0.588,0.643,0.589,Successful,2025/26,whoscored,whoscored
1901075,2842221377.0,361406.0,77,,Pass,FirstHalf,14,26.0,0.635,0.588,0.715,0.679,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842221397.0,578610.0,76,,Interception,FirstHalf,14,27.0,0.32,0.238,,,Successful,2025/26,whoscored,whoscored
1901075,2842221405.0,578610.0,76,,BallRecovery,FirstHalf,14,28.0,0.31,0.254,,,Successful,2025/26,whoscored,whoscored
1901075,2842221467.0,578610.0,76,,Pass,FirstHalf,14,29.0,0.368,0.314,0.396,0.224,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842221495.0,149029.0,77,,Interception,FirstHalf,14,32.0,0.576,0.838,,,Successful,2025/26,whoscored,whoscored
1901075,2842222115.0,349895.0,76,,BallTouch,FirstHalf,14,33.0,0.374,0.129,,,Successful,2025/26,whoscored,whoscored
1901075,2842221513.0,399426.0,77,,BallRecovery,FirstHalf,14,34.0,0.678,0.772,,,Successful,2025/26,whoscored,whoscored
1901075,2842221617.0,376805.0,76,,Challenge,FirstHalf,14,39.0,0.156,0.27,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842221615.0,399426.0,77,,TakeOn,FirstHalf,14,39.0,0.844,0.73,,,Successful,2025/26,whoscored,whoscored
1901075,2842221633.0,399426.0,77,,Pass,FirstHalf,14,39.0,0.938,0.756,0.877,0.843,Successful,2025/26,whoscored,whoscored
1901075,2842221667.0,379790.0,77,,Pass,FirstHalf,14,41.0,0.872,0.846,0.813,0.519,Successful,2025/26,whoscored,whoscored
1901075,2842221701.0,328983.0,77,,Pass,FirstHalf,14,42.0,0.813,0.519,0.737,0.571,Successful,2025/26,whoscored,whoscored
1901075,2842221705.0,369688.0,77,,MissedShots,FirstHalf,14,43.0,0.737,0.571,,,Successful,2025/26,whoscored,whoscored
1901075,2842222237.0,142425.0,76,,Pass,FirstHalf,15,11.0,0.043,0.464,0.655,0.829,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842222245.0,404497.0,77,,Aerial,FirstHalf,15,14.0,0.365,0.185,,,Successful,2025/26,whoscored,whoscored
1901075,2842222243.0,401593.0,76,,Aerial,FirstHalf,15,14.0,0.635,0.815,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842222279.0,404497.0,77,,Pass,FirstHalf,15,15.0,0.385,0.215,0.457,0.174,Successful,2025/26,whoscored,whoscored
1901075,2842222561.0,328983.0,77,,BallTouch,FirstHalf,15,16.0,0.428,0.187,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842222505.0,377311.0,76,,Pass,FirstHalf,15,28.0,0.455,1.0,0.358,0.902,Successful,2025/26,whoscored,whoscored
1901075,2842222557.0,320243.0,76,,Pass,FirstHalf,15,29.0,0.359,0.902,0.24,0.589,Successful,2025/26,whoscored,whoscored
1901075,2842222585.0,376805.0,76,,Pass,FirstHalf,15,33.0,0.188,0.52,0.09,0.485,Successful,2025/26,whoscored,whoscored
1901075,2842222633.0,142425.0,76,,Pass,FirstHalf,15,35.0,0.089,0.486,0.448,0.976,Successful,2025/26,whoscored,whoscored
1901075,2842222681.0,377311.0,76,,Pass,FirstHalf,15,38.0,0.452,0.978,0.474,0.75,Successful,2025/26,whoscored,whoscored
1901075,2842222691.0,296119.0,76,,Pass,FirstHalf,15,40.0,0.554,0.718,0.745,0.677,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842222717.0,437646.0,77,,BallRecovery,FirstHalf,15,43.0,0.324,0.259,,,Successful,2025/26,whoscored,whoscored
1901075,2842222793.0,437646.0,77,,Pass,FirstHalf,15,44.0,0.331,0.186,0.316,0.405,Successful,2025/26,whoscored,whoscored
1901075,2842222831.0,484491.0,77,,Pass,FirstHalf,15,47.0,0.302,0.43,0.375,0.385,Successful,2025/26,whoscored,whoscored
1901075,2842222919.0,369688.0,77,,Pass,FirstHalf,15,48.0,0.359,0.387,0.348,0.703,Successful,2025/26,whoscored,whoscored
1901075,2842223003.0,379790.0,77,,Pass,FirstHalf,15,54.0,0.344,0.793,0.469,0.933,Successful,2025/26,whoscored,whoscored
1901075,2842223015.0,399426.0,77,,Pass,FirstHalf,15,56.0,0.55,0.843,0.441,0.732,Successful,2025/26,whoscored,whoscored
1901075,2842223027.0,369688.0,77,,Pass,FirstHalf,15,58.0,0.441,0.732,0.461,0.909,Successful,2025/26,whoscored,whoscored
1901075,2842223075.0,379790.0,77,,Pass,FirstHalf,15,58.0,0.461,0.909,0.433,0.79,Successful,2025/26,whoscored,whoscored
1901075,2842223133.0,369688.0,77,,Pass,FirstHalf,16,2.0,0.465,0.733,0.446,0.541,Successful,2025/26,whoscored,whoscored
1901075,2842223211.0,484491.0,77,,Pass,FirstHalf,16,4.0,0.446,0.558,0.569,0.939,Successful,2025/26,whoscored,whoscored
1901075,2842223243.0,379790.0,77,,Pass,FirstHalf,16,8.0,0.585,0.879,0.682,0.927,Successful,2025/26,whoscored,whoscored
1901075,2842223295.0,399426.0,77,,Pass,FirstHalf,16,10.0,0.667,0.913,0.567,0.907,Successful,2025/26,whoscored,whoscored
1901075,2842223355.0,379790.0,77,,Pass,FirstHalf,16,11.0,0.562,0.951,0.726,0.973,Successful,2025/26,whoscored,whoscored
1901075,2842223361.0,149029.0,77,,BallTouch,FirstHalf,16,12.0,0.727,0.973,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842223647.0,578610.0,76,,Pass,FirstHalf,16,25.0,0.43,0.0,0.327,0.042,Successful,2025/26,whoscored,whoscored
1901075,2842223851.0,344200.0,76,,Pass,FirstHalf,16,27.0,0.333,0.1,0.151,0.309,Successful,2025/26,whoscored,whoscored
1901075,2842223895.0,376805.0,76,,Pass,FirstHalf,16,37.0,0.201,0.297,0.669,0.321,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842223933.0,484491.0,77,,BallRecovery,FirstHalf,16,41.0,0.354,0.717,,,Successful,2025/26,whoscored,whoscored
1901075,2842224239.0,484491.0,77,,Pass,FirstHalf,16,41.0,0.354,0.717,0.316,0.498,Successful,2025/26,whoscored,whoscored
1901075,2842224479.0,437646.0,77,,Pass,FirstHalf,17,0.0,0.312,0.543,0.442,0.93,Successful,2025/26,whoscored,whoscored
1901075,2842224641.0,379790.0,77,,Pass,FirstHalf,17,7.0,0.545,0.934,0.585,0.843,Successful,2025/26,whoscored,whoscored
1901075,2842224779.0,369688.0,77,,Pass,FirstHalf,17,14.0,0.397,0.885,0.569,0.865,Successful,2025/26,whoscored,whoscored
1901075,2842224829.0,399426.0,77,,Pass,FirstHalf,17,21.0,0.448,0.823,0.346,0.406,Successful,2025/26,whoscored,whoscored
1901075,2842224899.0,437646.0,77,,Pass,FirstHalf,17,23.0,0.361,0.421,0.474,0.195,Successful,2025/26,whoscored,whoscored
1901075,2842224973.0,275698.0,77,,Pass,FirstHalf,17,27.0,0.479,0.253,0.448,0.514,Successful,2025/26,whoscored,whoscored
1901075,2842224995.0,484491.0,77,,Pass,FirstHalf,17,32.0,0.533,0.859,0.667,0.72,Successful,2025/26,whoscored,whoscored
1901075,2842225005.0,399426.0,77,,Pass,FirstHalf,17,33.0,0.668,0.736,0.714,0.769,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225025.0,344200.0,76,,Interception,FirstHalf,17,34.0,0.353,0.154,,,Successful,2025/26,whoscored,whoscored
1901075,2842225047.0,344200.0,76,,BallTouch,FirstHalf,17,35.0,0.387,0.285,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225083.0,399426.0,77,,Pass,FirstHalf,17,37.0,0.646,0.682,0.601,0.676,Successful,2025/26,whoscored,whoscored
1901075,2842225149.0,369688.0,77,,Pass,FirstHalf,17,38.0,0.601,0.676,0.883,0.799,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225173.0,578610.0,76,,Foul,FirstHalf,17,41.0,0.104,0.19,,,Successful,2025/26,whoscored,whoscored
1901075,2842225177.0,379790.0,77,,Foul,FirstHalf,17,41.0,0.896,0.81,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225859.0,142425.0,76,,Pass,FirstHalf,18,9.0,0.145,0.183,0.65,0.303,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225873.0,484491.0,77,,Aerial,FirstHalf,18,12.0,0.358,0.71,,,Successful,2025/26,whoscored,whoscored
1901075,2842225867.0,401593.0,76,,Aerial,FirstHalf,18,12.0,0.642,0.29,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225905.0,484491.0,77,,Pass,FirstHalf,18,14.0,0.369,0.73,0.569,0.846,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225947.0,344200.0,76,,Pass,FirstHalf,18,14.0,0.474,0.206,0.582,0.033,Successful,2025/26,whoscored,whoscored
1901075,2842225965.0,578610.0,76,,Pass,FirstHalf,18,16.0,0.582,0.033,0.607,0.042,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842225973.0,399426.0,77,,BallTouch,FirstHalf,18,18.0,0.382,0.963,,,Successful,2025/26,whoscored,whoscored
1901075,2842226005.0,349895.0,76,,BallTouch,FirstHalf,18,19.0,0.672,0.013,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842226343.0,379790.0,77,,Pass,FirstHalf,18,33.0,0.338,1.0,0.349,0.915,Successful,2025/26,whoscored,whoscored
1901075,2842226363.0,369688.0,77,,Pass,FirstHalf,18,34.0,0.327,0.909,0.332,0.988,Successful,2025/26,whoscored,whoscored
1901075,2842226371.0,379790.0,77,,Pass,FirstHalf,18,35.0,0.332,0.988,0.354,0.949,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842226379.0,349895.0,76,,BallTouch,FirstHalf,18,35.0,0.714,0.022,,,Successful,2025/26,whoscored,whoscored
1901075,2842226587.0,379790.0,77,,Pass,FirstHalf,18,40.0,0.354,1.0,0.341,0.891,Successful,2025/26,whoscored,whoscored
1901075,2842226715.0,369688.0,77,,Pass,FirstHalf,18,44.0,0.321,0.927,0.028,0.6,Successful,2025/26,whoscored,whoscored
1901075,2842226775.0,118667.0,77,,Pass,FirstHalf,18,49.0,0.065,0.528,0.231,0.199,Successful,2025/26,whoscored,whoscored
1901075,2842226821.0,275698.0,77,,Pass,FirstHalf,18,52.0,0.219,0.168,0.328,0.274,Successful,2025/26,whoscored,whoscored
1901075,2842226863.0,328983.0,77,,Pass,FirstHalf,18,54.0,0.33,0.276,0.42,0.108,Successful,2025/26,whoscored,whoscored
1901075,2842226883.0,404497.0,77,,Pass,FirstHalf,18,55.0,0.42,0.108,0.338,0.196,Successful,2025/26,whoscored,whoscored
1901075,2842226989.0,328983.0,77,,Pass,FirstHalf,18,56.0,0.338,0.196,0.734,0.081,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842227017.0,376805.0,76,,Clearance,FirstHalf,19,0.0,0.271,0.947,0.28,1.0,Successful,2025/26,whoscored,whoscored
1901075,2842227501.0,275698.0,77,,Pass,FirstHalf,19,14.0,0.771,0.0,0.543,0.099,Successful,2025/26,whoscored,whoscored
1901075,2842227521.0,437646.0,77,,Pass,FirstHalf,19,21.0,0.546,0.163,0.672,0.222,Successful,2025/26,whoscored,whoscored
1901075,2842227537.0,328983.0,77,,Pass,FirstHalf,19,22.0,0.672,0.222,0.661,0.312,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842227617.0,346744.0,76,,Pass,FirstHalf,19,22.0,0.371,0.677,0.441,0.759,Successful,2025/26,whoscored,whoscored
1901075,2842227623.0,401593.0,76,,BallRecovery,FirstHalf,19,25.0,0.449,0.759,,,Successful,2025/26,whoscored,whoscored
1901075,2842227657.0,401593.0,76,,Pass,FirstHalf,19,25.0,0.449,0.759,0.414,0.797,Successful,2025/26,whoscored,whoscored
1901075,2842227659.0,296119.0,76,,Foul,FirstHalf,19,26.0,0.4,0.796,,,Successful,2025/26,whoscored,whoscored
1901075,2842227663.0,328983.0,77,,Foul,FirstHalf,19,26.0,0.6,0.204,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228067.0,320243.0,76,,Pass,FirstHalf,19,41.0,0.411,0.832,0.389,0.811,Successful,2025/26,whoscored,whoscored
1901075,2842228111.0,346744.0,76,,Pass,FirstHalf,19,45.0,0.388,0.629,0.362,0.185,Successful,2025/26,whoscored,whoscored
1901075,2842228201.0,344200.0,76,,Pass,FirstHalf,19,47.0,0.362,0.185,0.158,0.486,Successful,2025/26,whoscored,whoscored
1901075,2842228255.0,142425.0,76,,Pass,FirstHalf,19,50.0,0.157,0.485,0.56,0.783,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228319.0,275698.0,77,,Pass,FirstHalf,19,54.0,0.424,0.168,0.625,0.189,Successful,2025/26,whoscored,whoscored
1901075,2842228323.0,404497.0,77,,BallTouch,FirstHalf,19,56.0,0.625,0.189,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228355.0,320243.0,76,,Pass,FirstHalf,19,57.0,0.433,0.844,0.433,0.888,Successful,2025/26,whoscored,whoscored
1901075,2842228365.0,377311.0,76,,BallRecovery,FirstHalf,19,58.0,0.433,0.894,,,Successful,2025/26,whoscored,whoscored
1901075,2842228389.0,377311.0,76,,Pass,FirstHalf,19,58.0,0.433,0.894,0.401,0.841,Successful,2025/26,whoscored,whoscored
1901075,2842228457.0,296119.0,76,,Pass,FirstHalf,20,0.0,0.404,0.774,0.766,0.394,Successful,2025/26,whoscored,whoscored
1901075,2842228465.0,436627.0,76,,BallTouch,FirstHalf,20,3.0,0.775,0.391,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228585.0,484491.0,77,,Clearance,FirstHalf,20,4.0,0.21,0.547,0.338,0.51,Successful,2025/26,whoscored,whoscored
1901075,2842228551.0,401593.0,76,,BallTouch,FirstHalf,20,6.0,0.761,0.488,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228731.0,484491.0,77,,Pass,FirstHalf,20,8.0,0.186,0.51,0.607,0.057,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842463057.0,320243.0,76,,BallTouch,FirstHalf,20,11.0,0.44,0.934,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228737.0,404497.0,77,,BallRecovery,FirstHalf,20,14.0,0.583,0.037,,,Successful,2025/26,whoscored,whoscored
1901075,2842228793.0,404497.0,77,,Pass,FirstHalf,20,16.0,0.585,0.039,0.579,0.144,Successful,2025/26,whoscored,whoscored
1901075,2842228801.0,328983.0,77,,Pass,FirstHalf,20,16.0,0.579,0.144,0.571,0.121,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842228825.0,296119.0,76,,BlockedPass,FirstHalf,20,16.0,0.453,0.896,,,Successful,2025/26,whoscored,whoscored
1901075,2842228897.0,328983.0,77,,Pass,FirstHalf,20,18.0,0.472,0.15,0.425,0.295,Successful,2025/26,whoscored,whoscored
1901075,2842228917.0,369688.0,77,,Pass,FirstHalf,20,21.0,0.417,0.301,0.559,0.37,Successful,2025/26,whoscored,whoscored
1901075,2842228925.0,361406.0,77,,Pass,FirstHalf,20,22.0,0.562,0.37,0.54,0.204,Successful,2025/26,whoscored,whoscored
1901075,2842229117.0,328983.0,77,,Pass,FirstHalf,20,24.0,0.586,0.186,0.905,0.093,Successful,2025/26,whoscored,whoscored
1901075,2842229155.0,377311.0,76,,Challenge,FirstHalf,20,29.0,0.096,0.85,,,Unsuccessful,2025/26,whoscored,whoscored
1901075,2842229151.0,404497.0,77,,TakeOn,FirstHalf,20,29.0,0.904,0.15,,,Successful,2025/26,whoscored,whoscored
1901075,2842229259.0,404497.0,77,,Pass,FirstHalf,20,33.0,0.879,0.142,0.725,0.192,Successful,2025/26,whoscored,whoscored
