whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1901374,Allianz Stadium,Luciano Spalletti,Cesc Fàbregas,0 : 1,0 : 2,40822.0,360,Daniele Doveri,2026-02-21T15:00:00
1901375,Stadio Ettore Giardiniero - Via del Mare,Eusebio Di Francesco,Cristian Chivu,0 : 0,0 : 2,26868.0,1765,Gianluca Manganiello,2026-02-21T18:00:00
1901376,Stadio Giuseppe Meazza,Massimiliano Allegri,Carlos Cuesta,0 : 0,0 : 1,73017.0,2902,Marco Piccinini,2026-02-22T18:00:00
1901377,Stadio Olimpico,Gian Piero Gasperini,Davide Nicola,0 : 0,3 : 0,59025.0,367,Marco Di Bello,2026-02-22T20:45:00
1901378,MAPEI Stadium - Città del Tricolore,Fabio Grosso,Paolo Sammarco,2 : 0,3 : 0,10641.0,2987,Livio Marinelli,2026-02-20T20:45:00
1901379,Giovanni Zini,Davide Nicola,Massimiliano Allegri,0 : 0,0 : 2,14711.0,366,Davide Massa,2026-03-01T12:30:00
1901380,Stadio Giuseppe Meazza,Cristian Chivu,Daniele De Rossi,1 : 0,2 : 0,72945.0,356,Michael Fabbri,2026-02-28T20:45:00
1901381,Ennio Tardini,Carlos Cuesta,Fabio Pisacane,0 : 0,1 : 1,17134.0,3449,Luca Massimi,2026-02-27T20:45:00
1901382,Arena Garibaldi Romeo Anconetani,Oscar Hiljemark,Vincenzo Italiano,0 : 0,0 : 1,9604.0,5388,Ermanno Feliciani,2026-03-02T18:30:00
1901383,Stadio Olimpico,Gian Piero Gasperini,Luciano Spalletti,1 : 0,3 : 3,65870.0,3777,Simone Sozza,2026-03-01T20:45:00
1901384,Stadio Marcantonio Bentegodi,Paolo Sammarco,Antonio Conte,0 : 1,1 : 2,21027.0,4913,Andrea Colombo,2026-02-28T18:00:00
1901385,Bluenergy Stadium,Kosta Runjaic,Paolo Vanoli,1 : 0,3 : 0,18265.0,386,Luca Pairetto,2026-03-02T20:45:00
1901386,Olimpico Grande Torino,Roberto D'Aversa,Maurizio Sarri,1 : 0,2 : 0,15000.0,383,Rosario Abisso,2026-03-01T18:00:00
1901387,MAPEI Stadium - Città del Tricolore,Fabio Grosso,Raffaele Palladino,1 : 0,2 : 1,13260.0,4416,Matteo Marchetti,2026-03-01T15:00:00
1901388,Giuseppe Sinigaglia,Cesc Fàbregas,Eusebio Di Francesco,3 : 1,3 : 1,10817.0,3007,Francesco Fourneau,2026-02-28T15:00:00
1901389,Diego Armando Maradona,Antonio Conte,Roberto D'Aversa,1 : 0,2 : 1,50000.0,356,Michael Fabbri,2026-03-06T20:45:00
1901390,New Balance Arena,Raffaele Palladino,Kosta Runjaic,0 : 1,2 : 2,22101.0,2811,Antonio Rapuano,2026-03-07T18:00:00
1901391,Unipol Domus,Fabio Pisacane,Cesc Fàbregas,0 : 1,1 : 2,16128.0,2987,Livio Marinelli,2026-03-07T15:00:00
1901392,Artemio Franchi,Paolo Vanoli,Carlos Cuesta,0 : 0,0 : 0,20534.0,4910,Luca Zufferli,2026-03-08T15:00:00
1901393,Luigi Ferraris,Daniele De Rossi,Gian Piero Gasperini,0 : 0,2 : 1,30758.0,4913,Andrea Colombo,2026-03-08T18:00:00
