whoscored_match_id,whoscored_team_id,side,formation_name,captain_player_id_ws,start_minute,end_minute,data_source
1559817,60,home,4231,79708,0,60,whoscored
1559817,60,home,4231,79708,60,60,whoscored
1559817,60,home,4231,79708,60,69,whoscored
1559817,60,home,4231,79708,69,69,whoscored
1559817,60,home,4231,79708,69,83,whoscored
1559817,60,home,4231,79708,83,93,whoscored
1559817,52,away,433,14296,0,67,whoscored
1559817,52,away,433,14296,67,69,whoscored
1559817,52,away,433,14296,69,89,whoscored
1559817,52,away,433,14296,89,89,whoscored
1559817,52,away,433,14296,89,89,whoscored
1559817,52,away,433,14296,89,93,whoscored
1559818,65,home,433,44721,0,74,whoscored
1559818,65,home,433,44721,74,74,whoscored
1559818,65,home,433,44721,74,86,whoscored
1559818,65,home,433,12712,86,93,whoscored
1559818,65,home,541,12712,93,95,whoscored
1559818,68,away,4231,298839,0,49,whoscored
1559818,68,away,4231,298839,49,49,whoscored
1559818,68,away,4231,298839,49,69,whoscored
1559818,68,away,4231,298839,69,69,whoscored
1559818,68,away,4231,298839,69,84,whoscored
1559818,68,away,4231,298839,84,95,whoscored
1559819,62,home,4132,79929,0,65,whoscored
1559819,62,home,4132,79929,65,77,whoscored
1559819,62,home,4132,79929,77,78,whoscored
1559819,62,home,4132,79929,78,92,whoscored
1559819,62,home,4132,79929,92,100,whoscored
1559819,63,away,3142,80764,0,68,whoscored
1559819,63,away,3142,80764,68,68,whoscored
1559819,63,away,3142,80764,68,69,whoscored
1559819,63,away,3142,76662,69,85,whoscored
1559819,63,away,3142,76662,85,100,whoscored
1559819,63,away,3142,76662,100,100,whoscored
1559820,51,home,433,36262,0,64,whoscored
1559820,51,home,433,36262,64,64,whoscored
1559820,51,home,433,36262,64,71,whoscored
1559820,51,home,433,36262,71,75,whoscored
1559820,51,home,433,36262,75,75,whoscored
1559820,51,home,433,36262,75,93,whoscored
1559820,51,home,433,36262,93,95,whoscored
1559820,54,away,4231,44189,0,25,whoscored
1559820,54,away,4231,44189,25,58,whoscored
1559820,54,away,4231,44189,58,58,whoscored
1559820,54,away,4231,44189,58,85,whoscored
1559820,54,away,4231,44189,85,85,whoscored
1559820,54,away,4231,44189,85,95,whoscored
1559821,1354,home,4231,400048,0,61,whoscored
1559821,1354,home,4231,400048,61,68,whoscored
1559821,1354,home,442,400048,68,72,whoscored
1559821,1354,home,442,400048,72,72,whoscored
1559821,1354,home,442,400048,72,83,whoscored
1559821,1354,home,442,400048,83,83,whoscored
1559821,1354,home,442,400048,83,97,whoscored
1559821,832,away,442,135321,0,53,whoscored
1559821,832,away,442,135321,53,65,whoscored
1559821,832,away,4411,135321,65,82,whoscored
1559821,832,away,4411,135321,82,83,whoscored
1559821,832,away,4411,135321,83,97,whoscored
1559822,131,home,442,240874,0,65,whoscored
