whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1559817,95915,60,Fernando Pacheco,home,True,GK,1,34,186,81,False,,,6.04,26.0,23.0,,100.0,,,,,,,,,,,,,,,,,33.0,,,,,,4.0,2.0,2.0,,,1.0,whoscored
1559817,333111,60,Martín Aguirregabiria,home,True,DR,21,30,178,69,False,,,6.06,38.0,25.0,1.0,50.0,,,,,,,,2.0,2.0,,1.0,2.0,1.0,,,,64.0,,,,11.0,11.0,,,,,,2.0,whoscored
1559817,80758,60,Florian Lejeune,home,True,DC,22,35,189,89,False,,,6.05,44.0,41.0,1.0,100.0,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,53.0,,,,,,,,,,,1.0,whoscored
1559817,79708,60,Víctor Laguardia,home,True,DC,5,36,185,80,False,,,5.44,40.0,33.0,,0.0,,,,,,,,,,,2.0,,,,,,42.0,,,,,,,,,,,1.0,whoscored
1559817,261286,60,Rubén Duarte,home,True,DL,3,30,180,75,False,,,6.17,37.0,30.0,,100.0,,,,,,,,2.0,,2.0,5.0,3.0,3.0,,2.0,1.0,66.0,,,,10.0,9.0,,,,,,1.0,whoscored
1559817,83504,60,Tomás Pina,home,True,DMC,8,38,184,78,False,,83.0,5.98,48.0,46.0,,100.0,,,,,,,,2.0,1.0,1.0,,,,3.0,1.0,,53.0,,,,,,,,,,,2.0,whoscored
1559817,140929,60,Pere Pons,home,True,DMC,20,33,177,70,False,,60.0,6.02,19.0,17.0,1.0,100.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,26.0,,,,,,,,,,,1.0,whoscored
1559817,381713,60,Luis Rioja,home,True,AMR,11,32,175,68,False,,69.0,6.01,17.0,13.0,,100.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,1.0,26.0,,,,,,,,,,,1.0,whoscored
1559817,295950,60,Manu García,home,True,AMC,14,28,169,65,False,,60.0,6.27,39.0,37.0,1.0,100.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,3.0,1.0,2.0,54.0,,,,,,,,,,,1.0,whoscored
1559817,141068,60,Édgar Méndez,home,True,AML,17,36,187,80,False,,69.0,6.07,8.0,6.0,2.0,0.0,1.0,,1.0,,,,,4.0,2.0,,,,,2.0,2.0,,21.0,1.0,,,1.0,1.0,,,,,,1.0,whoscored
1559817,74603,60,Joselu,home,True,FW,9,36,191,82,False,,,6.93,32.0,20.0,,100.0,2.0,1.0,,1.0,,,,3.0,1.0,,2.0,8.0,7.0,2.0,2.0,1.0,47.0,,,,,,,,,,,1.0,whoscored
1559817,336284,60,Mamadou Loum,home,False,Sub,6,29,193,80,False,60.0,,6.2,11.0,11.0,,100.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,16.0,,,,,,,,,,,1.0,whoscored
1559817,372473,60,Iván Martín,home,False,Sub,19,27,178,70,False,69.0,,5.9,7.0,5.0,,100.0,,,,,,,,,,,,,,,,,10.0,,,,1.0,1.0,,,,,,1.0,whoscored
1559817,333359,60,Toni Moya,home,False,Sub,15,28,180,78,False,83.0,,5.91,12.0,10.0,,100.0,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,,,3.0,whoscored
1559817,41420,60,John Guidetti,home,False,Sub,10,34,185,79,False,60.0,,6.4,8.0,5.0,,100.0,2.0,1.0,,1.0,,,,2.0,1.0,,,,,,1.0,,16.0,,,,,,,,,,,1.0,whoscored
1559817,404086,60,Facundo Pellistri,home,False,Sub,18,24,175,69,False,69.0,,6.07,8.0,8.0,1.0,100.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,12.0,,,,,,,,,,,1.0,whoscored
1559817,73798,52,Thibaut Courtois,away,True,GK,1,34,200,96,False,,,6.17,24.0,17.0,,100.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,35.0,,,,,,3.0,,2.0,,1.0,1.0,whoscored
1559817,144511,52,Lucas Vázquez,away,True,DR,17,34,173,70,False,,,6.89,60.0,55.0,2.0,0.0,,,,,1.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,80.0,,,,4.0,4.0,,,,,,1.0,whoscored
1559817,337879,52,Éder Militão,away,True,DC,3,28,186,78,False,,,5.57,62.0,54.0,1.0,100.0,,,,,,,,,,1.0,2.0,2.0,,1.0,,,67.0,,,,,,,,,,,1.0,whoscored
1559817,106875,52,Nacho,away,True,DC,6,36,180,76,False,,,7.75,59.0,56.0,,100.0,1.0,1.0,,,,,,,,6.0,2.0,2.0,,,,,71.0,,,,,,,,,,,1.0,whoscored
1559817,39722,52,David Alaba,away,True,DL,4,33,180,78,False,,,7.13,59.0,51.0,2.0,100.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,84.0,,1.0,,8.0,8.0,,,,,,2.0,whoscored
1559817,88526,52,Casemiro,away,True,MC,14,34,185,84,False,,,7.6,71.0,61.0,1.0,0.0,,,,,2.0,2.0,,4.0,3.0,2.0,1.0,3.0,,3.0,1.0,2.0,91.0,,,,,,,,,,,1.0,whoscored
1559817,20874,52,Luka Modric,away,True,MC,10,40,172,66,False,,89.0,8.12,83.0,75.0,2.0,100.0,1.0,,,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,100.0,,,2.0,,,,,,,,1.0,whoscored
1559817,344644,52,Federico Valverde,away,True,MC,15,27,182,78,False,,89.0,7.0,49.0,46.0,1.0,100.0,2.0,,2.0,,3.0,2.0,1.0,2.0,2.0,,,1.0,,,,,61.0,,,,,,,,,,,2.0,whoscored
1559817,13812,52,Gareth Bale,away,True,FWR,18,36,186,81,False,,69.0,6.6,12.0,8.0,,100.0,4.0,1.0,2.0,1.0,,,,,,1.0,,3.0,1.0,1.0,,,22.0,1.0,,,,,,,,,,1.0,whoscored
1559817,14296,52,Karim Benzema,away,True,FW,9,38,185,81,True,,89.0,9.15,43.0,38.0,,100.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,,,,57.0,1.0,,,,,,,,,,2.0,whoscored
1559817,33404,52,Eden Hazard,away,True,FWL,7,35,175,74,False,,67.0,7.67,36.0,33.0,3.0,100.0,2.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,2.0,1.0,,48.0,,1.0,,,,,,,,,2.0,whoscored
1559817,337782,52,Vinícius Júnior,away,False,Sub,20,25,176,77,False,67.0,,7.36,14.0,13.0,1.0,100.0,2.0,2.0,,,3.0,2.0,1.0,1.0,,,,,,,1.0,,21.0,,2.0,1.0,,,,,,,,2.0,whoscored
1559817,347862,52,Rodrygo,away,False,Sub,21,25,174,64,False,69.0,,6.19,7.0,7.0,,100.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,12.0,,,,,,,,,,,1.0,whoscored
1559817,315755,52,Luka Jovic,away,False,Sub,16,28,181,78,False,89.0,,6.09,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,whoscored
1559817,82989,52,Isco,away,False,Sub,22,34,176,79,False,89.0,,6.12,3.0,3.0,,100.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,whoscored
1559817,137467,52,Marco Asensio,away,False,Sub,11,30,182,76,False,89.0,,6.1,1.0,1.0,,100.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,whoscored
1559818,76202,65,Neto,home,True,GK,13,36,190,84,False,,,5.88,48.0,34.0,,100.0,,,,,,,,,,,1.0,,,,,,51.0,,,,,,1.0,,1.0,,,1.0,whoscored
1559818,379205,65,Sergiño Dest,home,True,DR,2,25,173,62,False,,74.0,7.05,25.0,23.0,,100.0,,,,,2.0,2.0,,2.0,2.0,,,2.0,1.0,1.0,,,55.0,,,,13.0,12.0,,,,,,1.0,whoscored
1559818,12712,65,Gerard Piqué,home,True,DC,3,39,194,85,False,,,7.59,76.0,75.0,,100.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,4.0,3.0,1.0,,,84.0,,,,1.0,1.0,,,,,,2.0,whoscored
1559818,368091,65,Eric García,home,True,DC,24,25,180,77,False,,86.0,6.57,77.0,74.0,1.0,100.0,,,,,,,,2.0,2.0,1.0,3.0,3.0,1.0,,,,86.0,,,,,,,,,,,1.0,whoscored
1559818,44288,65,Jordi Alba,home,True,DL,18,37,170,68,False,,,7.33,64.0,49.0,1.0,100.0,1.0,,1.0,,3.0,2.0,1.0,3.0,1.0,4.0,1.0,,,,2.0,,103.0,,,,18.0,17.0,,,,,,1.0,whoscored
